District,Year,Taluka,Rural/Urban,Select Vaccine,Number,,
Ratnagiri,2017,Guhagar,Total,BCG,2491,,
Ratnagiri,2017,Guhagar,Total,D.T,2043,,
Ratnagiri,2017,Guhagar,Total,DPT,2895,,
Ratnagiri,2017,Guhagar,Total,Measles,2808,,
Ratnagiri,2017,Guhagar,Total,Polio,2895,,
Ratnagiri,2017,Guhagar,Total,Tetanus 10 years,2304,,
Ratnagiri,2017,Guhagar,Total,Tetanus 16 years,3769,,
Ratnagiri,2017,Guhagar,Total,Tetanus Pregnant Women,2618,,
Ratnagiri,2017,Guhagar,Urban,BCG,356,,
Ratnagiri,2017,Guhagar,Urban,D.T,277,,
Ratnagiri,2017,Guhagar,Urban,DPT,578,,
Ratnagiri,2017,Guhagar,Urban,Measles,563,,
Ratnagiri,2017,Guhagar,Urban,Polio,578,,
Ratnagiri,2017,Guhagar,Urban,Tetanus 10 years,164,,
Ratnagiri,2017,Guhagar,Urban,Tetanus 16 years,565,,
Ratnagiri,2017,Guhagar,Urban,Tetanus Pregnant Women,550,,
Nanded,2017,Hadgaon,Rural,BCG,4778,,
Nanded,2017,Hadgaon,Rural,D.T,0,,
Nanded,2017,Hadgaon,Rural,DPT,4175,,
Nanded,2017,Hadgaon,Rural,Measles,4096,,
Nanded,2017,Hadgaon,Rural,Polio,4172,,
Nanded,2017,Hadgaon,Rural,Tetanus 10 years,4823,,
Nanded,2017,Hadgaon,Rural,Tetanus 16 years,4484,,
Nanded,2017,Hadgaon,Rural,Tetanus Pregnant Women,4212,,
Nanded,2017,Hadgaon,Total,BCG,5646,,
Nanded,2017,Hadgaon,Total,D.T,399,,
Nanded,2017,Hadgaon,Total,DPT,4773,,
Nanded,2017,Hadgaon,Total,Measles,4537,,
Nanded,2017,Hadgaon,Total,Polio,4770,,
Nanded,2017,Hadgaon,Total,Tetanus 10 years,5480,,
Nanded,2017,Hadgaon,Total,Tetanus 16 years,5073,,
Nanded,2017,Hadgaon,Total,Tetanus Pregnant Women,4788,,
Nanded,2017,Hadgaon,Urban,BCG,868,,
Nanded,2017,Hadgaon,Urban,D.T,399,,
Nanded,2017,Hadgaon,Urban,DPT,598,,
Nanded,2017,Hadgaon,Urban,Measles,441,,
Nanded,2017,Hadgaon,Urban,Polio,598,,
Nanded,2017,Hadgaon,Urban,Tetanus 10 years,657,,
Nanded,2017,Hadgaon,Urban,Tetanus 16 years,589,,
Nanded,2017,Hadgaon,Urban,Tetanus Pregnant Women,576,,
Kolhapur,2017,Hatkanangale,Rural,BCG,7735,,
Kolhapur,2017,Hatkanangale,Rural,D.T,8105,,
Kolhapur,2017,Hatkanangale,Rural,DPT,7922,,
Kolhapur,2017,Hatkanangale,Rural,Measles,8047,,
Kolhapur,2017,Hatkanangale,Rural,Polio,7926,,
Kolhapur,2017,Hatkanangale,Rural,Tetanus 10 years,7974,,
Kolhapur,2017,Hatkanangale,Rural,Tetanus 16 years,8127,,
Kolhapur,2017,Hatkanangale,Rural,Tetanus Pregnant Women,8125,,
Kolhapur,2017,Hatkanangale,Total,BCG,12178,,
Kolhapur,2017,Hatkanangale,Total,D.T,10353,,
Kolhapur,2017,Hatkanangale,Total,DPT,11652,,
Kolhapur,2017,Hatkanangale,Total,Measles,11178,,
Kolhapur,2017,Hatkanangale,Total,Polio,11846,,
Kolhapur,2017,Hatkanangale,Total,Tetanus 10 years,13277,,
Kolhapur,2017,Hatkanangale,Total,Tetanus 16 years,13732,,
Kolhapur,2017,Hatkanangale,Total,Tetanus Pregnant Women,10953,,
Pune,2017,Haveli,Rural,BCG,10113,,
Pune,2017,Haveli,Rural,D.T,2343,,
Pune,2017,Haveli,Rural,DPT,0,,
Pune,2017,Haveli,Rural,Measles,12425,,
Pune,2017,Haveli,Rural,Polio,13424,,
Pune,2017,Haveli,Rural,Tetanus 10 years,9637,,
Pune,2017,Haveli,Rural,Tetanus 16 years,10037,,
Pune,2017,Haveli,Rural,Tetanus Pregnant Women,13571,,
Pune,2017,Haveli,Total,BCG,44319,,
Pune,2017,Haveli,Total,D.T,3771,,
Pune,2017,Haveli,Total,DPT,0,,
Pune,2017,Haveli,Total,Measles,43794,,
Pune,2017,Haveli,Total,Polio,16432,,
Pune,2017,Haveli,Total,Tetanus 10 years,31321,,
Pune,2017,Haveli,Total,Tetanus 16 years,28926,,
Pune,2017,Haveli,Total,Tetanus Pregnant Women,53410,,
Pune,2017,Haveli,Urban,BCG,34206,,
Pune,2017,Haveli,Urban,D.T,1428,,
Pune,2017,Haveli,Urban,DPT,0,,
Pune,2017,Haveli,Urban,Measles,31369,,
Pune,2017,Haveli,Urban,Polio,3008,,
Pune,2017,Haveli,Urban,Tetanus 10 years,21684,,
Pune,2017,Haveli,Urban,Tetanus 16 years,18889,,
Pune,2017,Haveli,Urban,Tetanus Pregnant Women,39839,,
Nanded,2017,Himalay Nagar,Rural,BCG,2211,,
Nanded,2017,Himalay Nagar,Rural,D.T,0,,
Nanded,2017,Himalay Nagar,Rural,DPT,2032,,
Nanded,2017,Himalay Nagar,Rural,Measles,1999,,
Nanded,2017,Himalay Nagar,Rural,Polio,2001,,
Nanded,2017,Himalay Nagar,Rural,Tetanus 10 years,1673,,
Nanded,2017,Himalay Nagar,Rural,Tetanus 16 years,1702,,
Nanded,2017,Himalay Nagar,Rural,Tetanus Pregnant Women,2223,,
Nanded,2017,Himalay Nagar,Total,BCG,2600,,
Nanded,2017,Himalay Nagar,Total,D.T,424,,
Nanded,2017,Himalay Nagar,Total,DPT,2463,,
Nanded,2017,Himalay Nagar,Total,Measles,2441,,
Nanded,2017,Himalay Nagar,Total,Polio,2432,,
Nanded,2017,Himalay Nagar,Total,Tetanus 10 years,2261,,
Nanded,2017,Himalay Nagar,Total,Tetanus 16 years,2328,,
Nanded,2017,Himalay Nagar,Total,Tetanus Pregnant Women,2656,,
Nanded,2017,Himalay Nagar,Urban,BCG,389,,
Nanded,2017,Himalay Nagar,Urban,D.T,424,,
Nanded,2017,Himalay Nagar,Urban,DPT,431,,
Nanded,2017,Himalay Nagar,Urban,Measles,442,,
Nanded,2017,Himalay Nagar,Urban,Polio,431,,
Nanded,2017,Himalay Nagar,Urban,Tetanus 10 years,588,,
Nanded,2017,Himalay Nagar,Urban,Tetanus 16 years,626,,
Nanded,2017,Himalay Nagar,Urban,Tetanus Pregnant Women,433,,
Nagpur,2017,Hingana,Rural,BCG,1615,,
Nagpur,2017,Hingana,Rural,D.T,1913,,
Nagpur,2017,Hingana,Rural,DPT,3954,,
Nagpur,2017,Hingana,Rural,Measles,3874,,
Nagpur,2017,Hingana,Rural,Polio,3954,,
Nagpur,2017,Hingana,Rural,Tetanus 10 years,1983,,
Nagpur,2017,Hingana,Rural,Tetanus 16 years,1684,,
Nagpur,2017,Hingana,Rural,Tetanus Pregnant Women,3949,,
Nagpur,2017,Hingana,Total,BCG,1804,,
Nagpur,2017,Hingana,Total,D.T,1934,,
Nagpur,2017,Hingana,Total,DPT,4095,,
Nagpur,2017,Hingana,Total,Measles,4010,,
Nagpur,2017,Hingana,Total,Polio,4095,,
Nagpur,2017,Hingana,Total,Tetanus 10 years,2132,,
Nagpur,2017,Hingana,Total,Tetanus 16 years,1851,,
Nagpur,2017,Hingana,Total,Tetanus Pregnant Women,3949,,
Wardha,2017,Hinganghat,Rural,BCG,123,,
Wardha,2017,Hinganghat,Rural,D.T,872,,
Wardha,2017,Hinganghat,Rural,DPT,1514,,
Wardha,2017,Hinganghat,Rural,Measles,1541,,
Wardha,2017,Hinganghat,Rural,Polio,1514,,
Wardha,2017,Hinganghat,Rural,Tetanus 10 years,1138,,
Wardha,2017,Hinganghat,Rural,Tetanus 16 years,1129,,
Wardha,2017,Hinganghat,Rural,Tetanus Pregnant Women,1799,,
Wardha,2017,Hinganghat,Total,BCG,843,,
Wardha,2017,Hinganghat,Total,D.T,1745,,
Wardha,2017,Hinganghat,Total,DPT,2612,,
Wardha,2017,Hinganghat,Total,Measles,2659,,
Wardha,2017,Hinganghat,Total,Polio,2612,,
Wardha,2017,Hinganghat,Total,Tetanus 10 years,2765,,
Wardha,2017,Hinganghat,Total,Tetanus 16 years,2860,,
Wardha,2017,Hinganghat,Total,Tetanus Pregnant Women,3417,,
Hingoli,2017,Hingoli,Rural,BCG,1709,,
Hingoli,2017,Hingoli,Rural,D.T,3378,,
Hingoli,2017,Hingoli,Rural,DPT,3839,,
Hingoli,2017,Hingoli,Rural,Measles,3659,,
Hingoli,2017,Hingoli,Rural,Polio,3837,,
Hingoli,2017,Hingoli,Rural,Tetanus 10 years,4472,,
Hingoli,2017,Hingoli,Rural,Tetanus 16 years,4041,,
Hingoli,2017,Hingoli,Rural,Tetanus Pregnant Women,3385,,
Hingoli,2017,Hingoli,Total,BCG,6607,,
Hingoli,2017,Hingoli,Total,D.T,3942,,
Hingoli,2017,Hingoli,Total,DPT,5074,,
Hingoli,2017,Hingoli,Total,Measles,5894,,
Hingoli,2017,Hingoli,Total,Polio,9665,,
Hingoli,2017,Hingoli,Total,Tetanus 10 years,4982,,
Hingoli,2017,Hingoli,Total,Tetanus 16 years,4550,,
Hingoli,2017,Hingoli,Total,Tetanus Pregnant Women,4741,,
Hingoli,2017,Hingoli,Urban,BCG,4898,,
Hingoli,2017,Hingoli,Urban,D.T,564,,
Hingoli,2017,Hingoli,Urban,DPT,1235,,
Hingoli,2017,Hingoli,Urban,Measles,2235,,
Hingoli,2017,Hingoli,Urban,Polio,5828,,
Hingoli,2017,Hingoli,Urban,Tetanus 10 years,510,,
Hingoli,2017,Hingoli,Urban,Tetanus 16 years,509,,
Hingoli,2017,Hingoli,Urban,Tetanus Pregnant Women,1356,,
Nashik,2017,Igatpuri,Rural,BCG,4481,,
Nashik,2017,Igatpuri,Rural,D.T,3742,,
Nashik,2017,Igatpuri,Rural,DPT,4481,,
Nashik,2017,Igatpuri,Rural,Measles,4050,,
Nashik,2017,Igatpuri,Rural,Polio,4476,,
Nashik,2017,Igatpuri,Rural,Tetanus 10 years,4317,,
Nashik,2017,Igatpuri,Rural,Tetanus 16 years,4712,,
Nashik,2017,Igatpuri,Rural,Tetanus Pregnant Women,5013,,
Nashik,2017,Igatpuri,Total,BCG,4922,,
Nashik,2017,Igatpuri,Total,D.T,4063,,
Nashik,2017,Igatpuri,Total,DPT,4975,,
Nashik,2017,Igatpuri,Total,Measles,4518,,
Nashik,2017,Igatpuri,Total,Polio,4970,,
Nashik,2017,Igatpuri,Total,Tetanus 10 years,4647,,
Nashik,2017,Igatpuri,Total,Tetanus 16 years,5044,,
Nashik,2017,Igatpuri,Total,Tetanus Pregnant Women,5429,,
Nashik,2017,Igatpuri,Urban,BCG,441,,
Nashik,2017,Igatpuri,Urban,D.T,321,,
Nashik,2017,Igatpuri,Urban,DPT,494,,
Nashik,2017,Igatpuri,Urban,Measles,468,,
Nashik,2017,Igatpuri,Urban,Polio,494,,
Nashik,2017,Igatpuri,Urban,Tetanus 10 years,330,,
Nashik,2017,Igatpuri,Urban,Tetanus 16 years,332,,
Nashik,2017,Igatpuri,Urban,Tetanus Pregnant Women,416,,
Pune,2017,Indapur,Rural,BCG,5280,,
Pune,2017,Indapur,Rural,D.T,179,,
Pune,2017,Indapur,Rural,DPT,0,,
Pune,2017,Indapur,Rural,Measles,5287,,
Pune,2017,Indapur,Rural,Polio,5847,,
Pune,2017,Indapur,Rural,Tetanus 10 years,5164,,
Pune,2017,Indapur,Rural,Tetanus 16 years,5107,,
Pune,2017,Indapur,Rural,Tetanus Pregnant Women,5856,,
Pune,2017,Indapur,Total,BCG,6077,,
Pune,2017,Indapur,Total,D.T,179,,
Pune,2017,Indapur,Total,DPT,0,,
Pune,2017,Indapur,Total,Measles,5688,,
Pune,2017,Indapur,Total,Polio,6265,,
Pune,2017,Indapur,Total,Tetanus 10 years,5476,,
Pune,2017,Indapur,Total,Tetanus 16 years,5582,,
Pune,2017,Indapur,Total,Tetanus Pregnant Women,5951,,
Pune,2017,Indapur,Urban,BCG,797,,
Pune,2017,Indapur,Urban,D.T,0,,
Pune,2017,Indapur,Urban,DPT,0,,
Pune,2017,Indapur,Urban,Measles,401,,
Pune,2017,Indapur,Urban,Polio,418,,
Pune,2017,Indapur,Urban,Tetanus 10 years,312,,
Pune,2017,Indapur,Urban,Tetanus 16 years,475,,
Pune,2017,Indapur,Urban,Tetanus Pregnant Women,95,,
Jalna,2017,Jaffrabad,Rural,BCG,4343,,
Jalna,2017,Jaffrabad,Rural,D.T,7777,,
Jalna,2017,Jaffrabad,Rural,DPT,4407,,
Jalna,2017,Jaffrabad,Rural,Measles,7364,,
Jalna,2017,Jaffrabad,Rural,Polio,30651,,
Jalna,2017,Jaffrabad,Rural,Tetanus 10 years,7636,,
Jalna,2017,Jaffrabad,Rural,Tetanus 16 years,7632,,
Jalna,2017,Jaffrabad,Rural,Tetanus Pregnant Women,772,,
Jalna,2017,Jaffrabad,Total,BCG,4343,,
Jalna,2017,Jaffrabad,Total,D.T,7777,,
Jalna,2017,Jaffrabad,Total,DPT,4407,,
Jalna,2017,Jaffrabad,Total,Measles,7364,,
Jalna,2017,Jaffrabad,Total,Polio,30651,,
Jalna,2017,Jaffrabad,Total,Tetanus 10 years,7636,,
Jalna,2017,Jaffrabad,Total,Tetanus 16 years,7632,,
Jalna,2017,Jaffrabad,Total,Tetanus Pregnant Women,772,,
Jalna,2017,Jaffrabad,Urban,BCG,0,,
Jalna,2017,Jaffrabad,Urban,D.T,0,,
Jalna,2017,Jaffrabad,Urban,DPT,0,,
Jalna,2017,Jaffrabad,Urban,Measles,0,,
Jalna,2017,Jaffrabad,Urban,Polio,0,,
Jalna,2017,Jaffrabad,Urban,Tetanus 10 years,0,,
Jalna,2017,Jaffrabad,Urban,Tetanus 16 years,0,,
Jalna,2017,Jaffrabad,Urban,Tetanus Pregnant Women,0,,
Buldhana,2017,Jalgaon Jamod,Rural,BCG,1867,,
Buldhana,2017,Jalgaon Jamod,Rural,D.T,1680,,
Buldhana,2017,Jalgaon Jamod,Rural,DPT,2423,,
Buldhana,2017,Jalgaon Jamod,Rural,Measles,2434,,
Buldhana,2017,Jalgaon Jamod,Rural,Polio,2404,,
Buldhana,2017,Jalgaon Jamod,Total,BCG,2371,,
Buldhana,2017,Jalgaon Jamod,Total,D.T,1680,,
Buldhana,2017,Jalgaon Jamod,Total,DPT,2732,,
Buldhana,2017,Jalgaon Jamod,Total,Measles,2803,,
Buldhana,2017,Jalgaon Jamod,Total,Polio,2790,,
Buldhana,2017,Jalgaon Jamod,Urban,BCG,504,,
Buldhana,2017,Jalgaon Jamod,Urban,D.T,0,,
Buldhana,2017,Jalgaon Jamod,Urban,DPT,309,,
Buldhana,2017,Jalgaon Jamod,Urban,Measles,369,,
Buldhana,2017,Jalgaon Jamod,Urban,Polio,386,,
Latur,2017,Jalkot,Rural,BCG,1548,,
Latur,2017,Jalkot,Rural,D.T,798,,
Latur,2017,Jalkot,Rural,DPT,1137,,
Latur,2017,Jalkot,Rural,Measles,1488,,
Latur,2017,Jalkot,Rural,Polio,1405,,
Latur,2017,Jalkot,Rural,Tetanus 10 years,2060,,
Latur,2017,Jalkot,Rural,Tetanus 16 years,1877,,
Latur,2017,Jalkot,Rural,Tetanus Pregnant Women,1531,,
Latur,2017,Jalkot,Total,BCG,1741,,
Latur,2017,Jalkot,Total,D.T,798,,
Latur,2017,Jalkot,Total,DPT,1137,,
Latur,2017,Jalkot,Total,Measles,1488,,
Latur,2017,Jalkot,Total,Polio,1405,,
Latur,2017,Jalkot,Total,Tetanus 10 years,2060,,
Latur,2017,Jalkot,Total,Tetanus 16 years,1877,,
Latur,2017,Jalkot,Total,Tetanus Pregnant Women,1531,,
Latur,2017,Jalkot,Urban,BCG,193,,
Latur,2017,Jalkot,Urban,D.T,0,,
Latur,2017,Jalkot,Urban,DPT,0,,
Latur,2017,Jalkot,Urban,Measles,0,,
Latur,2017,Jalkot,Urban,Polio,0,,
Latur,2017,Jalkot,Urban,Tetanus 10 years,0,,
Latur,2017,Jalkot,Urban,Tetanus 16 years,0,,
Latur,2017,Jalkot,Urban,Tetanus Pregnant Women,0,,
Jalna,2017,Jalna,Rural,BCG,7545,,
Jalna,2017,Jalna,Rural,D.T,9240,,
Jalna,2017,Jalna,Rural,DPT,5514,,
Jalna,2017,Jalna,Rural,Measles,9244,,
Jalna,2017,Jalna,Rural,Polio,24756,,
Jalna,2017,Jalna,Rural,Tetanus 10 years,7690,,
Jalna,2017,Jalna,Rural,Tetanus 16 years,8168,,
Jalna,2017,Jalna,Rural,Tetanus Pregnant Women,0,,
Jalna,2017,Jalna,Total,BCG,17368,,
Jalna,2017,Jalna,Total,D.T,26579,,
Jalna,2017,Jalna,Total,DPT,12920,,
Jalna,2017,Jalna,Total,Measles,19678,,
Jalna,2017,Jalna,Total,Polio,56595,,
Jalna,2017,Jalna,Total,Tetanus 10 years,10195,,
Jalna,2017,Jalna,Total,Tetanus 16 years,12596,,
Jalna,2017,Jalna,Total,Tetanus Pregnant Women,14124,,
Jalna,2017,Jalna,Urban,BCG,9823,,
Jalna,2017,Jalna,Urban,D.T,17339,,
Jalna,2017,Jalna,Urban,DPT,7406,,
Jalna,2017,Jalna,Urban,Measles,10434,,
Jalna,2017,Jalna,Urban,Polio,31839,,
Jalna,2017,Jalna,Urban,Tetanus 10 years,2505,,
Jalna,2017,Jalna,Urban,Tetanus 16 years,4428,,
Jalna,2017,Jalna,Urban,Tetanus Pregnant Women,14124,,
Sangli,2017,Jat,Rural,BCG,6783,,
Sangli,2017,Jat,Rural,D.T,2185,,
Sangli,2017,Jat,Rural,DPT,6470,,
Sangli,2017,Jat,Rural,Measles,6072,,
Sangli,2017,Jat,Rural,Polio,6470,,
Sangli,2017,Jat,Rural,Tetanus 10 years,3210,,
Sangli,2017,Jat,Rural,Tetanus 16 years,3061,,
Sangli,2017,Jat,Rural,Tetanus Pregnant Women,6762,,
Sangli,2017,Jat,Total,BCG,6783,,
Sangli,2017,Jat,Total,D.T,2185,,
Sangli,2017,Jat,Total,DPT,6470,,
Sangli,2017,Jat,Total,Measles,6072,,
Sangli,2017,Jat,Total,Polio,6470,,
Sangli,2017,Jat,Total,Tetanus 10 years,3210,,
Sangli,2017,Jat,Total,Tetanus 16 years,3061,,
Sangli,2017,Jat,Total,Tetanus Pregnant Women,6762,,
Satara,2017,Javali,Rural,BCG,1033,,
Satara,2017,Javali,Rural,D.T,1174,,
Satara,2017,Javali,Rural,DPT,1741,,
Satara,2017,Javali,Rural,Measles,1537,,
Satara,2017,Javali,Rural,Polio,1687,,
Satara,2017,Javali,Rural,Tetanus 10 years,2154,,
Satara,2017,Javali,Rural,Tetanus 16 years,2046,,
Satara,2017,Javali,Rural,Tetanus Pregnant Women,1654,,
Satara,2017,Javali,Total,BCG,1033,,
Satara,2017,Javali,Total,D.T,1174,,
Satara,2017,Javali,Total,DPT,1741,,
Satara,2017,Javali,Total,Measles,1537,,
Satara,2017,Javali,Total,Polio,1687,,
Satara,2017,Javali,Total,Tetanus 10 years,2154,,
Satara,2017,Javali,Total,Tetanus 16 years,2046,,
Satara,2017,Javali,Total,Tetanus Pregnant Women,1654,,
Palghar,2017,Javhar,Rural,BCG,1774,,
Palghar,2017,Javhar,Rural,D.T,1912,,
Palghar,2017,Javhar,Rural,DPT,2459,,
Palghar,2017,Javhar,Rural,Measles,2347,,
Palghar,2017,Javhar,Rural,Polio,2464,,
Palghar,2017,Javhar,Rural,Tetanus 10 years,1579,,
Palghar,2017,Javhar,Rural,Tetanus 16 years,1515,,
Palghar,2017,Javhar,Rural,Tetanus Pregnant Women,2820,,
Palghar,2017,Javhar,Total,BCG,3804,,
Palghar,2017,Javhar,Total,D.T,2196,,
Palghar,2017,Javhar,Total,DPT,2815,,
Palghar,2017,Javhar,Total,Measles,2748,,
Palghar,2017,Javhar,Total,Polio,2820,,
Palghar,2017,Javhar,Total,Tetanus 10 years,2833,,
Palghar,2017,Javhar,Total,Tetanus 16 years,2859,,
Palghar,2017,Javhar,Total,Tetanus Pregnant Women,3041,,
Palghar,2017,Javhar,Urban,BCG,2030,,
Palghar,2017,Javhar,Urban,D.T,284,,
Palghar,2017,Javhar,Urban,DPT,356,,
Palghar,2017,Javhar,Urban,Measles,401,,
Palghar,2017,Javhar,Urban,Polio,356,,
Palghar,2017,Javhar,Urban,Tetanus 10 years,1254,,
Palghar,2017,Javhar,Urban,Tetanus 16 years,1344,,
Palghar,2017,Javhar,Urban,Tetanus Pregnant Women,221,,
Parbhani,2017,Jintur,Rural,BCG,4776,,
Parbhani,2017,Jintur,Rural,D.T,5977,,
Parbhani,2017,Jintur,Rural,DPT,5473,,
Parbhani,2017,Jintur,Rural,Measles,4959,,
Parbhani,2017,Jintur,Rural,Polio,5285,,
Parbhani,2017,Jintur,Rural,Tetanus 10 years,5134,,
Parbhani,2017,Jintur,Rural,Tetanus 16 years,5249,,
Parbhani,2017,Jintur,Rural,Tetanus Pregnant Women,4615,,
Parbhani,2017,Jintur,Total,BCG,6040,,
Parbhani,2017,Jintur,Total,D.T,6301,,
Parbhani,2017,Jintur,Total,DPT,5996,,
Parbhani,2017,Jintur,Total,Measles,5483,,
Parbhani,2017,Jintur,Total,Polio,6478,,
Parbhani,2017,Jintur,Total,Tetanus 10 years,5662,,
Parbhani,2017,Jintur,Total,Tetanus 16 years,5683,,
Parbhani,2017,Jintur,Total,Tetanus Pregnant Women,5350,,
Parbhani,2017,Jintur,Urban,BCG,1264,,
Parbhani,2017,Jintur,Urban,D.T,324,,
Parbhani,2017,Jintur,Urban,DPT,523,,
Parbhani,2017,Jintur,Urban,Measles,524,,
Parbhani,2017,Jintur,Urban,Polio,1193,,
Parbhani,2017,Jintur,Urban,Tetanus 10 years,528,,
Parbhani,2017,Jintur,Urban,Tetanus 16 years,434,,
Parbhani,2017,Jintur,Urban,Tetanus Pregnant Women,735,,
Chandrapur,2017,Jivati,Rural,BCG,923,,
Chandrapur,2017,Jivati,Rural,D.T,1080,,
Chandrapur,2017,Jivati,Rural,DPT,0,,
Chandrapur,2017,Jivati,Rural,Measles,970,,
Chandrapur,2017,Jivati,Rural,Polio,1083,,
Chandrapur,2017,Jivati,Rural,Tetanus 10 years,821,,
Chandrapur,2017,Jivati,Rural,Tetanus 16 years,986,,
Chandrapur,2017,Jivati,Rural,Tetanus Pregnant Women,1345,,
Chandrapur,2017,Jivati,Total,BCG,923,,
Chandrapur,2017,Jivati,Total,D.T,1080,,
Chandrapur,2017,Jivati,Total,DPT,0,,
Chandrapur,2017,Jivati,Total,Measles,970,,
Chandrapur,2017,Jivati,Total,Polio,1083,,
Chandrapur,2017,Jivati,Total,Tetanus 10 years,821,,
Chandrapur,2017,Jivati,Total,Tetanus 16 years,986,,
Chandrapur,2017,Jivati,Total,Tetanus Pregnant Women,1345,,
Pune,2017,Junnar,Rural,BCG,4997,,
Pune,2017,Junnar,Rural,D.T,3141,,
Pune,2017,Junnar,Rural,DPT,0,,
Pune,2017,Junnar,Rural,Measles,4999,,
Pune,2017,Junnar,Rural,Polio,5738,,
Pune,2017,Junnar,Rural,Tetanus 10 years,6273,,
Pune,2017,Junnar,Rural,Tetanus 16 years,6278,,
Pune,2017,Junnar,Rural,Tetanus Pregnant Women,4941,,
Pune,2017,Junnar,Total,BCG,6116,,
Pune,2017,Junnar,Total,D.T,3141,,
Pune,2017,Junnar,Total,DPT,0,,
Pune,2017,Junnar,Total,Measles,5394,,
Pune,2017,Junnar,Total,Polio,6147,,
Pune,2017,Junnar,Total,Tetanus 10 years,6897,,
Pune,2017,Junnar,Total,Tetanus 16 years,6797,,
Pune,2017,Junnar,Total,Tetanus Pregnant Women,5277,,
Pune,2017,Junnar,Urban,BCG,1119,,
Pune,2017,Junnar,Urban,D.T,0,,
Pune,2017,Junnar,Urban,DPT,0,,
Pune,2017,Junnar,Urban,Measles,395,,
Pune,2017,Junnar,Urban,Polio,409,,
Pune,2017,Junnar,Urban,Tetanus 10 years,624,,
Pune,2017,Junnar,Urban,Tetanus 16 years,519,,
Pune,2017,Junnar,Urban,Tetanus Pregnant Women,336,,
Sangli,2017,Kadegaon,Rural,BCG,2340,,
Sangli,2017,Kadegaon,Rural,D.T,1111,,
Sangli,2017,Kadegaon,Rural,DPT,2374,,
Sangli,2017,Kadegaon,Rural,Measles,2688,,
Sangli,2017,Kadegaon,Rural,Polio,2374,,
Sangli,2017,Kadegaon,Rural,Tetanus 10 years,1485,,
Sangli,2017,Kadegaon,Rural,Tetanus 16 years,1852,,
Sangli,2017,Kadegaon,Rural,Tetanus Pregnant Women,2361,,
Sangli,2017,Kadegaon,Total,BCG,2340,,
Sangli,2017,Kadegaon,Total,D.T,1111,,
Sangli,2017,Kadegaon,Total,DPT,2374,,
Sangli,2017,Kadegaon,Total,Measles,2688,,
Sangli,2017,Kadegaon,Total,Polio,2374,,
Sangli,2017,Kadegaon,Total,Tetanus 10 years,1485,,
Sangli,2017,Kadegaon,Total,Tetanus 16 years,1852,,
Sangli,2017,Kadegaon,Total,Tetanus Pregnant Women,2361,,
Kolhapur,2017,Kagal,Rural,BCG,2704,,
Kolhapur,2017,Kagal,Rural,D.T,3523,,
Kolhapur,2017,Kagal,Rural,DPT,3640,,
Kolhapur,2017,Kagal,Rural,Measles,3458,,
Kolhapur,2017,Kagal,Rural,Polio,3635,,
Kolhapur,2017,Kagal,Rural,Tetanus 10 years,3288,,
Kolhapur,2017,Kagal,Rural,Tetanus 16 years,3600,,
Kolhapur,2017,Kagal,Rural,Tetanus Pregnant Women,3579,,
Kolhapur,2017,Kagal,Total,BCG,3642,,
Kolhapur,2017,Kagal,Total,D.T,4052,,
Kolhapur,2017,Kagal,Total,DPT,4405,,
Kolhapur,2017,Kagal,Total,Measles,4014,,
Kolhapur,2017,Kagal,Total,Polio,4356,,
Kolhapur,2017,Kagal,Total,Tetanus 10 years,5003,,
Kolhapur,2017,Kagal,Total,Tetanus 16 years,5333,,
Kolhapur,2017,Kagal,Total,Tetanus Pregnant Women,4107,,
Hingoli,2017,Kalamanuri,Rural,BCG,3050,,
Hingoli,2017,Kalamanuri,Rural,D.T,2901,,
Hingoli,2017,Kalamanuri,Rural,DPT,3864,,
Hingoli,2017,Kalamanuri,Rural,Measles,3628,,
Hingoli,2017,Kalamanuri,Rural,Polio,3849,,
Hingoli,2017,Kalamanuri,Rural,Tetanus 10 years,3855,,
Hingoli,2017,Kalamanuri,Rural,Tetanus 16 years,3980,,
Hingoli,2017,Kalamanuri,Rural,Tetanus Pregnant Women,4139,,
Hingoli,2017,Kalamanuri,Total,BCG,3709,,
Hingoli,2017,Kalamanuri,Total,D.T,3212,,
Hingoli,2017,Kalamanuri,Total,DPT,4359,,
Hingoli,2017,Kalamanuri,Total,Measles,4621,,
Hingoli,2017,Kalamanuri,Total,Polio,4974,,
Hingoli,2017,Kalamanuri,Total,Tetanus 10 years,4345,,
Hingoli,2017,Kalamanuri,Total,Tetanus 16 years,4467,,
Hingoli,2017,Kalamanuri,Total,Tetanus Pregnant Women,4631,,
Hingoli,2017,Kalamanuri,Urban,BCG,659,,
Hingoli,2017,Kalamanuri,Urban,D.T,311,,
Hingoli,2017,Kalamanuri,Urban,DPT,495,,
Hingoli,2017,Kalamanuri,Urban,Measles,993,,
Hingoli,2017,Kalamanuri,Urban,Polio,1125,,
Hingoli,2017,Kalamanuri,Urban,Tetanus 10 years,490,,
Hingoli,2017,Kalamanuri,Urban,Tetanus 16 years,487,,
Hingoli,2017,Kalamanuri,Urban,Tetanus Pregnant Women,492,,
Dharashiv,2017,Kalamb,Rural,BCG,1819,,
Yavatmal,2017,Kalamb,Rural,BCG,1342,,
Dharashiv,2017,Kalamb,Rural,D.T,1683,,
Yavatmal,2017,Kalamb,Rural,D.T,0,,
