District,Year,Taluka,Type,Male,Female,Children
Ratnagiri,2020,Ratnagiri,Inpatient,,,
Ratnagiri,2020,Sangameshwar,Inpatient,,,
Ratnagiri,2020,Lanja,Inpatient,,,
Ratnagiri,2020,Rajapur,Inpatient,,,
Ratnagiri,2021,Mandangad,Inpatient,400,600,100
Ratnagiri,2021,Dapoli,Inpatient,1500,1600,300
Ratnagiri,2021,Khed,Inpatient,6600,7900,600
Ratnagiri,2021,Chiplun,Inpatient,3000,2900,600
Ratnagiri,2021,Guhagar,Inpatient,500,1000,200
Ratnagiri,2021,Ratnagiri,Inpatient,8900,10600,4100
Ratnagiri,2021,Sangameshwar,Inpatient,2300,3500,500
Ratnagiri,2021,Lanja,Inpatient,700,1400,300
Ratnagiri,2021,Rajapur,Inpatient,1300,2100,400
Sangli,2012,Shirala,Inpatient,,,
Sangli,2012,Valava,Inpatient,,,
Sangli,2012,Palus,Inpatient,,,
Sangli,2012,Kadegaon,Inpatient,,,
Sangli,2012,Khanapur,Inpatient,,,
Sangli,2012,Aatpadi,Inpatient,,,
Sangli,2012,Tasgaon,Inpatient,,,
Sangli,2012,Miraj,Inpatient,,,
Sangli,2012,Ku. Mahakal,Inpatient,,,
Sangli,2012,Jat,Inpatient,,,
Sangli,2013,Shirala,Inpatient,,,
Sangli,2013,Valava,Inpatient,,,
Sangli,2013,Palus,Inpatient,,,
Sangli,2013,Kadegaon,Inpatient,,,
Sangli,2013,Khanapur,Inpatient,,,
Sangli,2013,Aatpadi,Inpatient,,,
Sangli,2013,Tasgaon,Inpatient,,,
Sangli,2013,Miraj,Inpatient,,,
Sangli,2013,Ku. Mahakal,Inpatient,,,
Sangli,2013,Jat,Inpatient,,,
Sangli,2014,Shirala,Inpatient,,,
Sangli,2014,Valava,Inpatient,,,
Sangli,2014,Palus,Inpatient,,,
Sangli,2014,Kadegaon,Inpatient,,,
Sangli,2014,Khanapur,Inpatient,,,
Sangli,2014,Aatpadi,Inpatient,,,
Sangli,2014,Tasgaon,Inpatient,,,
Sangli,2014,Miraj,Inpatient,,,
Sangli,2014,Ku. Mahakal,Inpatient,,,
Sangli,2014,Jat,Inpatient,,,
Sangli,2015,Shirala,Inpatient,1000,1700,300
Sangli,2015,Valava,Inpatient,800,1500,600
Sangli,2015,Palus,Inpatient,1000,800,300
Sangli,2015,Kadegaon,Inpatient,1000,2500,500
Sangli,2015,Khanapur,Inpatient,1800,3100,400
Sangli,2015,Aatpadi,Inpatient,200,700,400
Sangli,2015,Tasgaon,Inpatient,200,500,100
Sangli,2015,Miraj,Inpatient,19800,25400,15200
Sangli,2015,Ku. Mahakal,Inpatient,600,1600,600
Sangli,2015,Jat,Inpatient,300,700,500
Sangli,2016,Shirala,Inpatient,900,1400,500
Sangli,2016,Valava,Inpatient,1000,1800,900
Sangli,2016,Palus,Inpatient,500,700,100
Sangli,2016,Kadegaon,Inpatient,1500,2300,200
Sangli,2016,Khanapur,Inpatient,1600,2400,200
Sangli,2016,Aatpadi,Inpatient,500,700,100
Sangli,2016,Tasgaon,Inpatient,400,600,100
Sangli,2016,Miraj,Inpatient,19100,24100,15200
Sangli,2016,Ku. Mahakal,Inpatient,800,1200,200
Sangli,2016,Jat,Inpatient,500,800,200
Sangli,2017,Shirala,Inpatient,700,1300,200
Sangli,2017,Valava,Inpatient,1000,1800,400
Sangli,2017,Palus,Inpatient,400,800,200
Sangli,2017,Kadegaon,Inpatient,1100,2200,400
Sangli,2017,Khanapur,Inpatient,1200,2300,400
Sangli,2017,Aatpadi,Inpatient,200,600,400
Sangli,2017,Tasgaon,Inpatient,100,500,200
Sangli,2017,Miraj,Inpatient,19100,24000,15200
Sangli,2017,Ku. Mahakal,Inpatient,400,1100,700
Sangli,2017,Jat,Inpatient,100,500,200
Sangli,2018,Shirala,Inpatient,700,1300,200
Sangli,2018,Valava,Inpatient,1000,1800,400
Sangli,2018,Palus,Inpatient,400,800,200
Sangli,2018,Kadegaon,Inpatient,1100,2200,400
Sangli,2018,Khanapur,Inpatient,1200,2300,400
Sangli,2018,Aatpadi,Inpatient,200,600,400
Sangli,2018,Tasgaon,Inpatient,100,500,200
Sangli,2018,Miraj,Inpatient,19100,24000,15200
Sangli,2018,Ku. Mahakal,Inpatient,400,1100,700
Sangli,2018,Jat,Inpatient,100,500,200
Sangli,2019,Shirala,Inpatient,237200,470000,156600
Sangli,2019,Valava,Inpatient,633300,883500,339700
Sangli,2019,Palus,Inpatient,59700,137400,79700
Sangli,2019,Kadegaon,Inpatient,152000,299400,155200
Sangli,2019,Khanapur,Inpatient,124700,262700,67900
Sangli,2019,Aatpadi,Inpatient,300400,451000,148400
Sangli,2019,Tasgaon,Inpatient,172100,277500,155200
Sangli,2019,Miraj,Inpatient,330100,572600,125300
Sangli,2019,Ku. Mahakal,Inpatient,198500,330600,142200
Sangli,2019,Jat,Inpatient,589700,749800,295900
Sangli,2020,Shirala,Inpatient,125500,186000,16700
Sangli,2020,Valava,Inpatient,72900,189200,37400
Sangli,2020,Palus,Inpatient,42600,90300,15100
Sangli,2020,Kadegaon,Inpatient,84800,107400,39100
Sangli,2020,Khanapur,Inpatient,19200,47100,4500
Sangli,2020,Aatpadi,Inpatient,158400,261400,64100
Sangli,2020,Tasgaon,Inpatient,122500,159500,58000
Sangli,2020,Miraj,Inpatient,857900,744900,148200
Sangli,2020,Ku. Mahakal,Inpatient,53700,198900,99900
Sangli,2020,Jat,Inpatient,167700,313700,45200
Sangli,2021,Shirala,Inpatient,183800,366000,
Sangli,2021,Valava,Inpatient,616700,1388800,
Sangli,2021,Palus,Inpatient,70200,133400,
Sangli,2021,Kadegaon,Inpatient,125400,235800,
Sangli,2021,Khanapur,Inpatient,113900,203300,
Sangli,2021,Aatpadi,Inpatient,280000,541500,
Sangli,2021,Tasgaon,Inpatient,168800,340700,
Sangli,2021,Miraj,Inpatient,22491800,52172500,
Sangli,2021,Ku. Mahakal,Inpatient,67600,146400,
Sangli,2021,Jat,Inpatient,318500,559700,
Satara,2012,Mahableshwar,Inpatient,400,1000,200
Satara,2012,Vai,Inpatient,1400,2100,100
Satara,2012,Khandala,Inpatient,1100,2100,300
Satara,2012,Faltan,Inpatient,2400,3600,600
Satara,2012,Man,Inpatient,1400,2500,200
Satara,2012,Khatav,Inpatient,2500,4300,600
Satara,2012,Koregaon,Inpatient,1800,3300,500
Satara,2012,Satara,Inpatient,9100,10100,2800
Satara,2012,Javali,Inpatient,1100,2200,200
Satara,2012,Patan,Inpatient,3100,5600,700
Satara,2012,Karad,Inpatient,3800,7400,1800
Satara,2013,Mahableshwar,Inpatient,300,800,100
Satara,2013,Vai,Inpatient,1500,2300,300
Satara,2013,Khandala,Inpatient,1000,2100,300
Satara,2013,Faltan,Inpatient,2100,3100,400
Satara,2013,Man,Inpatient,1200,2000,100
Satara,2013,Khatav,Inpatient,2300,4200,600
Satara,2013,Koregaon,Inpatient,1400,3300,300
Satara,2013,Satara,Inpatient,9500,11800,3300
Satara,2013,Javali,Inpatient,1100,2400,200
Satara,2013,Patan,Inpatient,2700,6000,800
Satara,2013,Karad,Inpatient,3700,7900,2300
Satara,2014,Mahableshwar,Inpatient,200,700,300
Satara,2014,Vai,Inpatient,2000,3200,400
Satara,2014,Khandala,Inpatient,1100,2900,500
Satara,2014,Faltan,Inpatient,2600,4100,900
Satara,2014,Man,Inpatient,2300,3800,400
Satara,2014,Khatav,Inpatient,2600,5500,700
Satara,2014,Koregaon,Inpatient,2700,5400,300
Satara,2014,Satara,Inpatient,10900,14500,6000
Satara,2014,Javali,Inpatient,1600,3900,500
Satara,2014,Patan,Inpatient,3600,6600,1200
Satara,2014,Karad,Inpatient,4300,10400,3300
Satara,2015,Mahableshwar,Inpatient,400,1100,200
Satara,2015,Vai,Inpatient,1700,3600,500
Satara,2015,Khandala,Inpatient,1100,2900,400
Satara,2015,Faltan,Inpatient,3100,4200,600
Satara,2015,Man,Inpatient,2100,3500,600
Satara,2015,Khatav,Inpatient,2900,5900,600
Satara,2015,Koregaon,Inpatient,2100,4300,300
Satara,2015,Satara,Inpatient,11900,16600,7500
Satara,2015,Javali,Inpatient,2000,3400,300
Satara,2015,Patan,Inpatient,5000,6900,600
Satara,2015,Karad,Inpatient,5200,7600,1900
Satara,2016,Mahableshwar,Inpatient,200,300,100
Satara,2016,Vai,Inpatient,1400,3000,300
Satara,2016,Khandala,Inpatient,1200,2800,400
Satara,2016,Faltan,Inpatient,3000,5500,1000
Satara,2016,Man,Inpatient,1900,3300,500
Satara,2016,Khatav,Inpatient,3500,6800,700
Satara,2016,Koregaon,Inpatient,2300,4700,1000
Satara,2016,Satara,Inpatient,11900,17200,8200
Satara,2016,Javali,Inpatient,1600,3700,300
Satara,2016,Patan,Inpatient,4600,11000,1000
Satara,2016,Karad,Inpatient,3500,8100,4000
Satara,2017,Mahableshwar,Inpatient,1100,1500,1000
Satara,2017,Vai,Inpatient,1400,3000,300
Satara,2017,Khandala,Inpatient,2400,3300,3700
Satara,2017,Faltan,Inpatient,2800,5800,900
Satara,2017,Man,Inpatient,2100,3600,400
Satara,2017,Khatav,Inpatient,3300,7500,1200
Satara,2017,Koregaon,Inpatient,2000,5100,2100
Satara,2017,Satara,Inpatient,14800,20800,10900
Satara,2017,Javali,Inpatient,1900,3300,3500
Satara,2017,Patan,Inpatient,6000,12900,2500
Satara,2017,Karad,Inpatient,3600,12600,15000
Satara,2018,Mahableshwar,Inpatient,1300,1900,2000
Satara,2018,Vai,Inpatient,2200,5700,900
Satara,2018,Khandala,Inpatient,2500,4500,4700
Satara,2018,Faltan,Inpatient,3700,9200,2500
Satara,2018,Man,Inpatient,2500,4100,800
Satara,2018,Khatav,Inpatient,2000,6500,3800
Satara,2018,Koregaon,Inpatient,2900,9000,7400
Satara,2018,Satara,Inpatient,4100,11700,2600
Satara,2018,Javali,Inpatient,2100,3100,6600
Satara,2018,Patan,Inpatient,7600,15500,4500
Satara,2018,Karad,Inpatient,3300,8800,7300
Satara,2019,Mahableshwar,Inpatient,1500,1900,900
Satara,2019,Vai,Inpatient,1400,2800,500
Satara,2019,Khandala,Inpatient,1000,2600,300
Satara,2019,Faltan,Inpatient,2100,4800,900
Satara,2019,Man,Inpatient,1900,2800,400
Satara,2019,Khatav,Inpatient,3600,8100,800
Satara,2019,Koregaon,Inpatient,3300,7500,1300
Satara,2019,Satara,Inpatient,10900,17100,11500
Satara,2019,Javali,Inpatient,1400,2800,300
Satara,2019,Patan,Inpatient,5400,9800,2100
Satara,2019,Karad,Inpatient,4500,15300,5600
Satara,2020,Mahableshwar,Inpatient,1500,1900,900
Satara,2020,Vai,Inpatient,1500,2900,500
Satara,2020,Khandala,Inpatient,1100,2700,300
Satara,2020,Faltan,Inpatient,2200,4800,900
Satara,2020,Man,Inpatient,2000,3000,400
Satara,2020,Khatav,Inpatient,3700,9100,700
Satara,2020,Koregaon,Inpatient,3400,7500,1400
Satara,2020,Satara,Inpatient,12600,18500,12400
Satara,2020,Javali,Inpatient,1500,2700,300
Satara,2020,Patan,Inpatient,6600,1000,2100
Satara,2020,Karad,Inpatient,4700,16300,5700
Satara,2021,Mahableshwar,Inpatient,1600,2000,900
Satara,2021,Vai,Inpatient,1500,2900,500
Satara,2021,Khandala,Inpatient,1100,2700,300
Satara,2021,Faltan,Inpatient,2200,4900,900
Satara,2021,Man,Inpatient,2100,3000,500
Satara,2021,Khatav,Inpatient,3700,9100,700
Satara,2021,Koregaon,Inpatient,3500,7600,1400
Satara,2021,Satara,Inpatient,12900,18500,12500
Satara,2021,Javali,Inpatient,1600,2800,300
Satara,2021,Patan,Inpatient,6600,1100,2100
Satara,2021,Karad,Inpatient,4800,16300,5800
Sindhudurg,2012,Devgad,Inpatient,800,2000,1000
Sindhudurg,2012,Vaibhavwadi,Inpatient,400,700,200
Sindhudurg,2012,Kankavali,Inpatient,1800,3900,2300
Sindhudurg,2012,Malvan,Inpatient,1500,1600,700
Sindhudurg,2012,Vengurla,Inpatient,1100,1600,700
Sindhudurg,2012,Kudal,Inpatient,4200,4500,2200
Sindhudurg,2012,Sawantwadi,Inpatient,1700,5500,2900
Sindhudurg,2012,Dodamarg,Inpatient,1000,1600,700
Sindhudurg,2013,Devgad,Inpatient,1800,3600,1400
Sindhudurg,2013,Vaibhavwadi,Inpatient,400,800,200
Sindhudurg,2013,Kankavali,Inpatient,3700,8900,5300
Sindhudurg,2013,Malvan,Inpatient,3200,3600,700
Sindhudurg,2013,Vengurla,Inpatient,2300,3500,1500
Sindhudurg,2013,Kudal,Inpatient,12700,11100,3900
Sindhudurg,2013,Sawantwadi,Inpatient,2700,10500,4900
Sindhudurg,2013,Dodamarg,Inpatient,1500,2500,1000
Sindhudurg,2014,Devgad,Inpatient,800,1800,400
Sindhudurg,2014,Vaibhavwadi,Inpatient,360,900,150
Sindhudurg,2014,Kankavali,Inpatient,2600,5300,3000
Sindhudurg,2014,Malvan,Inpatient,1700,1800,400
Sindhudurg,2014,Vengurla,Inpatient,1000,1600,4750
Sindhudurg,2014,Kudal,Inpatient,7100,6100,2100
Sindhudurg,2014,Sawantwadi,Inpatient,1600,6100,2700
Sindhudurg,2014,Dodamarg,Inpatient,1200,1900,400
Sindhudurg,2015,Devgad,Inpatient,1700,1600,600
Sindhudurg,2015,Vaibhavwadi,Inpatient,300,500,500
Sindhudurg,2015,Kankavali,Inpatient,3200,4200,2800
Sindhudurg,2015,Malvan,Inpatient,2200,1700,300
Sindhudurg,2015,Vengurla,Inpatient,1400,1700,700
Sindhudurg,2015,Kudal,Inpatient,17500,6100,2200
Sindhudurg,2015,Sawantwadi,Inpatient,3800,6900,2900
Sindhudurg,2015,Dodamarg,Inpatient,1500,1600,500
Sindhudurg,2016,Devgad,Inpatient,1700,2000,900
Sindhudurg,2016,Vaibhavwadi,Inpatient,400,400,100
Sindhudurg,2016,Kankavali,Inpatient,2400,2800,2300
Sindhudurg,2016,Malvan,Inpatient,1900,1900,800
Sindhudurg,2016,Vengurla,Inpatient,1300,1400,700
Sindhudurg,2016,Kudal,Inpatient,5000,5200,2400
Sindhudurg,2016,Sawantwadi,Inpatient,4400,4700,2900
Sindhudurg,2016,Dodamarg,Inpatient,1300,1100,700
Sindhudurg,2017,Devgad,Inpatient,1300,2400,800
Sindhudurg,2017,Vaibhavwadi,Inpatient,500,800,100
Sindhudurg,2017,Kankavali,Inpatient,3100,4700,1700
Sindhudurg,2017,Malvan,Inpatient,2000,2200,600
Sindhudurg,2017,Vengurla,Inpatient,1400,2300,800
Sindhudurg,2017,Kudal,Inpatient,7200,7000,3300
Sindhudurg,2017,Sawantwadi,Inpatient,4500,7700,3100
Sindhudurg,2017,Dodamarg,Inpatient,1400,2200,500
Sindhudurg,2018,Devgad,Inpatient,1400,3100,1100
Sindhudurg,2018,Vaibhavwadi,Inpatient,1200,1900,400
Sindhudurg,2018,Kankavali,Inpatient,4200,5700,1500
Sindhudurg,2018,Malvan,Inpatient,2500,3400,800
Sindhudurg,2018,Vengurla,Inpatient,2300,3200,1400
Sindhudurg,2018,Kudal,Inpatient,12500,11700,4600
Sindhudurg,2018,Sawantwadi,Inpatient,7000,14000,5400
Sindhudurg,2018,Dodamarg,Inpatient,1700,3100,1000
Sindhudurg,2019,Devgad,Inpatient,1100,2000,700
Sindhudurg,2019,Vaibhavwadi,Inpatient,600,1100,200
Sindhudurg,2019,Kankawali,Inpatient,3300,4600,1200
Sindhudurg,2019,Malwan,Inpatient,1200,1900,300
Sindhudurg,2019,Vengurla,Inpatient,1600,2400,800
Sindhudurg,2019,Kudal,Inpatient,6500,6800,2600
Sindhudurg,2019,Savantwadi,Inpatient,4000,8100,2800
Sindhudurg,2019,Dodamarg,Inpatient,1600,2600,600
Sindhudurg,2020,Devgad,Inpatient,1100,1700,600
Sindhudurg,2020,Vaibhavwadi,Inpatient,1000,1600,400
Sindhudurg,2020,Kankawali,Inpatient,3900,4000,1200
Sindhudurg,2020,Malwan,Inpatient,5400,5200,2000
Sindhudurg,2020,Vengurla,Inpatient,500,900,200
Sindhudurg,2020,Kudal,Inpatient,4000,6200,2300
Sindhudurg,2020,Savantwadi,Inpatient,300,800,100
Sindhudurg,2020,Dodamarg,Inpatient,800,1000,300
Sindhudurg,2021,Devgad,Inpatient,1000,1300,600
Sindhudurg,2021,Vaibhavwadi,Inpatient,300,400,100
Sindhudurg,2021,Kankawali,Inpatient,3200,3000,600
Sindhudurg,2021,Malwan,Inpatient,500,800,100
Sindhudurg,2021,Vengurla,Inpatient,1200,1500,300
Sindhudurg,2021,Kudal,Inpatient,4800,4700,1500
Sindhudurg,2021,Savantwadi,Inpatient,3000,5700,2600
Sindhudurg,2021,Dodamarg,Inpatient,1000,1700,300
Thane,2012,Thane,Inpatient,18600,27500,11500
Thane,2012,Bhivandi,Inpatient,8600,10100,2700
Thane,2012,Shahapur,Inpatient,8200,9200,2100
Thane,2012,Kalyan,Inpatient,3800,2600,1200
Thane,2012,Ulhasnagar,Inpatient,21100,17800,7300
Thane,2012,Ambarnath,Inpatient,3600,4100,1600
Thane,2012,Murbad,Inpatient,3700,4400,1000
Thane,2013,Thane,Inpatient,18800,26900,12200
Thane,2013,Bhivandi,Inpatient,8900,10400,3100
Thane,2013,Shahapur,Inpatient,8500,9600,2700
Thane,2013,Kalyan,Inpatient,3700,2600,1400
Thane,2013,Ulhasnagar,Inpatient,20700,17200,6100
Thane,2013,Ambarnath,Inpatient,3900,4300,1800
Thane,2013,Murbad,Inpatient,3600,4600,1200
Thane,2014,Thane,Inpatient,570200,750800,406300
Thane,2014,Bhivandi,Inpatient,694000,1329400,1314900
Thane,2014,Shahapur,Inpatient,607800,974600,394200
Thane,2014,Kalyan,Inpatient,184600,202400,119000
Thane,2014,Ulhasnagar,Inpatient,812300,1009600,608200
Thane,2014,Ambarnath,Inpatient,384600,491600,181100
Thane,2014,Murbad,Inpatient,289400,590200,150100
Thane,2015,Thane,Inpatient,648300,834900,771000
Thane,2015,Bhivandi,Inpatient,881300,1459800,1041300
Thane,2015,Shahapur,Inpatient,753900,1230000,683200
Thane,2015,Kalyan,Inpatient,316400,258900,233600
Thane,2015,Ulhasnagar,Inpatient,650500,1554300,685700
Thane,2015,Ambarnath,Inpatient,279300,288600,188900
Thane,2015,Murbad,Inpatient,412400,778600,274200
Thane,2016,Thane,Inpatient,787900,1002600,893100
Thane,2016,Bhivandi,Inpatient,874300,1242300,772100
Thane,2016,Shahapur,Inpatient,553400,1059900,492400
Thane,2016,Kalyan,Inpatient,171900,144200,130800
Thane,2016,Ulhasnagar,Inpatient,677400,1552800,1208100
Thane,2016,Ambarnath,Inpatient,217700,288600,186000
Thane,2016,Murbad,Inpatient,402800,844800,262200
Thane,2017,Thane,Inpatient,1060300,2655000,1402100
Thane,2017,Bhivandi,Inpatient,654500,985900,677600
Thane,2017,Shahapur,Inpatient,478400,1038400,502500
Thane,2017,Kalyan,Inpatient,697400,1252800,704300
Thane,2017,Ulhasnagar,Inpatient,647100,1377500,1340000
Thane,2017,Ambarnath,Inpatient,206500,203700,214200
Thane,2017,Murbad,Inpatient,274200,674300,472200
Thane,2018,Thane,Inpatient,58500,77000,32200
Thane,2018,Bhivandi,Inpatient,4800,9700,5700
Thane,2018,Shahapur,Inpatient,6200,9100,4900
Thane,2018,Kalyan,Inpatient,1100,2000,500
Thane,2018,Ulhasnagar,Inpatient,7400,14700,9800
Thane,2018,Ambarnath,Inpatient,1600,2000,1100
Thane,2018,Murbad,Inpatient,3300,6700,2200
Thane,2019,Thane,Inpatient,35500,35500,26800
Thane,2019,Bhivandi,Inpatient,5100,10400,6500
Thane,2019,Shahapur,Inpatient,149900,81800,40900
Thane,2019,Kalyan,Inpatient,5400,11000,1300
Thane,2019,Ulhasnagar,Inpatient,7700,13600,8900
Thane,2019,Ambarnath,Inpatient,1600,2400,800
Thane,2019,Murbad,Inpatient,3300,6800,1100
Thane,2020,Thane,Inpatient,25900,38100,10400
Thane,2020,Bhivandi,Inpatient,1700,4400,2500
Thane,2020,Shahapur,Inpatient,3400,6600,3900
Thane,2020,Kalyan,Inpatient,2500,5100,2000
Thane,2020,Ulhasnagar,Inpatient,8400,11000,6500
Thane,2020,Ambarnath,Inpatient,1000,1400,600
Thane,2020,Murbad,Inpatient,1500,3900,800
Thane,2021,Thane,Inpatient,27200,46400,13000
Thane,2021,Bhivandi,Inpatient,2400,8600,4600
Thane,2021,Shahapur,Inpatient,4400,7800,4800
Thane,2021,Kalyan,Inpatient,2400,3500,600
Thane,2021,Ulhasnagar,Inpatient,8200,12800,6800
Thane,2021,Ambarnath,Inpatient,1000,2600,700
Thane,2021,Murbad,Inpatient,1500,3400,600
Wardha,2012,Ashti,Inpatient,200,700,100
Wardha,2012,Karanja,Inpatient,1100,1500,6300
Wardha,2012,Aarvi,Inpatient,2200,3000,2900
Wardha,2012,Selu,Inpatient,3400,3200,2500
Wardha,2012,Wardha,Inpatient,5300,8100,8000
Wardha,2012,Devali,Inpatient,2400,3900,3100
Wardha,2012,Hinganghat,Inpatient,3100,4400,4500
Wardha,2012,Samudrapur,Inpatient,800,1400,1000
Wardha,2013,Ashti,Inpatient,100,600,100
Wardha,2013,Karanja,Inpatient,1500,2300,700
Wardha,2013,Aarvi,Inpatient,3300,4000,3100
Wardha,2013,Selu,Inpatient,1600,2700,3000
Wardha,2013,Wardha,Inpatient,9300,14500,3800
Wardha,2013,Devali,Inpatient,3100,5500,1000
Wardha,2013,Hinganghat,Inpatient,5400,8000,2300
Wardha,2013,Samudrapur,Inpatient,2000,2900,300
Wardha,2014,Ashti,Inpatient,300,1000,100
Wardha,2014,Karanja,Inpatient,800,2500,900
Wardha,2014,Aarvi,Inpatient,1600,4400,1400
Wardha,2014,Selu,Inpatient,1500,4000,1300
Wardha,2014,Wardha,Inpatient,12300,45400,16400
Wardha,2014,Devali,Inpatient,2000,6500,2200
Wardha,2014,Hinganghat,Inpatient,2400,7300,2700
Wardha,2014,Samudrapur,Inpatient,700,2100,500
Wardha,2015,Ashti,Inpatient,200,1000,300
Wardha,2015,Karanja,Inpatient,2200,2400,800
Wardha,2015,Aarvi,Inpatient,4600,4800,1800
Wardha,2015,Selu,Inpatient,3300,3600,800
Wardha,2015,Wardha,Inpatient,20100,35700,10800
Wardha,2015,Devali,Inpatient,5100,5300,1600
Wardha,2015,Hinganghat,Inpatient,5500,5500,1800
Wardha,2015,Samudrapur,Inpatient,1700,2900,400
Wardha,2016,Ashti,Inpatient,300,900,300
Wardha,2016,Karanja,Inpatient,2400,2500,1000
Wardha,2016,Aarvi,Inpatient,4900,5200,2400
Wardha,2016,Selu,Inpatient,3300,3800,1200
Wardha,2016,Wardha,Inpatient,30100,34900,12100
Wardha,2016,Devali,Inpatient,5800,9500,3000
Wardha,2016,Hinganghat,Inpatient,5800,6000,2100
Wardha,2016,Samudrapur,Inpatient,1900,3100,800
Wardha,2017,Ashti,Inpatient,300,1000,300
Wardha,2017,Karanja,Inpatient,1200,2200,400
Wardha,2017,Aarvi,Inpatient,1700,3400,900
Wardha,2017,Selu,Inpatient,2700,3400,1100
Wardha,2017,Wardha,Inpatient,28300,36900,10300
Wardha,2017,Devali,Inpatient,4100,5800,2300
Wardha,2017,Hinganghat,Inpatient,3000,4500,2200
Wardha,2017,Samudrapur,Inpatient,800,1500,900
Wardha,2018,Ashti,Inpatient,200,100,100
Wardha,2018,Karanja,Inpatient,2500,1900,800
Wardha,2018,Aarvi,Inpatient,9600,4700,2800
Wardha,2018,Selu,Inpatient,5300,3300,500
Wardha,2018,Wardha,Inpatient,30500,33900,16300
Wardha,2018,Devali,Inpatient,7800,5200,800
Wardha,2018,Hinganghat,Inpatient,6300,4900,2700
Wardha,2018,Samudrapur,Inpatient,2100,1500,900
Wardha,2019,Ashti,Inpatient,1400,1400,600
Wardha,2019,Karanja,Inpatient,1700,2200,700
Wardha,2019,Aarvi,Inpatient,4700,6300,1500
Wardha,2019,Selu,Inpatient,7700,9200,2500
Wardha,2019,Wardha,Inpatient,8400,10100,6300
Wardha,2019,Devali,Inpatient,2900,4800,1100
Wardha,2019,Hinganghat,Inpatient,7700,10400,900
Wardha,2019,Samudrapur,Inpatient,1400,2200,600
Wardha,2020,Ashti,Inpatient,2100,2600,400
Wardha,2020,Karanja,Inpatient,1700,2000,600
Wardha,2020,Aarvi,Inpatient,4500,6300,1800
Wardha,2020,Selu,Inpatient,3700,4100,600
Wardha,2020,Wardha,Inpatient,19800,18400,6600
Wardha,2020,Devali,Inpatient,4700,5100,1000
Wardha,2020,Hinganghat,Inpatient,8500,8400,2800
Wardha,2020,Samudrapur,Inpatient,2400,3000,400
Wardha,2021,Ashti,Inpatient,1300,2400,1000
Wardha,2021,Karanja,Inpatient,600,1300,300
Wardha,2021,Aarvi,Inpatient,2300,5300,2300
Wardha,2021,Selu,Inpatient,1600,2200,1400
Wardha,2021,Wardha,Inpatient,3600,7300,5400
Wardha,2021,Devali,Inpatient,3100,4800,1300
Wardha,2021,Hinganghat,Inpatient,2600,3700,2100
Wardha,2021,Samudrapur,Inpatient,1300,1700,1100
Washim,2012,Malegaon,Inpatient,1079300,815100,108700
Washim,2012,Mangrulpir,Inpatient,2591700,1566500,582600
Washim,2012,Karanja,Inpatient,3980700,2133600,356000
Washim,2012,Manora,Inpatient,1606500,1552100,118100
Washim,2012,Washim,Inpatient,4530900,2674900,465300
Washim,2012,Resod,Inpatient,1413900,1038400,123800
Washim,2013,Malegaon,Inpatient,101700,231500,11800
Washim,2013,Mangrulpir,Inpatient,257200,649500,267700
Washim,2013,Karanja,Inpatient,342600,473600,123200
Washim,2013,Manora,Inpatient,132800,195200,10500
Washim,2013,Washim,Inpatient,724200,1009700,216100
Washim,2013,Resod,Inpatient,527000,592000,317700
Washim,2014,Malegaon,Inpatient,115300,113200,73600
Washim,2014,Mangrulpir,Inpatient,153800,279000,92800
Washim,2014,Karanja,Inpatient,192600,311400,94600
Washim,2014,Manora,Inpatient,34700,95100,16300
Washim,2014,Washim,Inpatient,605300,1242800,495700
Washim,2014,Resod,Inpatient,73500,207000,33700
Washim,2015,Malegaon,Inpatient,776,1625,782
Washim,2015,Mangrulpir,Inpatient,1068,2900,1071
Washim,2015,Karanja,Inpatient,1754,2767,972
Washim,2015,Manora,Inpatient,1540,2572,117
Washim,2015,Washim,Inpatient,6855,12660,7843
Washim,2015,Resod,Inpatient,566,970,302
Washim,2016,Malegaon,Inpatient,2007,4245,960
Washim,2016,Mangrulpir,Inpatient,3924,7658,1714
Washim,2016,Karanja,Inpatient,4277,6306,1372
Washim,2016,Manora,Inpatient,2035,3529,1241
Washim,2016,Washim,Inpatient,7538,13178,8398
Washim,2016,Resod,Inpatient,1980,4038,863
Washim,2017,Malegaon,Inpatient,1800,3100,800
Washim,2017,Mangrulpir,Inpatient,3500,7700,1500
Washim,2017,Karanja,Inpatient,3500,5300,1400
Washim,2017,Manora,Inpatient,1100,1900,700
Washim,2017,Washim,Inpatient,9000,15500,9400
Washim,2017,Resod,Inpatient,1500,3200,700
Washim,2018,Malegaon,Inpatient,,,
Washim,2018,Mangrulpir,Inpatient,,,
Washim,2018,Karanja,Inpatient,,,
Washim,2018,Manora,Inpatient,,,
Washim,2018,Washim,Inpatient,,,
Washim,2018,Resod,Inpatient,,,
Washim,2019,Malegaon,Inpatient,3600,7500,2800
Washim,2019,Mangrulpir,Inpatient,3700,7900,1200
Washim,2019,Karanja,Inpatient,5700,6000,1900
Washim,2019,Manora,Inpatient,3600,5900,3700
Washim,2019,Washim,Inpatient,27800,46400,9800
Washim,2019,Resod,Inpatient,1500,2800,400
Washim,2020,Malegaon,Inpatient,0,0,0
Washim,2020,Mangrulpir,Inpatient,0,0,0
Washim,2020,Karanja,Inpatient,0,0,0
