District,Year,Taluka,Select Variable,Percentage
Sangli,2018,Khanapur,Infants with Moderate Acute Malnutrition,3.02
Sangli,2018,Khanapur,Infants with Severe Acute Malnutrition,0.48
Sangli,2018,Aatpadi,Infants at Normal Weight,93.92
Sangli,2018,Aatpadi,Infants with Moderate Acute Malnutrition,5.47
Sangli,2018,Aatpadi,Infants with Severe Acute Malnutrition,0.61
Sangli,2018,Tasgaon,Infants at Normal Weight,97.51
Sangli,2018,Tasgaon,Infants with Moderate Acute Malnutrition,2.15
Sangli,2018,Tasgaon,Infants with Severe Acute Malnutrition,0.33
Sangli,2018,Miraj,Infants at Normal Weight,94.82
Sangli,2018,Miraj,Infants with Moderate Acute Malnutrition,4.14
Sangli,2018,Miraj,Infants with Severe Acute Malnutrition,1.04
Sangli,2018,Ku. Mahakal,Infants at Normal Weight,98.2
Sangli,2018,Ku. Mahakal,Infants with Moderate Acute Malnutrition,1.67
Sangli,2018,Ku. Mahakal,Infants with Severe Acute Malnutrition,0.13
Sangli,2018,Jat,Infants at Normal Weight,96.73
Sangli,2018,Jat,Infants with Moderate Acute Malnutrition,2.97
Sangli,2018,Jat,Infants with Severe Acute Malnutrition,0.3
Sangli,2019,Shirala,Infants at Normal Weight,96.68
Sangli,2019,Shirala,Infants with Moderate Acute Malnutrition,3.12
Sangli,2019,Shirala,Infants with Severe Acute Malnutrition,0.2
Sangli,2019,Valava,Infants at Normal Weight,96.21
Sangli,2019,Valava,Infants with Moderate Acute Malnutrition,3.4
Sangli,2019,Valava,Infants with Severe Acute Malnutrition,0.39
Sangli,2019,Palus,Infants at Normal Weight,94.24
Sangli,2019,Palus,Infants with Moderate Acute Malnutrition,5.38
Sangli,2019,Palus,Infants with Severe Acute Malnutrition,0.38
Sangli,2019,Kadegaon,Infants at Normal Weight,97.39
Sangli,2019,Kadegaon,Infants with Moderate Acute Malnutrition,2.37
Sangli,2019,Kadegaon,Infants with Severe Acute Malnutrition,0.23
Sangli,2019,Khanapur,Infants at Normal Weight,94.51
Sangli,2019,Khanapur,Infants with Moderate Acute Malnutrition,4.89
Sangli,2019,Khanapur,Infants with Severe Acute Malnutrition,0.61
Sangli,2019,Aatpadi,Infants at Normal Weight,91.22
Sangli,2019,Aatpadi,Infants with Moderate Acute Malnutrition,7.84
Sangli,2019,Aatpadi,Infants with Severe Acute Malnutrition,0.94
Sangli,2019,Tasgaon,Infants at Normal Weight,96.96
Sangli,2019,Tasgaon,Infants with Moderate Acute Malnutrition,2.73
Sangli,2019,Tasgaon,Infants with Severe Acute Malnutrition,0.31
Sangli,2019,Miraj,Infants at Normal Weight,94.02
Sangli,2019,Miraj,Infants with Moderate Acute Malnutrition,4.81
Sangli,2019,Miraj,Infants with Severe Acute Malnutrition,1.17
Sangli,2019,Ku. Mahakal,Infants at Normal Weight,97.5
Sangli,2019,Ku. Mahakal,Infants with Moderate Acute Malnutrition,2.23
Sangli,2019,Ku. Mahakal,Infants with Severe Acute Malnutrition,0.27
Sangli,2019,Jat,Infants at Normal Weight,96.6
Sangli,2019,Jat,Infants with Moderate Acute Malnutrition,2.99
Sangli,2019,Jat,Infants with Severe Acute Malnutrition,0.42
Sangli,2020,Shirala,Infants at Normal Weight,93.12
Sangli,2020,Shirala,Infants with Moderate Acute Malnutrition,3.3
Sangli,2020,Shirala,Infants with Severe Acute Malnutrition,0.2
Sangli,2020,Valava,Infants at Normal Weight,94.83
Sangli,2020,Valava,Infants with Moderate Acute Malnutrition,3.3
Sangli,2020,Valava,Infants with Severe Acute Malnutrition,0.45
Sangli,2020,Palus,Infants at Normal Weight,90.55
Sangli,2020,Palus,Infants with Moderate Acute Malnutrition,4.43
Sangli,2020,Palus,Infants with Severe Acute Malnutrition,0.25
Sangli,2020,Kadegaon,Infants at Normal Weight,91.78
Sangli,2020,Kadegaon,Infants with Moderate Acute Malnutrition,3.4
Sangli,2020,Kadegaon,Infants with Severe Acute Malnutrition,0.19
Sangli,2020,Khanapur,Infants at Normal Weight,84.82
Sangli,2020,Khanapur,Infants with Moderate Acute Malnutrition,4.84
Sangli,2020,Khanapur,Infants with Severe Acute Malnutrition,0.37
Sangli,2020,Aatpadi,Infants at Normal Weight,81.31
Sangli,2020,Aatpadi,Infants with Moderate Acute Malnutrition,7.89
Sangli,2020,Aatpadi,Infants with Severe Acute Malnutrition,0.59
Sangli,2020,Tasgaon,Infants at Normal Weight,93.06
Sangli,2020,Tasgaon,Infants with Moderate Acute Malnutrition,3.78
Sangli,2020,Tasgaon,Infants with Severe Acute Malnutrition,0.27
Sangli,2020,Miraj,Infants at Normal Weight,88.2
Sangli,2020,Miraj,Infants with Moderate Acute Malnutrition,7.47
Sangli,2020,Miraj,Infants with Severe Acute Malnutrition,0.81
Sangli,2020,Ku. Mahakal,Infants at Normal Weight,92.02
Sangli,2020,Ku. Mahakal,Infants with Moderate Acute Malnutrition,2.58
Sangli,2020,Ku. Mahakal,Infants with Severe Acute Malnutrition,0.25
Sangli,2020,Jat,Infants at Normal Weight,89.95
Sangli,2020,Jat,Infants with Moderate Acute Malnutrition,4.19
Sangli,2020,Jat,Infants with Severe Acute Malnutrition,0.41
Sangli,2021,Shirala,Infants at Normal Weight,110.32
Sangli,2021,Shirala,Infants with Moderate Acute Malnutrition,2.94
Sangli,2021,Shirala,Infants with Severe Acute Malnutrition,0.18
Sangli,2021,Valava,Infants at Normal Weight,98.1
Sangli,2021,Valava,Infants with Moderate Acute Malnutrition,2.21
Sangli,2021,Valava,Infants with Severe Acute Malnutrition,0.34
Sangli,2021,Palus,Infants at Normal Weight,88.31
Sangli,2021,Palus,Infants with Moderate Acute Malnutrition,2.57
Sangli,2021,Palus,Infants with Severe Acute Malnutrition,0.2
Sangli,2021,Kadegaon,Infants at Normal Weight,92.48
Sangli,2021,Kadegaon,Infants with Moderate Acute Malnutrition,2.31
Sangli,2021,Kadegaon,Infants with Severe Acute Malnutrition,0.23
Sangli,2021,Khanapur,Infants at Normal Weight,94.24
Sangli,2021,Khanapur,Infants with Moderate Acute Malnutrition,3.96
Sangli,2021,Khanapur,Infants with Severe Acute Malnutrition,0.26
Sangli,2021,Aatpadi,Infants at Normal Weight,79.51
Sangli,2021,Aatpadi,Infants with Moderate Acute Malnutrition,4.11
Sangli,2021,Aatpadi,Infants with Severe Acute Malnutrition,0.63
Sangli,2021,Tasgaon,Infants at Normal Weight,95
Sangli,2021,Tasgaon,Infants with Moderate Acute Malnutrition,2.55
Sangli,2021,Tasgaon,Infants with Severe Acute Malnutrition,0.15
Sangli,2021,Miraj,Infants at Normal Weight,93.57
Sangli,2021,Miraj,Infants with Moderate Acute Malnutrition,5.84
Sangli,2021,Miraj,Infants with Severe Acute Malnutrition,0.74
Sangli,2021,Ku. Mahakal,Infants at Normal Weight,90.84
Sangli,2021,Ku. Mahakal,Infants with Moderate Acute Malnutrition,1.71
Sangli,2021,Ku. Mahakal,Infants with Severe Acute Malnutrition,0.13
Sangli,2021,Jat,Infants at Normal Weight,84.73
Sangli,2021,Jat,Infants with Moderate Acute Malnutrition,2.21
Sangli,2021,Jat,Infants with Severe Acute Malnutrition,0.21
Satara,2012,Mahableshwar,Infants at Normal Weight,86.28
Satara,2012,Mahableshwar,Infants with Moderate Acute Malnutrition,11.43
Satara,2012,Mahableshwar,Infants with Severe Acute Malnutrition,2.29
Satara,2012,Vai,Infants at Normal Weight,91.28
Satara,2012,Vai,Infants with Moderate Acute Malnutrition,7.5
Satara,2012,Vai,Infants with Severe Acute Malnutrition,1.22
Satara,2012,Khandala,Infants at Normal Weight,93
Satara,2012,Khandala,Infants with Moderate Acute Malnutrition,6.24
Satara,2012,Khandala,Infants with Severe Acute Malnutrition,0.75
Satara,2012,Faltan,Infants at Normal Weight,93.59
Satara,2012,Faltan,Infants with Moderate Acute Malnutrition,5.55
Satara,2012,Faltan,Infants with Severe Acute Malnutrition,0.86
Satara,2012,Man,Infants at Normal Weight,91.67
Satara,2012,Man,Infants with Moderate Acute Malnutrition,7.56
Satara,2012,Man,Infants with Severe Acute Malnutrition,0.77
Satara,2012,Khatav,Infants at Normal Weight,94.17
Satara,2012,Khatav,Infants with Moderate Acute Malnutrition,5.1
Satara,2012,Khatav,Infants with Severe Acute Malnutrition,0.73
Satara,2012,Koregaon,Infants at Normal Weight,90.93
Satara,2012,Koregaon,Infants with Moderate Acute Malnutrition,7.98
Satara,2012,Koregaon,Infants with Severe Acute Malnutrition,1.1
Satara,2012,Satara,Infants at Normal Weight,91.08
Satara,2012,Satara,Infants with Moderate Acute Malnutrition,8.06
Satara,2012,Satara,Infants with Severe Acute Malnutrition,0.86
Satara,2012,Javali,Infants at Normal Weight,93.37
Satara,2012,Javali,Infants with Moderate Acute Malnutrition,5.94
Satara,2012,Javali,Infants with Severe Acute Malnutrition,0.68
Satara,2012,Patan,Infants at Normal Weight,90.38
Satara,2012,Patan,Infants with Moderate Acute Malnutrition,8.43
Satara,2012,Patan,Infants with Severe Acute Malnutrition,1.19
Satara,2012,Karad,Infants at Normal Weight,91.02
Satara,2012,Karad,Infants with Moderate Acute Malnutrition,7.89
Satara,2012,Karad,Infants with Severe Acute Malnutrition,1.1
Satara,2013,Mahableshwar,Infants at Normal Weight,86.43
Satara,2013,Mahableshwar,Infants with Moderate Acute Malnutrition,11.91
Satara,2013,Mahableshwar,Infants with Severe Acute Malnutrition,1.66
Satara,2013,Vai,Infants at Normal Weight,91.11
Satara,2013,Vai,Infants with Moderate Acute Malnutrition,7.75
Satara,2013,Vai,Infants with Severe Acute Malnutrition,1.14
Satara,2013,Khandala,Infants at Normal Weight,92.47
Satara,2013,Khandala,Infants with Moderate Acute Malnutrition,6.71
Satara,2013,Khandala,Infants with Severe Acute Malnutrition,0.83
Satara,2013,Faltan,Infants at Normal Weight,92.21
Satara,2013,Faltan,Infants with Moderate Acute Malnutrition,6.92
Satara,2013,Faltan,Infants with Severe Acute Malnutrition,0.87
Satara,2013,Man,Infants at Normal Weight,91.37
Satara,2013,Man,Infants with Moderate Acute Malnutrition,7.48
Satara,2013,Man,Infants with Severe Acute Malnutrition,1.15
Satara,2013,Khatav,Infants at Normal Weight,92.82
Satara,2013,Khatav,Infants with Moderate Acute Malnutrition,6.46
Satara,2013,Khatav,Infants with Severe Acute Malnutrition,0.72
Satara,2013,Koregaon,Infants at Normal Weight,89.13
Satara,2013,Koregaon,Infants with Moderate Acute Malnutrition,9.44
Satara,2013,Koregaon,Infants with Severe Acute Malnutrition,1.42
Satara,2013,Satara,Infants at Normal Weight,90.43
Satara,2013,Satara,Infants with Moderate Acute Malnutrition,8.67
Satara,2013,Satara,Infants with Severe Acute Malnutrition,0.9
Satara,2013,Javali,Infants at Normal Weight,91.71
Satara,2013,Javali,Infants with Moderate Acute Malnutrition,7.54
Satara,2013,Javali,Infants with Severe Acute Malnutrition,0.75
Satara,2013,Patan,Infants at Normal Weight,87.6
Satara,2013,Patan,Infants with Moderate Acute Malnutrition,10.81
Satara,2013,Patan,Infants with Severe Acute Malnutrition,1.6
Satara,2013,Karad,Infants at Normal Weight,90.43
Satara,2013,Karad,Infants with Moderate Acute Malnutrition,8.27
Satara,2013,Karad,Infants with Severe Acute Malnutrition,1.3
Satara,2014,Mahableshwar,Infants at Normal Weight,91.67
Satara,2014,Mahableshwar,Infants with Moderate Acute Malnutrition,7.12
Satara,2014,Mahableshwar,Infants with Severe Acute Malnutrition,1.21
Satara,2014,Vai,Infants at Normal Weight,91.9
Satara,2014,Vai,Infants with Moderate Acute Malnutrition,7.18
Satara,2014,Vai,Infants with Severe Acute Malnutrition,0.92
Satara,2014,Khandala,Infants at Normal Weight,94.34
Satara,2014,Khandala,Infants with Moderate Acute Malnutrition,5
Satara,2014,Khandala,Infants with Severe Acute Malnutrition,0.66
Satara,2014,Faltan,Infants at Normal Weight,93.37
Satara,2014,Faltan,Infants with Moderate Acute Malnutrition,5.96
Satara,2014,Faltan,Infants with Severe Acute Malnutrition,0.67
Satara,2014,Man,Infants at Normal Weight,93.15
Satara,2014,Man,Infants with Moderate Acute Malnutrition,6.22
Satara,2014,Man,Infants with Severe Acute Malnutrition,0.63
Satara,2014,Khatav,Infants at Normal Weight,94.38
Satara,2014,Khatav,Infants with Moderate Acute Malnutrition,5.1
Satara,2014,Khatav,Infants with Severe Acute Malnutrition,0.52
Satara,2014,Koregaon,Infants at Normal Weight,91.74
Satara,2014,Koregaon,Infants with Moderate Acute Malnutrition,7.37
Satara,2014,Koregaon,Infants with Severe Acute Malnutrition,0.89
Satara,2014,Satara,Infants at Normal Weight,93.38
Satara,2014,Satara,Infants with Moderate Acute Malnutrition,5.95
Satara,2014,Satara,Infants with Severe Acute Malnutrition,0.67
Satara,2014,Javali,Infants at Normal Weight,93.25
Satara,2014,Javali,Infants with Moderate Acute Malnutrition,6.22
Satara,2014,Javali,Infants with Severe Acute Malnutrition,0.54
Satara,2014,Patan,Infants at Normal Weight,91.27
Satara,2014,Patan,Infants with Moderate Acute Malnutrition,7.79
Satara,2014,Patan,Infants with Severe Acute Malnutrition,0.94
Satara,2014,Karad,Infants at Normal Weight,91.4
Satara,2014,Karad,Infants with Moderate Acute Malnutrition,7.61
Satara,2014,Karad,Infants with Severe Acute Malnutrition,0.98
Satara,2015,Mahableshwar,Infants at Normal Weight,94.69
Satara,2015,Mahableshwar,Infants with Moderate Acute Malnutrition,5.21
Satara,2015,Mahableshwar,Infants with Severe Acute Malnutrition,0.44
Satara,2015,Vai,Infants at Normal Weight,94.54
Satara,2015,Vai,Infants with Moderate Acute Malnutrition,4.94
Satara,2015,Vai,Infants with Severe Acute Malnutrition,0.53
Satara,2015,Khandala,Infants at Normal Weight,95.09
Satara,2015,Khandala,Infants with Moderate Acute Malnutrition,4.46
Satara,2015,Khandala,Infants with Severe Acute Malnutrition,0.46
Satara,2015,Faltan,Infants at Normal Weight,95.42
Satara,2015,Faltan,Infants with Moderate Acute Malnutrition,4.06
Satara,2015,Faltan,Infants with Severe Acute Malnutrition,0.52
Satara,2015,Man,Infants at Normal Weight,94.74
Satara,2015,Man,Infants with Moderate Acute Malnutrition,4.76
Satara,2015,Man,Infants with Severe Acute Malnutrition,0.5
Satara,2015,Khatav,Infants at Normal Weight,96
Satara,2015,Khatav,Infants with Moderate Acute Malnutrition,3.58
Satara,2015,Khatav,Infants with Severe Acute Malnutrition,0.42
Satara,2015,Koregaon,Infants at Normal Weight,95.25
Satara,2015,Koregaon,Infants with Moderate Acute Malnutrition,4.13
Satara,2015,Koregaon,Infants with Severe Acute Malnutrition,0.62
Satara,2015,Satara,Infants at Normal Weight,94.37
Satara,2015,Satara,Infants with Moderate Acute Malnutrition,4.52
Satara,2015,Satara,Infants with Severe Acute Malnutrition,0.6
Satara,2015,Javali,Infants at Normal Weight,95.52
Satara,2015,Javali,Infants with Moderate Acute Malnutrition,3.95
Satara,2015,Javali,Infants with Severe Acute Malnutrition,0.53
Satara,2015,Patan,Infants at Normal Weight,95.03
Satara,2015,Patan,Infants with Moderate Acute Malnutrition,4.14
Satara,2015,Patan,Infants with Severe Acute Malnutrition,0.83
Satara,2015,Karad,Infants at Normal Weight,93.34
Satara,2015,Karad,Infants with Moderate Acute Malnutrition,5.43
Satara,2015,Karad,Infants with Severe Acute Malnutrition,0.81
Satara,2016,Mahableshwar,Infants at Normal Weight,95.99
Satara,2016,Mahableshwar,Infants with Moderate Acute Malnutrition,3.53
Satara,2016,Mahableshwar,Infants with Severe Acute Malnutrition,0.48
Satara,2016,Vai,Infants at Normal Weight,94.1
Satara,2016,Vai,Infants with Moderate Acute Malnutrition,5.33
Satara,2016,Vai,Infants with Severe Acute Malnutrition,0.57
Satara,2016,Khandala,Infants at Normal Weight,95.46
Satara,2016,Khandala,Infants with Moderate Acute Malnutrition,4.15
Satara,2016,Khandala,Infants with Severe Acute Malnutrition,0.39
Satara,2016,Faltan,Infants at Normal Weight,95.82
Satara,2016,Faltan,Infants with Moderate Acute Malnutrition,3.8
Satara,2016,Faltan,Infants with Severe Acute Malnutrition,0.38
Satara,2016,Man,Infants at Normal Weight,94.94
Satara,2016,Man,Infants with Moderate Acute Malnutrition,4.59
Satara,2016,Man,Infants with Severe Acute Malnutrition,0.47
Satara,2016,Khatav,Infants at Normal Weight,96.29
Satara,2016,Khatav,Infants with Moderate Acute Malnutrition,3.28
Satara,2016,Khatav,Infants with Severe Acute Malnutrition,0.43
Satara,2016,Koregaon,Infants at Normal Weight,95.3
Satara,2016,Koregaon,Infants with Moderate Acute Malnutrition,4.2
Satara,2016,Koregaon,Infants with Severe Acute Malnutrition,0.5
Satara,2016,Satara,Infants at Normal Weight,94.97
Satara,2016,Satara,Infants with Moderate Acute Malnutrition,4.5
Satara,2016,Satara,Infants with Severe Acute Malnutrition,0.53
Satara,2016,Javali,Infants at Normal Weight,95.48
Satara,2016,Javali,Infants with Moderate Acute Malnutrition,3.98
Satara,2016,Javali,Infants with Severe Acute Malnutrition,0.54
Satara,2016,Patan,Infants at Normal Weight,95.16
Satara,2016,Patan,Infants with Moderate Acute Malnutrition,4.33
Satara,2016,Patan,Infants with Severe Acute Malnutrition,0.51
Satara,2016,Karad,Infants at Normal Weight,94.51
Satara,2016,Karad,Infants with Moderate Acute Malnutrition,4.75
Satara,2016,Karad,Infants with Severe Acute Malnutrition,0.74
Satara,2017,Mahableshwar,Infants at Normal Weight,95.81
Satara,2017,Mahableshwar,Infants with Moderate Acute Malnutrition,3.67
Satara,2017,Mahableshwar,Infants with Severe Acute Malnutrition,0.52
Satara,2017,Vai,Infants at Normal Weight,94.99
Satara,2017,Vai,Infants with Moderate Acute Malnutrition,4.3
Satara,2017,Vai,Infants with Severe Acute Malnutrition,0.72
Satara,2017,Khandala,Infants at Normal Weight,95.01
Satara,2017,Khandala,Infants with Moderate Acute Malnutrition,4.47
Satara,2017,Khandala,Infants with Severe Acute Malnutrition,0.52
Satara,2017,Faltan,Infants at Normal Weight,95.38
Satara,2017,Faltan,Infants with Moderate Acute Malnutrition,3.98
Satara,2017,Faltan,Infants with Severe Acute Malnutrition,0.64
Satara,2017,Man,Infants at Normal Weight,95.06
Satara,2017,Man,Infants with Moderate Acute Malnutrition,4.47
Satara,2017,Man,Infants with Severe Acute Malnutrition,0.47
Satara,2017,Khatav,Infants at Normal Weight,96.03
Satara,2017,Khatav,Infants with Moderate Acute Malnutrition,3.52
Satara,2017,Khatav,Infants with Severe Acute Malnutrition,0.45
Satara,2017,Koregaon,Infants at Normal Weight,95.18
Satara,2017,Koregaon,Infants with Moderate Acute Malnutrition,4.16
Satara,2017,Koregaon,Infants with Severe Acute Malnutrition,0.66
Satara,2017,Satara,Infants at Normal Weight,95.32
Satara,2017,Satara,Infants with Moderate Acute Malnutrition,4.03
Satara,2017,Satara,Infants with Severe Acute Malnutrition,0.66
Satara,2017,Javali,Infants at Normal Weight,95.62
Satara,2017,Javali,Infants with Moderate Acute Malnutrition,3.72
Satara,2017,Javali,Infants with Severe Acute Malnutrition,0.66
Satara,2017,Patan,Infants at Normal Weight,95.43
Satara,2017,Patan,Infants with Moderate Acute Malnutrition,4.01
Satara,2017,Patan,Infants with Severe Acute Malnutrition,0.56
Satara,2017,Karad,Infants at Normal Weight,92.91
Satara,2017,Karad,Infants with Moderate Acute Malnutrition,6.14
Satara,2017,Karad,Infants with Severe Acute Malnutrition,0.95
Satara,2018,Mahableshwar,Infants at Normal Weight,95.85
Satara,2018,Mahableshwar,Infants with Moderate Acute Malnutrition,3.59
Satara,2018,Mahableshwar,Infants with Severe Acute Malnutrition,0.55
Satara,2018,Vai,Infants at Normal Weight,95.24
Satara,2018,Vai,Infants with Moderate Acute Malnutrition,4.28
Satara,2018,Vai,Infants with Severe Acute Malnutrition,0.48
Satara,2018,Khandala,Infants at Normal Weight,96.19
Satara,2018,Khandala,Infants with Moderate Acute Malnutrition,3.41
Satara,2018,Khandala,Infants with Severe Acute Malnutrition,0.4
Satara,2018,Faltan,Infants at Normal Weight,95.38
Satara,2018,Faltan,Infants with Moderate Acute Malnutrition,4.06
Satara,2018,Faltan,Infants with Severe Acute Malnutrition,0.56
Satara,2018,Man,Infants at Normal Weight,95.26
Satara,2018,Man,Infants with Moderate Acute Malnutrition,4.32
Satara,2018,Man,Infants with Severe Acute Malnutrition,0.42
Satara,2018,Khatav,Infants at Normal Weight,95.56
Satara,2018,Khatav,Infants with Moderate Acute Malnutrition,3.96
Satara,2018,Khatav,Infants with Severe Acute Malnutrition,0.49
Satara,2018,Koregaon,Infants at Normal Weight,95.69
Satara,2018,Koregaon,Infants with Moderate Acute Malnutrition,3.74
Satara,2018,Koregaon,Infants with Severe Acute Malnutrition,0.57
Satara,2018,Satara,Infants at Normal Weight,98.27
Satara,2018,Satara,Infants with Moderate Acute Malnutrition,1.59
Satara,2018,Satara,Infants with Severe Acute Malnutrition,0.14
Satara,2018,Javali,Infants at Normal Weight,95.82
Satara,2018,Javali,Infants with Moderate Acute Malnutrition,3.69
Satara,2018,Javali,Infants with Severe Acute Malnutrition,0.49
Satara,2018,Patan,Infants at Normal Weight,94.68
Satara,2018,Patan,Infants with Moderate Acute Malnutrition,4.76
Satara,2018,Patan,Infants with Severe Acute Malnutrition,0.55
Satara,2018,Karad,Infants at Normal Weight,93.89
Satara,2018,Karad,Infants with Moderate Acute Malnutrition,5.37
Satara,2018,Karad,Infants with Severe Acute Malnutrition,0.74
Satara,2019,Mahableshwar,Infants at Normal Weight,94.97
Satara,2019,Mahableshwar,Infants with Moderate Acute Malnutrition,3.83
Satara,2019,Mahableshwar,Infants with Severe Acute Malnutrition,1.2
