District,Year,Taluka,Select Facility,Number
Sindhudurg,2019,Malwan,Hospitals,8
Sindhudurg,2019,Malwan,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2019,Malwan,Clinics,52
Sindhudurg,2019,Malwan,Maternity Wards,5
Sindhudurg,2019,Malwan,Number of Beds,82
Sindhudurg,2019,Vengurla,Hospitals,7
Sindhudurg,2019,Vengurla,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2019,Vengurla,Clinics,74
Sindhudurg,2019,Vengurla,Maternity Wards,2
Sindhudurg,2019,Vengurla,Number of Beds,96
Sindhudurg,2019,Kudal,Hospitals,4
Sindhudurg,2019,Kudal,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2019,Kudal,Clinics,156
Sindhudurg,2019,Kudal,Maternity Wards,10
Sindhudurg,2019,Kudal,Number of Beds,372
Sindhudurg,2019,Savantwadi,Hospitals,19
Sindhudurg,2019,Savantwadi,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2019,Savantwadi,Clinics,84
Sindhudurg,2019,Savantwadi,Maternity Wards,7
Sindhudurg,2019,Savantwadi,Number of Beds,278
Sindhudurg,2019,Dodamarg,Hospitals,0
Sindhudurg,2019,Dodamarg,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2019,Dodamarg,Clinics,33
Sindhudurg,2019,Dodamarg,Maternity Wards,0
Sindhudurg,2019,Dodamarg,Number of Beds,0
Sindhudurg,2020,Devgad,Hospitals,0
Sindhudurg,2020,Devgad,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Devgad,Clinics,76
Sindhudurg,2020,Devgad,Maternity Wards,2
Sindhudurg,2020,Devgad,Number of Beds,6
Sindhudurg,2020,Vaibhavwadi,Hospitals,2
Sindhudurg,2020,Vaibhavwadi,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Vaibhavwadi,Clinics,26
Sindhudurg,2020,Vaibhavwadi,Maternity Wards,2
Sindhudurg,2020,Vaibhavwadi,Number of Beds,88
Sindhudurg,2020,Kankawali,Hospitals,23
Sindhudurg,2020,Kankawali,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Kankawali,Clinics,128
Sindhudurg,2020,Kankawali,Maternity Wards,10
Sindhudurg,2020,Kankawali,Number of Beds,428
Sindhudurg,2020,Malwan,Hospitals,8
Sindhudurg,2020,Malwan,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Malwan,Clinics,52
Sindhudurg,2020,Malwan,Maternity Wards,5
Sindhudurg,2020,Malwan,Number of Beds,82
Sindhudurg,2020,Vengurla,Hospitals,7
Sindhudurg,2020,Vengurla,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Vengurla,Clinics,74
Sindhudurg,2020,Vengurla,Maternity Wards,2
Sindhudurg,2020,Vengurla,Number of Beds,96
Sindhudurg,2020,Kudal,Hospitals,4
Sindhudurg,2020,Kudal,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Kudal,Clinics,156
Sindhudurg,2020,Kudal,Maternity Wards,10
Sindhudurg,2020,Kudal,Number of Beds,372
Sindhudurg,2020,Savantwadi,Hospitals,19
Sindhudurg,2020,Savantwadi,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Savantwadi,Clinics,84
Sindhudurg,2020,Savantwadi,Maternity Wards,7
Sindhudurg,2020,Savantwadi,Number of Beds,278
Sindhudurg,2020,Dodamarg,Hospitals,0
Sindhudurg,2020,Dodamarg,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2020,Dodamarg,Clinics,33
Sindhudurg,2020,Dodamarg,Maternity Wards,0
Sindhudurg,2020,Dodamarg,Number of Beds,0
Sindhudurg,2021,Devgad,Hospitals,0
Sindhudurg,2021,Devgad,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Devgad,Clinics,76
Sindhudurg,2021,Devgad,Maternity Wards,2
Sindhudurg,2021,Devgad,Number of Beds,6
Sindhudurg,2021,Vaibhavwadi,Hospitals,2
Sindhudurg,2021,Vaibhavwadi,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Vaibhavwadi,Clinics,26
Sindhudurg,2021,Vaibhavwadi,Maternity Wards,2
Sindhudurg,2021,Vaibhavwadi,Number of Beds,88
Sindhudurg,2021,Kankawali,Hospitals,23
Sindhudurg,2021,Kankawali,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Kankawali,Clinics,128
Sindhudurg,2021,Kankawali,Maternity Wards,10
Sindhudurg,2021,Kankawali,Number of Beds,428
Sindhudurg,2021,Malwan,Hospitals,8
Sindhudurg,2021,Malwan,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Malwan,Clinics,52
Sindhudurg,2021,Malwan,Maternity Wards,5
Sindhudurg,2021,Malwan,Number of Beds,82
Sindhudurg,2021,Vengurla,Hospitals,7
Sindhudurg,2021,Vengurla,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Vengurla,Clinics,74
Sindhudurg,2021,Vengurla,Maternity Wards,2
Sindhudurg,2021,Vengurla,Number of Beds,96
Sindhudurg,2021,Kudal,Hospitals,4
Sindhudurg,2021,Kudal,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Kudal,Clinics,156
Sindhudurg,2021,Kudal,Maternity Wards,10
Sindhudurg,2021,Kudal,Number of Beds,372
Sindhudurg,2021,Savantwadi,Hospitals,19
Sindhudurg,2021,Savantwadi,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Savantwadi,Clinics,84
Sindhudurg,2021,Savantwadi,Maternity Wards,7
Sindhudurg,2021,Savantwadi,Number of Beds,278
Sindhudurg,2021,Dodamarg,Hospitals,0
Sindhudurg,2021,Dodamarg,"Specialty Hospitals (Cancer, TB, etc)",0
Sindhudurg,2021,Dodamarg,Clinics,33
Sindhudurg,2021,Dodamarg,Maternity Wards,0
Sindhudurg,2021,Dodamarg,Number of Beds,0
Thane,2012,Thane,Hospitals,530
Thane,2012,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2012,Thane,Clinics,2165
Thane,2012,Thane,Maternity Wards,185
Thane,2012,Thane,Number of Beds,7946
Thane,2012,Bhivandi,Hospitals,105
Thane,2012,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",1
Thane,2012,Bhivandi,Clinics,435
Thane,2012,Bhivandi,Maternity Wards,37
Thane,2012,Bhivandi,Number of Beds,399
Thane,2012,Shahapur,Hospitals,12
Thane,2012,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2012,Shahapur,Clinics,0
Thane,2012,Shahapur,Maternity Wards,0
Thane,2012,Shahapur,Number of Beds,163
Thane,2012,Kalyan,Hospitals,236
Thane,2012,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",3
Thane,2012,Kalyan,Clinics,267
Thane,2012,Kalyan,Maternity Wards,15
Thane,2012,Kalyan,Number of Beds,3147
Thane,2012,Ulhasnagar,Hospitals,69
Thane,2012,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2012,Ulhasnagar,Clinics,545
Thane,2012,Ulhasnagar,Maternity Wards,10
Thane,2012,Ulhasnagar,Number of Beds,992
Thane,2012,Ambarnath,Hospitals,64
Thane,2012,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2012,Ambarnath,Clinics,162
Thane,2012,Ambarnath,Maternity Wards,17
Thane,2012,Ambarnath,Number of Beds,765
Thane,2012,Murbad,Hospitals,2
Thane,2012,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2012,Murbad,Clinics,0
Thane,2012,Murbad,Maternity Wards,0
Thane,2012,Murbad,Number of Beds,20
Thane,2013,Thane,Hospitals,534
Thane,2013,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2013,Thane,Clinics,2168
Thane,2013,Thane,Maternity Wards,185
Thane,2013,Thane,Number of Beds,7962
Thane,2013,Bhivandi,Hospitals,109
Thane,2013,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",1
Thane,2013,Bhivandi,Clinics,442
Thane,2013,Bhivandi,Maternity Wards,37
Thane,2013,Bhivandi,Number of Beds,418
Thane,2013,Shahapur,Hospitals,15
Thane,2013,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2013,Shahapur,Clinics,0
Thane,2013,Shahapur,Maternity Wards,0
Thane,2013,Shahapur,Number of Beds,166
Thane,2013,Kalyan,Hospitals,236
Thane,2013,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",3
Thane,2013,Kalyan,Clinics,271
Thane,2013,Kalyan,Maternity Wards,15
Thane,2013,Kalyan,Number of Beds,3158
Thane,2013,Ulhasnagar,Hospitals,69
Thane,2013,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2013,Ulhasnagar,Clinics,545
Thane,2013,Ulhasnagar,Maternity Wards,10
Thane,2013,Ulhasnagar,Number of Beds,992
Thane,2013,Ambarnath,Hospitals,71
Thane,2013,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2013,Ambarnath,Clinics,169
Thane,2013,Ambarnath,Maternity Wards,17
Thane,2013,Ambarnath,Number of Beds,772
Thane,2013,Murbad,Hospitals,3
Thane,2013,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2013,Murbad,Clinics,0
Thane,2013,Murbad,Maternity Wards,0
Thane,2013,Murbad,Number of Beds,26
Thane,2014,Thane,Hospitals,534
Thane,2014,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2014,Thane,Clinics,2168
Thane,2014,Thane,Maternity Wards,185
Thane,2014,Thane,Number of Beds,7962
Thane,2014,Bhivandi,Hospitals,109
Thane,2014,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",1
Thane,2014,Bhivandi,Clinics,442
Thane,2014,Bhivandi,Maternity Wards,37
Thane,2014,Bhivandi,Number of Beds,1153
Thane,2014,Shahapur,Hospitals,16
Thane,2014,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2014,Shahapur,Clinics,0
Thane,2014,Shahapur,Maternity Wards,0
Thane,2014,Shahapur,Number of Beds,291
Thane,2014,Kalyan,Hospitals,236
Thane,2014,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",3
Thane,2014,Kalyan,Clinics,271
Thane,2014,Kalyan,Maternity Wards,15
Thane,2014,Kalyan,Number of Beds,3158
Thane,2014,Ulhasnagar,Hospitals,69
Thane,2014,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2014,Ulhasnagar,Clinics,545
Thane,2014,Ulhasnagar,Maternity Wards,10
Thane,2014,Ulhasnagar,Number of Beds,992
Thane,2014,Ambarnath,Hospitals,71
Thane,2014,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2014,Ambarnath,Clinics,169
Thane,2014,Ambarnath,Maternity Wards,17
Thane,2014,Ambarnath,Number of Beds,772
Thane,2014,Murbad,Hospitals,3
Thane,2014,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2014,Murbad,Clinics,0
Thane,2014,Murbad,Maternity Wards,0
Thane,2014,Murbad,Number of Beds,26
Thane,2015,Thane,Hospitals,534
Thane,2015,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2015,Thane,Clinics,2168
Thane,2015,Thane,Maternity Wards,185
Thane,2015,Thane,Number of Beds,7962
Thane,2015,Bhivandi,Hospitals,109
Thane,2015,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",1
Thane,2015,Bhivandi,Clinics,442
Thane,2015,Bhivandi,Maternity Wards,37
Thane,2015,Bhivandi,Number of Beds,1153
Thane,2015,Shahapur,Hospitals,16
Thane,2015,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2015,Shahapur,Clinics,0
Thane,2015,Shahapur,Maternity Wards,0
Thane,2015,Shahapur,Number of Beds,291
Thane,2015,Kalyan,Hospitals,236
Thane,2015,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",3
Thane,2015,Kalyan,Clinics,271
Thane,2015,Kalyan,Maternity Wards,15
Thane,2015,Kalyan,Number of Beds,3158
Thane,2015,Ulhasnagar,Hospitals,69
Thane,2015,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2015,Ulhasnagar,Clinics,545
Thane,2015,Ulhasnagar,Maternity Wards,10
Thane,2015,Ulhasnagar,Number of Beds,992
Thane,2015,Ambarnath,Hospitals,71
Thane,2015,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2015,Ambarnath,Clinics,169
Thane,2015,Ambarnath,Maternity Wards,17
Thane,2015,Ambarnath,Number of Beds,772
Thane,2015,Murbad,Hospitals,3
Thane,2015,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2015,Murbad,Clinics,0
Thane,2015,Murbad,Maternity Wards,0
Thane,2015,Murbad,Number of Beds,26
Thane,2016,Thane,Hospitals,534
Thane,2016,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2016,Thane,Clinics,2168
Thane,2016,Thane,Maternity Wards,185
Thane,2016,Thane,Number of Beds,7962
Thane,2016,Bhivandi,Hospitals,109
Thane,2016,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",1
Thane,2016,Bhivandi,Clinics,442
Thane,2016,Bhivandi,Maternity Wards,37
Thane,2016,Bhivandi,Number of Beds,1153
Thane,2016,Shahapur,Hospitals,16
Thane,2016,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2016,Shahapur,Clinics,0
Thane,2016,Shahapur,Maternity Wards,0
Thane,2016,Shahapur,Number of Beds,291
Thane,2016,Kalyan,Hospitals,236
Thane,2016,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",3
Thane,2016,Kalyan,Clinics,271
Thane,2016,Kalyan,Maternity Wards,15
Thane,2016,Kalyan,Number of Beds,3158
Thane,2016,Ulhasnagar,Hospitals,69
Thane,2016,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2016,Ulhasnagar,Clinics,545
Thane,2016,Ulhasnagar,Maternity Wards,10
Thane,2016,Ulhasnagar,Number of Beds,992
Thane,2016,Ambarnath,Hospitals,71
Thane,2016,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2016,Ambarnath,Clinics,169
Thane,2016,Ambarnath,Maternity Wards,17
Thane,2016,Ambarnath,Number of Beds,772
Thane,2016,Murbad,Hospitals,3
Thane,2016,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2016,Murbad,Clinics,0
Thane,2016,Murbad,Maternity Wards,0
Thane,2016,Murbad,Number of Beds,26
Thane,2017,Thane,Hospitals,534
Thane,2017,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2017,Thane,Clinics,2168
Thane,2017,Thane,Maternity Wards,185
Thane,2017,Thane,Number of Beds,7962
Thane,2017,Bhivandi,Hospitals,109
Thane,2017,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",1
Thane,2017,Bhivandi,Clinics,442
Thane,2017,Bhivandi,Maternity Wards,37
Thane,2017,Bhivandi,Number of Beds,1153
Thane,2017,Shahapur,Hospitals,16
Thane,2017,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2017,Shahapur,Clinics,0
Thane,2017,Shahapur,Maternity Wards,0
Thane,2017,Shahapur,Number of Beds,291
Thane,2017,Kalyan,Hospitals,236
Thane,2017,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",3
Thane,2017,Kalyan,Clinics,271
Thane,2017,Kalyan,Maternity Wards,15
Thane,2017,Kalyan,Number of Beds,3158
Thane,2017,Ulhasnagar,Hospitals,69
Thane,2017,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2017,Ulhasnagar,Clinics,545
Thane,2017,Ulhasnagar,Maternity Wards,10
Thane,2017,Ulhasnagar,Number of Beds,992
Thane,2017,Ambarnath,Hospitals,71
Thane,2017,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2017,Ambarnath,Clinics,169
Thane,2017,Ambarnath,Maternity Wards,17
Thane,2017,Ambarnath,Number of Beds,772
Thane,2017,Murbad,Hospitals,3
Thane,2017,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2017,Murbad,Clinics,0
Thane,2017,Murbad,Maternity Wards,0
Thane,2017,Murbad,Number of Beds,26
Thane,2018,Thane,Hospitals,534
Thane,2018,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2018,Thane,Clinics,2168
Thane,2018,Thane,Maternity Wards,185
Thane,2018,Thane,Number of Beds,7962
Thane,2018,Bhivandi,Hospitals,109
Thane,2018,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2018,Bhivandi,Clinics,442
Thane,2018,Bhivandi,Maternity Wards,37
Thane,2018,Bhivandi,Number of Beds,1153
Thane,2018,Shahapur,Hospitals,16
Thane,2018,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2018,Shahapur,Clinics,81
Thane,2018,Shahapur,Maternity Wards,4
Thane,2018,Shahapur,Number of Beds,291
Thane,2018,Kalyan,Hospitals,1
Thane,2018,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2018,Kalyan,Clinics,60
Thane,2018,Kalyan,Maternity Wards,1
Thane,2018,Kalyan,Number of Beds,10
Thane,2018,Ulhasnagar,Hospitals,69
Thane,2018,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2018,Ulhasnagar,Clinics,545
Thane,2018,Ulhasnagar,Maternity Wards,10
Thane,2018,Ulhasnagar,Number of Beds,992
Thane,2018,Ambarnath,Hospitals,71
Thane,2018,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2018,Ambarnath,Clinics,169
Thane,2018,Ambarnath,Maternity Wards,17
Thane,2018,Ambarnath,Number of Beds,772
Thane,2018,Murbad,Hospitals,6
Thane,2018,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2018,Murbad,Clinics,112
Thane,2018,Murbad,Maternity Wards,1
Thane,2018,Murbad,Number of Beds,68
Thane,2019,Thane,Hospitals,534
Thane,2019,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2019,Thane,Clinics,2168
Thane,2019,Thane,Maternity Wards,185
Thane,2019,Thane,Number of Beds,7962
Thane,2019,Bhivandi,Hospitals,113
Thane,2019,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2019,Bhivandi,Clinics,442
Thane,2019,Bhivandi,Maternity Wards,37
Thane,2019,Bhivandi,Number of Beds,1197
Thane,2019,Shahapur,Hospitals,18
Thane,2019,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2019,Shahapur,Clinics,81
Thane,2019,Shahapur,Maternity Wards,4
Thane,2019,Shahapur,Number of Beds,317
Thane,2019,Kalyan,Hospitals,1
Thane,2019,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2019,Kalyan,Clinics,60
Thane,2019,Kalyan,Maternity Wards,1
Thane,2019,Kalyan,Number of Beds,10
Thane,2019,Ulhasnagar,Hospitals,69
Thane,2019,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2019,Ulhasnagar,Clinics,545
Thane,2019,Ulhasnagar,Maternity Wards,10
Thane,2019,Ulhasnagar,Number of Beds,992
Thane,2019,Ambarnath,Hospitals,71
Thane,2019,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2019,Ambarnath,Clinics,169
Thane,2019,Ambarnath,Maternity Wards,17
Thane,2019,Ambarnath,Number of Beds,772
Thane,2019,Murbad,Hospitals,7
Thane,2019,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2019,Murbad,Clinics,112
Thane,2019,Murbad,Maternity Wards,1
Thane,2019,Murbad,Number of Beds,79
Thane,2020,Thane,Hospitals,534
Thane,2020,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2020,Thane,Clinics,2168
Thane,2020,Thane,Maternity Wards,185
Thane,2020,Thane,Number of Beds,7962
Thane,2020,Bhivandi,Hospitals,113
Thane,2020,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2020,Bhivandi,Clinics,442
Thane,2020,Bhivandi,Maternity Wards,37
Thane,2020,Bhivandi,Number of Beds,1197
Thane,2020,Shahapur,Hospitals,18
Thane,2020,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2020,Shahapur,Clinics,81
Thane,2020,Shahapur,Maternity Wards,4
Thane,2020,Shahapur,Number of Beds,317
Thane,2020,Kalyan,Hospitals,1
Thane,2020,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2020,Kalyan,Clinics,60
Thane,2020,Kalyan,Maternity Wards,1
Thane,2020,Kalyan,Number of Beds,10
Thane,2020,Ulhasnagar,Hospitals,69
Thane,2020,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2020,Ulhasnagar,Clinics,545
Thane,2020,Ulhasnagar,Maternity Wards,10
Thane,2020,Ulhasnagar,Number of Beds,992
Thane,2020,Ambarnath,Hospitals,71
Thane,2020,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2020,Ambarnath,Clinics,169
Thane,2020,Ambarnath,Maternity Wards,17
Thane,2020,Ambarnath,Number of Beds,772
Thane,2020,Murbad,Hospitals,7
Thane,2020,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2020,Murbad,Clinics,112
Thane,2020,Murbad,Maternity Wards,1
Thane,2020,Murbad,Number of Beds,79
Thane,2021,Thane,Hospitals,553
Thane,2021,Thane,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2021,Thane,Clinics,1524
Thane,2021,Thane,Maternity Wards,61
Thane,2021,Thane,Number of Beds,15943
Thane,2021,Bhivandi,Hospitals,164
Thane,2021,Bhivandi,"Specialty Hospitals (Cancer, TB, etc)",1
Thane,2021,Bhivandi,Clinics,415
Thane,2021,Bhivandi,Maternity Wards,15
Thane,2021,Bhivandi,Number of Beds,3387
Thane,2021,Shahapur,Hospitals,46
Thane,2021,Shahapur,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2021,Shahapur,Clinics,81
Thane,2021,Shahapur,Maternity Wards,4
Thane,2021,Shahapur,Number of Beds,877
Thane,2021,Kalyan,Hospitals,425
Thane,2021,Kalyan,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2021,Kalyan,Clinics,1323
Thane,2021,Kalyan,Maternity Wards,70
Thane,2021,Kalyan,Number of Beds,9220
Thane,2021,Ulhasnagar,Hospitals,69
Thane,2021,Ulhasnagar,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2021,Ulhasnagar,Clinics,545
Thane,2021,Ulhasnagar,Maternity Wards,10
Thane,2021,Ulhasnagar,Number of Beds,992
Thane,2021,Ambarnath,Hospitals,87
Thane,2021,Ambarnath,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2021,Ambarnath,Clinics,0
Thane,2021,Ambarnath,Maternity Wards,17
Thane,2021,Ambarnath,Number of Beds,488
Thane,2021,Murbad,Hospitals,25
Thane,2021,Murbad,"Specialty Hospitals (Cancer, TB, etc)",0
Thane,2021,Murbad,Clinics,112
Thane,2021,Murbad,Maternity Wards,1
Thane,2021,Murbad,Number of Beds,284
Wardha,2012,Ashti,Hospitals,0
Wardha,2012,Ashti,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Ashti,Clinics,39
Wardha,2012,Ashti,Maternity Wards,0
Wardha,2012,Ashti,Number of Beds,0
Wardha,2012,Karanja,Hospitals,2
Wardha,2012,Karanja,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Karanja,Clinics,19
Wardha,2012,Karanja,Maternity Wards,2
Wardha,2012,Karanja,Number of Beds,6
Wardha,2012,Aarvi,Hospitals,4
Wardha,2012,Aarvi,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Aarvi,Clinics,60
Wardha,2012,Aarvi,Maternity Wards,4
Wardha,2012,Aarvi,Number of Beds,73
Wardha,2012,Selu,Hospitals,1
Wardha,2012,Selu,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Selu,Clinics,57
Wardha,2012,Selu,Maternity Wards,0
Wardha,2012,Selu,Number of Beds,2
Wardha,2012,Wardha,Hospitals,35
Wardha,2012,Wardha,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Wardha,Clinics,129
Wardha,2012,Wardha,Maternity Wards,20
Wardha,2012,Wardha,Number of Beds,564
Wardha,2012,Devali,Hospitals,4
Wardha,2012,Devali,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Devali,Clinics,57
Wardha,2012,Devali,Maternity Wards,4
Wardha,2012,Devali,Number of Beds,40
Wardha,2012,Hinganghat,Hospitals,22
Wardha,2012,Hinganghat,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Hinganghat,Clinics,99
Wardha,2012,Hinganghat,Maternity Wards,14
Wardha,2012,Hinganghat,Number of Beds,157
Wardha,2012,Samudrapur,Hospitals,0
Wardha,2012,Samudrapur,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2012,Samudrapur,Clinics,29
Wardha,2012,Samudrapur,Maternity Wards,0
Wardha,2012,Samudrapur,Number of Beds,0
Wardha,2013,Ashti,Hospitals,0
Wardha,2013,Ashti,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2013,Ashti,Clinics,39
Wardha,2013,Ashti,Maternity Wards,0
Wardha,2013,Ashti,Number of Beds,0
Wardha,2013,Karanja,Hospitals,0
Wardha,2013,Karanja,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2013,Karanja,Clinics,19
Wardha,2013,Karanja,Maternity Wards,2
Wardha,2013,Karanja,Number of Beds,6
Wardha,2013,Aarvi,Hospitals,0
Wardha,2013,Aarvi,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2013,Aarvi,Clinics,20
Wardha,2013,Aarvi,Maternity Wards,4
Wardha,2013,Aarvi,Number of Beds,78
Wardha,2013,Selu,Hospitals,0
Wardha,2013,Selu,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2013,Selu,Clinics,57
Wardha,2013,Selu,Maternity Wards,0
Wardha,2013,Selu,Number of Beds,2
Wardha,2013,Wardha,Hospitals,2
Wardha,2013,Wardha,"Specialty Hospitals (Cancer, TB, etc)",1
Wardha,2013,Wardha,Clinics,79
Wardha,2013,Wardha,Maternity Wards,15
Wardha,2013,Wardha,Number of Beds,531
Wardha,2013,Devali,Hospitals,0
Wardha,2013,Devali,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2013,Devali,Clinics,27
Wardha,2013,Devali,Maternity Wards,1
Wardha,2013,Devali,Number of Beds,42
Wardha,2013,Hinganghat,Hospitals,0
Wardha,2013,Hinganghat,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2013,Hinganghat,Clinics,39
Wardha,2013,Hinganghat,Maternity Wards,13
Wardha,2013,Hinganghat,Number of Beds,142
Wardha,2013,Samudrapur,Hospitals,0
Wardha,2013,Samudrapur,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2013,Samudrapur,Clinics,29
Wardha,2013,Samudrapur,Maternity Wards,0
Wardha,2013,Samudrapur,Number of Beds,0
Wardha,2014,Ashti,Hospitals,0
Wardha,2014,Ashti,"Specialty Hospitals (Cancer, TB, etc)",0
Wardha,2014,Ashti,Clinics,12
