District,Year,Sex,Select Cause,Number
Satara,2019,Total,Pneumonia/ Respiratory disorders,369
Satara,2019,Total,Diarrhoea or Gastro,16
Satara,2019,Total,Dengue,0
Satara,2019,Total,Swine Flu,0
Satara,2019,Total,AIDS,70
Satara,2019,Total,Heart Disorder,3772
Satara,2019,Total,Cancer,382
Satara,2019,Total,Maternal Death during Childbirth,20
Satara,2019,Total,Paralysis,575
Satara,2019,Total,Kidney Related,0
Satara,2019,Total,Suicide,204
Satara,2019,Total,Traffic,0
Satara,2019,Total,Electric Shock,0
Satara,2019,Total,Burns,445
Satara,2019,Total,Other Accidents,79
Satara,2019,Total,Other Reasons,14894
Satara,2019,Male,Winter Fever,1
Satara,2019,Male,Typhoid Fever,0
Satara,2019,Male,Tuberculosis,29
Satara,2019,Male,Pneumonia/ Respiratory disorders,192
Satara,2019,Male,Diarrhoea or Gastro,9
Satara,2019,Male,Dengue,0
Satara,2019,Male,Swine Flu,0
Satara,2019,Male,AIDS,39
Satara,2019,Male,Heart Disorder,1923
Satara,2019,Male,Cancer,201
Satara,2019,Male,Maternal Death during Childbirth,0
Satara,2019,Male,Paralysis,345
Satara,2019,Male,Kidney Related,0
Satara,2019,Male,Suicide,94
Satara,2019,Male,Traffic,0
Satara,2019,Male,Electric Shock,0
Satara,2019,Male,Burns,201
Satara,2019,Male,Other Accidents,45
Satara,2019,Male,Other Reasons,8457
Satara,2019,Female,Winter Fever,1
Satara,2019,Female,Typhoid Fever,0
Satara,2019,Female,Tuberculosis,37
Satara,2019,Female,Pneumonia/ Respiratory disorders,177
Satara,2019,Female,Diarrhoea or Gastro,7
Satara,2019,Female,Dengue,0
Satara,2019,Female,Swine Flu,0
Satara,2019,Female,AIDS,31
Satara,2019,Female,Heart Disorder,1849
Satara,2019,Female,Cancer,181
Satara,2019,Female,Maternal Death during Childbirth,20
Satara,2019,Female,Paralysis,230
Satara,2019,Female,Kidney Related,0
Satara,2019,Female,Suicide,110
Satara,2019,Female,Traffic,0
Satara,2019,Female,Electric Shock,0
Satara,2019,Female,Burns,244
Satara,2019,Female,Other Accidents,34
Satara,2019,Female,Other Reasons,6437
Satara,2020,Total,Winter Fever,10
Satara,2020,Total,Typhoid Fever,0
Satara,2020,Total,Tuberculosis,49
Satara,2020,Total,Pneumonia/ Respiratory disorders,1306
Satara,2020,Total,Diarrhoea or Gastro,99
Satara,2020,Total,Dengue,0
Satara,2020,Total,Swine Flu,0
Satara,2020,Total,AIDS,47
Satara,2020,Total,Heart Disorder,3947
Satara,2020,Total,Cancer,339
Satara,2020,Total,Maternal Death during Childbirth,28
Satara,2020,Total,Paralysis,0
Satara,2020,Total,Kidney Related,0
Satara,2020,Total,Suicide,262
Satara,2020,Total,Traffic,0
Satara,2020,Total,Electric Shock,0
Satara,2020,Total,Burns,290
Satara,2020,Total,Other Accidents,0
Satara,2020,Total,Other Reasons,14366
Satara,2021,Total,Winter Fever,0
Satara,2021,Total,Typhoid Fever,684
Satara,2021,Total,Tuberculosis,9
Satara,2021,Total,Pneumonia/ Respiratory disorders,233
Satara,2021,Total,Diarrhoea or Gastro,1248
Satara,2021,Total,Dengue,87
Satara,2021,Total,Swine Flu,0
Satara,2021,Total,AIDS,358
Satara,2021,Total,Heart Disorder,4991
Satara,2021,Total,Cancer,398
Satara,2021,Total,Maternal Death during Childbirth,19
Satara,2021,Total,Paralysis,599
Satara,2021,Total,Kidney Related,0
Satara,2021,Total,Suicide,354
Satara,2021,Total,Traffic,242
Satara,2021,Total,Electric Shock,112
Satara,2021,Total,Burns,165
Satara,2021,Total,Other Accidents,0
Satara,2021,Total,Other Reasons,18646
Sindhudurg,2012,Total,Winter Fever,0
Sindhudurg,2012,Total,Typhoid Fever,0
Sindhudurg,2012,Total,Tuberculosis,2
Sindhudurg,2012,Total,Pneumonia/ Respiratory disorders,106
Sindhudurg,2012,Total,Diarrhoea or Gastro,0
Sindhudurg,2012,Total,Dengue,0
Sindhudurg,2012,Total,Swine Flu,0
Sindhudurg,2012,Total,AIDS,0
Sindhudurg,2012,Total,Heart Disorder,365
Sindhudurg,2012,Total,Cancer,38
Sindhudurg,2012,Total,Maternal Death during Childbirth,6
Sindhudurg,2012,Total,Paralysis,4
Sindhudurg,2012,Total,Kidney Related,1
Sindhudurg,2012,Total,Suicide,1
Sindhudurg,2012,Total,Traffic,17
Sindhudurg,2012,Total,Electric Shock,0
Sindhudurg,2012,Total,Burns,1
Sindhudurg,2012,Total,Other Accidents,7
Sindhudurg,2012,Total,Other Reasons,178
Sindhudurg,2012,Male,Winter Fever,0
Sindhudurg,2012,Male,Typhoid Fever,0
Sindhudurg,2012,Male,Tuberculosis,2
Sindhudurg,2012,Male,Pneumonia/ Respiratory disorders,49
Sindhudurg,2012,Male,Diarrhoea or Gastro,0
Sindhudurg,2012,Male,Dengue,0
Sindhudurg,2012,Male,Swine Flu,0
Sindhudurg,2012,Male,AIDS,0
Sindhudurg,2012,Male,Heart Disorder,216
Sindhudurg,2012,Male,Cancer,19
Sindhudurg,2012,Male,Maternal Death during Childbirth,0
Sindhudurg,2012,Male,Paralysis,1
Sindhudurg,2012,Male,Kidney Related,0
Sindhudurg,2012,Male,Suicide,0
Sindhudurg,2012,Male,Traffic,16
Sindhudurg,2012,Male,Electric Shock,0
Sindhudurg,2012,Male,Burns,1
Sindhudurg,2012,Male,Other Accidents,7
Sindhudurg,2012,Male,Other Reasons,101
Sindhudurg,2012,Female,Winter Fever,0
Sindhudurg,2012,Female,Typhoid Fever,0
Sindhudurg,2012,Female,Tuberculosis,0
Sindhudurg,2012,Female,Pneumonia/ Respiratory disorders,57
Sindhudurg,2012,Female,Diarrhoea or Gastro,0
Sindhudurg,2012,Female,Dengue,0
Sindhudurg,2012,Female,Swine Flu,0
Sindhudurg,2012,Female,AIDS,0
Sindhudurg,2012,Female,Heart Disorder,149
Sindhudurg,2012,Female,Cancer,19
Sindhudurg,2012,Female,Maternal Death during Childbirth,6
Sindhudurg,2012,Female,Paralysis,3
Sindhudurg,2012,Female,Kidney Related,1
Sindhudurg,2012,Female,Suicide,1
Sindhudurg,2012,Female,Traffic,1
Sindhudurg,2012,Female,Electric Shock,0
Sindhudurg,2012,Female,Burns,0
Sindhudurg,2012,Female,Other Accidents,0
Sindhudurg,2012,Female,Other Reasons,77
Sindhudurg,2013,Total,Winter Fever,0
Sindhudurg,2013,Total,Typhoid Fever,0
Sindhudurg,2013,Total,Tuberculosis,24
Sindhudurg,2013,Total,Pneumonia/ Respiratory disorders,27
Sindhudurg,2013,Total,Diarrhoea or Gastro,0
Sindhudurg,2013,Total,Dengue,0
Sindhudurg,2013,Total,Swine Flu,0
Sindhudurg,2013,Total,AIDS,2
Sindhudurg,2013,Total,Heart Disorder,88
Sindhudurg,2013,Total,Cancer,9
Sindhudurg,2013,Total,Maternal Death during Childbirth,2
Sindhudurg,2013,Total,Paralysis,20
Sindhudurg,2013,Total,Kidney Related,11
Sindhudurg,2013,Total,Suicide,2
Sindhudurg,2013,Total,Traffic,10
Sindhudurg,2013,Total,Electric Shock,1
Sindhudurg,2013,Total,Burns,8
Sindhudurg,2013,Total,Other Accidents,5
Sindhudurg,2013,Total,Other Reasons,147
Sindhudurg,2013,Male,Winter Fever,0
Sindhudurg,2013,Male,Typhoid Fever,0
Sindhudurg,2013,Male,Tuberculosis,17
Sindhudurg,2013,Male,Pneumonia/ Respiratory disorders,19
Sindhudurg,2013,Male,Diarrhoea or Gastro,0
Sindhudurg,2013,Male,Dengue,0
Sindhudurg,2013,Male,Swine Flu,0
Sindhudurg,2013,Male,AIDS,0
Sindhudurg,2013,Male,Heart Disorder,53
Sindhudurg,2013,Male,Cancer,7
Sindhudurg,2013,Male,Maternal Death during Childbirth,0
Sindhudurg,2013,Male,Paralysis,12
Sindhudurg,2013,Male,Kidney Related,8
Sindhudurg,2013,Male,Suicide,0
Sindhudurg,2013,Male,Traffic,9
Sindhudurg,2013,Male,Electric Shock,0
Sindhudurg,2013,Male,Burns,3
Sindhudurg,2013,Male,Other Accidents,3
Sindhudurg,2013,Male,Other Reasons,84
Sindhudurg,2013,Female,Winter Fever,0
Sindhudurg,2013,Female,Typhoid Fever,0
Sindhudurg,2013,Female,Tuberculosis,7
Sindhudurg,2013,Female,Pneumonia/ Respiratory disorders,8
Sindhudurg,2013,Female,Diarrhoea or Gastro,0
Sindhudurg,2013,Female,Dengue,0
Sindhudurg,2013,Female,Swine Flu,0
Sindhudurg,2013,Female,AIDS,2
Sindhudurg,2013,Female,Heart Disorder,35
Sindhudurg,2013,Female,Cancer,2
Sindhudurg,2013,Female,Maternal Death during Childbirth,2
Sindhudurg,2013,Female,Paralysis,8
Sindhudurg,2013,Female,Kidney Related,3
Sindhudurg,2013,Female,Suicide,2
Sindhudurg,2013,Female,Traffic,1
Sindhudurg,2013,Female,Electric Shock,1
Sindhudurg,2013,Female,Burns,5
Sindhudurg,2013,Female,Other Accidents,2
Sindhudurg,2013,Female,Other Reasons,63
Sindhudurg,2014,Total,Winter Fever,0
Sindhudurg,2014,Total,Typhoid Fever,0
Sindhudurg,2014,Total,Tuberculosis,36
Sindhudurg,2014,Total,Pneumonia/ Respiratory disorders,55
Sindhudurg,2014,Total,Diarrhoea or Gastro,0
Sindhudurg,2014,Total,Dengue,0
Sindhudurg,2014,Total,Swine Flu,0
Sindhudurg,2014,Total,AIDS,11
Sindhudurg,2014,Total,Heart Disorder,79
Sindhudurg,2014,Total,Cancer,8
Sindhudurg,2014,Total,Maternal Death during Childbirth,0
Sindhudurg,2014,Total,Paralysis,25
Sindhudurg,2014,Total,Kidney Related,25
Sindhudurg,2014,Total,Suicide,0
Sindhudurg,2014,Total,Traffic,15
Sindhudurg,2014,Total,Electric Shock,0
Sindhudurg,2014,Total,Burns,15
Sindhudurg,2014,Total,Other Accidents,9
Sindhudurg,2014,Total,Other Reasons,6674
Sindhudurg,2014,Male,Winter Fever,0
Sindhudurg,2014,Male,Typhoid Fever,0
Sindhudurg,2014,Male,Tuberculosis,23
Sindhudurg,2014,Male,Pneumonia/ Respiratory disorders,34
Sindhudurg,2014,Male,Diarrhoea or Gastro,0
Sindhudurg,2014,Male,Dengue,0
Sindhudurg,2014,Male,Swine Flu,0
Sindhudurg,2014,Male,AIDS,5
Sindhudurg,2014,Male,Heart Disorder,44
Sindhudurg,2014,Male,Cancer,5
Sindhudurg,2014,Male,Maternal Death during Childbirth,0
Sindhudurg,2014,Male,Paralysis,11
Sindhudurg,2014,Male,Kidney Related,15
Sindhudurg,2014,Male,Suicide,0
Sindhudurg,2014,Male,Traffic,11
Sindhudurg,2014,Male,Electric Shock,0
Sindhudurg,2014,Male,Burns,4
Sindhudurg,2014,Male,Other Accidents,6
Sindhudurg,2014,Male,Other Reasons,3564
Sindhudurg,2014,Female,Winter Fever,0
Sindhudurg,2014,Female,Typhoid Fever,0
Sindhudurg,2014,Female,Tuberculosis,13
Sindhudurg,2014,Female,Pneumonia/ Respiratory disorders,21
Sindhudurg,2014,Female,Diarrhoea or Gastro,0
Sindhudurg,2014,Female,Dengue,0
Sindhudurg,2014,Female,Swine Flu,0
Sindhudurg,2014,Female,AIDS,6
Sindhudurg,2014,Female,Heart Disorder,35
Sindhudurg,2014,Female,Cancer,3
Sindhudurg,2014,Female,Maternal Death during Childbirth,0
Sindhudurg,2014,Female,Paralysis,14
Sindhudurg,2014,Female,Kidney Related,10
Sindhudurg,2014,Female,Suicide,0
Sindhudurg,2014,Female,Traffic,4
Sindhudurg,2014,Female,Electric Shock,0
Sindhudurg,2014,Female,Burns,10
Sindhudurg,2014,Female,Other Accidents,3
Sindhudurg,2014,Female,Other Reasons,3110
Sindhudurg,2015,Total,Winter Fever,0
Sindhudurg,2015,Total,Typhoid Fever,0
Sindhudurg,2015,Total,Tuberculosis,69
Sindhudurg,2015,Total,Pneumonia/ Respiratory disorders,1
Sindhudurg,2015,Total,Diarrhoea or Gastro,10
