District,Year,Taluka,Select Facility,Number
Ahilyanagar,2015,Shevgaon,Maternity Wards,2
Ahilyanagar,2015,Shevgaon,Primary Health Centres,6
Ahilyanagar,2015,Shevgaon,Sub-Centres,37
Ahilyanagar,2015,Shevgaon,Doctors/Vaids,23
Ahilyanagar,2015,Shevgaon,Number of Beds,131
Ahilyanagar,2015,Shevgaon,Beds for Women,10
Ahilyanagar,2015,Shevgaon,Beds for Children,10
Ahilyanagar,2015,Pathardi,Hospitals,1
Ahilyanagar,2015,Pathardi,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2015,Pathardi,Clinics,1
Ahilyanagar,2015,Pathardi,Maternity Wards,1
Ahilyanagar,2015,Pathardi,Primary Health Centres,6
Ahilyanagar,2015,Pathardi,Sub-Centres,32
Ahilyanagar,2015,Pathardi,Doctors/Vaids,21
Ahilyanagar,2015,Pathardi,Number of Beds,86
Ahilyanagar,2015,Pathardi,Beds for Women,20
Ahilyanagar,2015,Pathardi,Beds for Children,10
Ahilyanagar,2015,Nagar,Hospitals,2
Ahilyanagar,2015,Nagar,"Specialty Hospitals (Cancer, TB etc.)",1
Ahilyanagar,2015,Nagar,Clinics,2
Ahilyanagar,2015,Nagar,Maternity Wards,2
Ahilyanagar,2015,Nagar,Primary Health Centres,9
Ahilyanagar,2015,Nagar,Sub-Centres,43
Ahilyanagar,2015,Nagar,Doctors/Vaids,68
Ahilyanagar,2015,Nagar,Number of Beds,289
Ahilyanagar,2015,Nagar,Beds for Women,100
Ahilyanagar,2015,Nagar,Beds for Children,60
Ahilyanagar,2015,Rahuri,Hospitals,3
Ahilyanagar,2015,Rahuri,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2015,Rahuri,Clinics,1
Ahilyanagar,2015,Rahuri,Maternity Wards,3
Ahilyanagar,2015,Rahuri,Primary Health Centres,6
Ahilyanagar,2015,Rahuri,Sub-Centres,38
Ahilyanagar,2015,Rahuri,Doctors/Vaids,21
Ahilyanagar,2015,Rahuri,Number of Beds,145
Ahilyanagar,2015,Rahuri,Beds for Women,10
Ahilyanagar,2015,Rahuri,Beds for Children,10
Ahilyanagar,2015,Parner,Hospitals,2
Ahilyanagar,2015,Parner,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2015,Parner,Clinics,1
Ahilyanagar,2015,Parner,Maternity Wards,2
Ahilyanagar,2015,Parner,Primary Health Centres,7
Ahilyanagar,2015,Parner,Sub-Centres,41
Ahilyanagar,2015,Parner,Doctors/Vaids,21
Ahilyanagar,2015,Parner,Number of Beds,102
Ahilyanagar,2015,Parner,Beds for Women,10
Ahilyanagar,2015,Parner,Beds for Children,10
Ahilyanagar,2015,Srigonda,Hospitals,1
Ahilyanagar,2015,Srigonda,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2015,Srigonda,Clinics,1
Ahilyanagar,2015,Srigonda,Maternity Wards,1
Ahilyanagar,2015,Srigonda,Primary Health Centres,7
Ahilyanagar,2015,Srigonda,Sub-Centres,39
Ahilyanagar,2015,Srigonda,Doctors/Vaids,17
Ahilyanagar,2015,Srigonda,Number of Beds,72
Ahilyanagar,2015,Srigonda,Beds for Women,10
Ahilyanagar,2015,Srigonda,Beds for Children,10
Ahilyanagar,2015,Karjat,Hospitals,1
Ahilyanagar,2015,Karjat,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2015,Karjat,Clinics,1
Ahilyanagar,2015,Karjat,Maternity Wards,1
Ahilyanagar,2015,Karjat,Primary Health Centres,5
Ahilyanagar,2015,Karjat,Sub-Centres,34
Ahilyanagar,2015,Karjat,Doctors/Vaids,18
Ahilyanagar,2015,Karjat,Number of Beds,87
Ahilyanagar,2015,Karjat,Beds for Women,20
Ahilyanagar,2015,Karjat,Beds for Children,10
Ahilyanagar,2015,Jamkhed,Hospitals,1
Ahilyanagar,2015,Jamkhed,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2015,Jamkhed,Clinics,1
Ahilyanagar,2015,Jamkhed,Maternity Wards,1
Ahilyanagar,2015,Jamkhed,Primary Health Centres,3
Ahilyanagar,2015,Jamkhed,Sub-Centres,22
Ahilyanagar,2015,Jamkhed,Doctors/Vaids,9
Ahilyanagar,2015,Jamkhed,Number of Beds,54
Ahilyanagar,2015,Jamkhed,Beds for Women,10
Ahilyanagar,2015,Jamkhed,Beds for Children,10
Ahilyanagar,2016,Akole,Hospitals,4
Ahilyanagar,2016,Akole,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Akole,Clinics,4
Ahilyanagar,2016,Akole,Maternity Wards,4
Ahilyanagar,2016,Akole,Primary Health Centres,10
Ahilyanagar,2016,Akole,Sub-Centres,70
Ahilyanagar,2016,Akole,Doctors/Vaids,34
Ahilyanagar,2016,Akole,Number of Beds,180
Ahilyanagar,2016,Akole,Beds for Women,10
Ahilyanagar,2016,Akole,Beds for Children,10
Ahilyanagar,2016,Sangamner,Hospitals,2
Ahilyanagar,2016,Sangamner,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Sangamner,Clinics,1
Ahilyanagar,2016,Sangamner,Maternity Wards,2
Ahilyanagar,2016,Sangamner,Primary Health Centres,10
Ahilyanagar,2016,Sangamner,Sub-Centres,66
Ahilyanagar,2016,Sangamner,Doctors/Vaids,20
Ahilyanagar,2016,Sangamner,Number of Beds,124
Ahilyanagar,2016,Sangamner,Beds for Women,10
Ahilyanagar,2016,Sangamner,Beds for Children,10
Ahilyanagar,2016,Kopargaon,Hospitals,1
Ahilyanagar,2016,Kopargaon,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Kopargaon,Clinics,1
Ahilyanagar,2016,Kopargaon,Maternity Wards,1
Ahilyanagar,2016,Kopargaon,Primary Health Centres,6
Ahilyanagar,2016,Kopargaon,Sub-Centres,32
Ahilyanagar,2016,Kopargaon,Doctors/Vaids,13
Ahilyanagar,2016,Kopargaon,Number of Beds,81
Ahilyanagar,2016,Kopargaon,Beds for Women,10
Ahilyanagar,2016,Kopargaon,Beds for Children,10
Ahilyanagar,2016,Rahata,Hospitals,2
Ahilyanagar,2016,Rahata,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Rahata,Clinics,2
Ahilyanagar,2016,Rahata,Maternity Wards,3
Ahilyanagar,2016,Rahata,Primary Health Centres,6
Ahilyanagar,2016,Rahata,Sub-Centres,30
Ahilyanagar,2016,Rahata,Doctors/Vaids,22
Ahilyanagar,2016,Rahata,Number of Beds,216
Ahilyanagar,2016,Rahata,Beds for Women,10
Ahilyanagar,2016,Rahata,Beds for Children,10
Ahilyanagar,2016,Srirampur,Hospitals,2
Ahilyanagar,2016,Srirampur,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Srirampur,Clinics,2
Ahilyanagar,2016,Srirampur,Maternity Wards,1
Ahilyanagar,2016,Srirampur,Primary Health Centres,6
Ahilyanagar,2016,Srirampur,Sub-Centres,30
Ahilyanagar,2016,Srirampur,Doctors/Vaids,18
Ahilyanagar,2016,Srirampur,Number of Beds,94
Ahilyanagar,2016,Srirampur,Beds for Women,10
Ahilyanagar,2016,Srirampur,Beds for Children,10
Ahilyanagar,2016,Nevasa,Hospitals,2
Ahilyanagar,2016,Nevasa,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Nevasa,Clinics,1
Ahilyanagar,2016,Nevasa,Maternity Wards,2
Ahilyanagar,2016,Nevasa,Primary Health Centres,9
Ahilyanagar,2016,Nevasa,Sub-Centres,41
Ahilyanagar,2016,Nevasa,Doctors/Vaids,28
Ahilyanagar,2016,Nevasa,Number of Beds,89
Ahilyanagar,2016,Nevasa,Beds for Women,10
Ahilyanagar,2016,Nevasa,Beds for Children,10
Ahilyanagar,2016,Shevgaon,Hospitals,2
Ahilyanagar,2016,Shevgaon,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Shevgaon,Clinics,1
Ahilyanagar,2016,Shevgaon,Maternity Wards,2
Ahilyanagar,2016,Shevgaon,Primary Health Centres,6
Ahilyanagar,2016,Shevgaon,Sub-Centres,37
Ahilyanagar,2016,Shevgaon,Doctors/Vaids,19
Ahilyanagar,2016,Shevgaon,Number of Beds,141
Ahilyanagar,2016,Shevgaon,Beds for Women,10
Ahilyanagar,2016,Shevgaon,Beds for Children,10
Ahilyanagar,2016,Pathardi,Hospitals,1
Ahilyanagar,2016,Pathardi,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Pathardi,Clinics,1
Ahilyanagar,2016,Pathardi,Maternity Wards,1
Ahilyanagar,2016,Pathardi,Primary Health Centres,6
Ahilyanagar,2016,Pathardi,Sub-Centres,32
Ahilyanagar,2016,Pathardi,Doctors/Vaids,18
Ahilyanagar,2016,Pathardi,Number of Beds,86
Ahilyanagar,2016,Pathardi,Beds for Women,20
Ahilyanagar,2016,Pathardi,Beds for Children,10
Ahilyanagar,2016,Nagar,Hospitals,4
Ahilyanagar,2016,Nagar,"Specialty Hospitals (Cancer, TB etc.)",1
Ahilyanagar,2016,Nagar,Clinics,2
Ahilyanagar,2016,Nagar,Maternity Wards,4
Ahilyanagar,2016,Nagar,Primary Health Centres,16
Ahilyanagar,2016,Nagar,Sub-Centres,43
Ahilyanagar,2016,Nagar,Doctors/Vaids,85
Ahilyanagar,2016,Nagar,Number of Beds,436
Ahilyanagar,2016,Nagar,Beds for Women,216
Ahilyanagar,2016,Nagar,Beds for Children,65
Ahilyanagar,2016,Rahuri,Hospitals,3
Ahilyanagar,2016,Rahuri,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Rahuri,Clinics,1
Ahilyanagar,2016,Rahuri,Maternity Wards,3
Ahilyanagar,2016,Rahuri,Primary Health Centres,6
Ahilyanagar,2016,Rahuri,Sub-Centres,38
Ahilyanagar,2016,Rahuri,Doctors/Vaids,18
Ahilyanagar,2016,Rahuri,Number of Beds,145
Ahilyanagar,2016,Rahuri,Beds for Women,10
Ahilyanagar,2016,Rahuri,Beds for Children,10
Ahilyanagar,2016,Parner,Hospitals,2
Ahilyanagar,2016,Parner,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Parner,Clinics,1
Ahilyanagar,2016,Parner,Maternity Wards,2
Ahilyanagar,2016,Parner,Primary Health Centres,7
Ahilyanagar,2016,Parner,Sub-Centres,41
Ahilyanagar,2016,Parner,Doctors/Vaids,21
Ahilyanagar,2016,Parner,Number of Beds,102
Ahilyanagar,2016,Parner,Beds for Women,10
Ahilyanagar,2016,Parner,Beds for Children,10
Ahilyanagar,2016,Srigonda,Hospitals,1
Ahilyanagar,2016,Srigonda,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Srigonda,Clinics,1
Ahilyanagar,2016,Srigonda,Maternity Wards,1
Ahilyanagar,2016,Srigonda,Primary Health Centres,7
Ahilyanagar,2016,Srigonda,Sub-Centres,39
Ahilyanagar,2016,Srigonda,Doctors/Vaids,18
Ahilyanagar,2016,Srigonda,Number of Beds,72
Ahilyanagar,2016,Srigonda,Beds for Women,10
Ahilyanagar,2016,Srigonda,Beds for Children,10
Ahilyanagar,2016,Karjat,Hospitals,1
Ahilyanagar,2016,Karjat,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Karjat,Clinics,1
Ahilyanagar,2016,Karjat,Maternity Wards,1
Ahilyanagar,2016,Karjat,Primary Health Centres,5
Ahilyanagar,2016,Karjat,Sub-Centres,34
Ahilyanagar,2016,Karjat,Doctors/Vaids,18
Ahilyanagar,2016,Karjat,Number of Beds,87
Ahilyanagar,2016,Karjat,Beds for Women,20
Ahilyanagar,2016,Karjat,Beds for Children,10
Ahilyanagar,2016,Jamkhed,Hospitals,1
Ahilyanagar,2016,Jamkhed,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2016,Jamkhed,Clinics,1
Ahilyanagar,2016,Jamkhed,Maternity Wards,1
Ahilyanagar,2016,Jamkhed,Primary Health Centres,3
Ahilyanagar,2016,Jamkhed,Sub-Centres,22
Ahilyanagar,2016,Jamkhed,Doctors/Vaids,9
Ahilyanagar,2016,Jamkhed,Number of Beds,54
Ahilyanagar,2016,Jamkhed,Beds for Women,10
Ahilyanagar,2016,Jamkhed,Beds for Children,10
Ahilyanagar,2017,Akole,Hospitals,4
Ahilyanagar,2017,Akole,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Akole,Clinics,4
Ahilyanagar,2017,Akole,Maternity Wards,4
Ahilyanagar,2017,Akole,Primary Health Centres,10
Ahilyanagar,2017,Akole,Sub-Centres,70
Ahilyanagar,2017,Akole,Doctors/Vaids,34
Ahilyanagar,2017,Akole,Number of Beds,180
Ahilyanagar,2017,Akole,Beds for Women,10
Ahilyanagar,2017,Akole,Beds for Children,10
Ahilyanagar,2017,Sangamner,Hospitals,2
Ahilyanagar,2017,Sangamner,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Sangamner,Clinics,1
Ahilyanagar,2017,Sangamner,Maternity Wards,2
Ahilyanagar,2017,Sangamner,Primary Health Centres,10
Ahilyanagar,2017,Sangamner,Sub-Centres,66
Ahilyanagar,2017,Sangamner,Doctors/Vaids,20
Ahilyanagar,2017,Sangamner,Number of Beds,124
Ahilyanagar,2017,Sangamner,Beds for Women,10
Ahilyanagar,2017,Sangamner,Beds for Children,10
Ahilyanagar,2017,Kopargaon,Hospitals,1
Ahilyanagar,2017,Kopargaon,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Kopargaon,Clinics,1
Ahilyanagar,2017,Kopargaon,Maternity Wards,1
Ahilyanagar,2017,Kopargaon,Primary Health Centres,6
Ahilyanagar,2017,Kopargaon,Sub-Centres,32
Ahilyanagar,2017,Kopargaon,Doctors/Vaids,13
Ahilyanagar,2017,Kopargaon,Number of Beds,81
Ahilyanagar,2017,Kopargaon,Beds for Women,10
Ahilyanagar,2017,Kopargaon,Beds for Children,10
Ahilyanagar,2017,Rahata,Hospitals,2
Ahilyanagar,2017,Rahata,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Rahata,Clinics,2
Ahilyanagar,2017,Rahata,Maternity Wards,3
Ahilyanagar,2017,Rahata,Primary Health Centres,6
Ahilyanagar,2017,Rahata,Sub-Centres,30
Ahilyanagar,2017,Rahata,Doctors/Vaids,22
Ahilyanagar,2017,Rahata,Number of Beds,216
Ahilyanagar,2017,Rahata,Beds for Women,10
Ahilyanagar,2017,Rahata,Beds for Children,10
Ahilyanagar,2017,Srirampur,Hospitals,2
Ahilyanagar,2017,Srirampur,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Srirampur,Clinics,2
Ahilyanagar,2017,Srirampur,Maternity Wards,1
Ahilyanagar,2017,Srirampur,Primary Health Centres,6
Ahilyanagar,2017,Srirampur,Sub-Centres,30
Ahilyanagar,2017,Srirampur,Doctors/Vaids,18
Ahilyanagar,2017,Srirampur,Number of Beds,94
Ahilyanagar,2017,Srirampur,Beds for Women,10
Ahilyanagar,2017,Srirampur,Beds for Children,10
Ahilyanagar,2017,Nevasa,Hospitals,2
Ahilyanagar,2017,Nevasa,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Nevasa,Clinics,1
Ahilyanagar,2017,Nevasa,Maternity Wards,2
Ahilyanagar,2017,Nevasa,Primary Health Centres,9
Ahilyanagar,2017,Nevasa,Sub-Centres,41
Ahilyanagar,2017,Nevasa,Doctors/Vaids,28
Ahilyanagar,2017,Nevasa,Number of Beds,89
Ahilyanagar,2017,Nevasa,Beds for Women,10
Ahilyanagar,2017,Nevasa,Beds for Children,10
Ahilyanagar,2017,Shevgaon,Hospitals,2
Ahilyanagar,2017,Shevgaon,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Shevgaon,Clinics,1
Ahilyanagar,2017,Shevgaon,Maternity Wards,2
Ahilyanagar,2017,Shevgaon,Primary Health Centres,6
Ahilyanagar,2017,Shevgaon,Sub-Centres,37
Ahilyanagar,2017,Shevgaon,Doctors/Vaids,19
Ahilyanagar,2017,Shevgaon,Number of Beds,141
Ahilyanagar,2017,Shevgaon,Beds for Women,10
Ahilyanagar,2017,Shevgaon,Beds for Children,10
Ahilyanagar,2017,Pathardi,Hospitals,1
Ahilyanagar,2017,Pathardi,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Pathardi,Clinics,1
Ahilyanagar,2017,Pathardi,Maternity Wards,1
Ahilyanagar,2017,Pathardi,Primary Health Centres,6
Ahilyanagar,2017,Pathardi,Sub-Centres,32
Ahilyanagar,2017,Pathardi,Doctors/Vaids,18
Ahilyanagar,2017,Pathardi,Number of Beds,86
Ahilyanagar,2017,Pathardi,Beds for Women,20
Ahilyanagar,2017,Pathardi,Beds for Children,10
Ahilyanagar,2017,Nagar,Hospitals,4
Ahilyanagar,2017,Nagar,"Specialty Hospitals (Cancer, TB etc.)",1
Ahilyanagar,2017,Nagar,Clinics,2
Ahilyanagar,2017,Nagar,Maternity Wards,4
Ahilyanagar,2017,Nagar,Primary Health Centres,16
Ahilyanagar,2017,Nagar,Sub-Centres,43
Ahilyanagar,2017,Nagar,Doctors/Vaids,85
Ahilyanagar,2017,Nagar,Number of Beds,436
Ahilyanagar,2017,Nagar,Beds for Women,216
Ahilyanagar,2017,Nagar,Beds for Children,65
Ahilyanagar,2017,Rahuri,Hospitals,3
Ahilyanagar,2017,Rahuri,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Rahuri,Clinics,1
Ahilyanagar,2017,Rahuri,Maternity Wards,3
Ahilyanagar,2017,Rahuri,Primary Health Centres,6
Ahilyanagar,2017,Rahuri,Sub-Centres,38
Ahilyanagar,2017,Rahuri,Doctors/Vaids,18
Ahilyanagar,2017,Rahuri,Number of Beds,145
Ahilyanagar,2017,Rahuri,Beds for Women,10
Ahilyanagar,2017,Rahuri,Beds for Children,10
Ahilyanagar,2017,Parner,Hospitals,2
Ahilyanagar,2017,Parner,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Parner,Clinics,1
Ahilyanagar,2017,Parner,Maternity Wards,2
Ahilyanagar,2017,Parner,Primary Health Centres,7
Ahilyanagar,2017,Parner,Sub-Centres,41
Ahilyanagar,2017,Parner,Doctors/Vaids,21
Ahilyanagar,2017,Parner,Number of Beds,102
Ahilyanagar,2017,Parner,Beds for Women,10
Ahilyanagar,2017,Parner,Beds for Children,10
Ahilyanagar,2017,Srigonda,Hospitals,1
Ahilyanagar,2017,Srigonda,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Srigonda,Clinics,1
Ahilyanagar,2017,Srigonda,Maternity Wards,1
Ahilyanagar,2017,Srigonda,Primary Health Centres,7
Ahilyanagar,2017,Srigonda,Sub-Centres,39
Ahilyanagar,2017,Srigonda,Doctors/Vaids,18
Ahilyanagar,2017,Srigonda,Number of Beds,72
Ahilyanagar,2017,Srigonda,Beds for Women,10
Ahilyanagar,2017,Srigonda,Beds for Children,10
Ahilyanagar,2017,Karjat,Hospitals,1
Ahilyanagar,2017,Karjat,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Karjat,Clinics,1
Ahilyanagar,2017,Karjat,Maternity Wards,1
Ahilyanagar,2017,Karjat,Primary Health Centres,5
Ahilyanagar,2017,Karjat,Sub-Centres,34
Ahilyanagar,2017,Karjat,Doctors/Vaids,18
Ahilyanagar,2017,Karjat,Number of Beds,87
Ahilyanagar,2017,Karjat,Beds for Women,20
Ahilyanagar,2017,Karjat,Beds for Children,10
Ahilyanagar,2017,Jamkhed,Hospitals,1
Ahilyanagar,2017,Jamkhed,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2017,Jamkhed,Clinics,1
Ahilyanagar,2017,Jamkhed,Maternity Wards,1
Ahilyanagar,2017,Jamkhed,Primary Health Centres,3
Ahilyanagar,2017,Jamkhed,Sub-Centres,22
Ahilyanagar,2017,Jamkhed,Doctors/Vaids,9
Ahilyanagar,2017,Jamkhed,Number of Beds,54
Ahilyanagar,2017,Jamkhed,Beds for Women,10
Ahilyanagar,2017,Jamkhed,Beds for Children,10
Ahilyanagar,2018,Akole,Hospitals,4
Ahilyanagar,2018,Akole,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Akole,Clinics,4
Ahilyanagar,2018,Akole,Maternity Wards,4
Ahilyanagar,2018,Akole,Primary Health Centres,10
Ahilyanagar,2018,Akole,Sub-Centres,70
Ahilyanagar,2018,Akole,Doctors/Vaids,37
Ahilyanagar,2018,Akole,Number of Beds,180
Ahilyanagar,2018,Akole,Beds for Women,0
Ahilyanagar,2018,Akole,Beds for Children,0
Ahilyanagar,2018,Sangamner,Hospitals,2
Ahilyanagar,2018,Sangamner,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Sangamner,Clinics,1
Ahilyanagar,2018,Sangamner,Maternity Wards,2
Ahilyanagar,2018,Sangamner,Primary Health Centres,10
Ahilyanagar,2018,Sangamner,Sub-Centres,66
Ahilyanagar,2018,Sangamner,Doctors/Vaids,19
Ahilyanagar,2018,Sangamner,Number of Beds,120
Ahilyanagar,2018,Sangamner,Beds for Women,0
Ahilyanagar,2018,Sangamner,Beds for Children,0
Ahilyanagar,2018,Kopargaon,Hospitals,1
Ahilyanagar,2018,Kopargaon,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Kopargaon,Clinics,1
Ahilyanagar,2018,Kopargaon,Maternity Wards,1
Ahilyanagar,2018,Kopargaon,Primary Health Centres,6
Ahilyanagar,2018,Kopargaon,Sub-Centres,32
Ahilyanagar,2018,Kopargaon,Doctors/Vaids,14
Ahilyanagar,2018,Kopargaon,Number of Beds,66
Ahilyanagar,2018,Kopargaon,Beds for Women,0
Ahilyanagar,2018,Kopargaon,Beds for Children,0
Ahilyanagar,2018,Rahata,Hospitals,3
Ahilyanagar,2018,Rahata,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Rahata,Clinics,2
Ahilyanagar,2018,Rahata,Maternity Wards,3
Ahilyanagar,2018,Rahata,Primary Health Centres,6
Ahilyanagar,2018,Rahata,Sub-Centres,30
Ahilyanagar,2018,Rahata,Doctors/Vaids,18
Ahilyanagar,2018,Rahata,Number of Beds,126
Ahilyanagar,2018,Rahata,Beds for Women,0
Ahilyanagar,2018,Rahata,Beds for Children,0
Ahilyanagar,2018,Srirampur,Hospitals,1
Ahilyanagar,2018,Srirampur,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Srirampur,Clinics,2
Ahilyanagar,2018,Srirampur,Maternity Wards,1
Ahilyanagar,2018,Srirampur,Primary Health Centres,6
Ahilyanagar,2018,Srirampur,Sub-Centres,30
Ahilyanagar,2018,Srirampur,Doctors/Vaids,14
Ahilyanagar,2018,Srirampur,Number of Beds,66
Ahilyanagar,2018,Srirampur,Beds for Women,0
Ahilyanagar,2018,Srirampur,Beds for Children,0
Ahilyanagar,2018,Nevasa,Hospitals,2
Ahilyanagar,2018,Nevasa,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Nevasa,Clinics,1
Ahilyanagar,2018,Nevasa,Maternity Wards,2
Ahilyanagar,2018,Nevasa,Primary Health Centres,9
Ahilyanagar,2018,Nevasa,Sub-Centres,41
Ahilyanagar,2018,Nevasa,Doctors/Vaids,23
Ahilyanagar,2018,Nevasa,Number of Beds,84
Ahilyanagar,2018,Nevasa,Beds for Women,0
Ahilyanagar,2018,Nevasa,Beds for Children,0
Ahilyanagar,2018,Shevgaon,Hospitals,2
Ahilyanagar,2018,Shevgaon,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Shevgaon,Clinics,1
Ahilyanagar,2018,Shevgaon,Maternity Wards,2
Ahilyanagar,2018,Shevgaon,Primary Health Centres,6
Ahilyanagar,2018,Shevgaon,Sub-Centres,37
Ahilyanagar,2018,Shevgaon,Doctors/Vaids,17
Ahilyanagar,2018,Shevgaon,Number of Beds,96
Ahilyanagar,2018,Shevgaon,Beds for Women,0
Ahilyanagar,2018,Shevgaon,Beds for Children,0
Ahilyanagar,2018,Pathardi,Hospitals,1
Ahilyanagar,2018,Pathardi,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Pathardi,Clinics,1
Ahilyanagar,2018,Pathardi,Maternity Wards,1
Ahilyanagar,2018,Pathardi,Primary Health Centres,6
Ahilyanagar,2018,Pathardi,Sub-Centres,32
Ahilyanagar,2018,Pathardi,Doctors/Vaids,16
Ahilyanagar,2018,Pathardi,Number of Beds,86
Ahilyanagar,2018,Pathardi,Beds for Women,0
Ahilyanagar,2018,Pathardi,Beds for Children,0
Ahilyanagar,2018,Nagar,Hospitals,4
Ahilyanagar,2018,Nagar,"Specialty Hospitals (Cancer, TB etc.)",1
Ahilyanagar,2018,Nagar,Clinics,10
Ahilyanagar,2018,Nagar,Maternity Wards,4
Ahilyanagar,2018,Nagar,Primary Health Centres,16
Ahilyanagar,2018,Nagar,Sub-Centres,43
Ahilyanagar,2018,Nagar,Doctors/Vaids,64
Ahilyanagar,2018,Nagar,Number of Beds,420
Ahilyanagar,2018,Nagar,Beds for Women,116
Ahilyanagar,2018,Nagar,Beds for Children,5
Ahilyanagar,2018,Rahuri,Hospitals,3
Ahilyanagar,2018,Rahuri,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Rahuri,Clinics,1
Ahilyanagar,2018,Rahuri,Maternity Wards,3
Ahilyanagar,2018,Rahuri,Primary Health Centres,6
Ahilyanagar,2018,Rahuri,Sub-Centres,38
Ahilyanagar,2018,Rahuri,Doctors/Vaids,19
Ahilyanagar,2018,Rahuri,Number of Beds,126
Ahilyanagar,2018,Rahuri,Beds for Women,0
Ahilyanagar,2018,Rahuri,Beds for Children,0
Ahilyanagar,2018,Parner,Hospitals,2
Ahilyanagar,2018,Parner,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Parner,Clinics,1
Ahilyanagar,2018,Parner,Maternity Wards,2
Ahilyanagar,2018,Parner,Primary Health Centres,7
Ahilyanagar,2018,Parner,Sub-Centres,41
Ahilyanagar,2018,Parner,Doctors/Vaids,18
Ahilyanagar,2018,Parner,Number of Beds,102
Ahilyanagar,2018,Parner,Beds for Women,0
Ahilyanagar,2018,Parner,Beds for Children,0
Ahilyanagar,2018,Srigonda,Hospitals,1
Ahilyanagar,2018,Srigonda,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Srigonda,Clinics,1
Ahilyanagar,2018,Srigonda,Maternity Wards,1
Ahilyanagar,2018,Srigonda,Primary Health Centres,7
Ahilyanagar,2018,Srigonda,Sub-Centres,39
Ahilyanagar,2018,Srigonda,Doctors/Vaids,16
Ahilyanagar,2018,Srigonda,Number of Beds,72
Ahilyanagar,2018,Srigonda,Beds for Women,0
Ahilyanagar,2018,Srigonda,Beds for Children,0
Ahilyanagar,2018,Karjat,Hospitals,1
Ahilyanagar,2018,Karjat,"Specialty Hospitals (Cancer, TB etc.)",0
Ahilyanagar,2018,Karjat,Clinics,1
Ahilyanagar,2018,Karjat,Maternity Wards,1
Ahilyanagar,2018,Karjat,Primary Health Centres,5
Ahilyanagar,2018,Karjat,Sub-Centres,34
Ahilyanagar,2018,Karjat,Doctors/Vaids,20
Ahilyanagar,2018,Karjat,Number of Beds,80
Ahilyanagar,2018,Karjat,Beds for Women,0
Ahilyanagar,2018,Karjat,Beds for Children,0
