Year,District,Rural/Urban,Age Group,Main Workers,Marginal Workers,Non-Workers,Non-Workers Seeking Work,People Seeking Work
2001,Nanded,Urban,40-49,5292,1681,20839,784,313
2001,Nanded,Urban,50-59,2677,917,12596,286,169
2001,Nanded,Urban,60-69,1556,790,14963,305,143
2001,Nanded,Urban,70-79,264,141,6278,95,20
2001,Nanded,Urban,80+,91,26,2927,24,4
2001,Hingoli,Total,05-09,293,354,60912,260,22
2001,Hingoli,Total,10-14,4937,2738,55327,569,362
2001,Hingoli,Total,15-19,14019,3662,21149,1305,872
2001,Hingoli,Total,20-24,21354,3509,11737,989,861
2001,Hingoli,Total,25-29,23978,3569,10458,764,863
2001,Hingoli,Total,30-34,23463,3175,8191,407,898
2001,Hingoli,Total,35-39,21097,2932,7153,327,730
2001,Hingoli,Total,40-49,27214,3693,9085,298,840
2001,Hingoli,Total,50-59,15668,2527,7003,143,421
2001,Hingoli,Total,60-69,14965,3476,18017,334,441
2001,Hingoli,Total,70-79,2384,802,11295,112,76
2001,Hingoli,Total,80+,432,160,5870,22,13
2001,Hingoli,Rural,05-09,269,351,51212,205,20
2001,Hingoli,Rural,10-14,4758,2693,45253,426,352
2001,Hingoli,Rural,15-19,13716,3563,14537,871,839
2001,Hingoli,Rural,20-24,20724,3352,6541,537,822
2001,Hingoli,Rural,25-29,23060,3330,5413,419,796
2001,Hingoli,Rural,30-34,22435,2915,4046,250,817
2001,Hingoli,Rural,35-39,20137,2649,3290,194,663
2001,Hingoli,Rural,40-49,25956,3408,4567,173,753
2001,Hingoli,Rural,50-59,15009,2368,4374,100,394
2001,Hingoli,Rural,60-69,14426,3288,14163,253,397
2001,Hingoli,Rural,70-79,2305,772,9690,103,69
2001,Hingoli,Rural,80+,425,155,5157,18,12
2001,Hingoli,Urban,05-09,24,3,9700,55,2
2001,Hingoli,Urban,10-14,179,45,10074,143,10
2001,Hingoli,Urban,15-19,303,99,6612,434,33
2001,Hingoli,Urban,20-24,630,157,5196,452,39
2001,Hingoli,Urban,25-29,918,239,5045,345,67
2001,Hingoli,Urban,30-34,1028,260,4145,157,81
2001,Hingoli,Urban,35-39,960,283,3863,133,67
2001,Hingoli,Urban,40-49,1258,285,4518,125,87
2001,Hingoli,Urban,50-59,659,159,2629,43,27
2001,Hingoli,Urban,60-69,539,188,3854,81,44
2001,Hingoli,Urban,70-79,79,30,1605,9,7
2001,Hingoli,Urban,80+,7,5,713,4,1
2001,Parbhani,Total,05-09,297,271,95817,465,18
2001,Parbhani,Total,10-14,4580,3472,90052,1301,472
2001,Parbhani,Total,15-19,14592,6531,41132,3144,1169
2001,Parbhani,Total,20-24,22234,7141,24706,2623,1178
2001,Parbhani,Total,25-29,26161,7695,21746,1838,1342
2001,Parbhani,Total,30-34,28404,7461,18478,1129,1317
2001,Parbhani,Total,35-39,26313,6725,16792,870,1202
2001,Parbhani,Total,40-49,33927,8600,21689,825,1344
2001,Parbhani,Total,50-59,19376,5894,15390,381,777
2001,Parbhani,Total,60-69,19235,6773,32469,398,685
2001,Parbhani,Total,70-79,2628,1238,17582,128,105
2001,Parbhani,Total,80+,478,235,8312,34,19
2001,Parbhani,Rural,05-09,258,244,66018,235,15
2001,Parbhani,Rural,10-14,4348,3330,58724,713,437
2001,Parbhani,Rural,15-19,13824,6179,19027,1236,1058
2001,Parbhani,Rural,20-24,20673,6608,7783,702,1056
2001,Parbhani,Rural,25-29,23831,6955,6385,480,1143
2001,Parbhani,Rural,30-34,25490,6601,5031,304,1097
2001,Parbhani,Rural,35-39,23161,5839,4307,218,985
2001,Parbhani,Rural,40-49,29816,7607,6100,237,1113
2001,Parbhani,Rural,50-59,17242,5325,6220,132,638
2001,Parbhani,Rural,60-69,17692,6281,20926,237,589
2001,Parbhani,Rural,70-79,2313,1111,12605,89,77
2001,Parbhani,Rural,80+,427,212,6184,25,16
2001,Parbhani,Urban,05-09,39,27,29799,230,3
2001,Parbhani,Urban,10-14,232,142,31328,588,35
2001,Parbhani,Urban,15-19,768,352,22105,1908,111
2001,Parbhani,Urban,20-24,1561,533,16923,1921,122
2001,Parbhani,Urban,25-29,2330,740,15361,1358,199
2001,Parbhani,Urban,30-34,2914,860,13447,825,220
2001,Parbhani,Urban,35-39,3152,886,12485,652,217
2001,Parbhani,Urban,40-49,4111,993,15589,588,231
2001,Parbhani,Urban,50-59,2134,569,9170,249,139
2001,Parbhani,Urban,60-69,1543,492,11543,161,96
2001,Parbhani,Urban,70-79,315,127,4977,39,28
2001,Parbhani,Urban,80+,51,23,2128,9,3
2001,Jalna,Total,05-09,508,265,98132,455,23
2001,Jalna,Total,10-14,5528,4075,94131,968,579
2001,Jalna,Total,15-19,18306,8438,39570,2814,1762
2001,Jalna,Total,20-24,26882,8538,22361,1943,1639
2001,Jalna,Total,25-29,29810,8890,19945,1328,1799
2001,Jalna,Total,30-34,32711,8859,16418,855,1734
2001,Jalna,Total,35-39,29758,7875,14220,624,1473
2001,Jalna,Total,40-49,38868,10167,17939,618,1634
2001,Jalna,Total,50-59,22053,6630,14525,288,807
2001,Jalna,Total,60-69,19395,7599,31871,673,838
2001,Jalna,Total,70-79,3221,1651,20028,243,136
2001,Jalna,Total,80+,788,387,9467,32,41
2001,Jalna,Rural,05-09,442,240,79702,364,22
2001,Jalna,Rural,10-14,5338,3949,74815,745,554
2001,Jalna,Rural,15-19,17775,8121,25922,1960,1679
2001,Jalna,Rural,20-24,25869,8030,10884,998,1523
2001,Jalna,Rural,25-29,28287,8231,9199,702,1635
2001,Jalna,Rural,30-34,30898,8153,7428,461,1581
2001,Jalna,Rural,35-39,27935,7152,6106,358,1305
2001,Jalna,Rural,40-49,36565,9378,8635,389,1454
2001,Jalna,Rural,50-59,20982,6226,8976,210,736
2001,Jalna,Rural,60-69,18750,7300,25365,593,780
2001,Jalna,Rural,70-79,3059,1565,17020,212,120
2001,Jalna,Rural,80+,726,370,8146,24,41
2001,Jalna,Urban,05-09,66,25,18430,91,1
2001,Jalna,Urban,10-14,190,126,19316,223,25
2001,Jalna,Urban,15-19,531,317,13648,854,83
2001,Jalna,Urban,20-24,1013,508,11477,945,116
2001,Jalna,Urban,25-29,1523,659,10746,626,164
2001,Jalna,Urban,30-34,1813,706,8990,394,153
2001,Jalna,Urban,35-39,1823,723,8114,266,168
2001,Jalna,Urban,40-49,2303,789,9304,229,180
2001,Jalna,Urban,50-59,1071,404,5549,78,71
2001,Jalna,Urban,60-69,645,299,6506,80,58
2001,Jalna,Urban,70-79,162,86,3008,31,16
2001,Jalna,Urban,80+,62,17,1321,8,0
2001,Chhatrapati Sambhaji Nagar,Total,05-09,696,942,167230,711,34
2001,Chhatrapati Sambhaji Nagar,Total,10-14,6362,6494,169433,1713,615
2001,Chhatrapati Sambhaji Nagar,Total,15-19,24091,10860,89777,6446,2101
2001,Chhatrapati Sambhaji Nagar,Total,20-24,41333,11281,66439,6551,2353
2001,Chhatrapati Sambhaji Nagar,Total,25-29,48054,11612,56826,4449,2393
2001,Chhatrapati Sambhaji Nagar,Total,30-34,49553,10914,43023,2548,2337
2001,Chhatrapati Sambhaji Nagar,Total,35-39,45526,9945,36205,1808,2113
2001,Chhatrapati Sambhaji Nagar,Total,40-49,58225,12070,45244,1384,2158
2001,Chhatrapati Sambhaji Nagar,Total,50-59,32013,7916,31946,725,1110
2001,Chhatrapati Sambhaji Nagar,Total,60-69,27688,9414,54428,788,976
2001,Chhatrapati Sambhaji Nagar,Total,70-79,4207,1908,29723,284,171
2001,Chhatrapati Sambhaji Nagar,Total,80+,1108,364,13498,70,23
2001,Chhatrapati Sambhaji Nagar,Rural,05-09,613,888,106539,367,33
2001,Chhatrapati Sambhaji Nagar,Rural,10-14,5962,6335,105657,915,579
2001,Chhatrapati Sambhaji Nagar,Rural,15-19,22577,10377,40134,2750,1972
2001,Chhatrapati Sambhaji Nagar,Rural,20-24,36891,10421,19885,1806,2078
2001,Chhatrapati Sambhaji Nagar,Rural,25-29,40994,10519,16054,1342,2069
2001,Chhatrapati Sambhaji Nagar,Rural,30-34,41603,9711,11321,832,2001
2001,Chhatrapati Sambhaji Nagar,Rural,35-39,37801,8720,8873,630,1779
2001,Chhatrapati Sambhaji Nagar,Rural,40-49,48566,10801,11848,571,1865
2001,Chhatrapati Sambhaji Nagar,Rural,50-59,27980,7327,12131,414,981
2001,Chhatrapati Sambhaji Nagar,Rural,60-69,25724,8889,33029,563,880
2001,Chhatrapati Sambhaji Nagar,Rural,70-79,3852,1825,20783,217,162
2001,Chhatrapati Sambhaji Nagar,Rural,80+,998,346,9923,47,22
2001,Chhatrapati Sambhaji Nagar,Urban,05-09,83,54,60691,344,1
2001,Chhatrapati Sambhaji Nagar,Urban,10-14,400,159,63776,798,36
2001,Chhatrapati Sambhaji Nagar,Urban,15-19,1514,483,49643,3696,129
2001,Chhatrapati Sambhaji Nagar,Urban,20-24,4442,860,46554,4745,275
2001,Chhatrapati Sambhaji Nagar,Urban,25-29,7060,1093,40772,3107,324
2001,Chhatrapati Sambhaji Nagar,Urban,30-34,7950,1203,31702,1716,336
2001,Chhatrapati Sambhaji Nagar,Urban,35-39,7725,1225,27332,1178,334
2001,Chhatrapati Sambhaji Nagar,Urban,40-49,9659,1269,33396,813,293
2001,Chhatrapati Sambhaji Nagar,Urban,50-59,4033,589,19815,311,129
2001,Chhatrapati Sambhaji Nagar,Urban,60-69,1964,525,21399,225,96
2001,Chhatrapati Sambhaji Nagar,Urban,70-79,355,83,8940,67,9
2001,Chhatrapati Sambhaji Nagar,Urban,80+,110,18,3575,23,1
2001,Nashik,Total,05-09,1352,1177,272792,968,88
2001,Nashik,Total,10-14,13755,11004,266829,2287,1179
2001,Nashik,Total,15-19,54576,22150,156048,8416,4384
2001,Nashik,Total,20-24,84805,22050,106847,9434,4598
2001,Nashik,Total,25-29,89212,20799,88530,5895,4190
2001,Nashik,Total,30-34,89861,19283,69919,3056,3475
2001,Nashik,Total,35-39,87483,18174,62243,1934,3103
2001,Nashik,Total,40-49,119779,24800,83253,1790,3342
2001,Nashik,Total,50-59,62332,16143,61366,634,1362
2001,Nashik,Total,60-69,34404,12966,87731,770,775
2001,Nashik,Total,70-79,5092,2525,45042,270,131
2001,Nashik,Total,80+,1320,478,15554,59,41
2001,Nashik,Rural,05-09,1229,1109,172400,682,85
2001,Nashik,Rural,10-14,12688,10473,157383,1391,1099
2001,Nashik,Rural,15-19,50153,20471,68950,4049,3968
2001,Nashik,Rural,20-24,75842,19534,26762,2824,4067
2001,Nashik,Rural,25-29,76104,17803,19571,1616,3605
2001,Nashik,Rural,30-34,75040,16130,14518,822,2935
2001,Nashik,Rural,35-39,72498,15179,13118,592,2583
2001,Nashik,Rural,40-49,100445,21409,19539,576,2887
2001,Nashik,Rural,50-59,53559,14705,22467,350,1218
2001,Nashik,Rural,60-69,30662,11984,50687,621,677
2001,Nashik,Rural,70-79,4372,2342,29010,221,115
2001,Nashik,Rural,80+,1116,434,9918,35,35
2001,Nashik,Urban,05-09,123,68,100392,286,3
2001,Nashik,Urban,10-14,1067,531,109446,896,80
2001,Nashik,Urban,15-19,4423,1679,87098,4367,416
2001,Nashik,Urban,20-24,8963,2516,80085,6610,531
2001,Nashik,Urban,25-29,13108,2996,68959,4279,585
2001,Nashik,Urban,30-34,14821,3153,55401,2234,540
2001,Nashik,Urban,35-39,14985,2995,49125,1342,520
2001,Nashik,Urban,40-49,19334,3391,63714,1214,455
2001,Nashik,Urban,50-59,8773,1438,38899,284,144
2001,Nashik,Urban,60-69,3742,982,37044,149,98
2001,Nashik,Urban,70-79,720,183,16032,49,16
2001,Nashik,Urban,80+,204,44,5636,24,6
2001,Thane,Total,05-09,832,992,399314,1689,139
2001,Thane,Total,10-14,7778,8763,390758,4047,1515
2001,Thane,Total,15-19,35046,25360,287869,27216,8305
2001,Thane,Total,20-24,66726,29830,266727,34703,8732
2001,Thane,Total,25-29,83503,29824,272601,24207,8004
2001,Thane,Total,30-34,81423,26730,222009,12438,6210
2001,Thane,Total,35-39,81805,27064,196107,8830,5916
2001,Thane,Total,40-49,106526,33964,249122,7342,5724
2001,Thane,Total,50-59,43561,17568,150997,2038,1902
2001,Thane,Total,60-69,14480,9599,120961,1270,794
2001,Thane,Total,70-79,2156,1602,50991,332,113
2001,Thane,Total,80+,726,323,18051,68,28
2001,Thane,Rural,05-09,406,796,122426,467,113
2001,Thane,Rural,10-14,5358,7796,109936,1459,1357
2001,Thane,Rural,15-19,23855,21409,56813,9020,7180
2001,Thane,Rural,20-24,34924,23133,37463,7103,6699
2001,Thane,Rural,25-29,38806,22732,33243,4735,6186
2001,Thane,Rural,30-34,37312,19982,24600,2435,4718
2001,Thane,Rural,35-39,37998,20176,21408,1756,4479
2001,Thane,Rural,40-49,50640,26287,30261,1606,4477
2001,Thane,Rural,50-59,23826,14571,26453,578,1546
2001,Thane,Rural,60-69,9878,8231,34643,487,663
2001,Thane,Rural,70-79,1281,1324,15293,137,90
2001,Thane,Rural,80+,384,256,4986,9,19
2001,Thane,Urban,05-09,426,196,276888,1222,26
2001,Thane,Urban,10-14,2420,967,280822,2588,158
2001,Thane,Urban,15-19,11191,3951,231056,18196,1125
2001,Thane,Urban,20-24,31802,6697,229264,27600,2033
2001,Thane,Urban,25-29,44697,7092,239358,19472,1818
2001,Thane,Urban,30-34,44111,6748,197409,10003,1492
2001,Thane,Urban,35-39,43807,6888,174699,7074,1437
2001,Thane,Urban,40-49,55886,7677,218861,5736,1247
2001,Thane,Urban,50-59,19735,2997,124544,1460,356
2001,Thane,Urban,60-69,4602,1368,86318,783,131
2001,Thane,Urban,70-79,875,278,35698,195,23
2001,Thane,Urban,80+,342,67,13065,59,9
2001,Mumbai Suburban,Total,05-09,981,274,372880,2311,15
2001,Mumbai Suburban,Total,10-14,4263,1290,395606,5653,241
2001,Mumbai Suburban,Total,15-19,24924,5806,343670,37810,1946
2001,Mumbai Suburban,Total,20-24,61355,8629,326732,50942,3214
2001,Mumbai Suburban,Total,25-29,74115,7688,315428,32195,2544
2001,Mumbai Suburban,Total,30-34,64493,7090,261393,16730,2011
2001,Mumbai Suburban,Total,35-39,65251,7504,243293,12317,2026
2001,Mumbai Suburban,Total,40-49,95040,8789,337387,10646,1905
2001,Mumbai Suburban,Total,50-59,42482,3558,213778,3650,594
2001,Mumbai Suburban,Total,60-69,10480,1579,152481,1587,215
2001,Mumbai Suburban,Total,70-79,2255,387,66271,480,50
2001,Mumbai Suburban,Total,80+,729,94,24661,178,12
2001,Mumbai Suburban,Rural,05-09,0,0,0,0,0
2001,Mumbai Suburban,Rural,10-14,0,0,0,0,0
2001,Mumbai Suburban,Rural,15-19,0,0,0,0,0
2001,Mumbai Suburban,Rural,20-24,0,0,0,0,0
2001,Mumbai Suburban,Rural,25-29,0,0,0,0,0
2001,Mumbai Suburban,Rural,30-34,0,0,0,0,0
2001,Mumbai Suburban,Rural,35-39,0,0,0,0,0
2001,Mumbai Suburban,Rural,40-49,0,0,0,0,0
2001,Mumbai Suburban,Rural,50-59,0,0,0,0,0
2001,Mumbai Suburban,Rural,60-69,0,0,0,0,0
2001,Mumbai Suburban,Rural,70-79,0,0,0,0,0
2001,Mumbai Suburban,Rural,80+,0,0,0,0,0
2001,Mumbai Suburban,Urban,05-09,981,274,372880,2311,15
2001,Mumbai Suburban,Urban,10-14,4263,1290,395606,5653,241
2001,Mumbai Suburban,Urban,15-19,24924,5806,343670,37810,1946
2001,Mumbai Suburban,Urban,20-24,61355,8629,326732,50942,3214
2001,Mumbai Suburban,Urban,25-29,74115,7688,315428,32195,2544
2001,Mumbai Suburban,Urban,30-34,64493,7090,261393,16730,2011
2001,Mumbai Suburban,Urban,35-39,65251,7504,243293,12317,2026
2001,Mumbai Suburban,Urban,40-49,95040,8789,337387,10646,1905
2001,Mumbai Suburban,Urban,50-59,42482,3558,213778,3650,594
2001,Mumbai Suburban,Urban,60-69,10480,1579,152481,1587,215
2001,Mumbai Suburban,Urban,70-79,2255,387,66271,480,50
2001,Mumbai Suburban,Urban,80+,729,94,24661,178,12
2001,Mumbai City,Total,05-09,479,124,123039,991,9
2001,Mumbai City,Total,10-14,1670,315,133622,2325,65
2001,Mumbai City,Total,15-19,8778,1636,128496,18857,606
2001,Mumbai City,Total,20-24,23050,2868,124035,26390,1201
2001,Mumbai City,Total,25-29,27811,2537,114433,17697,1008
2001,Mumbai City,Total,30-34,24716,2334,92779,8745,723
2001,Mumbai City,Total,35-39,25507,2430,87334,6294,667
2001,Mumbai City,Total,40-49,40377,3343,129466,5617,724
2001,Mumbai City,Total,50-59,20816,1571,87024,1775,239
2001,Mumbai City,Total,60-69,6366,795,71629,871,95
2001,Mumbai City,Total,70-79,1794,238,37634,298,21
2001,Mumbai City,Total,80+,442,64,15019,92,5
2001,Mumbai City,Rural,05-09,0,0,0,0,0
2001,Mumbai City,Rural,10-14,0,0,0,0,0
2001,Mumbai City,Rural,15-19,0,0,0,0,0
2001,Mumbai City,Rural,20-24,0,0,0,0,0
2001,Mumbai City,Rural,25-29,0,0,0,0,0
2001,Mumbai City,Rural,30-34,0,0,0,0,0
2001,Mumbai City,Rural,35-39,0,0,0,0,0
2001,Mumbai City,Rural,40-49,0,0,0,0,0
2001,Mumbai City,Rural,50-59,0,0,0,0,0
2001,Mumbai City,Rural,60-69,0,0,0,0,0
2001,Mumbai City,Rural,70-79,0,0,0,0,0
2001,Mumbai City,Rural,80+,0,0,0,0,0
2001,Mumbai City,Urban,05-09,479,124,123039,991,9
2001,Mumbai City,Urban,10-14,1670,315,133622,2325,65
2001,Mumbai City,Urban,15-19,8778,1636,128496,18857,606
2001,Mumbai City,Urban,20-24,23050,2868,124035,26390,1201
2001,Mumbai City,Urban,25-29,27811,2537,114433,17697,1008
2001,Mumbai City,Urban,30-34,24716,2334,92779,8745,723
2001,Mumbai City,Urban,35-39,25507,2430,87334,6294,667
2001,Mumbai City,Urban,40-49,40377,3343,129466,5617,724
2001,Mumbai City,Urban,50-59,20816,1571,87024,1775,239
2001,Mumbai City,Urban,60-69,6366,795,71629,871,95
2001,Mumbai City,Urban,70-79,1794,238,37634,298,21
2001,Mumbai City,Urban,80+,442,64,15019,92,5
2001,Raigad,Total,05-09,221,522,111120,452,23
2001,Raigad,Total,10-14,1578,4036,115550,1324,468
2001,Raigad,Total,15-19,10516,15766,78891,11117,4569
2001,Raigad,Total,20-24,19590,19571,59602,11095,5569
2001,Raigad,Total,25-29,24054,19704,54995,7565,5104
2001,Raigad,Total,30-34,25859,17849,41459,3514,3735
2001,Raigad,Total,35-39,27134,17476,35428,2456,3491
2001,Raigad,Total,40-49,39238,23945,46339,2075,3516
2001,Raigad,Total,50-59,21089,15078,37556,825,1240
2001,Raigad,Total,60-69,9309,8767,44975,587,485
2001,Raigad,Total,70-79,1412,1523,21562,190,65
2001,Raigad,Total,80+,311,328,7974,36,36
2001,Raigad,Rural,05-09,188,493,85622,340,20
2001,Raigad,Rural,10-14,1388,3861,88846,1033,447
2001,Raigad,Rural,15-19,9519,15094,56864,8867,4406
2001,Raigad,Rural,20-24,17095,18473,38154,7621,5212
2001,Raigad,Rural,25-29,20502,18496,32710,5054,4774
2001,Raigad,Rural,30-34,22180,16699,23526,2336,3475
2001,Raigad,Rural,35-39,23366,16318,19975,1686,3263
2001,Raigad,Rural,40-49,34106,22448,27635,1523,3271
2001,Raigad,Rural,50-59,18964,14420,26388,658,1167
2001,Raigad,Rural,60-69,8737,8459,35794,472,449
2001,Raigad,Rural,70-79,1273,1466,17367,153,63
2001,Raigad,Rural,80+,280,304,6463,29,34
2001,Raigad,Urban,05-09,33,29,25498,112,3
2001,Raigad,Urban,10-14,190,175,26704,291,21
2001,Raigad,Urban,15-19,997,672,22027,2250,163
2001,Raigad,Urban,20-24,2495,1098,21448,3474,357
2001,Raigad,Urban,25-29,3552,1208,22285,2511,330
2001,Raigad,Urban,30-34,3679,1150,17933,1178,260
2001,Raigad,Urban,35-39,3768,1158,15453,770,228
2001,Raigad,Urban,40-49,5132,1497,18704,552,245
2001,Raigad,Urban,50-59,2125,658,11168,167,73
2001,Raigad,Urban,60-69,572,308,9181,115,36
2001,Raigad,Urban,70-79,139,57,4195,37,2
2001,Raigad,Urban,80+,31,24,1511,7,2
2001,Pune,Total,05-09,1004,937,336581,1154,36
2001,Pune,Total,10-14,7733,7043,363015,3014,564
2001,Pune,Total,15-19,39270,18081,259095,22684,3787
2001,Pune,Total,20-24,85875,23005,228394,30052,4924
2001,Pune,Total,25-29,109663,23156,195844,20861,4639
2001,Pune,Total,30-34,112541,21552,145384,9748,3755
2001,Pune,Total,35-39,114264,20958,128218,6691,3335
2001,Pune,Total,40-49,158003,27674,179652,5561,3354
2001,Pune,Total,50-59,81720,16717,127916,1786,1152
2001,Pune,Total,60-69,42561,14147,137218,1303,576
2001,Pune,Total,70-79,6840,3029,70330,402,85
2001,Pune,Total,80+,1595,560,27020,100,31
2001,Pune,Rural,05-09,750,821,151684,507,24
2001,Pune,Rural,10-14,5631,6443,157919,1369,457
2001,Pune,Rural,15-19,30405,15793,81233,8625,3128
2001,Pune,Rural,20-24,59635,18422,45859,6508,3446
2001,Pune,Rural,25-29,70019,17575,34290,4048,3034
2001,Pune,Rural,30-34,71449,16097,23735,1614,2391
2001,Pune,Rural,35-39,72349,15291,20850,1228,2007
2001,Pune,Rural,40-49,101347,21219,29827,1242,2097
2001,Pune,Rural,50-59,56725,13995,29191,606,784
2001,Pune,Rural,60-69,34953,12662,55469,691,449
2001,Pune,Rural,70-79,5295,2717,32039,223,63
2001,Pune,Rural,80+,1144,488,13342,38,21
2001,Pune,Urban,05-09,254,116,184897,647,12
2001,Pune,Urban,10-14,2102,600,205096,1645,107
2001,Pune,Urban,15-19,8865,2288,177862,14059,659
2001,Pune,Urban,20-24,26240,4583,182535,23544,1478
2001,Pune,Urban,25-29,39644,5581,161554,16813,1605
2001,Pune,Urban,30-34,41092,5455,121649,8134,1364
2001,Pune,Urban,35-39,41915,5667,107368,5463,1328
2001,Pune,Urban,40-49,56656,6455,149825,4319,1257
2001,Pune,Urban,50-59,24995,2722,98725,1180,368
2001,Pune,Urban,60-69,7608,1485,81749,612,127
2001,Pune,Urban,70-79,1545,312,38291,179,22
2001,Pune,Urban,80+,451,72,13678,62,10
2001,Ahilyanagar,Total,05-09,1415,1059,206011,1088,48
2001,Ahilyanagar,Total,10-14,7856,7605,225006,2133,638
2001,Ahilyanagar,Total,15-19,36968,17157,119551,9162,3012
2001,Ahilyanagar,Total,20-24,73539,20116,69378,8474,3922
2001,Ahilyanagar,Total,25-29,83265,20138,54181,5322,3787
2001,Ahilyanagar,Total,30-34,85201,18767,43097,2721,3003
2001,Ahilyanagar,Total,35-39,83187,17946,39459,2075,2780
2001,Ahilyanagar,Total,40-49,114927,24297,55066,1935,3082
2001,Ahilyanagar,Total,50-59,62993,15634,43546,1042,1329
2001,Ahilyanagar,Total,60-69,42554,15105,82534,1557,978
2001,Ahilyanagar,Total,70-79,5788,2843,43973,530,140
2001,Ahilyanagar,Total,80+,1681,599,18091,104,39
2001,Ahilyanagar,Rural,05-09,1255,985,167206,900,35
2001,Ahilyanagar,Rural,10-14,7288,7328,180611,1775,601
2001,Ahilyanagar,Rural,15-19,35065,16298,84386,7243,2850
2001,Ahilyanagar,Rural,20-24,69192,18638,38881,5755,3604
2001,Ahilyanagar,Rural,25-29,76938,18334,28368,3541,3417
2001,Ahilyanagar,Rural,30-34,78047,16768,21405,1739,2623
2001,Ahilyanagar,Rural,35-39,75344,15984,19454,1350,2431
2001,Ahilyanagar,Rural,40-49,104332,21993,29056,1298,2729
2001,Ahilyanagar,Rural,50-59,58230,14498,27587,837,1215
2001,Ahilyanagar,Rural,60-69,40015,14194,63884,1347,880
2001,Ahilyanagar,Rural,70-79,5346,2677,36008,476,129
2001,Ahilyanagar,Rural,80+,1545,550,15234,85,35
2001,Ahilyanagar,Urban,05-09,160,74,38805,188,13
2001,Ahilyanagar,Urban,10-14,568,277,44395,358,37
2001,Ahilyanagar,Urban,15-19,1903,859,35165,1919,162
2001,Ahilyanagar,Urban,20-24,4347,1478,30497,2719,318
2001,Ahilyanagar,Urban,25-29,6327,1804,25813,1781,370
2001,Ahilyanagar,Urban,30-34,7154,1999,21692,982,380
2001,Ahilyanagar,Urban,35-39,7843,1962,20005,725,349
2001,Ahilyanagar,Urban,40-49,10595,2304,26010,637,353
2001,Ahilyanagar,Urban,50-59,4763,1136,15959,205,114
2001,Ahilyanagar,Urban,60-69,2539,911,18650,210,98
2001,Ahilyanagar,Urban,70-79,442,166,7965,54,11
2001,Ahilyanagar,Urban,80+,136,49,2857,19,4
2001,Beed,Total,05-09,442,713,126955,458,24
2001,Beed,Total,10-14,4998,5269,127758,1029,504
2001,Beed,Total,15-19,19236,8057,57653,3758,1402
2001,Beed,Total,20-24,35384,9058,29463,2940,1688
2001,Beed,Total,25-29,41475,9302,24974,1772,1714
2001,Beed,Total,30-34,45257,9119,20604,925,1565
2001,Beed,Total,35-39,43029,8439,19250,756,1463
2001,Beed,Total,40-49,58667,11296,23543,596,1582
2001,Beed,Total,50-59,35851,8177,17236,286,904
2001,Beed,Total,60-69,34964,11062,39520,381,841
2001,Beed,Total,70-79,5535,2604,26163,152,149
2001,Beed,Total,80+,1021,488,12886,47,22
2001,Beed,Rural,05-09,405,692,104547,317,22
2001,Beed,Rural,10-14,4865,5181,103573,716,485
2001,Beed,Rural,15-19,18822,7856,39220,2408,1345
2001,Beed,Rural,20-24,34282,8691,15138,1597,1575
2001,Beed,Rural,25-29,39582,8802,11915,901,1554
2001,Beed,Rural,30-34,43077,8502,9469,495,1396
2001,Beed,Rural,35-39,40737,7789,8604,419,1287
2001,Beed,Rural,40-49,55640,10511,10992,313,1377
2001,Beed,Rural,50-59,34371,7787,9959,185,802
2001,Beed,Rural,60-69,33930,10688,30113,256,764
2001,Beed,Rural,70-79,5326,2510,22102,114,132
2001,Beed,Rural,80+,975,478,11142,38,21
2001,Beed,Urban,05-09,37,21,22408,141,2
2001,Beed,Urban,10-14,133,88,24185,313,19
2001,Beed,Urban,15-19,414,201,18433,1350,57
2001,Beed,Urban,20-24,1102,367,14325,1343,113
2001,Beed,Urban,25-29,1893,500,13059,871,160
2001,Beed,Urban,30-34,2180,617,11135,430,169
2001,Beed,Urban,35-39,2292,650,10646,337,176
2001,Beed,Urban,40-49,3027,785,12551,283,205
