Year,District,Taluka,Daily,Weekly,Fortnightly,Monthly,Quarterly,Yearly
2018,Latur,Chakur,,,,,,
2018,Latur,Shirur Anantpal,,1.0,,,,
2018,Latur,Aosa,3.0,3.0,,,,
2018,Latur,Nilanga,,3.0,,,,
2018,Latur,Devani,,,,,,
2018,Latur,Udgir,1.0,2.0,,,,
2019,Latur,Latur,25.0,39.0,,,,
2019,Latur,Renapur,,1.0,,,,
2019,Latur,Ahamadpur,,,,,,
2019,Latur,Jalkot,,,,,,
2019,Latur,Chakur,,,,,,
2019,Latur,Shirur Anantpal,,1.0,,,,
2019,Latur,Aosa,3.0,3.0,,,,
2019,Latur,Nilanga,,3.0,,,,
2019,Latur,Devani,,,,,,
2019,Latur,Udgir,1.0,2.0,,,,
2020,Latur,Latur,25.0,40.0,,,,
2020,Latur,Renapur,,1.0,,,,
2020,Latur,Ahamadpur,,,,,,
2020,Latur,Jalkot,,,,,,
2020,Latur,Chakur,,,,,,
2020,Latur,Shirur Anantpal,,1.0,,,,
2020,Latur,Aosa,3.0,3.0,,,,
2020,Latur,Nilanga,,3.0,,,,
2020,Latur,Devani,,,,,,
2020,Latur,Udgir,1.0,2.0,,,,
2021,Latur,Latur,24.0,39.0,,,,
2021,Latur,Renapur,,2.0,,,,
2021,Latur,Ahamadpur,,1.0,,,,
2021,Latur,Jalkot,,,,,,
2021,Latur,Chakur,,,,,,
2021,Latur,Shirur Anantpal,,,,,,
2021,Latur,Aosa,3.0,3.0,,,,
2021,Latur,Nilanga,,2.0,,,,
2021,Latur,Devani,,,,,,
2021,Latur,Udgir,1.0,3.0,,,,
2013,Mumbai,Mumbai City,184.0,202.0,36.0,301.0,56.0,93.0
2014,Mumbai,Mumbai City,117.0,129.0,19.0,221.0,41.0,60.0
2015,Mumbai,Mumbai City,122.0,133.0,21.0,229.0,43.0,62.0
2016,Mumbai,Mumbai City,128.0,139.0,29.0,130.0,48.0,64.0
2017,Mumbai,Mumbai City,135.0,144.0,30.0,133.0,50.0,66.0
2018,Mumbai,Mumbai City,140.0,150.0,30.0,130.0,50.0,60.0
2019,Mumbai,Mumbai City,91.0,99.0,30.0,125.0,40.0,45.0
2020,Mumbai,Mumbai City,99.0,105.0,26.0,120.0,36.0,40.0
2021,Mumbai,Mumbai City,93.0,106.0,26.0,115.0,40.0,35.0
2016,Mumbai Suburban,Adheri,0.0,0.0,0.0,0.0,0.0,0.0
2016,Mumbai Suburban,Borivali,0.0,0.0,0.0,0.0,0.0,0.0
2016,Mumbai Suburban,Kurla,0.0,0.0,0.0,0.0,0.0,0.0
2017,Mumbai Suburban,Adheri,0.0,0.0,0.0,0.0,0.0,0.0
2017,Mumbai Suburban,Borivali,0.0,0.0,0.0,0.0,0.0,0.0
2017,Mumbai Suburban,Kurla,0.0,0.0,0.0,0.0,0.0,0.0
2018,Mumbai Suburban,Adheri,,,,,,
2018,Mumbai Suburban,Borivali,,,,,,
2018,Mumbai Suburban,Kurla,,,,,,
2019,Mumbai Suburban,Adheri,,,,,,
2019,Mumbai Suburban,Borivali,,,,,,
2019,Mumbai Suburban,Kurla,,,,,,
2020,Mumbai Suburban,Adheri,,,,,,
2020,Mumbai Suburban,Borivali,,,,,,
2020,Mumbai Suburban,Kurla,,,,,,
2021,Mumbai Suburban,Adheri,,,,,,
2021,Mumbai Suburban,Borivali,,,,,,
2021,Mumbai Suburban,Kurla,,,,,,
2012,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nagpur,Katol,0.0,1.0,0.0,0.0,0.0,0.0
2012,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2012,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2012,Nagpur,Kamathi,1.0,3.0,0.0,0.0,0.0,0.0
2012,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2012,Nagpur,Nagpur (Sh),53.0,64.0,2.0,7.0,3.0,1.0
2012,Nagpur,Hingana,0.0,1.0,0.0,0.0,0.0,0.0
2012,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Katol,0.0,1.0,0.0,0.0,0.0,0.0
2013,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2013,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2013,Nagpur,Kamathi,1.0,3.0,0.0,0.0,0.0,0.0
2013,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Nagpur (Sh),53.0,67.0,2.0,7.0,3.0,1.0
2013,Nagpur,Hingana,0.0,1.0,0.0,0.0,0.0,0.0
2013,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Katol,0.0,1.0,0.0,0.0,0.0,0.0
2014,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2014,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2014,Nagpur,Kamathi,1.0,3.0,0.0,0.0,0.0,0.0
2014,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Nagpur (Sh),53.0,67.0,2.0,7.0,3.0,1.0
2014,Nagpur,Hingana,0.0,1.0,0.0,0.0,0.0,0.0
2014,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Katol,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nagpur,Kamathi,1.0,3.0,0.0,0.0,0.0,0.0
2015,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Nagpur (Sh),55.0,102.0,2.0,8.0,3.0,1.0
2015,Nagpur,Hingana,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nagpur,Narkhed,,,,,,
2016,Nagpur,Katol,,,,,,
2016,Nagpur,Kalameshwar,,,,,,
2016,Nagpur,Sawner,,,,,,
2016,Nagpur,Parashivani,,,,,,
2016,Nagpur,Ramtech,,,,,,
2016,Nagpur,Mauda,,1.0,,,,
2016,Nagpur,Kamathi,1.0,1.0,,,,
2016,Nagpur,Nagpur (Gra),,,,,,
2016,Nagpur,Nagpur (Sh),49.0,58.0,,,,
2016,Nagpur,Hingana,,,,,,
2016,Nagpur,Umred,,,,,,
2016,Nagpur,Kuhi,,,,,,
2016,Nagpur,Bhiwapur,,,,,,
2017,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Katol,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Ramtech,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nagpur,Kamathi,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Nagpur (Sh),45.0,56.0,0.0,0.0,0.0,0.0
2017,Nagpur,Hingana,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Katol,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nagpur,Kamathi,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Nagpur (Sh),44.0,64.0,0.0,0.0,0.0,0.0
2018,Nagpur,Hingana,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Katol,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nagpur,Kamathi,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Nagpur (Sh),44.0,64.0,0.0,0.0,0.0,0.0
2019,Nagpur,Hingana,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Katol,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nagpur,Kamathi,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Nagpur (Gra),0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Nagpur (Sh),44.0,70.0,0.0,0.0,0.0,0.0
2020,Nagpur,Hingana,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Narkhed,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Katol,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Kalameshwar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Sawner,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Parashivani,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Ramtech,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nagpur,Mauda,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nagpur,Kamathi,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Nagpur (Gra),0.0,1.0,0.0,0.0,0.0,0.0
2021,Nagpur,Nagpur (Sh),47.0,71.0,0.0,0.0,0.0,0.0
2021,Nagpur,Hingana,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Umred,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Kuhi,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nagpur,Bhiwapur,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,Kinvat,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,Nanded,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,Mudkhed,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,biloli,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,kandhar,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,Mukhed,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nanded,deglur,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,Kinvat,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,Nanded,39.0,34.0,0.0,0.0,0.0,0.0
2015,Nanded,Mudkhed,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,biloli,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,kandhar,0.0,1.0,0.0,0.0,0.0,0.0
2015,Nanded,Mukhed,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nanded,deglur,0.0,1.0,0.0,0.0,0.0,0.0
2016,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,Kinvat,0.0,1.0,0.0,0.0,0.0,0.0
2016,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,Nanded,39.0,34.0,0.0,0.0,0.0,0.0
2016,Nanded,Mudkhed,0.0,1.0,0.0,0.0,0.0,0.0
2016,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,biloli,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,kandhar,0.0,1.0,0.0,0.0,0.0,0.0
2016,Nanded,Mukhed,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nanded,deglur,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,Kinvat,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,Nanded,33.0,27.0,0.0,0.0,0.0,0.0
2017,Nanded,Mudkhed,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,biloli,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,kandhar,0.0,1.0,0.0,0.0,0.0,0.0
2017,Nanded,Mukhed,0.0,0.0,0.0,0.0,0.0,0.0
2017,Nanded,deglur,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,Kinvat,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,Nanded,34.0,27.0,0.0,0.0,0.0,0.0
2018,Nanded,Mudkhed,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,biloli,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,kandhar,0.0,1.0,0.0,0.0,0.0,0.0
2018,Nanded,Mukhed,0.0,0.0,0.0,0.0,0.0,0.0
2018,Nanded,deglur,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,Kinvat,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,Nanded,34.0,27.0,0.0,0.0,0.0,0.0
2019,Nanded,Mudkhed,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,biloli,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,kandhar,0.0,1.0,0.0,0.0,0.0,0.0
2019,Nanded,Mukhed,0.0,0.0,0.0,0.0,0.0,0.0
2019,Nanded,deglur,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,Kinvat,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,Nanded,34.0,27.0,0.0,0.0,0.0,0.0
2020,Nanded,Mudkhed,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,biloli,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,kandhar,0.0,1.0,0.0,0.0,0.0,0.0
2020,Nanded,Mukhed,0.0,0.0,0.0,0.0,0.0,0.0
2020,Nanded,deglur,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nanded,Mahur,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,Kinvat,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nanded,Himalay nagar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,hadgaon,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,andhrapur,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,Nanded,35.0,27.0,0.0,0.0,0.0,0.0
2021,Nanded,Mudkhed,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nanded,bhokar,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,umari,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,dharmabad,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,biloli,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nanded,naygaon,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,loha,0.0,0.0,0.0,0.0,0.0,0.0
2021,Nanded,kandhar,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nanded,Mukhed,0.0,1.0,0.0,0.0,0.0,0.0
2021,Nanded,deglur,0.0,1.0,0.0,0.0,0.0,0.0
2006,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2006,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2006,Nandurbar,Taloda,0.0,2.0,0.0,0.0,0.0,0.0
2006,Nandurbar,Shahada,1.0,6.0,0.0,0.0,0.0,0.0
2006,Nandurbar,Nandurbar,10.0,25.0,2.0,2.0,0.0,0.0
2006,Nandurbar,Navapur,0.0,6.0,0.0,0.0,0.0,0.0
2008,Nandurbar,Akkalkuva,0.0,2.0,0.0,0.0,0.0,0.0
2008,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2008,Nandurbar,Taloda,0.0,3.0,0.0,0.0,0.0,0.0
2008,Nandurbar,Shahada,0.0,6.0,0.0,0.0,0.0,0.0
2008,Nandurbar,Nandurbar,3.0,31.0,0.0,2.0,0.0,0.0
2008,Nandurbar,Navapur,0.0,5.0,0.0,0.0,0.0,0.0
2009,Nandurbar,Akkalkuva,0.0,2.0,0.0,0.0,0.0,0.0
2009,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2009,Nandurbar,Taloda,0.0,3.0,0.0,0.0,0.0,0.0
2009,Nandurbar,Shahada,1.0,6.0,0.0,0.0,0.0,0.0
2009,Nandurbar,Nandurbar,4.0,35.0,0.0,2.0,0.0,0.0
2009,Nandurbar,Navapur,0.0,7.0,0.0,0.0,0.0,0.0
2010,Nandurbar,Akkalkuva,0.0,2.0,0.0,0.0,0.0,0.0
2010,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2010,Nandurbar,Taloda,0.0,3.0,0.0,0.0,0.0,0.0
2010,Nandurbar,Shahada,1.0,6.0,0.0,0.0,0.0,0.0
2010,Nandurbar,Nandurbar,4.0,35.0,0.0,2.0,0.0,0.0
2010,Nandurbar,Navapur,0.0,7.0,0.0,0.0,0.0,0.0
2011,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nandurbar,Nandurbar,6.0,7.0,0.0,0.0,0.0,0.0
2011,Nandurbar,Navapur,0.0,2.0,0.0,0.0,0.0,0.0
2012,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2012,Nandurbar,Nandurbar,6.0,7.0,0.0,0.0,0.0,0.0
2012,Nandurbar,Navapur,0.0,2.0,0.0,0.0,0.0,0.0
2013,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2013,Nandurbar,Nandurbar,6.0,7.0,0.0,0.0,0.0,0.0
2013,Nandurbar,Navapur,0.0,2.0,0.0,0.0,0.0,0.0
2014,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2014,Nandurbar,Nandurbar,7.0,7.0,0.0,0.0,0.0,0.0
2014,Nandurbar,Navapur,0.0,2.0,0.0,0.0,0.0,0.0
2015,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nandurbar,Taloda,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nandurbar,Shahada,0.0,0.0,0.0,0.0,0.0,0.0
2015,Nandurbar,Nandurbar,7.0,6.0,0.0,0.0,0.0,0.0
2015,Nandurbar,Navapur,0.0,6.0,0.0,0.0,0.0,0.0
2016,Nandurbar,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0
2016,Nandurbar,Akrani,0.0,0.0,0.0,0.0,0.0,0.0
