Year,District,Taluka,Road Type,Length
2020,Sangli ,Jath,Expressway,0.0
2020,Sangli ,Jath,Major State Highways,0.0
2020,Sangli ,Jath,State highways,191.97
2020,Sangli ,Jath,Major district roads,438.78
2020,Sangli ,Jath,Other district roads,467.6
2020,Sangli ,Jath,District Roads,906.38
2020,Sangli ,Jath,Rural roads,928.28
2021,Sangli ,Shirala,National Highways,0.0
2021,Sangli ,Shirala,Expressway,0.0
2021,Sangli ,Shirala,Major State Highways,0.0
2021,Sangli ,Shirala,State highways,138.3
2021,Sangli ,Shirala,Major district roads,159.94
2021,Sangli ,Shirala,Other district roads,171.0
2021,Sangli ,Shirala,District Roads,330.94
2021,Sangli ,Shirala,Rural roads,434.36
2021,Sangli ,Walwa,National Highways,0.0
2021,Sangli ,Walwa,Expressway,0.0
2021,Sangli ,Walwa,Major State Highways,0.0
2021,Sangli ,Walwa,State highways,107.6
2021,Sangli ,Walwa,Major district roads,370.02
2021,Sangli ,Walwa,Other district roads,215.34
2021,Sangli ,Walwa,District Roads,585.36
2021,Sangli ,Walwa,Rural roads,729.36
2021,Sangli ,Palus,National Highways,0.0
2021,Sangli ,Palus,Expressway,0.0
2021,Sangli ,Palus,Major State Highways,0.0
2021,Sangli ,Palus,State highways,53.88
2021,Sangli ,Palus,Major district roads,150.08
2021,Sangli ,Palus,Other district roads,67.88
2021,Sangli ,Palus,District Roads,217.96
2021,Sangli ,Palus,Rural roads,232.6
2021,Sangli ,Kadegaon,National Highways,0.0
2021,Sangli ,Kadegaon,Expressway,0.0
2021,Sangli ,Kadegaon,Major State Highways,0.0
2021,Sangli ,Kadegaon,State highways,66.2
2021,Sangli ,Kadegaon,Major district roads,330.7
2021,Sangli ,Kadegaon,Other district roads,8.4
2021,Sangli ,Kadegaon,District Roads,339.1
2021,Sangli ,Kadegaon,Rural roads,522.88
2021,Sangli ,Khapur,National Highways,0.0
2021,Sangli ,Khapur,Expressway,0.0
2021,Sangli ,Khapur,Major State Highways,0.0
2021,Sangli ,Khapur,State highways,19.08
2021,Sangli ,Khapur,Major district roads,340.13
2021,Sangli ,Khapur,Other district roads,96.96
2021,Sangli ,Khapur,District Roads,437.09
2021,Sangli ,Khapur,Rural roads,499.59
2021,Sangli ,Atpadi,National Highways,0.0
2021,Sangli ,Atpadi,Expressway,0.0
2021,Sangli ,Atpadi,Major State Highways,0.0
2021,Sangli ,Atpadi,State highways,91.9
2021,Sangli ,Atpadi,Major district roads,187.45
2021,Sangli ,Atpadi,Other district roads,256.75
2021,Sangli ,Atpadi,District Roads,444.2
2021,Sangli ,Atpadi,Rural roads,466.55
2021,Sangli ,Tasgaon,National Highways,0.0
2021,Sangli ,Tasgaon,Expressway,0.0
2021,Sangli ,Tasgaon,Major State Highways,0.0
2021,Sangli ,Tasgaon,State highways,71.6
2021,Sangli ,Tasgaon,Major district roads,479.73
2021,Sangli ,Tasgaon,Other district roads,65.2
2021,Sangli ,Tasgaon,District Roads,544.93
2021,Sangli ,Tasgaon,Rural roads,739.6
2021,Sangli ,Miraj,National Highways,35.44
2021,Sangli ,Miraj,Expressway,0.0
2021,Sangli ,Miraj,Major State Highways,0.0
2021,Sangli ,Miraj,State highways,252.54
2021,Sangli ,Miraj,Major district roads,670.41
2021,Sangli ,Miraj,Other district roads,160.63
2021,Sangli ,Miraj,District Roads,831.04
2021,Sangli ,Miraj,Rural roads,1080.55
2021,Sangli ,Kavathe Mahankal,National Highways,6.0
2021,Sangli ,Kavathe Mahankal,Expressway,0.0
2021,Sangli ,Kavathe Mahankal,Major State Highways,0.0
2021,Sangli ,Kavathe Mahankal,State highways,36.5
2021,Sangli ,Kavathe Mahankal,Major district roads,207.0
2021,Sangli ,Kavathe Mahankal,Other district roads,325.28
2021,Sangli ,Kavathe Mahankal,District Roads,532.28
2021,Sangli ,Kavathe Mahankal,Rural roads,513.3
2021,Sangli ,Jath,National Highways,0.0
2021,Sangli ,Jath,Expressway,0.0
2021,Sangli ,Jath,Major State Highways,0.0
2021,Sangli ,Jath,State highways,191.97
2021,Sangli ,Jath,Major district roads,482.08
2021,Sangli ,Jath,Other district roads,424.2
2021,Sangli ,Jath,District Roads,906.28
2021,Sangli ,Jath,Rural roads,1009.78
2012,Satara,Mahableshwar,National Highways,0.0
2012,Satara,Mahableshwar,Expressway,0.0
2012,Satara,Mahableshwar,Major State Highways,0.0
2012,Satara,Mahableshwar,State highways,47.0
2012,Satara,Mahableshwar,Major district roads,125.65
2012,Satara,Mahableshwar,Other district roads,157.24
2012,Satara,Mahableshwar,District Roads,282.89
2012,Satara,Mahableshwar,Rural roads,241.9
2012,Satara,Wai,National Highways,25.0
2012,Satara,Wai,Expressway,0.0
2012,Satara,Wai,Major State Highways,0.0
2012,Satara,Wai,State highways,55.62
2012,Satara,Wai,Major district roads,107.9
2012,Satara,Wai,Other district roads,141.99
2012,Satara,Wai,District Roads,249.89
2012,Satara,Wai,Rural roads,465.75
2012,Satara,Khandala,National Highways,20.0
2012,Satara,Khandala,Expressway,0.0
2012,Satara,Khandala,Major State Highways,35.87
2012,Satara,Khandala,State highways,31.7
2012,Satara,Khandala,Major district roads,82.9
2012,Satara,Khandala,Other district roads,171.1
2012,Satara,Khandala,District Roads,254.0
2012,Satara,Khandala,Rural roads,277.1
2012,Satara,Phaltan,National Highways,0.0
2012,Satara,Phaltan,Expressway,0.0
2012,Satara,Phaltan,Major State Highways,52.25
2012,Satara,Phaltan,State highways,84.6
2012,Satara,Phaltan,Major district roads,320.23
2012,Satara,Phaltan,Other district roads,186.0
2012,Satara,Phaltan,District Roads,506.23
2012,Satara,Phaltan,Rural roads,934.87
2012,Satara,Man,National Highways,0.0
2012,Satara,Man,Expressway,0.0
2012,Satara,Man,Major State Highways,0.0
2012,Satara,Man,State highways,173.05
2012,Satara,Man,Major district roads,284.82
2012,Satara,Man,Other district roads,160.9
2012,Satara,Man,District Roads,445.72
2012,Satara,Man,Rural roads,734.4
2012,Satara,Khatav,National Highways,0.0
2012,Satara,Khatav,Expressway,0.0
2012,Satara,Khatav,Major State Highways,0.0
2012,Satara,Khatav,State highways,276.0
2012,Satara,Khatav,Major district roads,178.59
2012,Satara,Khatav,Other district roads,240.7
2012,Satara,Khatav,District Roads,419.29
2012,Satara,Khatav,Rural roads,1006.52
2012,Satara,Koregaon,National Highways,0.0
2012,Satara,Koregaon,Expressway,0.0
2012,Satara,Koregaon,Major State Highways,0.0
2012,Satara,Koregaon,State highways,146.2
2012,Satara,Koregaon,Major district roads,199.55
2012,Satara,Koregaon,Other district roads,298.75
2012,Satara,Koregaon,District Roads,498.3
2012,Satara,Koregaon,Rural roads,326.33
2012,Satara,Satara,National Highways,44.95
2012,Satara,Satara,Expressway,0.0
2012,Satara,Satara,Major State Highways,0.0
2012,Satara,Satara,State highways,64.38
2012,Satara,Satara,Major district roads,185.26
2012,Satara,Satara,Other district roads,284.15
2012,Satara,Satara,District Roads,469.41
2012,Satara,Satara,Rural roads,668.5
2012,Satara,Javli,National Highways,0.0
2012,Satara,Javli,Expressway,0.0
2012,Satara,Javli,Major State Highways,0.0
2012,Satara,Javli,State highways,28.16
2012,Satara,Javli,Major district roads,73.38
2012,Satara,Javli,Other district roads,165.3
2012,Satara,Javli,District Roads,238.68
2012,Satara,Javli,Rural roads,309.42
2012,Satara,Patan,National Highways,0.0
2012,Satara,Patan,Expressway,0.0
2012,Satara,Patan,Major State Highways,0.0
2012,Satara,Patan,State highways,118.9
2012,Satara,Patan,Major district roads,201.04
2012,Satara,Patan,Other district roads,261.75
2012,Satara,Patan,District Roads,462.79
2012,Satara,Patan,Rural roads,1006.55
2012,Satara,Karad,National Highways,40.0
2012,Satara,Karad,Expressway,0.0
2012,Satara,Karad,Major State Highways,0.0
2012,Satara,Karad,State highways,184.2
2012,Satara,Karad,Major district roads,219.86
2012,Satara,Karad,Other district roads,166.4
2012,Satara,Karad,District Roads,386.26
2012,Satara,Karad,Rural roads,839.95
2013,Satara,Mahableshwar,National Highways,0.0
2013,Satara,Mahableshwar,Expressway,0.0
2013,Satara,Mahableshwar,Major State Highways,0.0
2013,Satara,Mahableshwar,State highways,47.0
2013,Satara,Mahableshwar,Major district roads,123.45
2013,Satara,Mahableshwar,Other district roads,157.24
2013,Satara,Mahableshwar,District Roads,280.69
2013,Satara,Mahableshwar,Rural roads,241.9
2013,Satara,Wai,National Highways,25.0
2013,Satara,Wai,Expressway,0.0
2013,Satara,Wai,Major State Highways,0.0
2013,Satara,Wai,State highways,55.62
2013,Satara,Wai,Major district roads,109.72
2013,Satara,Wai,Other district roads,141.99
2013,Satara,Wai,District Roads,251.71
2013,Satara,Wai,Rural roads,309.42
2013,Satara,Khandala,National Highways,20.0
2013,Satara,Khandala,Expressway,0.0
2013,Satara,Khandala,Major State Highways,35.87
2013,Satara,Khandala,State highways,27.8
2013,Satara,Khandala,Major district roads,83.7
2013,Satara,Khandala,Other district roads,171.1
2013,Satara,Khandala,District Roads,254.8
2013,Satara,Khandala,Rural roads,326.33
2013,Satara,Phaltan,National Highways,0.0
2013,Satara,Phaltan,Expressway,0.0
2013,Satara,Phaltan,Major State Highways,52.25
2013,Satara,Phaltan,State highways,97.6
2013,Satara,Phaltan,Major district roads,318.93
2013,Satara,Phaltan,Other district roads,186.0
2013,Satara,Phaltan,District Roads,504.93
2013,Satara,Phaltan,Rural roads,668.5
2013,Satara,Man,National Highways,0.0
2013,Satara,Man,Expressway,0.0
2013,Satara,Man,Major State Highways,0.0
2013,Satara,Man,State highways,173.05
2013,Satara,Man,Major district roads,284.32
2013,Satara,Man,Other district roads,160.9
2013,Satara,Man,District Roads,445.22
2013,Satara,Man,Rural roads,1006.52
2013,Satara,Khatav,National Highways,0.0
2013,Satara,Khatav,Expressway,0.0
2013,Satara,Khatav,Major State Highways,0.0
2013,Satara,Khatav,State highways,274.48
2013,Satara,Khatav,Major district roads,170.59
2013,Satara,Khatav,Other district roads,240.7
2013,Satara,Khatav,District Roads,411.29
2013,Satara,Khatav,Rural roads,734.4
2013,Satara,Koregaon,National Highways,0.0
2013,Satara,Koregaon,Expressway,0.0
2013,Satara,Koregaon,Major State Highways,0.0
2013,Satara,Koregaon,State highways,140.2
2013,Satara,Koregaon,Major district roads,194.16
2013,Satara,Koregaon,Other district roads,298.75
2013,Satara,Koregaon,District Roads,492.91
2013,Satara,Koregaon,Rural roads,934.87
2013,Satara,Satara,National Highways,44.95
2013,Satara,Satara,Expressway,0.0
2013,Satara,Satara,Major State Highways,0.0
2013,Satara,Satara,State highways,63.88
2013,Satara,Satara,Major district roads,168.9
2013,Satara,Satara,Other district roads,284.15
2013,Satara,Satara,District Roads,453.05
2013,Satara,Satara,Rural roads,277.1
2013,Satara,Javli,National Highways,0.0
2013,Satara,Javli,Expressway,0.0
2013,Satara,Javli,Major State Highways,0.0
2013,Satara,Javli,State highways,28.16
2013,Satara,Javli,Major district roads,72.38
2013,Satara,Javli,Other district roads,165.3
2013,Satara,Javli,District Roads,237.68
2013,Satara,Javli,Rural roads,465.75
2013,Satara,Patan,National Highways,0.0
2013,Satara,Patan,Expressway,0.0
2013,Satara,Patan,Major State Highways,0.0
2013,Satara,Patan,State highways,118.9
2013,Satara,Patan,Major district roads,228.18
2013,Satara,Patan,Other district roads,261.75
2013,Satara,Patan,District Roads,489.93
2013,Satara,Patan,Rural roads,839.95
2013,Satara,Karad,National Highways,40.0
2013,Satara,Karad,Expressway,0.0
2013,Satara,Karad,Major State Highways,0.0
2013,Satara,Karad,State highways,188.75
2013,Satara,Karad,Major district roads,214.88
2013,Satara,Karad,Other district roads,166.4
2013,Satara,Karad,District Roads,381.28
2013,Satara,Karad,Rural roads,1006.85
2014,Satara,Mahableshwar,National Highways,0.0
2014,Satara,Mahableshwar,Expressway,0.0
2014,Satara,Mahableshwar,Major State Highways,0.0
2014,Satara,Mahableshwar,State highways,47.0
2014,Satara,Mahableshwar,Major district roads,123.45
2014,Satara,Mahableshwar,Other district roads,157.24
2014,Satara,Mahableshwar,District Roads,280.69
2014,Satara,Mahableshwar,Rural roads,248.75
2014,Satara,Wai,National Highways,25.0
2014,Satara,Wai,Expressway,0.0
2014,Satara,Wai,Major State Highways,0.0
2014,Satara,Wai,State highways,55.62
2014,Satara,Wai,Major district roads,109.72
2014,Satara,Wai,Other district roads,141.99
2014,Satara,Wai,District Roads,251.71
2014,Satara,Wai,Rural roads,465.75
2014,Satara,Khandala,National Highways,20.0
2014,Satara,Khandala,Expressway,0.0
2014,Satara,Khandala,Major State Highways,35.87
2014,Satara,Khandala,State highways,27.8
2014,Satara,Khandala,Major district roads,83.7
2014,Satara,Khandala,Other district roads,174.4
2014,Satara,Khandala,District Roads,258.1
2014,Satara,Khandala,Rural roads,284.6
2014,Satara,Phaltan,National Highways,0.0
2014,Satara,Phaltan,Expressway,0.0
2014,Satara,Phaltan,Major State Highways,52.25
2014,Satara,Phaltan,State highways,97.6
2014,Satara,Phaltan,Major district roads,318.93
2014,Satara,Phaltan,Other district roads,186.0
2014,Satara,Phaltan,District Roads,504.93
2014,Satara,Phaltan,Rural roads,934.87
2014,Satara,Man,National Highways,0.0
2014,Satara,Man,Expressway,0.0
2014,Satara,Man,Major State Highways,0.0
2014,Satara,Man,State highways,173.05
2014,Satara,Man,Major district roads,284.32
2014,Satara,Man,Other district roads,165.0
2014,Satara,Man,District Roads,449.32
2014,Satara,Man,Rural roads,734.4
2014,Satara,Khatav,National Highways,0.0
2014,Satara,Khatav,Expressway,0.0
2014,Satara,Khatav,Major State Highways,0.0
2014,Satara,Khatav,State highways,274.48
2014,Satara,Khatav,Major district roads,170.59
2014,Satara,Khatav,Other district roads,240.7
2014,Satara,Khatav,District Roads,411.29
2014,Satara,Khatav,Rural roads,1007.12
2014,Satara,Koregaon,National Highways,0.0
2014,Satara,Koregaon,Expressway,0.0
2014,Satara,Koregaon,Major State Highways,0.0
2014,Satara,Koregaon,State highways,140.2
2014,Satara,Koregaon,Major district roads,194.16
2014,Satara,Koregaon,Other district roads,298.75
2014,Satara,Koregaon,District Roads,492.91
2014,Satara,Koregaon,Rural roads,330.73
2014,Satara,Satara,National Highways,44.95
2014,Satara,Satara,Expressway,0.0
2014,Satara,Satara,Major State Highways,0.0
2014,Satara,Satara,State highways,63.88
2014,Satara,Satara,Major district roads,168.9
2014,Satara,Satara,Other district roads,284.15
2014,Satara,Satara,District Roads,453.05
2014,Satara,Satara,Rural roads,670.5
2014,Satara,Javli,National Highways,0.0
2014,Satara,Javli,Expressway,0.0
2014,Satara,Javli,Major State Highways,0.0
2014,Satara,Javli,State highways,28.16
2014,Satara,Javli,Major district roads,72.38
2014,Satara,Javli,Other district roads,165.3
2014,Satara,Javli,District Roads,237.68
2014,Satara,Javli,Rural roads,309.42
2014,Satara,Patan,National Highways,0.0
2014,Satara,Patan,Expressway,0.0
2014,Satara,Patan,Major State Highways,0.0
2014,Satara,Patan,State highways,118.9
2014,Satara,Patan,Major district roads,228.18
2014,Satara,Patan,Other district roads,261.75
2014,Satara,Patan,District Roads,489.93
2014,Satara,Patan,Rural roads,1006.85
2014,Satara,Karad,National Highways,40.0
2014,Satara,Karad,Expressway,0.0
2014,Satara,Karad,Major State Highways,0.0
2014,Satara,Karad,State highways,188.75
2014,Satara,Karad,Major district roads,214.88
2014,Satara,Karad,Other district roads,166.4
2014,Satara,Karad,District Roads,381.28
2014,Satara,Karad,Rural roads,840.95
2015,Satara,Mahableshwar,National Highways,0.0
2015,Satara,Mahableshwar,Expressway,0.0
2015,Satara,Mahableshwar,Major State Highways,0.0
2015,Satara,Mahableshwar,State highways,47.0
2015,Satara,Mahableshwar,Major district roads,193.33
2015,Satara,Mahableshwar,Other district roads,149.24
2015,Satara,Mahableshwar,District Roads,342.57
2015,Satara,Mahableshwar,Rural roads,248.75
2015,Satara,Wai,National Highways,25.0
2015,Satara,Wai,Expressway,0.0
2015,Satara,Wai,Major State Highways,0.0
2015,Satara,Wai,State highways,55.62
2015,Satara,Wai,Major district roads,166.8
2015,Satara,Wai,Other district roads,141.99
2015,Satara,Wai,District Roads,308.79
2015,Satara,Wai,Rural roads,465.75
2015,Satara,Khandala,National Highways,20.0
2015,Satara,Khandala,Expressway,0.0
2015,Satara,Khandala,Major State Highways,35.87
2015,Satara,Khandala,State highways,27.8
2015,Satara,Khandala,Major district roads,81.1
2015,Satara,Khandala,Other district roads,174.4
2015,Satara,Khandala,District Roads,255.5
2015,Satara,Khandala,Rural roads,284.6
2015,Satara,Phaltan,National Highways,0.0
2015,Satara,Phaltan,Expressway,0.0
2015,Satara,Phaltan,Major State Highways,52.25
2015,Satara,Phaltan,State highways,97.6
2015,Satara,Phaltan,Major district roads,337.13
2015,Satara,Phaltan,Other district roads,186.0
2015,Satara,Phaltan,District Roads,523.13
2015,Satara,Phaltan,Rural roads,934.87
2015,Satara,Man,National Highways,0.0
2015,Satara,Man,Expressway,0.0
2015,Satara,Man,Major State Highways,0.0
2015,Satara,Man,State highways,173.05
2015,Satara,Man,Major district roads,108.88
2015,Satara,Man,Other district roads,165.0
2015,Satara,Man,District Roads,273.88
2015,Satara,Man,Rural roads,734.4
2015,Satara,Khatav,National Highways,0.0
2015,Satara,Khatav,Expressway,0.0
2015,Satara,Khatav,Major State Highways,0.0
2015,Satara,Khatav,State highways,274.48
2015,Satara,Khatav,Major district roads,113.22
2015,Satara,Khatav,Other district roads,240.7
2015,Satara,Khatav,District Roads,353.92
2015,Satara,Khatav,Rural roads,1008.82
2015,Satara,Koregaon,National Highways,0.0
2015,Satara,Koregaon,Expressway,0.0
2015,Satara,Koregaon,Major State Highways,0.0
2015,Satara,Koregaon,State highways,140.2
2015,Satara,Koregaon,Major district roads,131.95
2015,Satara,Koregaon,Other district roads,298.75
2015,Satara,Koregaon,District Roads,430.7
2015,Satara,Koregaon,Rural roads,330.73
2015,Satara,Satara,National Highways,44.95
2015,Satara,Satara,Expressway,0.0
2015,Satara,Satara,Major State Highways,0.0
2015,Satara,Satara,State highways,63.88
2015,Satara,Satara,Major district roads,279.32
2015,Satara,Satara,Other district roads,284.15
2015,Satara,Satara,District Roads,563.47
2015,Satara,Satara,Rural roads,670.5
2015,Satara,Javli,National Highways,0.0
2015,Satara,Javli,Expressway,0.0
2015,Satara,Javli,Major State Highways,0.0
2015,Satara,Javli,State highways,28.16
2015,Satara,Javli,Major district roads,170.59
2015,Satara,Javli,Other district roads,141.3
2015,Satara,Javli,District Roads,311.89
2015,Satara,Javli,Rural roads,300.42
2015,Satara,Patan,National Highways,0.0
2015,Satara,Patan,Expressway,0.0
2015,Satara,Patan,Major State Highways,0.0
2015,Satara,Patan,State highways,118.9
2015,Satara,Patan,Major district roads,230.58
2015,Satara,Patan,Other district roads,261.75
2015,Satara,Patan,District Roads,492.33
2015,Satara,Patan,Rural roads,1009.15
2015,Satara,Karad,National Highways,40.0
2015,Satara,Karad,Expressway,0.0
2015,Satara,Karad,Major State Highways,0.0
2015,Satara,Karad,State highways,188.75
2015,Satara,Karad,Major district roads,208.38
2015,Satara,Karad,Other district roads,166.4
2015,Satara,Karad,District Roads,374.78
2015,Satara,Karad,Rural roads,840.95
2016,Satara,Mahableshwar,National Highways,0.0
2016,Satara,Mahableshwar,Expressway,0.0
2016,Satara,Mahableshwar,Major State Highways,0.0
2016,Satara,Mahableshwar,State highways,153.5
2016,Satara,Mahableshwar,Major district roads,131.95
2016,Satara,Mahableshwar,Other district roads,149.24
2016,Satara,Mahableshwar,District Roads,281.19
2016,Satara,Mahableshwar,Rural roads,248.75
2016,Satara,Wai,National Highways,25.0
2016,Satara,Wai,Expressway,0.0
2016,Satara,Wai,Major State Highways,0.0
2016,Satara,Wai,State highways,257.69
2016,Satara,Wai,Major district roads,113.22
2016,Satara,Wai,Other district roads,141.99
2016,Satara,Wai,District Roads,255.21
2016,Satara,Wai,Rural roads,465.75
2016,Satara,Khandala,National Highways,20.0
2016,Satara,Khandala,Expressway,0.0
2016,Satara,Khandala,Major State Highways,35.87
2016,Satara,Khandala,State highways,27.8
2016,Satara,Khandala,Major district roads,81.1
2016,Satara,Khandala,Other district roads,174.4
2016,Satara,Khandala,District Roads,255.5
2016,Satara,Khandala,Rural roads,284.6
2016,Satara,Phaltan,National Highways,0.0
2016,Satara,Phaltan,Expressway,0.0
2016,Satara,Phaltan,Major State Highways,52.25
2016,Satara,Phaltan,State highways,97.15
2016,Satara,Phaltan,Major district roads,337.13
2016,Satara,Phaltan,Other district roads,186.0
2016,Satara,Phaltan,District Roads,523.13
2016,Satara,Phaltan,Rural roads,929.67
2016,Satara,Man,National Highways,0.0
2016,Satara,Man,Expressway,0.0
2016,Satara,Man,Major State Highways,0.0
2016,Satara,Man,State highways,64.35
2016,Satara,Man,Major district roads,279.32
2016,Satara,Man,Other district roads,298.75
2016,Satara,Man,District Roads,578.07
2016,Satara,Man,Rural roads,734.4
2016,Satara,Khatav,National Highways,0.0
2016,Satara,Khatav,Expressway,0.0
2016,Satara,Khatav,Major State Highways,0.0
2016,Satara,Khatav,State highways,30.4
