Year,District,Taluka,Road Material,Length
2016,Sindhudurg,Kudal,Unpaved,551.62
2016,Sindhudurg,Kudal,Rock,57
2016,Sindhudurg,Kudal,Asphalt/Cement/Concrete,864
2016,Sindhudurg,Sawantwadi,Unpaved,407.93
2016,Sindhudurg,Sawantwadi,Rock,148
2016,Sindhudurg,Sawantwadi,Asphalt/Cement/Concrete,667
2016,Sindhudurg,Dodamarg,Unpaved,213.6
2016,Sindhudurg,Dodamarg,Rock,52
2016,Sindhudurg,Dodamarg,Asphalt/Cement/Concrete,316
2017,Sindhudurg,Devgad,Unpaved,247
2017,Sindhudurg,Devgad,Rock,107
2017,Sindhudurg,Devgad,Asphalt/Cement/Concrete,748
2017,Sindhudurg,Vaibhavwadi,Unpaved,170
2017,Sindhudurg,Vaibhavwadi,Rock,30
2017,Sindhudurg,Vaibhavwadi,Asphalt/Cement/Concrete,407
2017,Sindhudurg,Kankavali,Unpaved,402
2017,Sindhudurg,Kankavali,Rock,47
2017,Sindhudurg,Kankavali,Asphalt/Cement/Concrete,732
2017,Sindhudurg,Malvan,Unpaved,208
2017,Sindhudurg,Malvan,Rock,185
2017,Sindhudurg,Malvan,Asphalt/Cement/Concrete,904
2017,Sindhudurg,Vengurla,Unpaved,84
2017,Sindhudurg,Vengurla,Rock,65
2017,Sindhudurg,Vengurla,Asphalt/Cement/Concrete,375
2017,Sindhudurg,Kudal,Unpaved,539
2017,Sindhudurg,Kudal,Rock,58
2017,Sindhudurg,Kudal,Asphalt/Cement/Concrete,899
2017,Sindhudurg,Sawantwadi,Unpaved,408
2017,Sindhudurg,Sawantwadi,Rock,139
2017,Sindhudurg,Sawantwadi,Asphalt/Cement/Concrete,650
2017,Sindhudurg,Dodamarg,Unpaved,207
2017,Sindhudurg,Dodamarg,Rock,35
2017,Sindhudurg,Dodamarg,Asphalt/Cement/Concrete,336
2018,Sindhudurg,Devgad,Unpaved,245
2018,Sindhudurg,Devgad,Rock,103
2018,Sindhudurg,Devgad,Asphalt/Cement/Concrete,754
2018,Sindhudurg,Vaibhavwadi,Unpaved,169
2018,Sindhudurg,Vaibhavwadi,Rock,30
2018,Sindhudurg,Vaibhavwadi,Asphalt/Cement/Concrete,408
2018,Sindhudurg,Kankavali,Unpaved,401
2018,Sindhudurg,Kankavali,Rock,46
2018,Sindhudurg,Kankavali,Asphalt/Cement/Concrete,734
2018,Sindhudurg,Malvan,Unpaved,227
2018,Sindhudurg,Malvan,Rock,192
2018,Sindhudurg,Malvan,Asphalt/Cement/Concrete,972
2018,Sindhudurg,Vengurla,Unpaved,100
2018,Sindhudurg,Vengurla,Rock,73
2018,Sindhudurg,Vengurla,Asphalt/Cement/Concrete,445
2018,Sindhudurg,Kudal,Unpaved,532
2018,Sindhudurg,Kudal,Rock,56
2018,Sindhudurg,Kudal,Asphalt/Cement/Concrete,908
2018,Sindhudurg,Sawantwadi,Unpaved,430
2018,Sindhudurg,Sawantwadi,Rock,145
2018,Sindhudurg,Sawantwadi,Asphalt/Cement/Concrete,716
2018,Sindhudurg,Dodamarg,Unpaved,205
2018,Sindhudurg,Dodamarg,Rock,34
2018,Sindhudurg,Dodamarg,Asphalt/Cement/Concrete,339
2019,Sindhudurg,Devgad,Unpaved,249
2019,Sindhudurg,Devgad,Rock,107
2019,Sindhudurg,Devgad,Asphalt/Cement/Concrete,834
2019,Sindhudurg,Vaibhavwadi,Unpaved,168
2019,Sindhudurg,Vaibhavwadi,Rock,31
2019,Sindhudurg,Vaibhavwadi,Asphalt/Cement/Concrete,428
2019,Sindhudurg,Kankawali,Unpaved,401
2019,Sindhudurg,Kankawali,Rock,42
2019,Sindhudurg,Kankawali,Asphalt/Cement/Concrete,754
2019,Sindhudurg,Malwan,Unpaved,209
2019,Sindhudurg,Malwan,Rock,184
2019,Sindhudurg,Malwan,Asphalt/Cement/Concrete,901
2019,Sindhudurg,Vengurli,Unpaved,88
2019,Sindhudurg,Vengurli,Rock,70
2019,Sindhudurg,Vengurli,Asphalt/Cement/Concrete,442
2019,Sindhudurg,Kulad,Unpaved,523
2019,Sindhudurg,Kulad,Rock,55
2019,Sindhudurg,Kulad,Asphalt/Cement/Concrete,950
2019,Sindhudurg,Savantwadi,Unpaved,414
2019,Sindhudurg,Savantwadi,Rock,136
2019,Sindhudurg,Savantwadi,Asphalt/Cement/Concrete,692
2019,Sindhudurg,Dodamarg,Unpaved,204
2019,Sindhudurg,Dodamarg,Rock,34
2019,Sindhudurg,Dodamarg,Asphalt/Cement/Concrete,340
2020,Sindhudurg,Devgad,Unpaved,246
2020,Sindhudurg,Devgad,Rock,106
2020,Sindhudurg,Vaibhavwadi,Unpaved,172
2020,Sindhudurg,Vaibhavwadi,Rock,30
2020,Sindhudurg,Kankawali,Unpaved,400
2020,Sindhudurg,Kankawali,Rock,43
2020,Sindhudurg,Malwan,Unpaved,208
2020,Sindhudurg,Malwan,Rock,191
2020,Sindhudurg,Vengurli,Unpaved,80
2020,Sindhudurg,Vengurli,Rock,65
2020,Sindhudurg,Kulad,Unpaved,505
2020,Sindhudurg,Kulad,Rock,53
2020,Sindhudurg,Savantwadi,Unpaved,412
2020,Sindhudurg,Savantwadi,Rock,135
2020,Sindhudurg,Dodamarg,Unpaved,208
2020,Sindhudurg,Dodamarg,Rock,35
2021,Sindhudurg,Devgad,Unpaved,243
2021,Sindhudurg,Devgad,Rock,102
2021,Sindhudurg,Vaibhavwadi,Unpaved,183
2021,Sindhudurg,Vaibhavwadi,Rock,31
2021,Sindhudurg,Kankawali,Unpaved,339
2021,Sindhudurg,Kankawali,Rock,42
2021,Sindhudurg,Malwan,Unpaved,209
2021,Sindhudurg,Malwan,Rock,191
2021,Sindhudurg,Vengurli,Unpaved,145
2021,Sindhudurg,Vengurli,Rock,63
2021,Sindhudurg,Kulad,Unpaved,472
2021,Sindhudurg,Kulad,Rock,48
2021,Sindhudurg,Savantwadi,Unpaved,398
2021,Sindhudurg,Savantwadi,Rock,136
2021,Sindhudurg,Dodamarg,Unpaved,216
2021,Sindhudurg,Dodamarg,Rock,39
2012,Solapur,Karmala,Unpaved,102
2012,Solapur,Karmala,Rock,498
2012,Solapur,Karmala,Asphalt/Cement/Concrete,634.25
2012,Solapur,Madha,Unpaved,85
2012,Solapur,Madha,Rock,769.13
2012,Solapur,Madha,Asphalt/Cement/Concrete,549.17
2012,Solapur,Barsi,Unpaved,107
2012,Solapur,Barsi,Rock,504
2012,Solapur,Barsi,Asphalt/Cement/Concrete,870.26
2012,Solapur,North Solapur,Unpaved,225
2012,Solapur,North Solapur,Rock,367
2012,Solapur,North Solapur,Asphalt/Cement/Concrete,1405
2012,Solapur,Mohol,Unpaved,75
2012,Solapur,Mohol,Rock,385
2012,Solapur,Mohol,Asphalt/Cement/Concrete,561.91
2012,Solapur,Pandharpur,Unpaved,138.18
2012,Solapur,Pandharpur,Rock,333.75
2012,Solapur,Pandharpur,Asphalt/Cement/Concrete,804.81
2012,Solapur,Malsiras,Unpaved,92
2012,Solapur,Malsiras,Rock,271
2012,Solapur,Malsiras,Asphalt/Cement/Concrete,1088.07
2012,Solapur,Sangola,Unpaved,140.49
2012,Solapur,Sangola,Rock,452.58
2012,Solapur,Sangola,Asphalt/Cement/Concrete,902.8
2012,Solapur,Mangal Vedha,Unpaved,96
2012,Solapur,Mangal Vedha,Rock,380
2012,Solapur,Mangal Vedha,Asphalt/Cement/Concrete,643.39
2012,Solapur,South Solapur,Unpaved,77
2012,Solapur,South Solapur,Rock,372
2012,Solapur,South Solapur,Asphalt/Cement/Concrete,606.23
2012,Solapur,Akalkot,Unpaved,100.5
2012,Solapur,Akalkot,Rock,261.39
2012,Solapur,Akalkot,Asphalt/Cement/Concrete,891.21
2013,Solapur,Karmala,Unpaved,339.93
2013,Solapur,Karmala,Rock,
2013,Solapur,Karmala,Asphalt/Cement/Concrete,658.27
2013,Solapur,Madha,Unpaved,62.9
2013,Solapur,Madha,Rock,877.24
2013,Solapur,Madha,Asphalt/Cement/Concrete,578.14
2013,Solapur,Barsi,Unpaved,393.7
2013,Solapur,Barsi,Rock,430.8
2013,Solapur,Barsi,Asphalt/Cement/Concrete,922.37
2013,Solapur,North Solapur,Unpaved,204040
2013,Solapur,North Solapur,Rock,76.45
2013,Solapur,North Solapur,Asphalt/Cement/Concrete,463.81
2013,Solapur,Mohol,Unpaved,416.68
2013,Solapur,Mohol,Rock,455.7
2013,Solapur,Mohol,Asphalt/Cement/Concrete,658.65
2013,Solapur,Pandharpur,Unpaved,330.78
2013,Solapur,Pandharpur,Rock,292.34
2013,Solapur,Pandharpur,Asphalt/Cement/Concrete,775.08
2013,Solapur,Malsiras,Unpaved,57.45
2013,Solapur,Malsiras,Rock,640.9
2013,Solapur,Malsiras,Asphalt/Cement/Concrete,1647.92
2013,Solapur,Sangola,Unpaved,551.64
2013,Solapur,Sangola,Rock,507.12
2013,Solapur,Sangola,Asphalt/Cement/Concrete,788.68
2013,Solapur,Mangal Vedha,Unpaved,246.25
2013,Solapur,Mangal Vedha,Rock,582.92
2013,Solapur,Mangal Vedha,Asphalt/Cement/Concrete,628.6
2013,Solapur,South Solapur,Unpaved,362.48
2013,Solapur,South Solapur,Rock,260.35
2013,Solapur,South Solapur,Asphalt/Cement/Concrete,631.37
2013,Solapur,Akalkot,Unpaved,337.59
2013,Solapur,Akalkot,Rock,472.23
2013,Solapur,Akalkot,Asphalt/Cement/Concrete,690.15
2014,Solapur,Karmala,Unpaved,339.93
2014,Solapur,Karmala,Rock,
2014,Solapur,Karmala,Asphalt/Cement/Concrete,658.27
2014,Solapur,Madha,Unpaved,62.9
2014,Solapur,Madha,Rock,877.24
2014,Solapur,Madha,Asphalt/Cement/Concrete,578.14
2014,Solapur,Barsi,Unpaved,393.7
2014,Solapur,Barsi,Rock,430.8
2014,Solapur,Barsi,Asphalt/Cement/Concrete,922.37
2014,Solapur,North Solapur,Unpaved,204040
2014,Solapur,North Solapur,Rock,76.45
2014,Solapur,North Solapur,Asphalt/Cement/Concrete,463.81
2014,Solapur,Mohol,Unpaved,416.68
2014,Solapur,Mohol,Rock,455.7
2014,Solapur,Mohol,Asphalt/Cement/Concrete,658.65
2014,Solapur,Pandharpur,Unpaved,330.78
2014,Solapur,Pandharpur,Rock,292.34
2014,Solapur,Pandharpur,Asphalt/Cement/Concrete,775.08
2014,Solapur,Malsiras,Unpaved,57.45
2014,Solapur,Malsiras,Rock,640.9
2014,Solapur,Malsiras,Asphalt/Cement/Concrete,1647.92
2014,Solapur,Sangola,Unpaved,551.64
2014,Solapur,Sangola,Rock,507.12
2014,Solapur,Sangola,Asphalt/Cement/Concrete,788.68
2014,Solapur,Mangal Vedha,Unpaved,246.25
2014,Solapur,Mangal Vedha,Rock,582.92
2014,Solapur,Mangal Vedha,Asphalt/Cement/Concrete,628.6
2014,Solapur,South Solapur,Unpaved,362.48
2014,Solapur,South Solapur,Rock,260.35
2014,Solapur,South Solapur,Asphalt/Cement/Concrete,631.37
2014,Solapur,Akalkot,Unpaved,337.59
2014,Solapur,Akalkot,Rock,472.23
2014,Solapur,Akalkot,Asphalt/Cement/Concrete,690.15
2015,Solapur,Karmala,Unpaved,366.45
2015,Solapur,Karmala,Rock,501.19
2015,Solapur,Karmala,Asphalt/Cement/Concrete,692.74
2015,Solapur,Madha,Unpaved,322.15
2015,Solapur,Madha,Rock,891.98
2015,Solapur,Madha,Asphalt/Cement/Concrete,686.11
2015,Solapur,Barsi,Unpaved,331.45
2015,Solapur,Barsi,Rock,493.15
2015,Solapur,Barsi,Asphalt/Cement/Concrete,1145.85
2015,Solapur,North Solapur,Unpaved,553.55
2015,Solapur,North Solapur,Rock,801.86
2015,Solapur,North Solapur,Asphalt/Cement/Concrete,1324.79
2015,Solapur,Mohol,Unpaved,402.26
2015,Solapur,Mohol,Rock,415.62
2015,Solapur,Mohol,Asphalt/Cement/Concrete,691.64
2015,Solapur,Pandharpur,Unpaved,361.43
2015,Solapur,Pandharpur,Rock,343.61
2015,Solapur,Pandharpur,Asphalt/Cement/Concrete,955.27
2015,Solapur,Malsiras,Unpaved,56.2
2015,Solapur,Malsiras,Rock,636.95
2015,Solapur,Malsiras,Asphalt/Cement/Concrete,1620.73
2015,Solapur,Sangola,Unpaved,566.9
2015,Solapur,Sangola,Rock,548.54
2015,Solapur,Sangola,Asphalt/Cement/Concrete,910.5
2015,Solapur,Mangal Vedha,Unpaved,240.7
2015,Solapur,Mangal Vedha,Rock,571.45
2015,Solapur,Mangal Vedha,Asphalt/Cement/Concrete,684.78
2015,Solapur,South Solapur,Unpaved,357.38
2015,Solapur,South Solapur,Rock,258.75
2015,Solapur,South Solapur,Asphalt/Cement/Concrete,645.59
2015,Solapur,Akalkot,Unpaved,342.27
2015,Solapur,Akalkot,Rock,484.29
2015,Solapur,Akalkot,Asphalt/Cement/Concrete,752.34
2016,Solapur,Karmala,Unpaved,407.58
2016,Solapur,Karmala,Rock,468.89
2016,Solapur,Karmala,Asphalt/Cement/Concrete,708.65
2016,Solapur,Madha,Unpaved,321.7
2016,Solapur,Madha,Rock,726.65
2016,Solapur,Madha,Asphalt/Cement/Concrete,680.28
2016,Solapur,Barsi,Unpaved,334.25
2016,Solapur,Barsi,Rock,483.15
2016,Solapur,Barsi,Asphalt/Cement/Concrete,1157.49
2016,Solapur,North Solapur,Unpaved,466.83
2016,Solapur,North Solapur,Rock,745.7
2016,Solapur,North Solapur,Asphalt/Cement/Concrete,1364.63
2016,Solapur,Mohol,Unpaved,432.15
2016,Solapur,Mohol,Rock,412.22
2016,Solapur,Mohol,Asphalt/Cement/Concrete,662.58
2016,Solapur,Pandharpur,Unpaved,374.57
2016,Solapur,Pandharpur,Rock,342.85
2016,Solapur,Pandharpur,Asphalt/Cement/Concrete,991.38
2016,Solapur,Malsiras,Unpaved,72.55
2016,Solapur,Malsiras,Rock,636.35
2016,Solapur,Malsiras,Asphalt/Cement/Concrete,1633.27
2016,Solapur,Sangola,Unpaved,567.72
2016,Solapur,Sangola,Rock,517.54
2016,Solapur,Sangola,Asphalt/Cement/Concrete,939.62
2016,Solapur,Mangal Vedha,Unpaved,265.7
2016,Solapur,Mangal Vedha,Rock,511.1
2016,Solapur,Mangal Vedha,Asphalt/Cement/Concrete,720.67
2016,Solapur,South Solapur,Unpaved,364.55
2016,Solapur,South Solapur,Rock,212.05
2016,Solapur,South Solapur,Asphalt/Cement/Concrete,636.81
2016,Solapur,Akalkot,Unpaved,358.33
2016,Solapur,Akalkot,Rock,451.9
2016,Solapur,Akalkot,Asphalt/Cement/Concrete,707.26
2017,Solapur,Karmala,Unpaved,407.58
2017,Solapur,Karmala,Rock,468.89
2017,Solapur,Karmala,Asphalt/Cement/Concrete,708.65
2017,Solapur,Madha,Unpaved,321.7
2017,Solapur,Madha,Rock,726.65
2017,Solapur,Madha,Asphalt/Cement/Concrete,680.28
2017,Solapur,Barsi,Unpaved,334.25
2017,Solapur,Barsi,Rock,483.15
2017,Solapur,Barsi,Asphalt/Cement/Concrete,1157.49
2017,Solapur,North Solapur,Unpaved,466.83
2017,Solapur,North Solapur,Rock,745.7
2017,Solapur,North Solapur,Asphalt/Cement/Concrete,1364.63
2017,Solapur,Mohol,Unpaved,432.15
2017,Solapur,Mohol,Rock,412.22
2017,Solapur,Mohol,Asphalt/Cement/Concrete,662.58
2017,Solapur,Pandharpur,Unpaved,374.57
2017,Solapur,Pandharpur,Rock,342.85
2017,Solapur,Pandharpur,Asphalt/Cement/Concrete,991.38
2017,Solapur,Malsiras,Unpaved,72.55
2017,Solapur,Malsiras,Rock,636.35
2017,Solapur,Malsiras,Asphalt/Cement/Concrete,1633.27
2017,Solapur,Sangola,Unpaved,567.72
2017,Solapur,Sangola,Rock,517.54
2017,Solapur,Sangola,Asphalt/Cement/Concrete,939362
2017,Solapur,Mangal Vedha,Unpaved,265.7
2017,Solapur,Mangal Vedha,Rock,511.1
2017,Solapur,Mangal Vedha,Asphalt/Cement/Concrete,720.67
2017,Solapur,South Solapur,Unpaved,364.55
2017,Solapur,South Solapur,Rock,212.05
2017,Solapur,South Solapur,Asphalt/Cement/Concrete,636.81
2017,Solapur,Akalkot,Unpaved,358.33
2017,Solapur,Akalkot,Rock,451.9
2017,Solapur,Akalkot,Asphalt/Cement/Concrete,707.26
2018,Solapur,Karmala,Unpaved,347.73
2018,Solapur,Karmala,Rock,437.16
2018,Solapur,Madha,Unpaved,287.2
2018,Solapur,Madha,Rock,686.71
2018,Solapur,Barsi,Unpaved,338.4
2018,Solapur,Barsi,Rock,457.18
2018,Solapur,North Solapur,Unpaved,437.35
2018,Solapur,North Solapur,Rock,680.19
2018,Solapur,Mohol,Unpaved,428.8
2018,Solapur,Mohol,Rock,391.32
2018,Solapur,Pandharpur,Unpaved,368.67
2018,Solapur,Pandharpur,Rock,375.08
2018,Solapur,Malsiras,Unpaved,68
2018,Solapur,Malsiras,Rock,641.72
2018,Solapur,Sangola,Unpaved,572.66
2018,Solapur,Sangola,Rock,507.34
2018,Solapur,Mangal Vedha,Unpaved,259.4
2018,Solapur,Mangal Vedha,Rock,490.39
2018,Solapur,South Solapur,Unpaved,337.25
2018,Solapur,South Solapur,Rock,241.33
2018,Solapur,Akalkot,Unpaved,353.02
2018,Solapur,Akalkot,Rock,455.94
2019,Solapur,Karmala,Unpaved,344.62
2019,Solapur,Karmala,Rock,392.39
2019,Solapur,Madha,Unpaved,331.8
2019,Solapur,Madha,Rock,704.34
2019,Solapur,Barsi,Unpaved,337.4
2019,Solapur,Barsi,Rock,455.13
2019,Solapur,North Solapur,Unpaved,432.42
2019,Solapur,North Solapur,Rock,653.94
2019,Solapur,Mohol,Unpaved,414.76
2019,Solapur,Mohol,Rock,389.27
2019,Solapur,Pandharpur,Unpaved,317.05
2019,Solapur,Pandharpur,Rock,352.96
2019,Solapur,Malsiras,Unpaved,67.1
2019,Solapur,Malsiras,Rock,625.89
2019,Solapur,Sangola,Unpaved,567.7
2019,Solapur,Sangola,Rock,420.3
2019,Solapur,Mangal Vedha,Unpaved,258.4
2019,Solapur,Mangal Vedha,Rock,464.92
2019,Solapur,South Solapur,Unpaved,365.25
2019,Solapur,South Solapur,Rock,210.32
2019,Solapur,Akalkot,Unpaved,353.52
2019,Solapur,Akalkot,Rock,447.98
2020,Solapur,Karmala,Unpaved,344.62
2020,Solapur,Karmala,Rock,392.39
2020,Solapur,Madha,Unpaved,331.8
2020,Solapur,Madha,Rock,704.34
2020,Solapur,Barsi,Unpaved,337.4
2020,Solapur,Barsi,Rock,455.13
2020,Solapur,North Solapur,Unpaved,432.42
2020,Solapur,North Solapur,Rock,653.94
2020,Solapur,Mohol,Unpaved,414.76
2020,Solapur,Mohol,Rock,389.27
2020,Solapur,Pandharpur,Unpaved,317.05
2020,Solapur,Pandharpur,Rock,352.96
2020,Solapur,Malsiras,Unpaved,67.1
2020,Solapur,Malsiras,Rock,625.89
2020,Solapur,Sangola,Unpaved,567.7
2020,Solapur,Sangola,Rock,420.3
2020,Solapur,Mangal Vedha,Unpaved,258.4
2020,Solapur,Mangal Vedha,Rock,464.92
2020,Solapur,South Solapur,Unpaved,365.25
2020,Solapur,South Solapur,Rock,210.32
2020,Solapur,Akalkot,Unpaved,353.52
2020,Solapur,Akalkot,Rock,447.98
2021,Solapur,Karmala,Unpaved,371.11
2021,Solapur,Karmala,Rock,366
2021,Solapur,Madha,Unpaved,326.8
2021,Solapur,Madha,Rock,700.18
2021,Solapur,Barsi,Unpaved,369.9
2021,Solapur,Barsi,Rock,435.35
2021,Solapur,North Solapur,Unpaved,335.71
2021,Solapur,North Solapur,Rock,687
2021,Solapur,Mohol,Unpaved,408.85
2021,Solapur,Mohol,Rock,432.99
2021,Solapur,Pandharpur,Unpaved,308.78
2021,Solapur,Pandharpur,Rock,330.87
2021,Solapur,Malsiras,Unpaved,165.67
2021,Solapur,Malsiras,Rock,651
2021,Solapur,Sangola,Unpaved,582.4
2021,Solapur,Sangola,Rock,426.45
2021,Solapur,Mangal Vedha,Unpaved,251.5
2021,Solapur,Mangal Vedha,Rock,440.72
2021,Solapur,South Solapur,Unpaved,305.19
2021,Solapur,South Solapur,Rock,215.02
2021,Solapur,Akalkot,Unpaved,302.05
2021,Solapur,Akalkot,Rock,466.54
2014,Thane,Thane,Unpaved,0
2014,Thane,Thane,Rock,4.2
2014,Thane,Thane,Asphalt/Cement/Concrete,1323.45
2014,Thane,Bhivandi,Unpaved,12.61
2014,Thane,Bhivandi,Rock,132.42
2014,Thane,Bhivandi,Asphalt/Cement/Concrete,687.27
2014,Thane,Shahapur,Unpaved,35.8
2014,Thane,Shahapur,Rock,596
2014,Thane,Shahapur,Asphalt/Cement/Concrete,767.7
2014,Thane,Kalyan,Unpaved,6.85
2014,Thane,Kalyan,Rock,35.37
2014,Thane,Kalyan,Asphalt/Cement/Concrete,579.85
2014,Thane,Ulhasnagar,Unpaved,0
2014,Thane,Ulhasnagar,Rock,0
2014,Thane,Ulhasnagar,Asphalt/Cement/Concrete,129.1
2014,Thane,Ambarnath,Unpaved,9.38
2014,Thane,Ambarnath,Rock,144.66
2014,Thane,Ambarnath,Asphalt/Cement/Concrete,547.64
2014,Thane,Murbad,Unpaved,1.14
2014,Thane,Murbad,Rock,106.09
2014,Thane,Murbad,Asphalt/Cement/Concrete,683.92
2015,Thane,Thane,Unpaved,0
2015,Thane,Thane,Rock,4.2
2015,Thane,Thane,Asphalt/Cement/Concrete,1323.45
2015,Thane,Bhivandi,Unpaved,12.61
2015,Thane,Bhivandi,Rock,127.6
2015,Thane,Bhivandi,Asphalt/Cement/Concrete,272.62
2015,Thane,Shahapur,Unpaved,0
2015,Thane,Shahapur,Rock,466.89
2015,Thane,Shahapur,Asphalt/Cement/Concrete,779.39
2015,Thane,Kalyan,Unpaved,14.29
2015,Thane,Kalyan,Rock,33.62
2015,Thane,Kalyan,Asphalt/Cement/Concrete,243.08
2015,Thane,Ulhasnagar,Unpaved,0
2015,Thane,Ulhasnagar,Rock,0
2015,Thane,Ulhasnagar,Asphalt/Cement/Concrete,1.85
2015,Thane,Ambarnath,Unpaved,9.38
2015,Thane,Ambarnath,Rock,204.43
2015,Thane,Ambarnath,Asphalt/Cement/Concrete,238.72
2015,Thane,Murbad,Unpaved,1.11
2015,Thane,Murbad,Rock,107.23
2015,Thane,Murbad,Asphalt/Cement/Concrete,608.51
2016,Thane,Thane,Unpaved,2.35
2016,Thane,Thane,Rock,0
2016,Thane,Thane,Asphalt/Cement/Concrete,6.89
2016,Thane,Bhivandi,Unpaved,17.11
2016,Thane,Bhivandi,Rock,128.2
2016,Thane,Bhivandi,Asphalt/Cement/Concrete,586.33
2016,Thane,Shahapur,Unpaved,35.8
2016,Thane,Shahapur,Rock,596
2016,Thane,Shahapur,Asphalt/Cement/Concrete,814.02
2016,Thane,Kalyan,Unpaved,6.85
2016,Thane,Kalyan,Rock,35.37
2016,Thane,Kalyan,Asphalt/Cement/Concrete,254.77
2016,Thane,Ulhasnagar,Unpaved,0
2016,Thane,Ulhasnagar,Rock,0
2016,Thane,Ulhasnagar,Asphalt/Cement/Concrete,1.45
2016,Thane,Ambarnath,Unpaved,9.38
2016,Thane,Ambarnath,Rock,84.19
2016,Thane,Ambarnath,Asphalt/Cement/Concrete,222.46
2016,Thane,Murbad,Unpaved,35.8
2016,Thane,Murbad,Rock,107.23
2016,Thane,Murbad,Asphalt/Cement/Concrete,683.9
2017,Thane,Thane,Unpaved,2.35
2017,Thane,Thane,Rock,0
2017,Thane,Thane,Asphalt/Cement/Concrete,6.89
2017,Thane,Bhivandi,Unpaved,19.44
2017,Thane,Bhivandi,Rock,128.2
2017,Thane,Bhivandi,Asphalt/Cement/Concrete,547.66
2017,Thane,Shahapur,Unpaved,35.8
2017,Thane,Shahapur,Rock,596
2017,Thane,Shahapur,Asphalt/Cement/Concrete,760.06
2017,Thane,Kalyan,Unpaved,6.85
2017,Thane,Kalyan,Rock,35.37
2017,Thane,Kalyan,Asphalt/Cement/Concrete,234.21
2017,Thane,Ulhasnagar,Unpaved,0
2017,Thane,Ulhasnagar,Rock,0
2017,Thane,Ulhasnagar,Asphalt/Cement/Concrete,1.45
2017,Thane,Ambarnath,Unpaved,9.38
2017,Thane,Ambarnath,Rock,84.19
2017,Thane,Ambarnath,Asphalt/Cement/Concrete,222.46
2017,Thane,Murbad,Unpaved,35.8
2017,Thane,Murbad,Rock,107.23
2017,Thane,Murbad,Asphalt/Cement/Concrete,615.33
2018,Thane,Thane,Unpaved,0
2018,Thane,Thane,Rock,0
2018,Thane,Bhivandi,Unpaved,117.69
2018,Thane,Bhivandi,Rock,127.6
2018,Thane,Shahapur,Unpaved,80.85
2018,Thane,Shahapur,Rock,466.89
2018,Thane,Kalyan,Unpaved,143.2
2018,Thane,Kalyan,Rock,29.67
2018,Thane,Ulhasnagar,Unpaved,0
2018,Thane,Ulhasnagar,Rock,0
2018,Thane,Ambarnath,Unpaved,9.38
2018,Thane,Ambarnath,Rock,92.19
2018,Thane,Murbad,Unpaved,135.58
2018,Thane,Murbad,Rock,107.23
2019,Thane,Thane,Unpaved,0
2019,Thane,Thane,Rock,0
2019,Thane,Bhivandi,Unpaved,110.86
2019,Thane,Bhivandi,Rock,127.6
2019,Thane,Shahapur,Unpaved,80.85
2019,Thane,Shahapur,Rock,466.89
2019,Thane,Kalyan,Unpaved,143.2
2019,Thane,Kalyan,Rock,29.67
2019,Thane,Ulhasnagar,Unpaved,0
2019,Thane,Ulhasnagar,Rock,0
2019,Thane,Ambarnath,Unpaved,9.38
2019,Thane,Ambarnath,Rock,92.19
2019,Thane,Murbad,Unpaved,135.58
2019,Thane,Murbad,Rock,107.23
2020,Thane,Thane,Unpaved,2.3
2020,Thane,Thane,Rock,0
2020,Thane,Bhivandi,Unpaved,115.36
2020,Thane,Bhivandi,Rock,211.89
2020,Thane,Shahapur,Unpaved,80.85
2020,Thane,Shahapur,Rock,467.14
2020,Thane,Kalyan,Unpaved,152.47
2020,Thane,Kalyan,Rock,29.67
2020,Thane,Ulhasnagar,Unpaved,0
2020,Thane,Ulhasnagar,Rock,0
2020,Thane,Ambarnath,Unpaved,9.38
2020,Thane,Ambarnath,Rock,92.19
2020,Thane,Murbad,Unpaved,141.52
2020,Thane,Murbad,Rock,118.33
2021,Thane,Thane,Unpaved,0
2021,Thane,Thane,Rock,0
2021,Thane,Bhivandi,Unpaved,221.16
2021,Thane,Bhivandi,Rock,255.2
2021,Thane,Shahapur,Unpaved,161.7
2021,Thane,Shahapur,Rock,934.03
2021,Thane,Kalyan,Unpaved,286.4
2021,Thane,Kalyan,Rock,59.34
2021,Thane,Ulhasnagar,Unpaved,0
2021,Thane,Ulhasnagar,Rock,0
2021,Thane,Ambarnath,Unpaved,18.76
2021,Thane,Ambarnath,Rock,184.38
2021,Thane,Murbad,Unpaved,277.38
2021,Thane,Murbad,Rock,225.56
2012,Wardha,Ashti,Unpaved,23.8
2012,Wardha,Ashti,Rock,55.96
2012,Wardha,Ashti,Asphalt/Cement/Concrete,206.84
2012,Wardha,Karanja,Unpaved,33.5
2012,Wardha,Karanja,Rock,36.85
2012,Wardha,Karanja,Asphalt/Cement/Concrete,344.86
2012,Wardha,Aarvi,Unpaved,42.52
2012,Wardha,Aarvi,Rock,96.7
2012,Wardha,Aarvi,Asphalt/Cement/Concrete,364.75
2012,Wardha,Selu,Unpaved,18.5
2012,Wardha,Selu,Rock,66.07
2012,Wardha,Selu,Asphalt/Cement/Concrete,387.78
2012,Wardha,Wardha,Unpaved,51.5
2012,Wardha,Wardha,Rock,21.27
2012,Wardha,Wardha,Asphalt/Cement/Concrete,502.45
2012,Wardha,Devali,Unpaved,111.26
2012,Wardha,Devali,Rock,2.2
2012,Wardha,Devali,Asphalt/Cement/Concrete,417.34
