District,Year,Taluka,Dairy Development Cooperative Societies,Memberships in Dairy Co-op Societies,Milk collected across the year,Average milk collected per day,Number of cold storage units,Cold Storage Capacity,Unnamed: 9,Unnamed: 10,Unnamed: 11
Solapur,2017,Malsiras,266.0,13566.0,24090330.0,66001.0,4.0,200000.0,,,
Solapur,2017,Sangola,524.0,26724.0,4517458.0,12377.0,2.0,100000.0,,,
Solapur,2017,Mangal Vedha,404.0,20604.0,4772875.0,13076.0,2.0,30000.0,,,
Solapur,2017,South Solapur,98.0,4998.0,3156231.0,8647.0,1.0,30000.0,,,
Solapur,2017,Akalkot,67.0,3417.0,667307.0,1828.0,0.0,0.0,,,
Solapur,2018,Karmala,118.0,6018.0,1237350.0,3390.0,2.0,60000.0,,,
Solapur,2018,Madha,178.0,9078.0,6721840.0,18416.0,2.0,100000.0,,,
Solapur,2018,Barsi,88.0,4488.0,3436840.0,9416.0,3.0,130000.0,,,
Solapur,2018,North Solapur,60.0,3060.0,3254340.0,8916.0,3.0,120000.0,,,
Solapur,2018,Mohol,66.0,3366.0,6326545.0,17333.0,1.0,30000.0,,,
Solapur,2018,Pandharpur,147.0,7497.0,9307500.0,25500.0,2.0,50000.0,,,
Solapur,2018,Malsiras,210.0,10710.0,25854045.0,70833.0,4.0,200000.0,,,
Solapur,2018,Sangola,295.0,15045.0,6721840.0,18416.0,2.0,100000.0,,,
Solapur,2018,Mangal Vedha,246.0,12546.0,9946250.0,27250.0,2.0,30000.0,,,
Solapur,2018,South Solapur,46.0,2346.0,3254340.0,8916.0,1.0,30000.0,,,
Solapur,2018,Akalkot,19.0,969.0,730000.0,2000.0,0.0,0.0,,,
Solapur,2019,Karmala,261.0,13311.0,869065.0,2381.0,2.0,60000.0,,,
Solapur,2019,Madha,256.0,13056.0,3497795.0,9583.0,2.0,100000.0,,,
Solapur,2019,Barsi,178.0,9078.0,2159340.0,5916.0,3.0,130000.0,,,
Solapur,2019,North Solapur,49.0,2499.0,2463750.0,6750.0,3.0,120000.0,,,
Solapur,2019,Mohol,174.0,8874.0,5961545.0,16332.999999999998,1.0,30000.0,,,
Solapur,2019,Pandharpur,175.0,8925.0,4745000.0,13000.0,2.0,50000.0,,,
Solapur,2019,Malsiras,147.0,7497.0,23876840.0,65416.0,4.0,200000.0,,,
Solapur,2019,Sangola,214.0,10914.0,5049045.0,13833.0,2.0,100000.0,,,
Solapur,2019,Mangal Vedha,194.0,9894.0,3893090.0,10666.0,2.0,30000.0,,,
Solapur,2019,South Solapur,57.0,2907.0,2463750.0,6750.0,1.0,30000.0,,,
Solapur,2019,Akalkot,25.0,1275.0,577795.0,1583.0,0.0,0.0,,,
Solapur,2020,Karmala,139.0,7089.0,1403790.0,3846.0,2.0,60000.0,,,
Solapur,2020,Madha,252.0,12852.0,3315295.0,9083.0,2.0,100000.0,,,
Solapur,2020,Barsi,60.0,3060.0,1368750.0,3750.0,3.0,130000.0,,,
Solapur,2020,North Solapur,53.0,2703.0,1429340.0,3916.0,2.0,120000.0,,,
Solapur,2020,Mohol,110.0,5610.0,4532205.0,12417.0,1.0,30000.0,,,
Solapur,2020,Pandharpur,84.0,9240.0,2372500.0,6500.0,2.0,50000.0,,,
Solapur,2020,Malsiras,138.0,7038.0,27080810.0,74194.0,4.0,200000.0,,,
Solapur,2020,Sangola,210.0,10710.0,2688225.0,7365.0,2.0,100000.0,,,
Solapur,2020,Mangal Vedha,132.0,6732.0,1916250.0,5250.0,2.0,30000.0,,,
Solapur,2020,South Solapur,57.0,2907.0,1435545.0,3933.0,1.0,30000.0,,,
Solapur,2020,Akalkot,19.0,969.0,699340.0,1916.0,0.0,0.0,,,
Solapur,2021,Karmala,74.0,3774.0,1383720.0,3790.0,2.0,60000.0,,,
Solapur,2021,Madha,89.0,4539.0,1870630.0,5130.0,2.0,100000.0,,,
Solapur,2021,Barsi,58.0,2958.0,821250.0,2250.0,3.0,130000.0,,,
Solapur,2021,North Solapur,47.0,2397.0,821250.0,2250.0,2.0,120000.0,,,
Solapur,2021,Mohol,78.0,3978.0,2159340.0,5920.0,1.0,30000.0,,,
Solapur,2021,Pandharpur,85.0,4335.0,1431900.0,3920.0,2.0,50000.0,,,
Solapur,2021,Malsiras,137.0,6987.0,32861680.0,90030.0,4.0,200000.0,,,
Solapur,2021,Sangola,181.0,9231.0,737670.0,2020.0,2.0,100000.0,,,
Solapur,2021,Mangal Vedha,133.0,6783.0,1764050.0,4830.0,2.0,30000.0,,,
Solapur,2021,South Solapur,52.0,2652.0,821250.0,2250.0,1.0,30000.0,,,
Solapur,2021,Akalkot,17.0,867.0,699340.0,1920.0,0.0,0.0,,,
Sangli,2012,Shirala,161.0,8211.0,22236530.0,61000.0,2.0,50000.0,,,
Sangli,2012,Valava,273.0,14196.0,53119180.0,146000.0,2.0,250000.0,,,
Sangli,2012,Palus,31.0,1643.0,7253280.0,20000.0,1.0,20000.0,,,
Sangli,2012,Kadegaon,48.0,2640.0,12234800.0,34000.0,2.0,100000.0,,,
Sangli,2012,Khanapur,30.0,1620.0,10906930.0,30000.0,1.0,4000.0,,,
Sangli,2012,Aatpadi,76.0,4180.0,12623530.0,35000.0,1.0,40000.0,,,
Sangli,2012,Tasgaon,45.0,2295.0,11688030.0,32000.0,1.0,100000.0,,,
Sangli,2012,Miraj,69.0,3588.0,18550030.0,51000.0,0.0,0.0,,,
Sangli,2012,Ku. Mahakal,10.0,530.0,27383030.0,75000.0,4.0,120000.0,,,
Sangli,2012,Jat,87.0,4698.0,31248380.0,86000.0,2.0,50000.0,,,
Sangli,2013,Shirala,161.0,8211.0,39599600.0,108000.0,2.0,50000.0,,,
Sangli,2013,Valava,273.0,14196.0,94936100.0,260000.0,2.0,250000.0,,,
Sangli,2013,Palus,31.0,1581.0,52355200.0,143000.0,1.0,20000.0,,,
Sangli,2013,Kadegaon,51.0,2601.0,26312500.0,72000.0,2.0,100000.0,,,
Sangli,2013,Khanapur,30.0,1530.0,45420600.0,124000.0,1.0,4000.0,,,
Sangli,2013,Aatpadi,76.0,3876.0,36554400.0,100000.0,1.0,40000.0,,,
Sangli,2013,Tasgaon,46.0,2346.0,57151700.0,157000.0,1.0,100000.0,,,
Sangli,2013,Miraj,70.0,3570.0,58907000.0,161000.0,0.0,0.0,,,
Sangli,2013,Ku. Mahakal,15.0,765.0,49593300.0,136000.0,4.0,120000.0,,,
Sangli,2013,Jat,87.0,4437.0,39712000.0,109000.0,2.0,50000.0,,,
Sangli,2014,Shirala,161.0,8211.0,47917000.0,131000.0,2.0,50000.0,,,
Sangli,2014,Valava,273.0,14196.0,103251000.0,283000.0,2.0,250000.0,,,
Sangli,2014,Palus,31.0,1581.0,60750000.0,166000.0,1.0,20000.0,,,
Sangli,2014,Kadegaon,51.0,2601.0,34630000.0,95000.0,2.0,100000.0,,,
Sangli,2014,Khanapur,30.0,1530.0,53741000.0,147000.0,1.0,4000.0,,,
Sangli,2014,Aatpadi,81.0,4131.0,44872000.0,123000.0,1.0,40000.0,,,
Sangli,2014,Tasgaon,46.0,2346.0,65472000.0,179000.0,1.0,100000.0,,,
Sangli,2014,Miraj,72.0,3672.0,67222000.0,184000.0,0.0,0.0,,,
Sangli,2014,Ku. Mahakal,19.0,969.0,57911000.0,159000.0,4.0,120000.0,,,
Sangli,2014,Jat,88.0,4488.0,47956000.0,131000.0,2.0,50000.0,,,
Sangli,2015,Shirala,161.0,8211.0,42669000.0,117000.0,2.0,50000.0,,,
Sangli,2015,Valava,274.0,14196.0,102894000.0,282000.0,2.0,250000.0,,,
Sangli,2015,Palus,31.0,1581.0,49093000.0,135000.0,1.0,20000.0,,,
Sangli,2015,Kadegaon,51.0,2601.0,26426000.0,72000.0,2.0,100000.0,,,
Sangli,2015,Khanapur,30.0,1530.0,46757000.0,128000.0,1.0,4000.0,,,
Sangli,2015,Aatpadi,95.0,4845.0,42486000.0,116000.0,1.0,40000.0,,,
Sangli,2015,Tasgaon,46.0,2346.0,58400000.0,160000.0,1.0,100000.0,,,
Sangli,2015,Miraj,72.0,3672.0,56174000.0,154000.0,0.0,0.0,,,
Sangli,2015,Ku. Mahakal,25.0,1275.0,50516000.0,138000.0,4.0,120000.0,,,
Sangli,2015,Jat,88.0,4488.0,38690000.0,106000.0,2.0,50000.0,,,
Sangli,2016,Shirala,70.0,4200.0,42363000.0,116000.0,2.0,50000.0,,,
Sangli,2016,Valava,181.0,9955.0,101844000.0,279000.0,2.0,250000.0,,,
Sangli,2016,Palus,31.0,1860.0,48592000.0,133000.0,1.0,20000.0,,,
Sangli,2016,Kadegaon,24.0,1224.0,26157000.0,72000.0,2.0,100000.0,,,
Sangli,2016,Khanapur,13.0,780.0,46280000.0,127000.0,1.0,4000.0,,,
Sangli,2016,Aatpadi,59.0,3658.0,42053000.0,115000.0,1.0,40000.0,,,
Sangli,2016,Tasgaon,28.0,1540.0,57804000.0,158000.0,1.0,100000.0,,,
Sangli,2016,Miraj,45.0,2790.0,55600000.0,152000.0,0.0,0.0,,,
Sangli,2016,Ku. Mahakal,19.0,969.0,50001000.0,137000.0,4.0,120000.0,,,
Sangli,2016,Jat,42.0,2310.0,38296000.0,105000.0,2.0,50000.0,,,
Sangli,2017,Shirala,82.0,4814.0,46175000.0,127000.0,2.0,150000.0,,,
Sangli,2017,Valava,219.0,13140.0,111010000.0,304000.0,2.0,350000.0,,,
Sangli,2017,Palus,18.0,972.0,52965000.0,145000.0,1.0,20000.0,,,
Sangli,2017,Kadegaon,15.0,425.0,28510000.0,78000.0,2.0,100000.0,,,
Sangli,2017,Khanapur,10.0,590.0,50445000.0,138000.0,1.0,4000.0,,,
Sangli,2017,Aatpadi,60.0,3660.0,45837000.0,126000.0,1.0,50000.0,,,
Sangli,2017,Tasgaon,17.0,935.0,63007000.0,173000.0,1.0,100000.0,,,
Sangli,2017,Miraj,41.0,2132.0,60605000.0,166000.0,0.0,0.0,,,
Sangli,2017,Ku. Mahakal,22.0,1122.0,54501000.0,149000.0,4.0,120000.0,,,
Sangli,2017,Jat,29.0,1508.0,41743000.0,114000.0,2.0,50000.0,,,
Sangli,2018,Shirala,87.0,5059.0,41861000.0,115000.0,2.0,150000.0,,,
Sangli,2018,Valava,220.0,13191.0,106673000.0,292000.0,2.0,350000.0,,,
Sangli,2018,Palus,10.0,510.0,48652000.0,133000.0,1.0,50000.0,,,
Sangli,2018,Kadegaon,15.0,425.0,24197000.0,66000.0,2.0,150000.0,,,
Sangli,2018,Khanapur,18.0,998.0,46131000.0,126000.0,1.0,50000.0,,,
Sangli,2018,Aatpadi,60.0,3660.0,41524000.0,114000.0,1.0,50000.0,,,
Sangli,2018,Tasgaon,17.0,935.0,58693000.0,161000.0,1.0,100000.0,,,
Sangli,2018,Miraj,43.0,2234.0,56291000.0,154000.0,1.0,40000.0,,,
Sangli,2018,Ku. Mahakal,22.0,1122.0,50187000.0,137000.0,4.0,120000.0,,,
Sangli,2018,Jat,32.0,1661.0,37429000.0,103000.0,2.0,50000.0,,,
Sangli,2019,Shirala,101.0,6119.0,33426000.0,92000.0,2.0,150000.0,,,
Sangli,2019,Valava,223.0,13350.0,98237000.0,269000.0,2.0,350000.0,,,
Sangli,2019,Palus,18.0,954.0,40216000.0,110000.0,1.0,50000.0,,,
Sangli,2019,Kadegaon,15.0,425.0,15762000.0,43000.0,2.0,150000.0,,,
Sangli,2019,Khanapur,12.0,636.0,37696000.0,103000.0,1.0,50000.0,,,
Sangli,2019,Aatpadi,60.0,3660.0,33088000.0,91000.0,1.0,50000.0,,,
Sangli,2019,Tasgaon,17.0,935.0,50258000.0,138000.0,1.0,100000.0,,,
Sangli,2019,Miraj,63.0,3771.0,47856000.0,131000.0,1.0,40000.0,,,
Sangli,2019,Ku. Mahakal,23.0,1175.0,41752000.0,114000.0,4.0,120000.0,,,
Sangli,2019,Jat,33.0,1714.0,28993000.0,79000.0,2.0,50000.0,,,
Sangli,2020,Shirala,93.0,5208.0,32071000.0,88000.0,2.0,150000.0,,,
Sangli,2020,Valava,190.0,10640.0,93597000.0,265000.0,2.0,350000.0,,,
Sangli,2020,Palus,17.0,900.0,38861000.0,106000.0,1.0,50000.0,,,
Sangli,2020,Kadegaon,12.0,672.0,14407000.0,39000.0,2.0,150000.0,,,
Sangli,2020,Khanapur,12.0,636.0,36340000.0,100000.0,1.0,50000.0,,,
Sangli,2020,Aatpadi,48.0,2688.0,31733000.0,87000.0,1.0,50000.0,,,
Sangli,2020,Tasgaon,17.0,935.0,48902000.0,134000.0,1.0,100000.0,,,
Sangli,2020,Miraj,68.0,4096.0,46500000.0,127000.0,1.0,40000.0,,,
Sangli,2020,Ku. Mahakal,24.0,1230.0,40396000.0,111000.0,4.0,120000.0,,,
Sangli,2020,Jat,44.0,2464.0,27638000.0,76000.0,2.0,50000.0,,,
Sangli,2021,Shirala,97.0,5448.0,35004000.0,96000.0,2.0,150000.0,,,
Sangli,2021,Valava,190.0,10640.0,99815000.0,273000.0,2.0,350000.0,,,
Sangli,2021,Palus,18.0,960.0,41794000.0,115000.0,1.0,50000.0,,,
Sangli,2021,Kadegaon,12.0,672.0,17340000.0,48000.0,2.0,150000.0,,,
Sangli,2021,Khanapur,12.0,636.0,39276000.0,108000.0,1.0,50000.0,,,
Sangli,2021,Aatpadi,43.0,2438.0,34667000.0,95000.0,1.0,50000.0,,,
Sangli,2021,Tasgaon,17.0,935.0,51836000.0,142000.0,1.0,100000.0,,,
Sangli,2021,Miraj,72.0,4346.0,49434000.0,135000.0,1.0,40000.0,,,
Sangli,2021,Ku. Mahakal,26.0,1350.0,43330000.0,119000.0,2.0,80000.0,,,
Sangli,2021,Jat,46.0,2587.0,30572000.0,84000.0,3.0,80000.0,,,
Pune,2011,Junnar,141.0,8460.0,8261000.0,23000.0,1.0,50000.0,,,
Pune,2011,Aambegaon,113.0,6780.0,6102000.0,17000.0,1.0,50000.0,,,
Pune,2011,Shirur,118.0,7080.0,5643000.0,15000.0,1.0,10000.0,,,
Pune,2011,Khed,137.0,8220.0,8130000.0,22000.0,2.0,60000.0,,,
Pune,2011,Maval,58.0,3480.0,1599000.0,4000.0,1.0,10000.0,,,
Pune,2011,Mulashi,54.0,3240.0,880000.0,2000.0,,,,,
Pune,2011,Haveli,67.0,4020.0,1345000.0,4000.0,1.0,200000.0,,,
Pune,2011,Pune City,,,,,1.0,120000.0,,,
Pune,2011,Daund,203.0,12180.0,20904000.0,57000.0,2.0,60000.0,,,
Pune,2011,Purandar,47.0,2820.0,3103000.0,9000.0,1.0,30000.0,,,
Pune,2011,Welhe,26.0,1560.0,418000.0,1000.0,,,,,
Pune,2011,Bhor,83.0,4980.0,2856000.0,8000.0,1.0,20000.0,,,
Pune,2011,Baramati,313.0,18780.0,49261000.0,135000.0,1.0,100000.0,,,
Pune,2011,Indapur,296.0,17760.0,38322000.0,105000.0,2.0,145000.0,,,
Pune,2012,Junnar,140.0,8400.0,12234000.0,34000.0,1.0,50000.0,,,
Pune,2012,Aambegaon,113.0,6780.0,7761000.0,21000.0,1.0,50000.0,,,
Pune,2012,Shirur,119.0,7140.0,8552000.0,23000.0,1.0,10000.0,,,
Pune,2012,Khed,137.0,8220.0,9099000.0,25000.0,2.0,60000.0,,,
Pune,2012,Maval,58.0,3480.0,1534000.0,4000.0,1.0,10000.0,,,
Pune,2012,Mulashi,54.0,3240.0,868000.0,2000.0,0.0,0.0,,,
Pune,2012,Haveli,68.0,4080.0,1498000.0,4000.0,1.0,200000.0,,,
Pune,2012,Pune City,0.0,0.0,0.0,0.0,1.0,120000.0,,,
Pune,2012,Daund,203.0,12180.0,24940000.0,68000.0,2.0,80000.0,,,
Pune,2012,Purandar,47.0,2820.0,5022000.0,14000.0,1.0,30000.0,,,
Pune,2012,Welhe,26.0,1560.0,442000.0,1000.0,0.0,0.0,,,
Pune,2012,Bhor,74.0,4440.0,2647000.0,7000.0,1.0,20000.0,,,
Pune,2012,Baramati,314.0,18840.0,57241000.0,157000.0,1.0,100000.0,,,
Pune,2012,Indapur,296.0,17760.0,8132000.0,22000.0,2.0,250000.0,,,
Pune,2013,Junnar,98.0,12544.0,35358000.0,97000.0,1.0,50000.0,,,
Pune,2013,Aambegaon,65.0,10530.0,16246000.0,45000.0,1.0,50000.0,,,
Pune,2013,Shirur,100.0,6300.0,5825000.0,16000.0,1.0,10000.0,,,
Pune,2013,Khed,124.0,10912.0,7377000.0,20000.0,2.0,60000.0,,,
Pune,2013,Maval,39.0,2379.0,934000.0,3000.0,1.0,10000.0,,,
Pune,2013,Mulashi,21.0,1932.0,617000.0,2000.0,0.0,0.0,,,
Pune,2013,Haveli,46.0,3266.0,1048000.0,3000.0,1.0,200000.0,,,
Pune,2013,Pune City,0.0,0.0,0.0,0.0,1.0,120000.0,,,
Pune,2013,Daund,50.0,4850.0,18541000.0,51000.0,2.0,80000.0,,,
Pune,2013,Purandar,36.0,2700.0,1686000.0,5000.0,1.0,30000.0,,,
Pune,2013,Welhe,27.0,1674.0,449000.0,1000.0,0.0,0.0,,,
Pune,2013,Bhor,80.0,4511.0,2522000.0,7000.0,1.0,20000.0,,,
Pune,2013,Baramati,252.0,15372.0,60021000.0,164000.0,1.0,100000.0,,,
Pune,2013,Indapur,49.0,3528.0,6124000.0,17000.0,2.0,250000.0,,,
Pune,2014,Junnar,114.0,14592.0,35613000.0,98000.0,1.0,50000.0,,,
Pune,2014,Aambegaon,67.0,10854.0,16257000.0,45000.0,1.0,50000.0,,,
Pune,2014,Shirur,102.0,6426.0,6540000.0,18000.0,1.0,10000.0,,,
Pune,2014,Khed,129.0,11610.0,9410000.0,26000.0,2.0,60000.0,,,
Pune,2014,Maval,40.0,2440.0,1014000.0,3000.0,1.0,10000.0,,,
Pune,2014,Mulashi,22.0,1760.0,655000.0,2000.0,0.0,0.0,,,
Pune,2014,Haveli,50.0,3550.0,1026000.0,3000.0,1.0,200000.0,,,
Pune,2014,Pune City,0.0,0.0,0.0,0.0,1.0,50000.0,,,
Pune,2014,Daund,76.0,7220.0,21493000.0,59000.0,2.0,80000.0,,,
Pune,2014,Purandar,39.0,2730.0,1927000.0,5000.0,1.0,30000.0,,,
Pune,2014,Welhe,26.0,1612.0,504000.0,1000.0,0.0,0.0,,,
Pune,2014,Bhor,80.0,4640.0,2650000.0,7000.0,1.0,20000.0,,,
Pune,2014,Baramati,277.0,16897.0,71168000.0,195000.0,1.0,100000.0,,,
Pune,2014,Indapur,299.0,21528.0,7043000.0,19000.0,2.0,250000.0,,,
Pune,2015,Junnar,119.0,15232.0,37234000.0,102000.0,1.0,50000.0,,,
Pune,2015,Aambegaon,68.0,11016.0,16626000.0,46000.0,1.0,50000.0,,,
Pune,2015,Shirur,114.0,7182.0,9497000.0,26000.0,1.0,10000.0,,,
Pune,2015,Khed,146.0,13140.0,10260000.0,28000.0,2.0,60000.0,,,
Pune,2015,Maval,38.0,3420.0,1639000.0,4000.0,1.0,10000.0,,,
Pune,2015,Mulashi,22.0,1760.0,752000.0,2000.0,0.0,0.0,,,
Pune,2015,Haveli,50.0,3550.0,1215000.0,3000.0,1.0,200000.0,,,
Pune,2015,Pune City,0.0,0.0,0.0,0.0,1.0,50000.0,,,
Pune,2015,Daund,87.0,8265.0,23995000.0,66000.0,2.0,80000.0,,,
Pune,2015,Purandar,48.0,3360.0,4172000.0,11000.0,1.0,30000.0,,,
Pune,2015,Welhe,26.0,1612.0,482000.0,1000.0,0.0,0.0,,,
Pune,2015,Bhor,85.0,4930.0,3445000.0,9000.0,1.0,20000.0,,,
Pune,2015,Baramati,287.0,17507.0,84286000.0,231000.0,1.0,100000.0,,,
Pune,2015,Indapur,299.0,21528.0,12399000.0,34000.0,2.0,250000.0,,,
Pune,2016,Junnar,118.0,7101.0,39095000.0,107000.0,1.0,50000.0,,,
Pune,2016,Aambegaon,59.0,3540.0,17458000.0,48000.0,1.0,50000.0,,,
Pune,2016,Shirur,157.0,8525.0,10921000.0,30000.0,1.0,10000.0,,,
Pune,2016,Khed,134.0,7236.0,10154000.0,28000.0,2.0,60000.0,,,
Pune,2016,Maval,39.0,2145.0,1482000.0,4000.0,1.0,10000.0,,,
Pune,2016,Mulashi,21.0,1176.0,661000.0,2000.0,0.0,0.0,,,
Pune,2016,Haveli,41.0,2337.0,1307000.0,4000.0,1.0,200000.0,,,
Pune,2016,Pune City,0.0,0.0,0.0,0.0,1.0,50000.0,,,
Pune,2016,Daund,91.0,4896.0,26473000.0,73000.0,2.0,80000.0,,,
Pune,2016,Purandar,54.0,3780.0,4015000.0,11000.0,1.0,30000.0,,,
Pune,2016,Welhe,24.0,1432.0,591000.0,2000.0,0.0,0.0,,,
Pune,2016,Bhor,86.0,4988.0,3497000.0,10000.0,1.0,20000.0,,,
Pune,2016,Baramati,287.0,17385.0,88363000.0,242000.0,1.0,100000.0,,,
Pune,2016,Indapur,52.0,3672.0,12447000.0,34000.0,2.0,250000.0,,,
Pune,2017,Junnar,118.0,7212.0,27612000.0,76000.0,1.0,50000.0,,,
Pune,2017,Aambegaon,61.0,3660.0,17557000.0,48000.0,1.0,50000.0,,,
Pune,2017,Shirur,185.0,10175.0,10406000.0,29000.0,1.0,10000.0,,,
Pune,2017,Khed,125.0,6750.0,8797000.0,24000.0,2.0,60000.0,,,
Pune,2017,Maval,37.0,2035.0,1544000.0,4000.0,1.0,10000.0,,,
Pune,2017,Mulashi,15.0,840.0,865000.0,2000.0,0.0,0.0,,,
Pune,2017,Haveli,42.0,2337.0,964000.0,3000.0,1.0,200000.0,,,
Pune,2017,Pune City,0.0,0.0,0.0,0.0,1.0,50000.0,,,
Pune,2017,Daund,100.0,5800.0,26897000.0,74000.0,2.0,80000.0,,,
Pune,2017,Purandar,54.0,3780.0,4300000.0,12000.0,1.0,30000.0,,,
Pune,2017,Welhe,24.0,1484.0,489000.0,1000.0,0.0,0.0,,,
Pune,2017,Bhor,81.0,4698.0,3551000.0,10000.0,1.0,20000.0,,,
Pune,2017,Baramati,290.0,17390.0,97970000.0,268000.0,1.0,100000.0,,,
Pune,2017,Indapur,52.0,3672.0,10768000.0,30000.0,2.0,250000.0,,,
Pune,2018,Junnar,117.0,7267.0,26787000.0,73000.0,1.0,50000.0,,,
Pune,2018,Aambegaon,58.0,3480.0,16738000.0,46000.0,1.0,50000.0,,,
Pune,2018,Shirur,178.0,9790.0,10212000.0,28000.0,1.0,10000.0,,,
Pune,2018,Khed,111.0,5994.0,8749000.0,24000.0,2.0,60000.0,,,
Pune,2018,Maval,37.0,2035.0,1840000.0,5000.0,1.0,10000.0,,,
Pune,2018,Mulashi,17.0,950.0,984000.0,3000.0,0.0,0.0,,,
Pune,2018,Haveli,34.0,1938.0,696000.0,2000.0,1.0,200000.0,,,
Pune,2018,Pune City,0.0,0.0,0.0,0.0,1.0,50000.0,,,
Pune,2018,Daund,101.0,5853.0,27809000.0,76000.0,2.0,80000.0,,,
Pune,2018,Purandar,60.0,4092.0,4825000.0,13000.0,1.0,30000.0,,,
Pune,2018,Welhe,24.0,1484.0,730000.0,2000.0,0.0,0.0,,,
Pune,2018,Bhor,81.0,4698.0,5340000.0,15000.0,1.0,20000.0,,,
Pune,2018,Baramati,284.0,16895.0,96744000.0,265000.0,1.0,100000.0,,,
Pune,2018,Indapur,53.0,3068.0,14878000.0,41000.0,2.0,250000.0,,,
Pune,2019,Junnar,118.0,7322.0,28748000.0,79000.0,1.0,50000.0,,,
Pune,2019,Aambegaon,58.0,3480.0,17502000.0,48000.0,1.0,50000.0,,,
Pune,2019,Shirur,184.0,10120.0,10886000.0,30000.0,1.0,10000.0,,,
Pune,2019,Khed,111.0,5994.0,6715000.0,18000.0,2.0,60000.0,,,
Pune,2019,Maval,35.0,1925.0,817000.0,2000.0,1.0,10000.0,,,
Pune,2019,Mulashi,18.0,894.0,765000.0,2000.0,0.0,0.0,,,
Pune,2019,Haveli,34.0,1938.0,5271000.0,14000.0,1.0,200000.0,,,
Pune,2019,Pune City,0.0,0.0,0.0,0.0,1.0,50000.0,,,
Pune,2019,Daund,101.0,5853.0,26487000.0,73000.0,2.0,80000.0,,,
Pune,2019,Purandar,66.0,3828.0,5403000.0,15000.0,1.0,30000.0,,,
Pune,2019,Welhe,24.0,1484.0,497000.0,1000.0,0.0,0.0,,,
Pune,2019,Bhor,81.0,4698.0,4145000.0,11000.0,1.0,10000.0,,,
Pune,2019,Baramati,287.0,17060.0,79831000.0,219000.0,1.0,50000.0,,,
Pune,2019,Indapur,53.0,3068.0,20312000.0,56000.0,2.0,250000.0,,,
Pune,2020,Junnar,119.0,7377.0,29211000.0,80000.0,1.0,50000.0,,,
Pune,2020,Aambegaon,58.0,3480.0,7635000.0,21000.0,1.0,50000.0,,,
Pune,2020,Shirur,206.0,11330.0,14945000.0,41000.0,1.0,10000.0,,,
Pune,2020,Khed,131.0,7094.0,6821000.0,19000.0,2.0,60000.0,,,
Pune,2020,Maval,47.0,2585.0,1033000.0,3000.0,1.0,10000.0,,,
Pune,2020,Mulashi,58.0,3190.0,798000.0,2000.0,0.0,0.0,,,
Pune,2020,Haveli,35.0,1993.0,684000.0,2000.0,1.0,200000.0,,,
Pune,2020,Pune City,0.0,0.0,1832000.0,5000.0,1.0,50000.0,,,
Pune,2020,Daund,103.0,5963.0,28718000.0,79000.0,2.0,80000.0,,,
Pune,2020,Purandar,67.0,3883.0,6412000.0,18000.0,1.0,30000.0,,,
Pune,2020,Welhe,21.0,1155.0,513000.0,1000.0,0.0,0.0,,,
Pune,2020,Bhor,81.0,4698.0,3983000.0,11000.0,1.0,10000.0,,,
Pune,2020,Baramati,292.0,17335.0,76992000.0,211000.0,1.0,150000.0,,,
Pune,2020,Indapur,54.0,3123.0,22349000.0,61000.0,2.0,150000.0,,,
Pune,2021,Junnar,120.0,7428.0,30145770.0,82590.0,1.0,50000.0,,,
Pune,2021,Aambegaon,58.0,3480.0,8912910.0,24420.0,1.0,50000.0,,,
Pune,2021,Shirur,222.0,12146.0,17903510.0,49050.0,1.0,10000.0,,,
Pune,2021,Khed,132.0,7145.0,7496410.0,20540.0,1.0,50000.0,,,
Pune,2021,Maval,46.0,2530.0,1127260.0,3090.0,1.0,10000.0,,,
Pune,2021,Mulashi,70.0,3802.0,1064800.0,2920.0,0.0,0.0,,,
Pune,2021,Haveli,35.0,1993.0,790190.0,2160.0,1.0,200000.0,,,
Pune,2021,Pune City,0.0,0.0,1889260.0,5180.0,1.0,50000.0,,,
Pune,2021,Daund,114.0,6524.0,32960690.000000004,90300.0,1.0,50000.0,,,
Pune,2021,Purandar,67.0,3883.0,8704210.0,23850.0,1.0,30000.0,,,
Pune,2021,Welhe,21.0,1155.0,626210.0,1720.0,0.0,0.0,,,
Pune,2021,Bhor,82.0,4749.0,4557160.0,12490.0,1.0,10000.0,,,
Pune,2021,Baramati,295.0,17488.0,85659880.0,234680.0,1.0,150000.0,,,
Pune,2021,Indapur,54.0,3123.0,24519970.0,67180.0,1.0,150000.0,,,
Satara,2012,Mahableshwar,11.0,868.0,657000.0,1800.0,0.0,0.0,,,
Satara,2012,Vai,71.0,3628.0,1095000.0,3000.0,0.0,0.0,,,
Satara,2012,Khandala,35.0,2104.0,2336000.0,6400.0,0.0,0.0,,,
Satara,2012,Faltan,53.0,4611.0,4015000.0,11000.0,0.0,0.0,,,
Satara,2012,Man,136.0,12461.0,365000.0,1000.0,0.0,0.0,,,
Satara,2012,Khatav,130.0,7405.0,3650000.0,10000.0,0.0,0.0,,,
Satara,2012,Koregaon,128.0,5978.0,2117000.0,5800.0,0.0,0.0,,,
Satara,2012,Satara,186.0,10167.0,365000.0,1000.0,1.0,10000.0,,,
Satara,2012,Javali,85.0,4415.0,839000.0,2300.0,0.0,0.0,,,
Satara,2012,Patan,154.0,8160.0,6205000.0,17000.0,0.0,0.0,,,
