Year,District,Taluka Old,Taluka,Agriculture Loans,Non-Agriculture Loans,Total Loans
2012,Ahilyanagar,Akole,Akole,3399800000.0,3842300000.0,7242100000.0
2012,Ahilyanagar,Sangamner,Sangamner,3997600000.0,3926300000.0,7923900000.0
2012,Ahilyanagar,Kopargaon,Kopargaon,4403200000.0,4430400000.0,8833600000.0
2012,Ahilyanagar,Rahata,Rahata,3449100000.0,3747000000.0,7196100000.0
2012,Ahilyanagar,Srirampur,Srirampur,4057800000.0,3937500000.0,7995300000.0
2012,Ahilyanagar,Nevasa,Nevasa,3010400000.0,3422200000.0,6432600000.0
2012,Ahilyanagar,Shevgaon,Shevgaon,3575400000.0,3920700000.0,7496100000.0
2012,Ahilyanagar,Pathardi,Pathardi,3575200000.0,3758200000.0,7333400000.0
2012,Ahilyanagar,Nagar,Nagar,5938600000.0,5645800000.0,11584400000.0
2012,Ahilyanagar,Rahuri,Rahuri,4057700000.0,4004700000.0,8062400000.0
2012,Ahilyanagar,Parner,Parner,3503900000.0,3752600000.0,7256500000.0
2012,Ahilyanagar,Srigonda,Srigonda,3970000000.0,3931900000.0,7901900000.0
2012,Ahilyanagar,Karjat,Karjat,3997400000.0,3752600000.0,7750000000.0
2012,Ahilyanagar,Jamkhed,Jamkhed,3898700000.0,3937500000.0,7836200000.0
2013,Ahilyanagar,Akole,Akole,3467800000.0,3919100000.0,7386900000.0
2013,Ahilyanagar,Sangamner,Sangamner,4077600000.0,4002800000.0,8080400000.0
2013,Ahilyanagar,Kopargaon,Kopargaon,4491300000.0,4519000000.0,9010300000.0
2013,Ahilyanagar,Rahata,Rahata,3518100000.0,3821900000.0,7340000000.0
2013,Ahilyanagar,Srirampur,Srirampur,4139000000.0,4016300000.0,8155300000.0
2013,Ahilyanagar,Nevasa,Nevasa,3070600000.0,3490600000.0,6561200000.0
2013,Ahilyanagar,Shevgaon,Shevgaon,3646900000.0,3999100000.0,7646000000.0
2013,Ahilyanagar,Pathardi,Pathardi,3646700000.0,3833400000.0,7480100000.0
2013,Ahilyanagar,Nagar,Nagar,6057400000.0,5758700000.0,11816100000.0
2013,Ahilyanagar,Rahuri,Rahuri,4138900000.0,4084800000.0,8223700000.0
2013,Ahilyanagar,Parner,Parner,3574000000.0,3827700000.0,7401700000.0
2013,Ahilyanagar,Srigonda,Srigonda,4049400000.0,4010500000.0,8059900000.0
2013,Ahilyanagar,Karjat,Karjat,4077300000.0,3827700000.0,7905000000.0
2013,Ahilyanagar,Jamkhed,Jamkhed,3976700000.0,4016300000.0,7993000000.0
2014,Ahilyanagar,Akole,Akole,4888900000.0,2561100000.0,7450000000.0
2014,Ahilyanagar,Sangamner,Sangamner,7557500000.0,4099000000.0,11656500000.0
2014,Ahilyanagar,Kopargaon,Kopargaon,6229500000.0,3378700000.0,9608200000.0
2014,Ahilyanagar,Rahata,Rahata,9191300000.0,4985100000.0,14176400000.0
2014,Ahilyanagar,Srirampur,Srirampur,5196500000.0,2818400000.0,8014900000.0
2014,Ahilyanagar,Nevasa,Nevasa,3520500000.0,1909500000.0,5430000000.0
2014,Ahilyanagar,Shevgaon,Shevgaon,3151700000.0,1709300000.0,4861000000.0
2014,Ahilyanagar,Pathardi,Pathardi,4764300000.0,2584000000.0,7348300000.0
2014,Ahilyanagar,Nagar,Nagar,42183100000.0,22879000000.0,65062100000.0
2014,Ahilyanagar,Rahuri,Rahuri,4762500000.0,2583000000.0,7345500000.0
2014,Ahilyanagar,Parner,Parner,3299300000.0,1789400000.0,5088700000.0
2014,Ahilyanagar,Srigonda,Srigonda,4753800000.0,2578300000.0,7332100000.0
2014,Ahilyanagar,Karjat,Karjat,3320200000.0,1800800000.0,5121000000.0
2014,Ahilyanagar,Jamkhed,Jamkhed,3307700000.0,1469600000.0,4777300000.0
2015,Ahilyanagar,Akole,Akole,5007800000.0,5659600000.0,10667400000.0
2015,Ahilyanagar,Sangamner,Sangamner,5888500000.0,5777600000.0,11666100000.0
2015,Ahilyanagar,Kopargaon,Kopargaon,6485900000.0,6615100000.0,13101000000.0
2015,Ahilyanagar,Rahata,Rahata,5080500000.0,5500900000.0,10581400000.0
2015,Ahilyanagar,Srirampur,Srirampur,5977100000.0,5689600000.0,11666700000.0
2015,Ahilyanagar,Nevasa,Nevasa,4434200000.0,5019600000.0,9453800000.0
2015,Ahilyanagar,Shevgaon,Shevgaon,5266500000.0,5754600000.0,11021100000.0
2015,Ahilyanagar,Pathardi,Pathardi,5266200000.0,5526700000.0,10792900000.0
2015,Ahilyanagar,Nagar,Nagar,8747500000.0,8376800000.0,17124300000.0
2015,Ahilyanagar,Rahuri,Rahuri,5977000000.0,5869800000.0,11846800000.0
2015,Ahilyanagar,Parner,Parner,5161200000.0,5510100000.0,10671300000.0
2015,Ahilyanagar,Srigonda,Srigonda,5847700000.0,5791800000.0,11639500000.0
2015,Ahilyanagar,Karjat,Karjat,5888000000.0,5598700000.0,11486700000.0
2015,Ahilyanagar,Jamkhed,Jamkhed,5742500000.0,5810500000.0,11553000000.0
2016,Ahilyanagar,Akole,Akole,5600800000.0,6329900000.0,11930700000.0
2016,Ahilyanagar,Sangamner,Sangamner,6585700000.0,6464400000.0,13050100000.0
2016,Ahilyanagar,Kopargaon,Kopargaon,7253900000.0,7298800000.0,14552700000.0
2016,Ahilyanagar,Rahata,Rahata,5682100000.0,6172800000.0,11854900000.0
2016,Ahilyanagar,Srirampur,Srirampur,6684900000.0,6486800000.0,13171700000.0
2016,Ahilyanagar,Nevasa,Nevasa,4959300000.0,5637400000.0,10596700000.0
2016,Ahilyanagar,Shevgaon,Shevgaon,5890100000.0,6458700000.0,12348800000.0
2016,Ahilyanagar,Pathardi,Pathardi,5889800000.0,6191500000.0,12081300000.0
2016,Ahilyanagar,Nagar,Nagar,9783300000.0,9306300000.0,19089600000.0
2016,Ahilyanagar,Rahuri,Rahuri,6684700000.0,6597600000.0,13282300000.0
2016,Ahilyanagar,Parner,Parner,5772400000.0,6182500000.0,11954900000.0
2016,Ahilyanagar,Srigonda,Srigonda,6540200000.0,6479800000.0,13020000000.0
2016,Ahilyanagar,Karjat,Karjat,6585200000.0,6180100000.0,12765300000.0
2016,Ahilyanagar,Jamkhed,Jamkhed,6424100000.0,6485500000.0,12909600000.0
2017,Ahilyanagar,Akole,Akole,2645800000.0,2394200000.0,5040000000.0
2017,Ahilyanagar,Sangamner,Sangamner,2359600000.0,1919000000.0,4278600000.0
2017,Ahilyanagar,Kopargaon,Kopargaon,4183100000.0,4143000000.0,8326100000.0
2017,Ahilyanagar,Rahata,Rahata,1583200000.0,1488200000.0,3071400000.0
2017,Ahilyanagar,Srirampur,Srirampur,1219900000.0,2352600000.0,3572500000.0
2017,Ahilyanagar,Nevasa,Nevasa,3488700000.0,2568400000.0,6057100000.0
2017,Ahilyanagar,Shevgaon,Shevgaon,809600000.0,1365900000.0,2175500000.0
2017,Ahilyanagar,Pathardi,Pathardi,2456600000.0,2363800000.0,4820400000.0
2017,Ahilyanagar,Nagar,Nagar,3022000000.0,9314600000.0,12336600000.0
2017,Ahilyanagar,Rahuri,Rahuri,1563400000.0,779700000.0,2343100000.0
2017,Ahilyanagar,Parner,Parner,4577100000.0,4081900000.0,8659000000.0
2017,Ahilyanagar,Srigonda,Srigonda,2304200000.0,2057900000.0,4362100000.0
2017,Ahilyanagar,Karjat,Karjat,2518900000.0,1784400000.0,4303300000.0
2017,Ahilyanagar,Jamkhed,Jamkhed,2232100000.0,2945100000.0,5177200000.0
2018,Ahilyanagar,Akole,Akole,6721000000.0,7595900000.0,14316900000.0
2018,Ahilyanagar,Sangamner,Sangamner,7902800000.0,7757300000.0,15660100000.0
2018,Ahilyanagar,Kopargaon,Kopargaon,8704700000.0,8758600000.0,17463300000.0
2018,Ahilyanagar,Rahata,Rahata,6818500000.0,74073600000.0,80892100000.0
2018,Ahilyanagar,Srirampur,Srirampur,8023800000.0,7784200000.0,15808000000.0
2018,Ahilyanagar,Nevasa,Nevasa,5951200000.0,6764900000.0,12716100000.0
2018,Ahilyanagar,Shevgaon,Shevgaon,7068100000.0,7750400000.0,14818500000.0
2018,Ahilyanagar,Pathardi,Pathardi,7067800000.0,7429800000.0,14497600000.0
2018,Ahilyanagar,Nagar,Nagar,11840000000.0,11167600000.0,23007600000.0
2018,Ahilyanagar,Rahuri,Rahuri,8021600000.0,7917200000.0,15938800000.0
2018,Ahilyanagar,Parner,Parner,6926900000.0,7419000000.0,14345900000.0
2018,Ahilyanagar,Srigonda,Srigonda,7848200000.0,7775800000.0,15624000000.0
2018,Ahilyanagar,Karjat,Karjat,7902200000.0,7416100000.0,15318300000.0
2018,Ahilyanagar,Jamkhed,Jamkhed,7708900000.0,7782600000.0,15491500000.0
2019,Ahilyanagar,Akole,Akole,7393100000.0,8355500000.0,15748600000.0
2019,Ahilyanagar,Sangamner,Sangamner,8693100000.0,8533100000.0,17226200000.0
2019,Ahilyanagar,Kopargaon,Kopargaon,9575200000.0,9634500000.0,19209700000.0
2019,Ahilyanagar,Rahata,Rahata,7500400000.0,81481000000.0,88981400000.0
2019,Ahilyanagar,Srirampur,Srirampur,8826200000.0,8562600000.0,17388800000.0
2019,Ahilyanagar,Nevasa,Nevasa,6546400000.0,7441400000.0,13987800000.0
2019,Ahilyanagar,Shevgaon,Shevgaon,7774900000.0,8525400000.0,16300300000.0
2019,Ahilyanagar,Pathardi,Pathardi,7774600000.0,8172800000.0,15947400000.0
2019,Ahilyanagar,Nagar,Nagar,13024000000.0,12284400000.0,25308400000.0
2019,Ahilyanagar,Rahuri,Rahuri,8823800000.0,8708900000.0,17532700000.0
2019,Ahilyanagar,Parner,Parner,7619600000.0,8160900000.0,15780500000.0
2019,Ahilyanagar,Srigonda,Srigonda,8633000000.0,8553500000.0,17186500000.0
2019,Ahilyanagar,Karjat,Karjat,8692400000.0,8157700000.0,16850100000.0
2019,Ahilyanagar,Jamkhed,Jamkhed,8479800000.0,8560900000.0,17040700000.0
2020,Ahilyanagar,Akole,Akole,8132400000.0,9191100000.0,17323500000.0
2020,Ahilyanagar,Sangamner,Sangamner,9562400000.0,9386400000.0,18948800000.0
2020,Ahilyanagar,Kopargaon,Kopargaon,10532700000.0,10598000000.0,21130700000.0
2020,Ahilyanagar,Rahata,Rahata,8250400000.0,89629100000.0,97879500000.0
2020,Ahilyanagar,Srirampur,Srirampur,9708800000.0,9420900000.0,19129700000.0
2020,Ahilyanagar,Nevasa,Nevasa,7201000000.0,8185500000.0,15386500000.0
2020,Ahilyanagar,Shevgaon,Shevgaon,8552400000.0,9377900000.0,17930300000.0
2020,Ahilyanagar,Pathardi,Pathardi,8552100000.0,8990100000.0,17542200000.0
2020,Ahilyanagar,Nagar,Nagar,14326400000.0,13512800000.0,27839200000.0
2020,Ahilyanagar,Rahuri,Rahuri,9706200000.0,9579800000.0,19286000000.0
2020,Ahilyanagar,Parner,Parner,8381500000.0,8967000000.0,17348500000.0
2020,Ahilyanagar,Srigonda,Srigonda,9496300000.0,9408900000.0,18905200000.0
2020,Ahilyanagar,Karjat,Karjat,9561300000.0,8973400000.0,18534700000.0
2020,Ahilyanagar,Jamkhed,Jamkhed,9327800000.0,9416900000.0,18744700000.0
2021,Ahilyanagar,Akole,Akole,9352300000.0,10293900000.0,19646200000.0
2021,Ahilyanagar,Sangamner,Sangamner,10996600000.0,10512800000.0,21509400000.0
2021,Ahilyanagar,Kopargaon,Kopargaon,12112700000.0,11869600000.0,23982300000.0
2021,Ahilyanagar,Rahata,Rahata,9488000000.0,100384500000.0,109872500000.0
2021,Ahilyanagar,Srirampur,Srirampur,11165100000.0,10551400000.0,21716500000.0
2021,Ahilyanagar,Nevasa,Nevasa,8281200000.0,9167900000.0,17449100000.0
2021,Ahilyanagar,Shevgaon,Shevgaon,9835100000.0,10503100000.0,20338200000.0
2021,Ahilyanagar,Pathardi,Pathardi,9834900000.0,10068100000.0,19903000000.0
2021,Ahilyanagar,Nagar,Nagar,16474400000.0,15134300000.0,31608700000.0
2021,Ahilyanagar,Rahuri,Rahuri,11162000000.0,10729400000.0,21891400000.0
2021,Ahilyanagar,Parner,Parner,9638500000.0,10043000000.0,19681500000.0
2021,Ahilyanagar,Srigonda,Srigonda,10920700000.0,10538000000.0,21458700000.0
2021,Ahilyanagar,Karjat,Karjat,10995300000.0,10050200000.0,21045500000.0
2021,Ahilyanagar,Jamkhed,Jamkhed,10726800000.0,10546900000.0,21273700000.0
2018,Akola,Telhara,Telhara,946600000.0,1401700000.0,2348300000.0
2018,Akola,Akot,Akot,1292500000.0,1213700000.0,2506200000.0
2018,Akola,Balapur,Balapur,742800000.0,1415200000.0,2158000000.0
2018,Akola,Akola,Akola,13843300000.0,30582100000.0,44425400000.0
2018,Akola,Murtijapur,Murtijapur,1174600000.0,1335900000.0,2510500000.0
2018,Akola,Patur,Patur,781800000.0,1217000000.0,1998800000.0
2018,Akola,Barshitakali,Barshitakali,949100000.0,807600000.0,1756700000.0
2019,Akola,Telhara,Telhara,619900000.0,370200000.0,990100000.0
2019,Akola,Akot,Akot,1584800000.0,499200000.0,2084000000.0
2019,Akola,Balapur,Balapur,555500000.0,352900000.0,908400000.0
2019,Akola,Akola,Akola,10872600000.0,11910200000.0,22782800000.0
2019,Akola,Murtijapur,Murtijapur,962400000.0,628600000.0,1591000000.0
2019,Akola,Patur,Patur,432100000.0,242400000.0,674500000.0
2019,Akola,Barshitakali,Barshitakali,247200000.0,267000000.0,514200000.0
2020,Akola,Telhara,Telhara,1124000000.0,1116400000.0,2240400000.0
2020,Akola,Akot,Akot,1673100000.0,2109400000.0,3782500000.0
2020,Akola,Balapur,Balapur,988100000.0,630800000.0,1618900000.0
2020,Akola,Akola,Akola,7419400000.0,13806000000.0,21225400000.0
2020,Akola,Murtijapur,Murtijapur,1107200000.0,2010700000.0,3117900000.0
2020,Akola,Patur,Patur,611600000.0,938200000.0,1549800000.0
2020,Akola,Barshitakali,Barshitakali,905100000.0,707500000.0,1612600000.0
2021,Akola,Telhara,Telhara,1216700000.0,1142600000.0,2359300000.0
2021,Akola,Akot,Akot,1811100000.0,2159000000.0,3970100000.0
2021,Akola,Balapur,Balapur,1041000000.0,643600000.0,1684600000.0
2021,Akola,Akola,Akola,8031500000.0,14130400000.0,22161900000.0
2021,Akola,Murtijapur,Murtijapur,1198500000.0,2058000000.0,3256500000.0
2021,Akola,Patur,Patur,651400000.0,953700000.0,1605100000.0
2021,Akola,Barshitakali,Barshitakali,963900000.0,719200000.0,1683100000.0
2012,Bhandara,Tumsar,Tumsar,461500000.0,314500000.0,776000000.0
2012,Bhandara,Mohadi,Mohadi,413600000.0,220400000.0,634000000.0
2012,Bhandara,Bhandara,Bhandara,724500000.0,1486700000.0,2211200000.0
2012,Bhandara,Sakoli,Sakoli,236500000.0,209000000.0,445500000.0
2012,Bhandara,Lakhani,Lakhani,273700000.0,138800000.0,412500000.0
2012,Bhandara,Pavani,Pavani,494400000.0,224300000.0,718700000.0
2012,Bhandara,Lakhandur,Lakhandur,536900000.0,164000000.0,700900000.0
2013,Bhandara,Tumsar,Tumsar,1403000000.0,485600000.0,1888600000.0
2013,Bhandara,Mohadi,Mohadi,574100000.0,83500000.0,657600000.0
2013,Bhandara,Bhandara,Bhandara,2277700000.0,336900000.0,2614600000.0
2013,Bhandara,Sakoli,Sakoli,712700000.0,129700000.0,842400000.0
2013,Bhandara,Lakhani,Lakhani,516500000.0,53800000.0,570300000.0
2013,Bhandara,Pavani,Pavani,673300000.0,77400000.0,750700000.0
2013,Bhandara,Lakhandur,Lakhandur,576500000.0,24500000.0,601000000.0
2014,Bhandara,Tumsar,Tumsar,883000000.0,2085000000.0,2968000000.0
2014,Bhandara,Mohadi,Mohadi,327800000.0,1183500000.0,1511300000.0
2014,Bhandara,Bhandara,Bhandara,1957700000.0,1331200000.0,3288900000.0
2014,Bhandara,Sakoli,Sakoli,736600000.0,940000000.0,1676600000.0
2014,Bhandara,Lakhani,Lakhani,380200000.0,255800000.0,636000000.0
2014,Bhandara,Pavani,Pavani,425900000.0,805000000.0,1230900000.0
2014,Bhandara,Lakhandur,Lakhandur,200400000.0,200900000.0,401300000.0
2015,Bhandara,Tumsar,Tumsar,954000000.0,935000000.0,1889000000.0
2015,Bhandara,Mohadi,Mohadi,359300000.0,690000000.0,1049300000.0
2015,Bhandara,Bhandara,Bhandara,1914000000.0,823800000.0,2737800000.0
2015,Bhandara,Sakoli,Sakoli,702300000.0,632800000.0,1335100000.0
2015,Bhandara,Lakhani,Lakhani,420100000.0,128700000.0,548800000.0
2015,Bhandara,Pavani,Pavani,469200000.0,301400000.0,770600000.0
2015,Bhandara,Lakhandur,Lakhandur,250000000.0,129000000.0,379000000.0
2016,Bhandara,Tumsar,Tumsar,1040000000.0,556600000.0,1596600000.0
2016,Bhandara,Mohadi,Mohadi,892700000.0,361400000.0,1254100000.0
2016,Bhandara,Bhandara,Bhandara,1584400000.0,1755700000.0,3340100000.0
2016,Bhandara,Sakoli,Sakoli,675200000.0,350800000.0,1026000000.0
2016,Bhandara,Lakhani,Lakhani,702800000.0,209000000.0,911800000.0
2016,Bhandara,Pavani,Pavani,764700000.0,228200000.0,992900000.0
2016,Bhandara,Lakhandur,Lakhandur,589900000.0,88200000.0,678100000.0
2017,Bhandara,Tumsar,Tumsar,475300000.0,796800000.0,1272100000.0
2017,Bhandara,Mohadi,Mohadi,264100000.0,512600000.0,776700000.0
2017,Bhandara,Bhandara,Bhandara,867000000.0,1715000000.0,2582000000.0
2017,Bhandara,Sakoli,Sakoli,194600000.0,382200000.0,576800000.0
2017,Bhandara,Lakhani,Lakhani,148000000.0,247200000.0,395200000.0
2017,Bhandara,Pavani,Pavani,186800000.0,322900000.0,509700000.0
2017,Bhandara,Lakhandur,Lakhandur,89500000.0,121800000.0,211300000.0
2018,Bhandara,Tumsar,Tumsar,507700000.0,938400000.0,1446100000.0
2018,Bhandara,Mohadi,Mohadi,282100000.0,603700000.0,885800000.0
2018,Bhandara,Bhandara,Bhandara,926000000.0,2019700000.0,2945700000.0
2018,Bhandara,Sakoli,Sakoli,207800000.0,450100000.0,657900000.0
2018,Bhandara,Lakhani,Lakhani,158100000.0,291100000.0,449200000.0
2018,Bhandara,Pavani,Pavani,199500000.0,380300000.0,579800000.0
2018,Bhandara,Lakhandur,Lakhandur,95600000.0,143400000.0,239000000.0
2019,Bhandara,Tumsar,Tumsar,438200000.0,921100000.0,1359300000.0
2019,Bhandara,Mohadi,Mohadi,427100000.0,671500000.0,1098600000.0
2019,Bhandara,Bhandara,Bhandara,227600000.0,1022700000.0,1250300000.0
2019,Bhandara,Sakoli,Sakoli,213200000.0,817200000.0,1030400000.0
2019,Bhandara,Lakhani,Lakhani,234200000.0,781200000.0,1015400000.0
2019,Bhandara,Pavani,Pavani,429600000.0,735400000.0,1165000000.0
2019,Bhandara,Lakhandur,Lakhandur,327900000.0,670400000.0,998300000.0
2020,Bhandara,Tumsar,Tumsar,1218200000.0,721100000.0,1939300000.0
2020,Bhandara,Mohadi,Mohadi,1239600000.0,517700000.0,1757300000.0
2020,Bhandara,Bhandara,Bhandara,640100000.0,740200000.0,1380300000.0
2020,Bhandara,Sakoli,Sakoli,713100000.0,520500000.0,1233600000.0
2020,Bhandara,Lakhani,Lakhani,801200000.0,619700000.0,1420900000.0
2020,Bhandara,Pavani,Pavani,1211100000.0,520100000.0,1731200000.0
2020,Bhandara,Lakhandur,Lakhandur,938400000.0,525800000.0,1464200000.0
2021,Bhandara,Tumsar,Tumsar,580800000.0,1028600000.0,1609400000.0
2021,Bhandara,Mohadi,Mohadi,294800000.0,276500000.0,571300000.0
2021,Bhandara,Bhandara,Bhandara,1533100000.0,2791700000.0,4324800000.0
2021,Bhandara,Sakoli,Sakoli,424300000.0,441200000.0,865500000.0
2021,Bhandara,Lakhani,Lakhani,283600000.0,289000000.0,572600000.0
2021,Bhandara,Pavani,Pavani,439000000.0,399500000.0,838500000.0
2021,Bhandara,Lakhandur,Lakhandur,237000000.0,191600000.0,428600000.0
2017,Buldhana,Jalgaon Jamod,Jalgaon Jamod,305100000.0,223400000.0,528500000.0
2017,Buldhana,Sangrampur,Sangrampur,379400000.0,183400000.0,562900000.0
2017,Buldhana,Shegaon,Shegaon,732200000.0,736100000.0,1468200000.0
2017,Buldhana,Nandura,Nandura,514300000.0,513600000.0,1027900000.0
2017,Buldhana,Malkapur,Malkapur,921700000.0,957700000.0,1879400000.0
2017,Buldhana,Motala,Motala,720500000.0,210200000.0,930700000.0
2017,Buldhana,Khamgaon,Khamgaon,2018200000.0,1619000000.0,3637300000.0
2017,Buldhana,Mehkar,Mehkar,536500000.0,734600000.0,1271100000.0
2017,Buldhana,Chikhali,Chikhali,899200000.0,779700000.0,1678900000.0
2017,Buldhana,Buldana,Buldana,5757100000.0,1381300000.0,7138500000.0
2017,Buldhana,Deulgaon Raja,Deulgaon Raja,433300000.0,302600000.0,735900000.0
2017,Buldhana,Sindkhed Raja,Sindkhed Raja,658500000.0,274600000.0,933100000.0
2017,Buldhana,Lonar,Lonar,278800000.0,263600000.0,542400000.0
2018,Buldhana,Jalgaon Jamod,Jalgaon Jamod,350900000.0,256900000.0,607700000.0
2018,Buldhana,Sangrampur,Sangrampur,436400000.0,210900000.0,647300000.0
2018,Buldhana,Shegaon,Shegaon,846900000.0,846500000.0,1693400000.0
2018,Buldhana,Nandura,Nandura,596400000.0,590700000.0,1187100000.0
2018,Buldhana,Malkapur,Malkapur,1060000000.0,1101300000.0,2161300000.0
2018,Buldhana,Motala,Motala,828600000.0,241900000.0,1070400000.0
2018,Buldhana,Khamgaon,Khamgaon,2321000000.0,1831900000.0,4152800000.0
2018,Buldhana,Mehkar,Mehkar,613900000.0,844800000.0,1458800000.0
2018,Buldhana,Chikhali,Chikhali,1034100000.0,896300000.0,1930400000.0
2018,Buldhana,Buldana,Buldana,6621000000.0,1615700000.0,8236700000.0
2018,Buldhana,Deulgaon Raja,Deulgaon Raja,498300000.0,350900000.0,849200000.0
2018,Buldhana,Sindkhed Raja,Sindkhed Raja,757100000.0,315800000.0,1072800000.0
2018,Buldhana,Lonar,Lonar,320700000.0,303100000.0,623800000.0
2019,Buldhana,Jalgaon Jamod,Jalgaon Jamod,355000000.0,2590800000.0,2945800000.0
2019,Buldhana,Sangrampur,Sangrampur,439000000.0,2180000000.0,2619000000.0
2019,Buldhana,Shegaon,Shegaon,1068000000.0,2801700000.0,3869700000.0
2019,Buldhana,Nandura,Nandura,606400000.0,3179500000.0,3785900000.0
2019,Buldhana,Malkapur,Malkapur,547000000.0,2450000000.0,2997000000.0
2019,Buldhana,Motala,Motala,823000000.0,2790000000.0,3613000000.0
2019,Buldhana,Khamgaon,Khamgaon,2474500000.0,2110000000.0,4584500000.0
2019,Buldhana,Mehkar,Mehkar,619000000.0,3280000000.0,3899000000.0
2019,Buldhana,Chikhali,Chikhali,1044500000.0,3340500000.0,4385000000.0
2019,Buldhana,Buldana,Buldana,6771000000.0,10801700000.0,17572700000.0
2019,Buldhana,Deulgaon Raja,Deulgaon Raja,501000000.0,2060000000.0,2561000000.0
2019,Buldhana,Sindkhed Raja,Sindkhed Raja,768000000.0,1930000000.0,2698000000.0
2019,Buldhana,Lonar,Lonar,350000000.0,1820000000.0,2170000000.0
2020,Buldhana,Jalgaon Jamod,Jalgaon Jamod,1406000000.0,1215000000.0,2621000000.0
2020,Buldhana,Sangrampur,Sangrampur,1301500000.0,1103500000.0,2405000000.0
2020,Buldhana,Shegaon,Shegaon,6646300000.0,7404000000.0,14050300000.0
2020,Buldhana,Nandura,Nandura,1503000000.0,1114500000.0,2617500000.0
2020,Buldhana,Malkapur,Malkapur,1705000000.0,1057800000.0,2762800000.0
2020,Buldhana,Motala,Motala,1309000000.0,1039800000.0,2348800000.0
2020,Buldhana,Khamgaon,Khamgaon,7146300000.0,7154000000.0,14300300000.0
2020,Buldhana,Mehkar,Mehkar,2505800000.0,2151200000.0,4657000000.0
2020,Buldhana,Chikhali,Chikhali,4022700000.0,3052800000.0,7075500000.0
2020,Buldhana,Buldana,Buldana,7130400000.0,8351300000.0,15481700000.0
2020,Buldhana,Deulgaon Raja,Deulgaon Raja,1408900000.0,1305600000.0,2714500000.0
2020,Buldhana,Sindkhed Raja,Sindkhed Raja,2013000000.0,1782000000.0,3795000000.0
2020,Buldhana,Lonar,Lonar,1780000000.0,1014500000.0,2794500000.0
2021,Buldhana,Jalgaon Jamod,Jalgaon Jamod,1456000000.0,1536000000.0,2992000000.0
2021,Buldhana,Sangrampur,Sangrampur,1438600000.0,1423500000.0,2862100000.0
2021,Buldhana,Shegaon,Shegaon,7146300000.0,7911400000.0,15057700000.0
2021,Buldhana,Nandura,Nandura,1701300000.0,1525100000.0,3226400000.0
2021,Buldhana,Malkapur,Malkapur,1805000000.0,1425100000.0,3230100000.0
2021,Buldhana,Motala,Motala,1909000000.0,1335300000.0,3244300000.0
2021,Buldhana,Khamgaon,Khamgaon,9041300000.0,7311500000.0,16352800000.0
2021,Buldhana,Mehkar,Mehkar,2915800000.0,2320500000.0,5236300000.0
2021,Buldhana,Chikhali,Chikhali,6424700000.0,3521700000.0,9946400000.0
2021,Buldhana,Buldana,Buldana,9913400000.0,8741100000.0,18654500000.0
2021,Buldhana,Deulgaon Raja,Deulgaon Raja,1708900000.0,1520300000.0,3229200000.0
2021,Buldhana,Sindkhed Raja,Sindkhed Raja,2713000000.0,1914500000.0,4627500000.0
2021,Buldhana,Lonar,Lonar,2180000000.0,1415600000.0,3595600000.0
2012,Chandrapur,Varora,Varora,631400000.0,1658100000.0,2289500000.0
2012,Chandrapur,Chimur,Chimur,394300000.0,1216500000.0,1610800000.0
2012,Chandrapur,Nagbhid,Nagbhid,233000000.0,1073600000.0,1306600000.0
2012,Chandrapur,Bramhapuri,Bramhapuri,550900000.0,1580400000.0,2131300000.0
2012,Chandrapur,Savali,Savali,235800000.0,949300000.0,1185100000.0
2012,Chandrapur,Sindevahi,Sindevahi,473000000.0,1243500000.0,1716500000.0
2012,Chandrapur,Bhadravati,Bhadravati,551900000.0,1302600000.0,1854500000.0
2012,Chandrapur,Chandrapur,Chandrapur,1136900000.0,3986800000.0,5123700000.0
2012,Chandrapur,Mul,Mul,550900000.0,1029900000.0,1580800000.0
2012,Chandrapur,Ponbhurna,Ponbhurna,235100000.0,663000000.0,898100000.0
2012,Chandrapur,Ballarpur,Ballarpur,450200000.0,952200000.0,1402400000.0
2012,Chandrapur,Korpana,Korpana,379100000.0,1069900000.0,1449000000.0
2012,Chandrapur,Rajura,Rajura,511400000.0,1279200000.0,1790600000.0
2012,Chandrapur,Gondpipari,Gondpipari,254800000.0,659000000.0,913800000.0
2012,Chandrapur,Jivati,Jivati,137200000.0,270800000.0,408000000.0
2013,Chandrapur,Varora,Varora,1796200000.0,1266400000.0,3062600000.0
2013,Chandrapur,Chimur,Chimur,1232800000.0,266700000.0,1499500000.0
2013,Chandrapur,Nagbhid,Nagbhid,876500000.0,993500000.0,1870000000.0
2013,Chandrapur,Bramhapuri,Bramhapuri,1046600000.0,1856600000.0,2903200000.0
2013,Chandrapur,Savali,Savali,6849200000.0,842800000.0,7692000000.0
2013,Chandrapur,Sindevahi,Sindevahi,1191200000.0,799000000.0,1990200000.0
2013,Chandrapur,Bhadravati,Bhadravati,1085800000.0,3485200000.0,4571000000.0
2013,Chandrapur,Chandrapur,Chandrapur,453700000.0,1089600000.0,1543300000.0
2013,Chandrapur,Mul,Mul,783900000.0,726700000.0,1510600000.0
2013,Chandrapur,Ponbhurna,Ponbhurna,837500000.0,961900000.0,1799400000.0
2013,Chandrapur,Ballarpur,Ballarpur,7204900000.0,1378700000.0,8583600000.0
2013,Chandrapur,Korpana,Korpana,1263000000.0,6109600000.0,7372600000.0
