Year,District,Select Schooling Level,Social Category,Overall,Boys,Girls
2018,Chandrapur,Primary (I-V),General,0.0,0.0,0.0
2018,Chandrapur,Primary (I-V),OBC,1.81,1.98,1.62
2018,Chandrapur,Primary (I-V),SC,1.24,1.33,1.14
2018,Chandrapur,Primary (I-V),ST,0.0,0.0,0.0
2018,Chandrapur,Upper Primary (VI-VIII),Overall,0.68,0.85,0.49
2018,Chandrapur,Upper Primary (VI-VIII),General,0.64,0.16,1.18
2018,Chandrapur,Upper Primary (VI-VIII),OBC,1.36,1.93,0.74
2018,Chandrapur,Upper Primary (VI-VIII),SC,0.19,0.0,0.48
2018,Chandrapur,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2018,Chandrapur,Secondary (IX-X),Overall,10.66,13.14,7.87
2018,Chandrapur,Secondary (IX-X),General,15.1,20.22,8.94
2018,Chandrapur,Secondary (IX-X),OBC,10.08,12.48,7.35
2018,Chandrapur,Secondary (IX-X),SC,9.29,11.0,7.37
2018,Chandrapur,Secondary (IX-X),ST,11.68,13.71,9.43
2018,Chh. Sambhaji Nagar,Primary (I-V),Overall,1.19,1.16,1.23
2018,Chh. Sambhaji Nagar,Primary (I-V),General,0.41,0.36,0.47
2018,Chh. Sambhaji Nagar,Primary (I-V),OBC,2.16,2.13,2.2
2018,Chh. Sambhaji Nagar,Primary (I-V),SC,3.0,3.01,2.98
2018,Chh. Sambhaji Nagar,Primary (I-V),ST,0.0,0.0,0.0
2018,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),Overall,3.87,3.82,3.94
2018,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),General,3.29,3.89,2.6
2018,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),OBC,4.29,3.36,5.42
2018,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),SC,4.45,4.21,4.72
2018,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),ST,5.52,4.3,6.92
2018,Chh. Sambhaji Nagar,Secondary (IX-X),Overall,9.53,7.8,11.67
2018,Chh. Sambhaji Nagar,Secondary (IX-X),General,8.4,6.5,10.68
2018,Chh. Sambhaji Nagar,Secondary (IX-X),OBC,8.65,6.24,11.72
2018,Chh. Sambhaji Nagar,Secondary (IX-X),SC,12.52,12.24,12.85
2018,Chh. Sambhaji Nagar,Secondary (IX-X),ST,16.28,15.08,17.9
2018,Dharashiv,Primary (I-V),Overall,1.52,1.65,1.37
2018,Dharashiv,Primary (I-V),General,2.32,2.42,2.2
2018,Dharashiv,Primary (I-V),OBC,1.04,1.27,0.78
2018,Dharashiv,Primary (I-V),SC,0.75,0.56,0.95
2018,Dharashiv,Primary (I-V),ST,0.0,0.0,0.0
2018,Dharashiv,Upper Primary (VI-VIII),Overall,2.02,2.14,1.89
2018,Dharashiv,Upper Primary (VI-VIII),General,2.26,2.59,1.87
2018,Dharashiv,Upper Primary (VI-VIII),OBC,1.5,1.7,1.29
2018,Dharashiv,Upper Primary (VI-VIII),SC,2.38,1.89,2.89
2018,Dharashiv,Upper Primary (VI-VIII),ST,1.41,0.38,2.67
2018,Dharashiv,Secondary (IX-X),Overall,19.21,19.52,18.85
2018,Dharashiv,Secondary (IX-X),General,17.91,19.31,16.29
2018,Dharashiv,Secondary (IX-X),OBC,19.68,18.68,20.84
2018,Dharashiv,Secondary (IX-X),SC,20.78,20.29,21.31
2018,Dharashiv,Secondary (IX-X),ST,29.02,27.33,31.41
2018,Dhule,Primary (I-V),Overall,0.48,0.26,0.73
2018,Dhule,Primary (I-V),General,0.0,0.0,0.0
2018,Dhule,Primary (I-V),OBC,2.7,2.8,2.58
2018,Dhule,Primary (I-V),SC,0.0,0.0,0.0
2018,Dhule,Primary (I-V),ST,1.49,1.11,1.89
2018,Dhule,Upper Primary (VI-VIII),Overall,2.74,2.1,3.5
2018,Dhule,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Dhule,Upper Primary (VI-VIII),OBC,4.85,4.22,5.62
2018,Dhule,Upper Primary (VI-VIII),SC,0.47,0.03,0.97
2018,Dhule,Upper Primary (VI-VIII),ST,4.9,3.82,6.14
2018,Dhule,Secondary (IX-X),Overall,18.55,17.79,19.53
2018,Dhule,Secondary (IX-X),General,0.0,0.0,0.28
2018,Dhule,Secondary (IX-X),OBC,14.79,14.83,14.73
2018,Dhule,Secondary (IX-X),SC,15.93,13.93,18.21
2018,Dhule,Secondary (IX-X),ST,31.63,29.74,34.19
2018,Gadchiroli,Primary (I-V),Overall,2.37,2.37,2.37
2018,Gadchiroli,Primary (I-V),General,4.09,3.52,4.68
2018,Gadchiroli,Primary (I-V),OBC,0.26,0.31,0.2
2018,Gadchiroli,Primary (I-V),SC,0.0,0.0,0.0
2018,Gadchiroli,Primary (I-V),ST,4.66,4.62,4.71
2018,Gadchiroli,Upper Primary (VI-VIII),Overall,1.76,1.21,2.35
2018,Gadchiroli,Upper Primary (VI-VIII),General,2.26,0.0,5.07
2018,Gadchiroli,Upper Primary (VI-VIII),OBC,0.33,0.02,0.65
2018,Gadchiroli,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Gadchiroli,Upper Primary (VI-VIII),ST,3.71,3.39,4.05
2018,Gadchiroli,Secondary (IX-X),Overall,13.24,14.15,12.24
2018,Gadchiroli,Secondary (IX-X),General,13.34,14.51,12.1
2018,Gadchiroli,Secondary (IX-X),OBC,11.23,12.64,9.7
2018,Gadchiroli,Secondary (IX-X),SC,5.21,4.59,5.91
2018,Gadchiroli,Secondary (IX-X),ST,17.53,18.32,16.66
2018,Gondia,Primary (I-V),Overall,0.61,0.82,0.38
2018,Gondia,Primary (I-V),General,0.0,0.0,0.0
2018,Gondia,Primary (I-V),OBC,1.01,1.01,1.02
2018,Gondia,Primary (I-V),SC,0.18,0.7,0.0
2018,Gondia,Primary (I-V),ST,1.67,2.39,0.91
2018,Gondia,Upper Primary (VI-VIII),Overall,0.39,0.22,0.57
2018,Gondia,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Gondia,Upper Primary (VI-VIII),OBC,0.95,0.71,1.2
2018,Gondia,Upper Primary (VI-VIII),SC,0.07,0.0,0.2
2018,Gondia,Upper Primary (VI-VIII),ST,0.0,0.0,0.13
2018,Gondia,Secondary (IX-X),Overall,6.88,8.31,5.36
2018,Gondia,Secondary (IX-X),General,7.21,7.39,7.0
2018,Gondia,Secondary (IX-X),OBC,6.83,8.48,5.06
2018,Gondia,Secondary (IX-X),SC,5.45,6.1,4.73
2018,Gondia,Secondary (IX-X),ST,7.96,9.58,6.31
2018,Hingoli,Primary (I-V),Overall,3.76,4.33,3.12
2018,Hingoli,Primary (I-V),General,4.49,5.28,3.56
2018,Hingoli,Primary (I-V),OBC,3.83,4.24,3.37
2018,Hingoli,Primary (I-V),SC,2.53,2.61,2.44
2018,Hingoli,Primary (I-V),ST,2.81,3.7,1.86
2018,Hingoli,Upper Primary (VI-VIII),Overall,6.89,6.73,7.06
2018,Hingoli,Upper Primary (VI-VIII),General,7.62,7.45,7.8
2018,Hingoli,Upper Primary (VI-VIII),OBC,6.86,7.05,6.67
2018,Hingoli,Upper Primary (VI-VIII),SC,5.5,5.05,5.97
2018,Hingoli,Upper Primary (VI-VIII),ST,6.89,6.16,7.65
2018,Hingoli,Secondary (IX-X),Overall,16.68,15.89,17.6
2018,Hingoli,Secondary (IX-X),General,13.57,12.9,14.36
2018,Hingoli,Secondary (IX-X),OBC,18.08,17.13,19.18
2018,Hingoli,Secondary (IX-X),SC,18.84,18.54,19.16
2018,Hingoli,Secondary (IX-X),ST,19.62,17.83,21.62
2018,Jalgaon,Primary (I-V),Overall,0.24,0.07,0.44
2018,Jalgaon,Primary (I-V),General,0.0,0.0,0.0
2018,Jalgaon,Primary (I-V),OBC,2.6,2.32,2.96
2018,Jalgaon,Primary (I-V),SC,0.0,0.0,0.0
2018,Jalgaon,Primary (I-V),ST,0.0,0.0,0.22
2018,Jalgaon,Upper Primary (VI-VIII),Overall,2.53,2.19,2.94
2018,Jalgaon,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Jalgaon,Upper Primary (VI-VIII),OBC,4.5,3.9,5.26
2018,Jalgaon,Upper Primary (VI-VIII),SC,0.0,0.0,0.25
2018,Jalgaon,Upper Primary (VI-VIII),ST,4.5,3.56,5.6
2018,Jalgaon,Secondary (IX-X),Overall,19.26,19.74,18.63
2018,Jalgaon,Secondary (IX-X),General,13.66,13.09,14.36
2018,Jalgaon,Secondary (IX-X),OBC,17.35,18.63,15.64
2018,Jalgaon,Secondary (IX-X),SC,18.35,18.22,18.5
2018,Jalgaon,Secondary (IX-X),ST,32.09,31.02,33.56
2018,Jalna,Primary (I-V),Overall,2.2,2.82,1.47
2018,Jalna,Primary (I-V),General,0.7,1.23,0.07
2018,Jalna,Primary (I-V),OBC,4.76,5.57,3.81
2018,Jalna,Primary (I-V),SC,1.14,1.65,0.59
2018,Jalna,Primary (I-V),ST,0.0,0.09,0.0
2018,Jalna,Upper Primary (VI-VIII),Overall,2.88,2.06,3.76
2018,Jalna,Upper Primary (VI-VIII),General,0.66,0.0,1.71
2018,Jalna,Upper Primary (VI-VIII),OBC,5.0,4.53,5.51
2018,Jalna,Upper Primary (VI-VIII),SC,4.3,3.52,5.11
2018,Jalna,Upper Primary (VI-VIII),ST,0.94,0.0,4.39
2018,Jalna,Secondary (IX-X),Overall,11.98,9.82,14.61
2018,Jalna,Secondary (IX-X),General,9.92,7.67,12.63
2018,Jalna,Secondary (IX-X),OBC,13.32,11.3,15.82
2018,Jalna,Secondary (IX-X),SC,14.18,11.83,17.08
2018,Jalna,Secondary (IX-X),ST,13.29,11.77,15.55
2018,Kolhapur,Primary (I-V),Overall,0.82,0.81,0.83
2018,Kolhapur,Primary (I-V),General,0.0,0.03,0.0
2018,Kolhapur,Primary (I-V),OBC,3.45,3.23,3.71
2018,Kolhapur,Primary (I-V),SC,0.16,0.31,0.0
2018,Kolhapur,Primary (I-V),ST,0.0,0.0,0.44
2018,Kolhapur,Upper Primary (VI-VIII),Overall,2.02,1.67,2.44
2018,Kolhapur,Upper Primary (VI-VIII),General,2.21,2.16,2.26
2018,Kolhapur,Upper Primary (VI-VIII),OBC,3.77,2.68,5.08
2018,Kolhapur,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Kolhapur,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2018,Kolhapur,Secondary (IX-X),Overall,7.3,7.57,6.95
2018,Kolhapur,Secondary (IX-X),General,5.31,5.65,4.89
2018,Kolhapur,Secondary (IX-X),OBC,12.77,13.35,12.05
2018,Kolhapur,Secondary (IX-X),SC,8.63,8.33,8.98
2018,Kolhapur,Secondary (IX-X),ST,0.0,0.0,0.0
2018,Latur,Primary (I-V),Overall,0.67,0.48,0.9
2018,Latur,Primary (I-V),General,1.06,1.17,0.94
2018,Latur,Primary (I-V),OBC,0.83,0.33,1.44
2018,Latur,Primary (I-V),SC,0.0,0.0,0.2
2018,Latur,Primary (I-V),ST,0.0,0.0,0.0
2018,Latur,Upper Primary (VI-VIII),Overall,1.54,1.01,2.17
2018,Latur,Upper Primary (VI-VIII),General,2.08,1.66,2.57
2018,Latur,Upper Primary (VI-VIII),OBC,1.28,0.74,1.96
2018,Latur,Upper Primary (VI-VIII),SC,0.55,0.0,1.64
2018,Latur,Upper Primary (VI-VIII),ST,2.61,3.11,1.93
2018,Latur,Secondary (IX-X),Overall,12.64,13.07,12.08
2018,Latur,Secondary (IX-X),General,10.15,11.08,8.99
2018,Latur,Secondary (IX-X),OBC,13.62,13.69,13.53
2018,Latur,Secondary (IX-X),SC,16.51,16.28,16.78
2018,Latur,Secondary (IX-X),ST,12.41,14.27,9.59
2018,Mumbai,Primary (I-V),Overall,0.0,0.0,0.0
2018,Mumbai,Primary (I-V),General,0.0,0.0,0.0
2018,Mumbai,Primary (I-V),OBC,0.0,0.0,0.0
2018,Mumbai,Primary (I-V),SC,0.0,0.0,0.0
2018,Mumbai,Primary (I-V),ST,0.0,0.0,0.0
2018,Mumbai,Upper Primary (VI-VIII),Overall,0.0,0.0,0.0
2018,Mumbai,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Mumbai,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2018,Mumbai,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Mumbai,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2018,Mumbai,Secondary (IX-X),Overall,4.85,6.62,2.83
2018,Mumbai,Secondary (IX-X),General,6.03,8.1,3.65
2018,Mumbai,Secondary (IX-X),OBC,0.0,0.0,0.0
2018,Mumbai,Secondary (IX-X),SC,9.66,11.75,7.35
2018,Mumbai,Secondary (IX-X),ST,0.0,0.0,0.0
2018,Mumbai Suburban,Primary (I-V),Overall,21.72,22.02,21.39
2018,Mumbai Suburban,Primary (I-V),General,21.77,22.09,21.43
2018,Mumbai Suburban,Primary (I-V),OBC,22.88,23.25,22.5
2018,Mumbai Suburban,Primary (I-V),SC,19.94,20.18,19.68
2018,Mumbai Suburban,Primary (I-V),ST,21.82,20.37,23.19
2018,Mumbai Suburban,Upper Primary (VI-VIII),Overall,24.56,24.15,24.98
2018,Mumbai Suburban,Upper Primary (VI-VIII),General,22.88,22.57,23.21
2018,Mumbai Suburban,Upper Primary (VI-VIII),OBC,28.68,27.7,29.63
2018,Mumbai Suburban,Upper Primary (VI-VIII),SC,31.63,31.52,31.73
2018,Mumbai Suburban,Upper Primary (VI-VIII),ST,36.31,36.89,35.74
2018,Mumbai Suburban,Secondary (IX-X),Overall,54.56,56.54,52.41
2018,Mumbai Suburban,Secondary (IX-X),General,53.38,55.67,50.84
2018,Mumbai Suburban,Secondary (IX-X),OBC,59.42,61.16,57.69
2018,Mumbai Suburban,Secondary (IX-X),SC,58.73,58.9,58.57
2018,Mumbai Suburban,Secondary (IX-X),ST,54.04,59.43,47.62
2018,Nagpur,Primary (I-V),Overall,0.65,0.32,1.01
2018,Nagpur,Primary (I-V),General,0.0,0.0,0.0
2018,Nagpur,Primary (I-V),OBC,2.82,2.96,2.67
2018,Nagpur,Primary (I-V),SC,0.8,0.88,0.71
2018,Nagpur,Primary (I-V),ST,1.97,2.34,1.59
2018,Nagpur,Upper Primary (VI-VIII),Overall,0.8,0.48,1.15
2018,Nagpur,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Nagpur,Upper Primary (VI-VIII),OBC,2.59,2.55,2.64
2018,Nagpur,Upper Primary (VI-VIII),SC,0.57,0.28,0.88
2018,Nagpur,Upper Primary (VI-VIII),ST,0.83,1.14,0.5
2018,Nagpur,Secondary (IX-X),Overall,9.39,11.89,6.62
2018,Nagpur,Secondary (IX-X),General,2.34,4.47,0.0
2018,Nagpur,Secondary (IX-X),OBC,10.33,13.03,7.33
2018,Nagpur,Secondary (IX-X),SC,9.82,12.41,6.99
2018,Nagpur,Secondary (IX-X),ST,17.02,18.89,14.95
2018,Nanded,Primary (I-V),Overall,2.09,2.37,1.79
2018,Nanded,Primary (I-V),General,0.0,0.0,0.0
2018,Nanded,Primary (I-V),OBC,5.93,6.42,5.4
2018,Nanded,Primary (I-V),SC,2.96,3.31,2.58
2018,Nanded,Primary (I-V),ST,0.0,0.32,0.0
2018,Nanded,Upper Primary (VI-VIII),Overall,4.26,4.01,4.52
2018,Nanded,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Nanded,Upper Primary (VI-VIII),OBC,8.35,7.58,9.15
2018,Nanded,Upper Primary (VI-VIII),SC,4.52,4.46,4.58
2018,Nanded,Upper Primary (VI-VIII),ST,6.46,7.37,5.53
2018,Nanded,Secondary (IX-X),Overall,16.07,15.17,17.06
2018,Nanded,Secondary (IX-X),General,8.7,7.99,9.43
2018,Nanded,Secondary (IX-X),OBC,20.98,19.27,22.92
2018,Nanded,Secondary (IX-X),SC,18.88,17.77,20.1
2018,Nanded,Secondary (IX-X),ST,16.47,17.94,14.82
2018,Nandurbar,Primary (I-V),Overall,2.59,2.81,2.36
2018,Nandurbar,Primary (I-V),General,0.65,1.79,0.0
2018,Nandurbar,Primary (I-V),OBC,3.77,3.87,3.65
2018,Nandurbar,Primary (I-V),SC,0.0,0.0,0.0
2018,Nandurbar,Primary (I-V),ST,2.98,3.1,2.86
2018,Nandurbar,Upper Primary (VI-VIII),Overall,5.17,5.01,5.34
2018,Nandurbar,Upper Primary (VI-VIII),General,1.03,0.16,2.12
2018,Nandurbar,Upper Primary (VI-VIII),OBC,6.07,6.59,5.45
2018,Nandurbar,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Nandurbar,Upper Primary (VI-VIII),ST,5.87,5.79,5.95
2018,Nandurbar,Secondary (IX-X),Overall,21.32,20.53,22.23
2018,Nandurbar,Secondary (IX-X),General,12.41,12.68,12.08
2018,Nandurbar,Secondary (IX-X),OBC,13.8,14.16,13.35
2018,Nandurbar,Secondary (IX-X),SC,10.98,12.53,9.13
2018,Nandurbar,Secondary (IX-X),ST,25.11,23.9,26.46
2018,Nashik,Primary (I-V),Overall,0.83,1.03,0.6
2018,Nashik,Primary (I-V),General,0.0,0.0,0.0
2018,Nashik,Primary (I-V),OBC,4.79,5.74,3.66
2018,Nashik,Primary (I-V),SC,0.0,0.0,0.0
2018,Nashik,Primary (I-V),ST,0.0,0.0,0.0
2018,Nashik,Upper Primary (VI-VIII),Overall,2.9,2.76,3.06
2018,Nashik,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Nashik,Upper Primary (VI-VIII),OBC,6.54,6.3,6.83
2018,Nashik,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Nashik,Upper Primary (VI-VIII),ST,4.48,3.72,5.3
2018,Nashik,Secondary (IX-X),Overall,17.87,17.87,17.88
2018,Nashik,Secondary (IX-X),General,14.72,14.95,14.46
2018,Nashik,Secondary (IX-X),OBC,15.72,16.26,15.07
2018,Nashik,Secondary (IX-X),SC,17.23,17.47,16.94
2018,Nashik,Secondary (IX-X),ST,24.19,23.15,25.4
2018,Palghar,Primary (I-V),Overall,1.48,1.17,1.81
2018,Palghar,Primary (I-V),General,0.3,0.0,0.9
2018,Palghar,Primary (I-V),OBC,6.18,6.03,6.34
2018,Palghar,Primary (I-V),SC,0.0,0.0,0.0
2018,Palghar,Primary (I-V),ST,1.73,1.71,1.74
2018,Palghar,Upper Primary (VI-VIII),Overall,6.17,5.63,6.78
2018,Palghar,Upper Primary (VI-VIII),General,2.74,2.11,3.5
2018,Palghar,Upper Primary (VI-VIII),OBC,6.13,6.2,6.05
2018,Palghar,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Palghar,Upper Primary (VI-VIII),ST,10.92,10.37,11.5
2018,Palghar,Secondary (IX-X),Overall,16.08,16.17,15.97
2018,Palghar,Secondary (IX-X),General,7.65,6.51,9.05
2018,Palghar,Secondary (IX-X),OBC,18.15,19.93,16.18
2018,Palghar,Secondary (IX-X),SC,7.48,8.47,6.41
2018,Palghar,Secondary (IX-X),ST,26.04,27.01,24.9
2018,Parbhani,Primary (I-V),Overall,1.65,1.57,1.74
2018,Parbhani,Primary (I-V),General,1.2,1.21,1.18
2018,Parbhani,Primary (I-V),OBC,1.81,1.92,1.67
2018,Parbhani,Primary (I-V),SC,1.81,1.03,2.64
2018,Parbhani,Primary (I-V),ST,5.43,4.99,5.93
2018,Parbhani,Upper Primary (VI-VIII),Overall,2.67,2.03,3.37
2018,Parbhani,Upper Primary (VI-VIII),General,2.82,2.55,3.13
2018,Parbhani,Upper Primary (VI-VIII),OBC,2.45,1.51,3.52
2018,Parbhani,Upper Primary (VI-VIII),SC,2.53,1.85,3.29
2018,Parbhani,Upper Primary (VI-VIII),ST,3.47,1.69,5.37
2018,Parbhani,Secondary (IX-X),Overall,13.64,10.89,16.99
2018,Parbhani,Secondary (IX-X),General,13.72,11.56,16.33
2018,Parbhani,Secondary (IX-X),OBC,12.92,9.58,17.0
2018,Parbhani,Secondary (IX-X),SC,15.29,12.12,19.09
2018,Parbhani,Secondary (IX-X),ST,11.89,10.28,14.16
2018,Pune,Primary (I-V),Overall,0.09,0.14,0.03
2018,Pune,Primary (I-V),General,0.0,0.0,0.0
2018,Pune,Primary (I-V),OBC,2.85,3.02,2.66
2018,Pune,Primary (I-V),SC,0.0,0.0,0.13
2018,Pune,Primary (I-V),ST,0.0,0.0,0.0
2018,Pune,Upper Primary (VI-VIII),Overall,1.06,0.67,1.52
2018,Pune,Upper Primary (VI-VIII),General,0.0,0.0,0.08
2018,Pune,Upper Primary (VI-VIII),OBC,4.95,4.6,5.36
2018,Pune,Upper Primary (VI-VIII),SC,0.0,0.0,0.6
2018,Pune,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2018,Pune,Secondary (IX-X),Overall,12.07,13.74,10.08
2018,Pune,Secondary (IX-X),General,7.31,8.89,5.43
2018,Pune,Secondary (IX-X),OBC,16.7,18.16,14.93
2018,Pune,Secondary (IX-X),SC,19.71,22.46,16.59
2018,Pune,Secondary (IX-X),ST,14.01,14.18,13.81
2018,Raigad,Primary (I-V),Overall,0.06,0.0,0.13
2018,Raigad,Primary (I-V),General,0.0,0.0,0.0
2018,Raigad,Primary (I-V),OBC,5.89,6.41,5.33
2018,Raigad,Primary (I-V),SC,0.0,0.0,0.0
2018,Raigad,Primary (I-V),ST,2.11,1.64,2.6
2018,Raigad,Upper Primary (VI-VIII),Overall,1.74,0.9,2.66
2018,Raigad,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Raigad,Upper Primary (VI-VIII),OBC,4.92,5.01,4.83
2018,Raigad,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Raigad,Upper Primary (VI-VIII),ST,8.5,6.75,10.39
2018,Raigad,Secondary (IX-X),Overall,16.53,17.82,15.03
2018,Raigad,Secondary (IX-X),General,8.89,9.46,8.22
2018,Raigad,Secondary (IX-X),OBC,17.26,19.81,14.4
2018,Raigad,Secondary (IX-X),SC,10.3,12.18,8.19
2018,Raigad,Secondary (IX-X),ST,41.19,39.25,43.57
2018,Ratnagiri,Primary (I-V),Overall,0.68,0.48,0.9
2018,Ratnagiri,Primary (I-V),General,0.0,0.0,0.0
2018,Ratnagiri,Primary (I-V),OBC,3.36,3.07,3.66
2018,Ratnagiri,Primary (I-V),SC,0.27,0.46,0.08
2018,Ratnagiri,Primary (I-V),ST,0.0,0.0,0.0
2018,Ratnagiri,Upper Primary (VI-VIII),Overall,1.68,1.42,1.95
2018,Ratnagiri,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2018,Ratnagiri,Upper Primary (VI-VIII),OBC,3.43,3.26,3.61
2018,Ratnagiri,Upper Primary (VI-VIII),SC,0.36,0.11,0.62
2018,Ratnagiri,Upper Primary (VI-VIII),ST,2.68,0.76,4.79
2018,Ratnagiri,Secondary (IX-X),Overall,14.26,14.63,13.85
2018,Ratnagiri,Secondary (IX-X),General,10.39,11.51,9.19
2018,Ratnagiri,Secondary (IX-X),OBC,16.05,15.97,16.15
2018,Ratnagiri,Secondary (IX-X),SC,11.72,12.67,10.69
2018,Ratnagiri,Secondary (IX-X),ST,32.08,35.74,27.63
2018,Sangli,Primary (I-V),Overall,0.58,0.85,0.26
2018,Sangli,Primary (I-V),General,2.26,2.47,2.03
2018,Sangli,Primary (I-V),OBC,0.0,0.0,0.0
2018,Sangli,Primary (I-V),SC,0.88,1.66,0.02
2018,Sangli,Primary (I-V),ST,23.18,22.52,24.09
2018,Sangli,Upper Primary (VI-VIII),Overall,0.37,0.0,1.02
2018,Sangli,Upper Primary (VI-VIII),General,1.0,0.4,1.69
2018,Sangli,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2018,Sangli,Upper Primary (VI-VIII),SC,0.57,0.0,1.75
2018,Sangli,Upper Primary (VI-VIII),ST,19.81,23.05,14.37
2018,Sangli,Secondary (IX-X),Overall,12.55,13.13,11.84
2018,Sangli,Secondary (IX-X),General,9.56,10.84,7.98
2018,Sangli,Secondary (IX-X),OBC,15.13,14.44,16.0
2018,Sangli,Secondary (IX-X),SC,16.11,17.15,14.9
2018,Sangli,Secondary (IX-X),ST,17.55,27.82,0.0
2018,Satara,Primary (I-V),Overall,0.61,0.66,0.55
2018,Satara,Primary (I-V),General,0.0,0.0,0.0
2018,Satara,Primary (I-V),OBC,2.55,2.71,2.36
2018,Satara,Primary (I-V),SC,0.0,0.0,0.14
2018,Satara,Primary (I-V),ST,2.67,3.85,1.26
2018,Satara,Upper Primary (VI-VIII),Overall,1.06,0.94,1.2
2018,Satara,Upper Primary (VI-VIII),General,0.06,0.37,0.0
2018,Satara,Upper Primary (VI-VIII),OBC,2.73,2.03,3.52
2018,Satara,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Satara,Upper Primary (VI-VIII),ST,14.06,14.75,13.12
2018,Satara,Secondary (IX-X),Overall,10.46,10.35,10.59
2018,Satara,Secondary (IX-X),General,8.0,8.28,7.69
2018,Satara,Secondary (IX-X),OBC,13.46,12.53,14.55
2018,Satara,Secondary (IX-X),SC,12.51,12.46,12.58
2018,Satara,Secondary (IX-X),ST,20.48,24.24,14.89
2018,Sindhudurg,Primary (I-V),Overall,0.52,0.54,0.51
2018,Sindhudurg,Primary (I-V),General,0.55,0.42,0.69
2018,Sindhudurg,Primary (I-V),OBC,1.8,1.76,1.84
2018,Sindhudurg,Primary (I-V),SC,0.0,0.0,0.0
2018,Sindhudurg,Primary (I-V),ST,0.0,0.0,0.0
2018,Sindhudurg,Upper Primary (VI-VIII),Overall,0.7,0.46,0.97
2018,Sindhudurg,Upper Primary (VI-VIII),General,0.0,0.0,0.52
2018,Sindhudurg,Upper Primary (VI-VIII),OBC,3.48,4.29,2.6
2018,Sindhudurg,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2018,Sindhudurg,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2018,Sindhudurg,Secondary (IX-X),Overall,8.55,9.76,7.21
2018,Sindhudurg,Secondary (IX-X),General,8.65,9.48,7.74
2018,Sindhudurg,Secondary (IX-X),OBC,9.38,10.83,7.77
2018,Sindhudurg,Secondary (IX-X),SC,6.06,8.75,2.77
2018,Sindhudurg,Secondary (IX-X),ST,0.0,0.0,0.0
2018,Solapur,Primary (I-V),Overall,0.85,0.98,0.69
2018,Solapur,Primary (I-V),General,0.42,0.68,0.13
2018,Solapur,Primary (I-V),OBC,1.04,1.23,0.83
2018,Solapur,Primary (I-V),SC,0.96,0.86,1.06
2018,Solapur,Primary (I-V),ST,4.52,3.35,5.89
2018,Solapur,Upper Primary (VI-VIII),Overall,1.42,1.24,1.62
2018,Solapur,Upper Primary (VI-VIII),General,0.45,0.56,0.33
2018,Solapur,Upper Primary (VI-VIII),OBC,1.84,1.57,2.14
2018,Solapur,Upper Primary (VI-VIII),SC,2.52,1.9,3.19
2018,Solapur,Upper Primary (VI-VIII),ST,4.16,3.65,4.77
2018,Solapur,Secondary (IX-X),Overall,16.46,15.38,17.78
2018,Solapur,Secondary (IX-X),General,12.81,12.29,13.45
2018,Solapur,Secondary (IX-X),OBC,17.26,15.59,19.32
2018,Solapur,Secondary (IX-X),SC,21.4,20.1,22.92
2018,Solapur,Secondary (IX-X),ST,40.91,41.06,40.7
2018,Thane,Primary (I-V),Overall,0.36,0.25,0.49
2018,Thane,Primary (I-V),General,0.0,0.0,0.0
2018,Thane,Primary (I-V),OBC,4.21,4.49,3.92
2018,Thane,Primary (I-V),SC,1.33,1.09,1.58
2018,Thane,Primary (I-V),ST,0.0,0.0,0.24
2018,Thane,Upper Primary (VI-VIII),Overall,2.3,2.02,2.61
2018,Thane,Upper Primary (VI-VIII),General,0.35,0.23,0.49
2018,Thane,Upper Primary (VI-VIII),OBC,6.46,5.97,6.96
