Year,District,Select Class,Social Category,Boys,Girls
2015,Kolhapur,Class 11,SC,3488,3000
2015,Kolhapur,Class 11,ST,122,115
2015,Kolhapur,Class 12,Overall,27135,21955
2015,Kolhapur,Class 12,General,18692,14675
2015,Kolhapur,Class 12,OBC,5342,4489
2015,Kolhapur,Class 12,SC,3015,2673
2015,Kolhapur,Class 12,ST,86,118
2015,Latur,Pre-Primary,Overall,6453,5114
2015,Latur,Pre-Primary,General,3781,3083
2015,Latur,Pre-Primary,OBC,1491,1167
2015,Latur,Pre-Primary,SC,1025,760
2015,Latur,Pre-Primary,ST,156,104
2015,Latur,Class 1,Overall,28124,23798
2015,Latur,Class 1,General,12619,10738
2015,Latur,Class 1,OBC,8667,7116
2015,Latur,Class 1,SC,5652,4987
2015,Latur,Class 1,ST,1186,957
2015,Latur,Class 2,Overall,26760,22877
2015,Latur,Class 2,General,12092,10324
2015,Latur,Class 2,OBC,8457,7036
2015,Latur,Class 2,SC,5401,4769
2015,Latur,Class 2,ST,810,748
2015,Latur,Class 3,Overall,26848,23033
2015,Latur,Class 3,General,12357,10395
2015,Latur,Class 3,OBC,8497,7103
2015,Latur,Class 3,SC,5237,4836
2015,Latur,Class 3,ST,757,699
2015,Latur,Class 4,Overall,26710,23456
2015,Latur,Class 4,General,11983,10724
2015,Latur,Class 4,OBC,8579,7034
2015,Latur,Class 4,SC,5320,5051
2015,Latur,Class 4,ST,828,647
2015,Latur,Class 5,Overall,27586,23236
2015,Latur,Class 5,General,12378,10245
2015,Latur,Class 5,OBC,8711,7183
2015,Latur,Class 5,SC,5451,5006
2015,Latur,Class 5,ST,1046,802
2015,Latur,Class 6,Overall,28301,23670
2015,Latur,Class 6,General,12743,10776
2015,Latur,Class 6,OBC,9082,7160
2015,Latur,Class 6,SC,5672,5075
2015,Latur,Class 6,ST,804,659
2015,Latur,Class 7,Overall,28961,23802
2015,Latur,Class 7,General,12877,10602
2015,Latur,Class 7,OBC,9413,7329
2015,Latur,Class 7,SC,5843,5198
2015,Latur,Class 7,ST,828,673
2015,Latur,Class 8,Overall,28202,22700
2015,Latur,Class 8,General,12500,10000
2015,Latur,Class 8,OBC,9255,7011
2015,Latur,Class 8,SC,5601,5129
2015,Latur,Class 8,ST,846,560
2015,Latur,Class 9,Overall,27778,21522
2015,Latur,Class 9,General,12128,9811
2015,Latur,Class 9,OBC,9174,6498
2015,Latur,Class 9,SC,5634,4688
2015,Latur,Class 9,ST,842,525
2015,Latur,Class 10,Overall,25736,18863
2015,Latur,Class 10,General,11442,8749
2015,Latur,Class 10,OBC,8584,5815
2015,Latur,Class 10,SC,4929,3819
2015,Latur,Class 10,ST,781,480
2015,Latur,Class 11,Overall,19994,15539
2015,Latur,Class 11,General,9572,7878
2015,Latur,Class 11,OBC,6387,4615
2015,Latur,Class 11,SC,3503,2681
2015,Latur,Class 11,ST,532,365
2015,Latur,Class 12,Overall,18267,13966
2015,Latur,Class 12,General,8465,7116
2015,Latur,Class 12,OBC,6192,4147
2015,Latur,Class 12,SC,3120,2365
2015,Latur,Class 12,ST,490,338
2015,Mumbai City,Pre-Primary,Overall,4800,3532
2015,Mumbai City,Pre-Primary,General,4675,3422
2015,Mumbai City,Pre-Primary,OBC,65,57
2015,Mumbai City,Pre-Primary,SC,55,43
2015,Mumbai City,Pre-Primary,ST,5,10
2015,Mumbai City,Class 1,Overall,11390,9546
2015,Mumbai City,Class 1,General,10953,9241
2015,Mumbai City,Class 1,OBC,180,119
2015,Mumbai City,Class 1,SC,220,153
2015,Mumbai City,Class 1,ST,37,33
2015,Mumbai City,Class 2,Overall,10996,9514
2015,Mumbai City,Class 2,General,10581,9246
2015,Mumbai City,Class 2,OBC,169,117
2015,Mumbai City,Class 2,SC,215,126
2015,Mumbai City,Class 2,ST,31,25
2015,Mumbai City,Class 3,Overall,10482,8974
2015,Mumbai City,Class 3,General,10103,8707
2015,Mumbai City,Class 3,OBC,179,99
2015,Mumbai City,Class 3,SC,154,137
2015,Mumbai City,Class 3,ST,46,31
2015,Mumbai City,Class 4,Overall,10154,8614
2015,Mumbai City,Class 4,General,9809,8360
2015,Mumbai City,Class 4,OBC,148,100
2015,Mumbai City,Class 4,SC,170,129
2015,Mumbai City,Class 4,ST,27,25
2015,Mumbai City,Class 5,Overall,72163,62861
2015,Mumbai City,Class 5,General,62508,53798
2015,Mumbai City,Class 5,OBC,4888,4479
2015,Mumbai City,Class 5,SC,4379,4214
2015,Mumbai City,Class 5,ST,388,370
2015,Mumbai City,Class 6,Overall,72804,63553
2015,Mumbai City,Class 6,General,62620,53944
2015,Mumbai City,Class 6,OBC,5280,4946
2015,Mumbai City,Class 6,SC,4491,4294
2015,Mumbai City,Class 6,ST,413,369
2015,Mumbai City,Class 7,Overall,74212,63615
2015,Mumbai City,Class 7,General,62902,53529
2015,Mumbai City,Class 7,OBC,5813,5070
2015,Mumbai City,Class 7,SC,5024,4650
2015,Mumbai City,Class 7,ST,473,366
2015,Mumbai City,Class 8,Overall,84339,72501
2015,Mumbai City,Class 8,General,70079,59506
2015,Mumbai City,Class 8,OBC,7157,6510
2015,Mumbai City,Class 8,SC,6573,5998
2015,Mumbai City,Class 8,ST,530,487
2015,Mumbai City,Class 9,Overall,94075,77761
2015,Mumbai City,Class 9,General,75874,62780
2015,Mumbai City,Class 9,OBC,8741,7247
2015,Mumbai City,Class 9,SC,8750,7187
2015,Mumbai City,Class 9,ST,710,547
2015,Mumbai City,Class 10,Overall,75906,69185
2015,Mumbai City,Class 10,General,60019,54738
2015,Mumbai City,Class 10,OBC,8290,7355
2015,Mumbai City,Class 10,SC,7062,6560
2015,Mumbai City,Class 10,ST,535,532
2015,Mumbai City,Class 11,Overall,85603,77588
2015,Mumbai City,Class 11,General,68484,61226
2015,Mumbai City,Class 11,OBC,9570,8878
2015,Mumbai City,Class 11,SC,6836,6602
2015,Mumbai City,Class 11,ST,713,882
2015,Mumbai City,Class 12,Overall,74678,69915
2015,Mumbai City,Class 12,General,59964,54828
2015,Mumbai City,Class 12,OBC,8071,8431
2015,Mumbai City,Class 12,SC,5994,5896
2015,Mumbai City,Class 12,ST,649,760
2015,Mumbai Suburban,Pre-Primary,Overall,31158,28834
2015,Mumbai Suburban,Pre-Primary,General,27280,24968
2015,Mumbai Suburban,Pre-Primary,OBC,1730,1849
2015,Mumbai Suburban,Pre-Primary,SC,1923,1821
2015,Mumbai Suburban,Pre-Primary,ST,225,196
2015,Mumbai Suburban,Class 1,Overall,79700,73059
2015,Mumbai Suburban,Class 1,General,67878,61679
2015,Mumbai Suburban,Class 1,OBC,5362,5151
2015,Mumbai Suburban,Class 1,SC,5861,5651
2015,Mumbai Suburban,Class 1,ST,599,578
2015,Mumbai Suburban,Class 2,Overall,87027,79581
2015,Mumbai Suburban,Class 2,General,73494,66457
2015,Mumbai Suburban,Class 2,OBC,6138,5957
2015,Mumbai Suburban,Class 2,SC,6695,6536
2015,Mumbai Suburban,Class 2,ST,700,631
2015,Mumbai Suburban,Class 3,Overall,87829,80596
2015,Mumbai Suburban,Class 3,General,73997,67242
2015,Mumbai Suburban,Class 3,OBC,6354,6161
2015,Mumbai Suburban,Class 3,SC,6737,6477
2015,Mumbai Suburban,Class 3,ST,741,716
2015,Mumbai Suburban,Class 4,Overall,90622,81832
2015,Mumbai Suburban,Class 4,General,76004,67435
2015,Mumbai Suburban,Class 4,OBC,6802,6836
2015,Mumbai Suburban,Class 4,SC,7010,6878
2015,Mumbai Suburban,Class 4,ST,806,683
2015,Mumbai Suburban,Class 5,Overall,26507,25655
2015,Mumbai Suburban,Class 5,General,20582,19514
2015,Mumbai Suburban,Class 5,OBC,2348,2495
2015,Mumbai Suburban,Class 5,SC,3165,3234
2015,Mumbai Suburban,Class 5,ST,412,412
2015,Mumbai Suburban,Class 6,Overall,25836,25066
2015,Mumbai Suburban,Class 6,General,19584,18679
2015,Mumbai Suburban,Class 6,OBC,2476,2530
2015,Mumbai Suburban,Class 6,SC,3397,3462
2015,Mumbai Suburban,Class 6,ST,379,395
2015,Mumbai Suburban,Class 7,Overall,24684,24158
2015,Mumbai Suburban,Class 7,General,18220,17463
2015,Mumbai Suburban,Class 7,OBC,2495,2695
2015,Mumbai Suburban,Class 7,SC,3518,3565
2015,Mumbai Suburban,Class 7,ST,451,435
2015,Mumbai Suburban,Class 8,Overall,12979,12332
2015,Mumbai Suburban,Class 8,General,9366,8765
2015,Mumbai Suburban,Class 8,OBC,1312,1316
2015,Mumbai Suburban,Class 8,SC,2090,2067
2015,Mumbai Suburban,Class 8,ST,211,184
2015,Mumbai Suburban,Class 9,Overall,8467,7356
2015,Mumbai Suburban,Class 9,General,6392,5365
2015,Mumbai Suburban,Class 9,OBC,787,805
2015,Mumbai Suburban,Class 9,SC,1190,1102
2015,Mumbai Suburban,Class 9,ST,98,84
2015,Mumbai Suburban,Class 10,Overall,5112,5615
2015,Mumbai Suburban,Class 10,General,3653,4010
2015,Mumbai Suburban,Class 10,OBC,640,690
2015,Mumbai Suburban,Class 10,SC,745,825
2015,Mumbai Suburban,Class 10,ST,74,90
2015,Mumbai Suburban,Class 11,Overall,0,0
2015,Mumbai Suburban,Class 11,General,0,0
2015,Mumbai Suburban,Class 11,OBC,0,0
2015,Mumbai Suburban,Class 11,SC,0,0
2015,Mumbai Suburban,Class 11,ST,0,0
2015,Mumbai Suburban,Class 12,Overall,0,0
2015,Mumbai Suburban,Class 12,General,0,0
2015,Mumbai Suburban,Class 12,OBC,0,0
2015,Mumbai Suburban,Class 12,SC,0,0
2015,Mumbai Suburban,Class 12,ST,0,0
2015,Nagpur,Pre-Primary,Overall,22099,19994
2015,Nagpur,Pre-Primary,General,6528,5860
2015,Nagpur,Pre-Primary,OBC,10868,9580
2015,Nagpur,Pre-Primary,SC,3337,3359
2015,Nagpur,Pre-Primary,ST,1366,1195
2015,Nagpur,Class 1,Overall,40533,36588
2015,Nagpur,Class 1,General,7749,6983
2015,Nagpur,Class 1,OBC,21009,18938
2015,Nagpur,Class 1,SC,7489,6894
2015,Nagpur,Class 1,ST,4286,3773
2015,Nagpur,Class 2,Overall,41233,38002
2015,Nagpur,Class 2,General,8015,7205
2015,Nagpur,Class 2,OBC,21445,19741
2015,Nagpur,Class 2,SC,7681,7181
2015,Nagpur,Class 2,ST,4092,3875
2015,Nagpur,Class 3,Overall,40348,36921
2015,Nagpur,Class 3,General,7672,6898
2015,Nagpur,Class 3,OBC,21065,19230
2015,Nagpur,Class 3,SC,7494,6905
2015,Nagpur,Class 3,ST,4117,3888
2015,Nagpur,Class 4,Overall,39824,36806
2015,Nagpur,Class 4,General,7626,6921
2015,Nagpur,Class 4,OBC,20718,19162
2015,Nagpur,Class 4,SC,7362,6923
2015,Nagpur,Class 4,ST,4118,3800
2015,Nagpur,Class 5,Overall,39946,36781
2015,Nagpur,Class 5,General,7738,6952
2015,Nagpur,Class 5,OBC,20863,19279
2015,Nagpur,Class 5,SC,7390,7110
2015,Nagpur,Class 5,ST,3955,3440
2015,Nagpur,Class 6,Overall,41392,37291
2015,Nagpur,Class 6,General,8051,7089
2015,Nagpur,Class 6,OBC,21675,19764
2015,Nagpur,Class 6,SC,7711,7064
2015,Nagpur,Class 6,ST,3955,3374
2015,Nagpur,Class 7,Overall,41048,36824
2015,Nagpur,Class 7,General,7759,7096
2015,Nagpur,Class 7,OBC,21831,19507
2015,Nagpur,Class 7,SC,7741,7067
2015,Nagpur,Class 7,ST,3717,3154
2015,Nagpur,Class 8,Overall,40085,36383
2015,Nagpur,Class 8,General,7351,6606
2015,Nagpur,Class 8,OBC,21551,19526
2015,Nagpur,Class 8,SC,7629,6959
2015,Nagpur,Class 8,ST,3554,3292
2015,Nagpur,Class 9,Overall,44036,37206
2015,Nagpur,Class 9,General,7702,6504
2015,Nagpur,Class 9,OBC,23759,20234
2015,Nagpur,Class 9,SC,8755,7110
2015,Nagpur,Class 9,ST,3820,3358
2015,Nagpur,Class 10,Overall,38585,36399
2015,Nagpur,Class 10,General,6670,6474
2015,Nagpur,Class 10,OBC,21094,19785
2015,Nagpur,Class 10,SC,7495,7135
2015,Nagpur,Class 10,ST,3326,3005
2015,Nagpur,Class 11,Overall,35006,35921
2015,Nagpur,Class 11,General,6969,6592
2015,Nagpur,Class 11,OBC,18631,19301
2015,Nagpur,Class 11,SC,7155,7328
2015,Nagpur,Class 11,ST,2251,2700
2015,Nagpur,Class 12,Overall,31220,32050
2015,Nagpur,Class 12,General,6123,5941
2015,Nagpur,Class 12,OBC,16820,17487
2015,Nagpur,Class 12,SC,6288,6486
2015,Nagpur,Class 12,ST,1989,2136
2015,Nanded,Pre-Primary,Overall,5080,3879
2015,Nanded,Pre-Primary,General,2935,2307
2015,Nanded,Pre-Primary,OBC,1199,847
2015,Nanded,Pre-Primary,SC,731,589
2015,Nanded,Pre-Primary,ST,215,136
2015,Nanded,Class 1,Overall,36686,32951
2015,Nanded,Class 1,General,12857,11428
2015,Nanded,Class 1,OBC,13101,11838
2015,Nanded,Class 1,SC,7218,6641
2015,Nanded,Class 1,ST,3510,3044
2015,Nanded,Class 2,Overall,35023,31494
2015,Nanded,Class 2,General,12365,10869
2015,Nanded,Class 2,OBC,12754,11508
2015,Nanded,Class 2,SC,6877,6243
2015,Nanded,Class 2,ST,3027,2874
2015,Nanded,Class 3,Overall,33959,31401
2015,Nanded,Class 3,General,11635,10713
2015,Nanded,Class 3,OBC,12568,11375
2015,Nanded,Class 3,SC,6634,6361
2015,Nanded,Class 3,ST,3122,2952
2015,Nanded,Class 4,Overall,33281,31458
2015,Nanded,Class 4,General,11378,10596
2015,Nanded,Class 4,OBC,12052,11541
2015,Nanded,Class 4,SC,6725,6315
2015,Nanded,Class 4,ST,3126,3006
2015,Nanded,Class 5,Overall,33365,31231
2015,Nanded,Class 5,General,11089,10277
2015,Nanded,Class 5,OBC,12298,11591
2015,Nanded,Class 5,SC,7002,6467
2015,Nanded,Class 5,ST,2976,2896
2015,Nanded,Class 6,Overall,32641,31123
2015,Nanded,Class 6,General,10839,10115
2015,Nanded,Class 6,OBC,12169,11423
2015,Nanded,Class 6,SC,6761,6720
2015,Nanded,Class 6,ST,2872,2865
2015,Nanded,Class 7,Overall,33209,31710
2015,Nanded,Class 7,General,10828,10133
2015,Nanded,Class 7,OBC,12344,11721
2015,Nanded,Class 7,SC,7136,7066
2015,Nanded,Class 7,ST,2901,2790
2015,Nanded,Class 8,Overall,30372,29074
2015,Nanded,Class 8,General,9941,9531
2015,Nanded,Class 8,OBC,11231,10439
2015,Nanded,Class 8,SC,6530,6603
2015,Nanded,Class 8,ST,2670,2501
2015,Nanded,Class 9,Overall,29725,26691
2015,Nanded,Class 9,General,9825,9009
2015,Nanded,Class 9,OBC,10754,9339
2015,Nanded,Class 9,SC,6509,5999
2015,Nanded,Class 9,ST,2637,2344
2015,Nanded,Class 10,Overall,26653,22201
2015,Nanded,Class 10,General,8724,7727
2015,Nanded,Class 10,OBC,9781,7591
2015,Nanded,Class 10,SC,5737,4840
2015,Nanded,Class 10,ST,2411,2043
2015,Nanded,Class 11,Overall,20145,15812
2015,Nanded,Class 11,General,7117,5917
2015,Nanded,Class 11,OBC,6960,5029
2015,Nanded,Class 11,SC,4289,3498
2015,Nanded,Class 11,ST,1779,1368
2015,Nanded,Class 12,Overall,17276,13250
2015,Nanded,Class 12,General,6144,5103
2015,Nanded,Class 12,OBC,6206,4246
2015,Nanded,Class 12,SC,3471,2874
2015,Nanded,Class 12,ST,1455,1027
2015,Nandurbar,Pre-Primary,Overall,2257,2066
2015,Nandurbar,Pre-Primary,General,609,538
2015,Nandurbar,Pre-Primary,OBC,1022,828
2015,Nandurbar,Pre-Primary,SC,206,169
2015,Nandurbar,Pre-Primary,ST,420,531
2015,Nandurbar,Class 1,Overall,19784,17976
2015,Nandurbar,Class 1,General,1277,1088
2015,Nandurbar,Class 1,OBC,2706,2243
2015,Nandurbar,Class 1,SC,466,422
2015,Nandurbar,Class 1,ST,15335,14223
2015,Nandurbar,Class 2,Overall,18121,16847
2015,Nandurbar,Class 2,General,1286,1071
2015,Nandurbar,Class 2,OBC,2464,2214
2015,Nandurbar,Class 2,SC,487,434
2015,Nandurbar,Class 2,ST,13884,13128
2015,Nandurbar,Class 3,Overall,17351,16229
2015,Nandurbar,Class 3,General,1301,1152
2015,Nandurbar,Class 3,OBC,2547,2222
2015,Nandurbar,Class 3,SC,447,404
2015,Nandurbar,Class 3,ST,13056,12451
2015,Nandurbar,Class 4,Overall,17614,16299
2015,Nandurbar,Class 4,General,1330,1229
2015,Nandurbar,Class 4,OBC,2609,2257
2015,Nandurbar,Class 4,SC,428,414
2015,Nandurbar,Class 4,ST,13247,12399
2015,Nandurbar,Class 5,Overall,17526,15904
2015,Nandurbar,Class 5,General,1542,1142
2015,Nandurbar,Class 5,OBC,2633,2263
2015,Nandurbar,Class 5,SC,477,419
2015,Nandurbar,Class 5,ST,12874,12080
2015,Nandurbar,Class 6,Overall,16958,15324
2015,Nandurbar,Class 6,General,1520,1165
2015,Nandurbar,Class 6,OBC,2712,2326
2015,Nandurbar,Class 6,SC,480,435
2015,Nandurbar,Class 6,ST,12246,11398
2015,Nandurbar,Class 7,Overall,16358,14684
2015,Nandurbar,Class 7,General,1505,1131
2015,Nandurbar,Class 7,OBC,2722,2332
2015,Nandurbar,Class 7,SC,494,421
2015,Nandurbar,Class 7,ST,11637,10800
2015,Nandurbar,Class 8,Overall,15167,13419
2015,Nandurbar,Class 8,General,1485,1121
2015,Nandurbar,Class 8,OBC,2610,2264
2015,Nandurbar,Class 8,SC,524,449
2015,Nandurbar,Class 8,ST,10548,9585
2015,Nandurbar,Class 9,Overall,14205,12051
2015,Nandurbar,Class 9,General,1476,1081
2015,Nandurbar,Class 9,OBC,2767,2342
2015,Nandurbar,Class 9,SC,530,479
2015,Nandurbar,Class 9,ST,9432,8149
2015,Nandurbar,Class 10,Overall,12576,10069
2015,Nandurbar,Class 10,General,1423,1013
2015,Nandurbar,Class 10,OBC,2779,2190
2015,Nandurbar,Class 10,SC,557,410
2015,Nandurbar,Class 10,ST,7817,6456
2015,Nandurbar,Class 11,Overall,9030,7411
2015,Nandurbar,Class 11,General,1013,849
2015,Nandurbar,Class 11,OBC,2228,1864
2015,Nandurbar,Class 11,SC,413,369
2015,Nandurbar,Class 11,ST,5376,4329
2015,Nandurbar,Class 12,Overall,8554,6773
2015,Nandurbar,Class 12,General,953,713
2015,Nandurbar,Class 12,OBC,2264,1790
2015,Nandurbar,Class 12,SC,405,318
2015,Nandurbar,Class 12,ST,4932,3952
2015,Nashik,Pre-Primary,Overall,17642,14111
2015,Nashik,Pre-Primary,General,8700,7316
2015,Nashik,Pre-Primary,OBC,6517,4844
2015,Nashik,Pre-Primary,SC,1527,1242
2015,Nashik,Pre-Primary,ST,898,709
2015,Nashik,Class 1,Overall,66262,58135
2015,Nashik,Class 1,General,18288,15172
2015,Nashik,Class 1,OBC,20917,17575
2015,Nashik,Class 1,SC,6065,5501
2015,Nashik,Class 1,ST,20992,19887
2015,Nashik,Class 2,Overall,64306,57537
2015,Nashik,Class 2,General,18092,15526
2015,Nashik,Class 2,OBC,20474,17485
2015,Nashik,Class 2,SC,6030,5559
2015,Nashik,Class 2,ST,19710,18967
2015,Nashik,Class 3,Overall,63422,56746
2015,Nashik,Class 3,General,17450,14858
2015,Nashik,Class 3,OBC,20191,17205
2015,Nashik,Class 3,SC,5783,5262
2015,Nashik,Class 3,ST,19998,19421
2015,Nashik,Class 4,Overall,63738,56431
2015,Nashik,Class 4,General,17386,14947
2015,Nashik,Class 4,OBC,20438,16983
2015,Nashik,Class 4,SC,5871,5507
2015,Nashik,Class 4,ST,20043,18994
2015,Nashik,Class 5,Overall,62708,55704
2015,Nashik,Class 5,General,18140,15629
2015,Nashik,Class 5,OBC,19783,16753
2015,Nashik,Class 5,SC,5817,5372
2015,Nashik,Class 5,ST,18968,17950
2015,Nashik,Class 6,Overall,61976,55187
2015,Nashik,Class 6,General,17743,15872
2015,Nashik,Class 6,OBC,19392,16437
2015,Nashik,Class 6,SC,5866,5383
2015,Nashik,Class 6,ST,18975,17495
2015,Nashik,Class 7,Overall,61941,55124
2015,Nashik,Class 7,General,17934,15777
2015,Nashik,Class 7,OBC,19148,16552
2015,Nashik,Class 7,SC,6065,5610
2015,Nashik,Class 7,ST,18794,17185
2015,Nashik,Class 8,Overall,59026,51061
2015,Nashik,Class 8,General,17812,15571
2015,Nashik,Class 8,OBC,18088,15170
2015,Nashik,Class 8,SC,5985,5219
2015,Nashik,Class 8,ST,17141,15101
2015,Nashik,Class 9,Overall,59799,47983
2015,Nashik,Class 9,General,18437,15400
2015,Nashik,Class 9,OBC,18853,14370
2015,Nashik,Class 9,SC,6788,5515
2015,Nashik,Class 9,ST,15721,12698
2015,Nashik,Class 10,Overall,49630,42529
2015,Nashik,Class 10,General,16193,14661
2015,Nashik,Class 10,OBC,16869,13675
2015,Nashik,Class 10,SC,5098,4585
2015,Nashik,Class 10,ST,11470,9608
2015,Nashik,Class 11,Overall,38006,32594
2015,Nashik,Class 11,General,12473,11416
2015,Nashik,Class 11,OBC,13076,11034
2015,Nashik,Class 11,SC,4262,3901
2015,Nashik,Class 11,ST,8195,6243
2015,Nashik,Class 12,Overall,33311,28042
2015,Nashik,Class 12,General,10899,10281
2015,Nashik,Class 12,OBC,11539,9375
2015,Nashik,Class 12,SC,3698,3309
2015,Nashik,Class 12,ST,7175,5077
2015,Palghar,Pre-Primary,Overall,10794,9135
2015,Palghar,Pre-Primary,General,7078,5879
2015,Palghar,Pre-Primary,OBC,2371,2044
2015,Palghar,Pre-Primary,SC,316,313
2015,Palghar,Pre-Primary,ST,1029,899
2015,Palghar,Class 1,Overall,38873,35617
2015,Palghar,Class 1,General,16656,14540
2015,Palghar,Class 1,OBC,5122,4811
2015,Palghar,Class 1,SC,1111,997
2015,Palghar,Class 1,ST,15984,15269
2015,Palghar,Class 2,Overall,36882,34035
2015,Palghar,Class 2,General,17010,14343
2015,Palghar,Class 2,OBC,4974,4702
2015,Palghar,Class 2,SC,1054,995
2015,Palghar,Class 2,ST,13844,13995
2015,Palghar,Class 3,Overall,36515,33674
2015,Palghar,Class 3,General,16257,14006
2015,Palghar,Class 3,OBC,5003,4612
2015,Palghar,Class 3,SC,1049,997
2015,Palghar,Class 3,ST,14206,14059
2015,Palghar,Class 4,Overall,37497,34373
2015,Palghar,Class 4,General,15904,13516
2015,Palghar,Class 4,OBC,5038,4712
2015,Palghar,Class 4,SC,992,982
2015,Palghar,Class 4,ST,15563,15163
2015,Palghar,Class 5,Overall,36851,33363
2015,Palghar,Class 5,General,15478,12961
2015,Palghar,Class 5,OBC,4737,4552
2015,Palghar,Class 5,SC,995,973
2015,Palghar,Class 5,ST,15641,14877
2015,Palghar,Class 6,Overall,37054,32804
2015,Palghar,Class 6,General,15078,12386
2015,Palghar,Class 6,OBC,4913,4620
2015,Palghar,Class 6,SC,1007,944
2015,Palghar,Class 6,ST,16056,14854
2015,Palghar,Class 7,Overall,38748,33439
2015,Palghar,Class 7,General,14431,11881
2015,Palghar,Class 7,OBC,5412,4858
2015,Palghar,Class 7,SC,1157,1056
2015,Palghar,Class 7,ST,17748,15644
2015,Palghar,Class 8,Overall,33620,28231
2015,Palghar,Class 8,General,13776,11189
2015,Palghar,Class 8,OBC,5314,4822
2015,Palghar,Class 8,SC,1061,973
2015,Palghar,Class 8,ST,13469,11247
2015,Palghar,Class 9,Overall,31961,26033
2015,Palghar,Class 9,General,13462,10817
2015,Palghar,Class 9,OBC,5521,4749
2015,Palghar,Class 9,SC,1166,979
2015,Palghar,Class 9,ST,11812,9488
2015,Palghar,Class 10,Overall,24033,20821
2015,Palghar,Class 10,General,11035,9263
2015,Palghar,Class 10,OBC,4697,4382
2015,Palghar,Class 10,SC,765,811
2015,Palghar,Class 10,ST,7536,6365
2015,Palghar,Class 11,Overall,19529,16457
2015,Palghar,Class 11,General,8986,7229
2015,Palghar,Class 11,OBC,4036,3880
2015,Palghar,Class 11,SC,760,722
2015,Palghar,Class 11,ST,5747,4626
2015,Palghar,Class 12,Overall,16293,14483
2015,Palghar,Class 12,General,7557,6688
2015,Palghar,Class 12,OBC,3330,3458
2015,Palghar,Class 12,SC,706,648
2015,Palghar,Class 12,ST,4700,3689
2015,Parbhani,Pre-Primary,Overall,5478,4746
2015,Parbhani,Pre-Primary,General,2857,2370
2015,Parbhani,Pre-Primary,OBC,1724,1560
2015,Parbhani,Pre-Primary,SC,775,706
2015,Parbhani,Pre-Primary,ST,122,110
2015,Parbhani,Class 1,Overall,22282,18693
2015,Parbhani,Class 1,General,10337,8371
2015,Parbhani,Class 1,OBC,8012,6684
2015,Parbhani,Class 1,SC,3260,3028
2015,Parbhani,Class 1,ST,673,610
2015,Parbhani,Class 2,Overall,21268,18429
2015,Parbhani,Class 2,General,9837,8389
2015,Parbhani,Class 2,OBC,7596,6452
2015,Parbhani,Class 2,SC,3159,2936
2015,Parbhani,Class 2,ST,676,652
2015,Parbhani,Class 3,Overall,20491,18320
2015,Parbhani,Class 3,General,9473,8207
2015,Parbhani,Class 3,OBC,7339,6497
2015,Parbhani,Class 3,SC,3030,3003
2015,Parbhani,Class 3,ST,649,613
2015,Parbhani,Class 4,Overall,20125,18342
2015,Parbhani,Class 4,General,9154,8289
2015,Parbhani,Class 4,OBC,7369,6525
2015,Parbhani,Class 4,SC,3010,2910
2015,Parbhani,Class 4,ST,592,618
2015,Parbhani,Class 5,Overall,19944,18396
2015,Parbhani,Class 5,General,8718,8164
2015,Parbhani,Class 5,OBC,7320,6632
2015,Parbhani,Class 5,SC,3240,2960
2015,Parbhani,Class 5,ST,666,640
2015,Parbhani,Class 6,Overall,20671,19027
2015,Parbhani,Class 6,General,9055,8290
2015,Parbhani,Class 6,OBC,7588,6946
2015,Parbhani,Class 6,SC,3336,3120
2015,Parbhani,Class 6,ST,692,671
2015,Parbhani,Class 7,Overall,20700,18731
2015,Parbhani,Class 7,General,9183,8187
2015,Parbhani,Class 7,OBC,7322,6819
2015,Parbhani,Class 7,SC,3500,3168
2015,Parbhani,Class 7,ST,695,557
2015,Parbhani,Class 8,Overall,19492,16810
2015,Parbhani,Class 8,General,8271,7122
2015,Parbhani,Class 8,OBC,7215,6182
2015,Parbhani,Class 8,SC,3402,2986
2015,Parbhani,Class 8,ST,604,520
2015,Parbhani,Class 9,Overall,19067,15247
2015,Parbhani,Class 9,General,8143,6669
2015,Parbhani,Class 9,OBC,6987,5527
2015,Parbhani,Class 9,SC,3307,2619
2015,Parbhani,Class 9,ST,630,432
2015,Parbhani,Class 10,Overall,16586,12378
2015,Parbhani,Class 10,General,7091,5604
2015,Parbhani,Class 10,OBC,6200,4394
2015,Parbhani,Class 10,SC,2759,2051
2015,Parbhani,Class 10,ST,536,329
2015,Parbhani,Class 11,Overall,12697,9337
2015,Parbhani,Class 11,General,5499,4366
2015,Parbhani,Class 11,OBC,4822,3219
2015,Parbhani,Class 11,SC,1977,1473
2015,Parbhani,Class 11,ST,399,279
2015,Parbhani,Class 12,Overall,12463,8473
2015,Parbhani,Class 12,General,5269,3905
2015,Parbhani,Class 12,OBC,4667,2855
2015,Parbhani,Class 12,SC,2048,1423
2015,Parbhani,Class 12,ST,479,290
2015,Pune,Pre-Primary,Overall,77898,64099
2015,Pune,Pre-Primary,General,46694,38682
2015,Pune,Pre-Primary,OBC,17986,14473
2015,Pune,Pre-Primary,SC,11274,9426
2015,Pune,Pre-Primary,ST,1944,1518
2015,Pune,Class 1,Overall,96627,82769
2015,Pune,Class 1,General,51833,43826
2015,Pune,Class 1,OBC,25212,21320
