Year,District,Social Category,Gender,Pre-Primary,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,Class 10,Class 11,Class 12
2024,Dhule,OBC,Girls,1431,6268,6613,6996,7208,6853,6731,7149,6974,7397,6993,5862,5776
2024,Dhule,SC,Total,290,1734,1925,2054,2026,1971,2020,2061,2101,2185,2095,1669,1677
2024,Dhule,SC,Boys,150,914,1017,1097,1067,1022,1073,1083,1087,1188,1159,863,929
2024,Dhule,SC,Girls,140,820,908,957,959,949,947,978,1014,997,936,806,748
2024,Dhule,ST,Total,337,18260,18677,19025,18372,16858,18593,17635,16632,16026,13536,6541,6224
2024,Dhule,ST,Boys,176,9424,9623,9805,9405,8548,9615,9350,8705,8535,7452,3473,3383
2024,Dhule,ST,Girls,161,8836,9054,9220,8967,8310,8978,8285,7927,7491,6084,3068,2841
2024,Gadchiroli,Overall,Total,4732,16348,15735,16652,18286,15318,14069,15880,15334,15573,15665,12896,13018
2024,Gadchiroli,Overall,Boys,2490,8319,7859,8425,9274,7661,7129,8088,7727,7768,8152,6486,6494
2024,Gadchiroli,Overall,Girls,2242,8029,7876,8227,9012,7657,6940,7792,7607,7805,7513,6410,6524
2024,Gadchiroli,General,Total,822,1298,1264,1528,1641,1480,1297,1333,1373,1389,1387,1239,1156
2024,Gadchiroli,General,Boys,449,633,632,773,833,749,660,682,681,703,714,620,597
2024,Gadchiroli,General,Girls,373,665,632,755,808,731,637,651,692,686,673,619,559
2024,Gadchiroli,OBC,Total,2183,6164,6128,6457,7535,6068,5479,6414,6378,6371,6553,5606,5801
2024,Gadchiroli,OBC,Boys,1138,3174,3111,3261,3837,3029,2791,3345,3235,3197,3435,2872,2876
2024,Gadchiroli,OBC,Girls,1045,2990,3017,3196,3698,3039,2688,3069,3143,3174,3118,2734,2925
2024,Gadchiroli,SC,Total,737,1584,1551,1713,1869,1611,1422,1678,1498,1556,1650,1460,1444
2024,Gadchiroli,SC,Boys,398,823,745,868,927,792,729,831,766,798,866,724,732
2024,Gadchiroli,SC,Girls,339,761,806,845,942,819,693,847,732,758,784,736,712
2024,Gadchiroli,ST,Total,990,7302,6792,6954,7241,6159,5871,6455,6085,6257,6075,4591,4617
2024,Gadchiroli,ST,Boys,505,3689,3371,3523,3677,3091,2949,3230,3045,3070,3137,2270,2289
2024,Gadchiroli,ST,Girls,485,3613,3421,3431,3564,3068,2922,3225,3040,3187,2938,2321,2328
2024,Gondia,Overall,Total,1525,18591,18091,19071,21872,19001,14340,18251,19830,20244,20000,18193,18435
2024,Gondia,Overall,Boys,790,9627,9265,9768,11096,9746,7344,9429,10205,10468,10432,9357,9444
2024,Gondia,Overall,Girls,735,8964,8826,9303,10776,9255,6996,8822,9625,9776,9568,8836,8991
2024,Gondia,General,Total,199,1157,1158,1166,1441,1225,996,1176,1297,1228,1289,1124,1205
2024,Gondia,General,Boys,106,616,585,617,754,631,535,599,706,663,672,549,624
2024,Gondia,General,Girls,93,541,573,549,687,594,461,577,591,565,617,575,581
2024,Gondia,OBC,Total,963,11861,11680,12266,14126,12282,9043,11653,12397,12896,12705,11743,11707
2024,Gondia,OBC,Boys,496,6102,5978,6328,7162,6302,4609,6022,6385,6641,6694,6102,6015
2024,Gondia,OBC,Girls,467,5759,5702,5938,6964,5980,4434,5631,6012,6255,6011,5641,5692
2024,Gondia,SC,Total,280,2122,2146,2193,2524,2255,1774,2234,2366,2501,2415,2272,2332
2024,Gondia,SC,Boys,140,1101,1088,1129,1293,1170,924,1147,1197,1336,1197,1179,1202
2024,Gondia,SC,Girls,140,1021,1058,1064,1231,1085,850,1087,1169,1165,1218,1093,1130
2024,Gondia,ST,Total,83,3451,3107,3446,3781,3239,2527,3188,3770,3619,3591,3054,3191
2024,Gondia,ST,Boys,48,1808,1614,1694,1887,1643,1276,1661,1917,1828,1869,1527,1603
2024,Gondia,ST,Girls,35,1643,1493,1752,1894,1596,1251,1527,1853,1791,1722,1527,1588
2024,Hingoli,Overall,Total,373,17867,18442,18687,20247,17892,19271,19654,18685,17982,18108,13915,13764
2024,Hingoli,Overall,Boys,223,9367,9387,9620,10326,9174,9686,9912,9630,9487,9473,7217,7303
2024,Hingoli,Overall,Girls,150,8500,9055,9067,9921,8718,9585,9742,9055,8495,8635,6698,6461
2024,Hingoli,General,Total,237,7230,7633,7805,8396,7434,8007,8300,7523,7480,7371,5715,5825
2024,Hingoli,General,Boys,145,3807,3927,4029,4323,3876,4059,4282,3971,4018,3868,2985,3099
2024,Hingoli,General,Girls,92,3423,3706,3776,4073,3558,3948,4018,3552,3462,3503,2730,2726
2024,Hingoli,OBC,Total,108,5709,5752,5705,6417,5645,6072,6262,6095,5785,5656,4377,4184
2024,Hingoli,OBC,Boys,66,3026,2866,2936,3209,2846,3015,3119,3136,3011,2946,2287,2163
2024,Hingoli,OBC,Girls,42,2683,2886,2769,3208,2799,3057,3143,2959,2774,2710,2090,2021
2024,Hingoli,SC,Total,19,2935,3018,3162,3358,3078,3267,3344,3294,3199,3447,2676,2563
2024,Hingoli,SC,Boys,9,1474,1545,1643,1736,1551,1619,1667,1656,1668,1796,1365,1388
2024,Hingoli,SC,Girls,10,1461,1473,1519,1622,1527,1648,1677,1638,1531,1651,1311,1175
2024,Hingoli,ST,Total,9,1993,2039,2015,2076,1735,1925,1748,1773,1518,1634,1147,1192
2024,Hingoli,ST,Boys,3,1060,1049,1012,1058,901,993,844,867,790,863,580,653
2024,Hingoli,ST,Girls,6,933,990,1003,1018,834,932,904,906,728,771,567,539
2024,Jalgaon,Overall,Total,8796,67548,68777,72760,76640,70249,73308,75906,73932,74656,69537,45107,44293
2024,Jalgaon,Overall,Boys,5166,35645,36415,38111,40418,36793,38773,40533,40635,41179,38943,24382,23703
2024,Jalgaon,Overall,Girls,3630,31903,32362,34649,36222,33456,34535,35373,33297,33477,30594,20725,20590
2024,Jalgaon,General,Total,2169,13261,13402,13795,13582,12866,12795,13421,12866,12537,11898,7607,7182
2024,Jalgaon,General,Boys,1244,7104,7162,7336,7239,6738,6914,7149,6995,6817,6637,4100,3874
2024,Jalgaon,General,Girls,925,6157,6240,6459,6343,6128,5881,6272,5871,5720,5261,3507,3308
2024,Jalgaon,OBC,Total,5694,31432,32013,34203,37227,34068,35843,38075,37664,38654,36704,26851,26878
2024,Jalgaon,OBC,Boys,3430,16803,17181,17890,19722,18014,18963,20568,21119,21846,20940,14547,14295
2024,Jalgaon,OBC,Girls,2264,14629,14832,16313,17505,16054,16880,17507,16545,16808,15764,12304,12583
2024,Jalgaon,SC,Total,639,5547,5943,6255,6820,6032,6296,6695,6557,6900,6706,4486,4529
2024,Jalgaon,SC,Boys,327,2769,3027,3208,3519,3142,3229,3491,3456,3648,3549,2239,2322
2024,Jalgaon,SC,Girls,312,2778,2916,3047,3301,2890,3067,3204,3101,3252,3157,2247,2207
2024,Jalgaon,ST,Total,294,17308,17419,18507,19011,17283,18374,17715,16845,16565,14229,6163,5704
2024,Jalgaon,ST,Boys,165,8969,9045,9677,9938,8899,9667,9325,9065,8868,7817,3496,3212
2024,Jalgaon,ST,Girls,129,8339,8374,8830,9073,8384,8707,8390,7780,7697,6412,2667,2492
2024,Jalna,Overall,Total,660,31705,33692,34917,36333,32373,34602,35825,34760,34821,33569,30095,28613
2024,Jalna,Overall,Boys,369,16545,17399,18058,18669,16526,17531,18371,18298,18635,18377,16358,15898
2024,Jalna,Overall,Girls,291,15160,16293,16859,17664,15847,17071,17454,16462,16186,15192,13737,12715
2024,Jalna,General,Total,481,14914,16070,16356,17491,15393,16436,17000,16208,16252,15943,14014,13121
2024,Jalna,General,Boys,270,7827,8304,8397,8990,7926,8285,8798,8632,8761,8816,7644,7332
2024,Jalna,General,Girls,211,7087,7766,7959,8501,7467,8151,8202,7576,7491,7127,6370,5789
2024,Jalna,OBC,Total,106,11206,11523,12112,12375,11024,11929,12327,12154,12318,11613,10944,10588
2024,Jalna,OBC,Boys,53,5812,5946,6360,6344,5619,6009,6233,6370,6587,6360,6020,5938
2024,Jalna,OBC,Girls,53,5394,5577,5752,6031,5405,5920,6094,5784,5731,5253,4924,4650
2024,Jalna,SC,Total,63,4479,5011,5269,5324,4968,5146,5400,5390,5304,5077,4290,4228
2024,Jalna,SC,Boys,39,2329,2588,2693,2738,2466,2675,2771,2745,2782,2668,2221,2253
2024,Jalna,SC,Girls,24,2150,2423,2576,2586,2502,2471,2629,2645,2522,2409,2069,1975
2024,Jalna,ST,Total,10,1106,1088,1180,1143,988,1091,1098,1008,947,936,847,676
2024,Jalna,ST,Boys,7,577,561,608,597,515,562,569,551,505,533,473,375
2024,Jalna,ST,Girls,3,529,527,572,546,473,529,529,457,442,403,374,301
2024,Kolhapur,Overall,Total,1352,47560,50314,52314,57942,54036,54306,56845,57734,58280,57524,48610,48688
2024,Kolhapur,Overall,Boys,769,25379,26553,27539,30468,28786,28853,30492,31325,32241,31862,25924,25978
2024,Kolhapur,Overall,Girls,583,22181,23761,24775,27474,25250,25453,26353,26409,26039,25662,22686,22710
2024,Kolhapur,General,Total,945,28690,30299,31215,34974,32939,33301,34946,35338,35796,35145,30151,30875
2024,Kolhapur,General,Boys,545,15481,16124,16508,18482,17649,17691,18907,19440,19940,19630,16292,16781
2024,Kolhapur,General,Girls,400,13209,14175,14707,16492,15290,15610,16039,15898,15856,15515,13859,14094
2024,Kolhapur,OBC,Total,275,11934,12437,13004,14156,13154,13159,13718,14117,14117,14001,11862,11003
2024,Kolhapur,OBC,Boys,153,6248,6532,6888,7409,7009,7116,7304,7592,7780,7874,6316,5854
2024,Kolhapur,OBC,Girls,122,5686,5905,6116,6747,6145,6043,6414,6525,6337,6127,5546,5149
2024,Kolhapur,SC,Total,124,6621,7228,7745,8430,7607,7510,7911,8030,8123,8124,6394,6625
2024,Kolhapur,SC,Boys,67,3485,3736,3960,4368,3940,3868,4128,4154,4389,4203,3203,3243
2024,Kolhapur,SC,Girls,57,3136,3492,3785,4062,3667,3642,3783,3876,3734,3921,3191,3382
2024,Kolhapur,ST,Total,8,315,350,350,382,336,336,270,249,244,254,203,185
2024,Kolhapur,ST,Boys,4,165,161,183,209,188,178,153,139,132,155,113,100
2024,Kolhapur,ST,Girls,4,150,189,167,173,148,158,117,110,112,99,90,85
2024,Latur,Overall,Total,1039,37772,38685,39281,42007,37775,41929,43331,43287,44168,45016,33161,33688
2024,Latur,Overall,Boys,519,19518,20071,20351,22113,19679,22283,23313,23987,24636,25256,17672,18120
2024,Latur,Overall,Girls,520,18254,18614,18930,19894,18096,19646,20018,19300,19532,19760,15489,15568
2024,Latur,General,Total,767,19272,19226,19101,20627,18452,20275,20381,20441,20633,20605,15385,16055
2024,Latur,General,Boys,367,9947,9983,9915,10925,9636,10643,10874,11276,11455,11408,8061,8603
2024,Latur,General,Girls,400,9325,9243,9186,9702,8816,9632,9507,9165,9178,9197,7324,7452
2024,Latur,OBC,Total,188,10745,11008,11636,12376,11480,12547,13449,13297,13882,13887,10330,10331
2024,Latur,OBC,Boys,107,5624,5743,6105,6536,6000,6737,7403,7517,7929,8060,5723,5645
2024,Latur,OBC,Girls,81,5121,5265,5531,5840,5480,5810,6046,5780,5953,5827,4607,4686
2024,Latur,SC,Total,67,6681,7256,7279,7652,6736,7772,8094,8029,8200,8638,6307,6246
2024,Latur,SC,Boys,34,3382,3728,3689,3911,3458,4157,4264,4329,4410,4703,3261,3317
2024,Latur,SC,Girls,33,3299,3528,3590,3741,3278,3615,3830,3700,3790,3935,3046,2929
2024,Latur,ST,Total,17,1074,1195,1265,1352,1107,1335,1407,1520,1453,1886,1139,1056
2024,Latur,ST,Boys,11,565,617,642,741,585,746,772,865,842,1085,627,555
2024,Latur,ST,Girls,6,509,578,623,611,522,589,635,655,611,801,512,501
2024,Mumbai,Overall,Total,9769,27274,27250,26703,26772,114453,106908,110772,122956,131104,129695,141500,138640
2024,Mumbai,Overall,Boys,5445,14363,14478,14186,14212,59866,55998,58304,64947,69300,67181,71853,69527
2024,Mumbai,Overall,Girls,4324,12911,12772,12517,12560,54587,50910,52468,58009,61804,62514,69647,69113
2024,Mumbai,General,Total,9388,25282,25048,24580,24623,99317,92375,95131,104711,110723,108420,118321,114992
2024,Mumbai,General,Boys,5237,13309,13323,13051,13072,52028,48512,50329,55634,58849,56428,60752,58035
2024,Mumbai,General,Girls,4151,11973,11725,11529,11551,47289,43863,44802,49077,51874,51992,57569,56957
2024,Mumbai,OBC,Total,214,1080,1183,1077,1052,7859,7511,8149,9388,10289,10933,12978,13129
2024,Mumbai,OBC,Boys,118,575,618,561,564,4029,3854,4091,4758,5301,5601,6286,6417
2024,Mumbai,OBC,Girls,96,505,565,516,488,3830,3657,4058,4630,4988,5332,6692,6712
2024,Mumbai,SC,Total,153,789,893,963,971,6701,6505,6975,8160,9362,9636,9422,9811
2024,Mumbai,SC,Boys,82,416,472,523,507,3514,3366,3613,4212,4774,4805,4437,4719
2024,Mumbai,SC,Girls,71,373,421,440,464,3187,3139,3362,3948,4588,4831,4985,5092
2024,Mumbai,ST,Total,14,123,126,83,126,576,517,517,697,730,706,779,708
2024,Mumbai,ST,Boys,8,63,65,51,69,295,266,271,343,376,347,378,356
2024,Mumbai,ST,Girls,6,60,61,32,57,281,251,246,354,354,359,401,352
2024,Mumbai Suburban,Overall,Total,38311,118705,122702,129201,129799,36776,33294,32231,29286,21897,16561,0,0
2024,Mumbai Suburban,Overall,Boys,19898,61429,63226,66695,67346,19030,17265,16836,15062,11455,8054,0,0
2024,Mumbai Suburban,Overall,Girls,18413,57276,59476,62506,62453,17746,16029,15395,14224,10442,8507,0,0
2024,Mumbai Suburban,General,Total,33060,105095,107953,112469,111465,31633,28696,27596,24887,18835,14282,0,0
2024,Mumbai Suburban,General,Boys,17168,54432,55663,58152,58043,16468,15018,14545,12983,9929,7005,0,0
2024,Mumbai Suburban,General,Girls,15892,50663,52290,54317,53422,15165,13678,13051,11904,8906,7277,0,0
2024,Mumbai Suburban,OBC,Total,2276,6810,7292,8383,9117,2347,2062,1952,1832,1215,884,0,0
2024,Mumbai Suburban,OBC,Boys,1169,3501,3718,4315,4612,1172,1017,998,890,603,397,0,0
2024,Mumbai Suburban,OBC,Girls,1107,3309,3574,4068,4505,1175,1045,954,942,612,487,0,0
2024,Mumbai Suburban,SC,Total,2705,6258,6939,7781,8583,2598,2345,2458,2353,1707,1280,0,0
2024,Mumbai Suburban,SC,Boys,1423,3206,3589,3943,4354,1284,1132,1187,1099,858,600,0,0
2024,Mumbai Suburban,SC,Girls,1282,3052,3350,3838,4229,1314,1213,1271,1254,849,680,0,0
2024,Mumbai Suburban,ST,Total,270,542,518,568,634,198,191,225,214,140,115,0,0
2024,Mumbai Suburban,ST,Boys,138,290,256,285,337,106,98,106,90,65,52,0,0
2024,Mumbai Suburban,ST,Girls,132,252,262,283,297,92,93,119,124,75,63,0,0
2024,Nagpur,Overall,Total,17566,68672,68831,74196,76299,70007,63687,67359,71144,72173,70222,64472,63410
2024,Nagpur,Overall,Boys,9218,35462,35412,38415,39378,35928,32934,34985,37226,37530,36625,31902,31774
2024,Nagpur,Overall,Girls,8348,33210,33419,35781,36921,34079,30753,32374,33918,34643,33597,32570,31636
2024,Nagpur,General,Total,4381,15222,14641,15234,14693,13894,13177,13940,14309,14240,13566,12421,11927
2024,Nagpur,General,Boys,2310,7950,7543,7895,7641,7261,6875,7290,7542,7459,7004,6147,6049
2024,Nagpur,General,Girls,2071,7272,7098,7339,7052,6633,6302,6650,6767,6781,6562,6274,5878
2024,Nagpur,OBC,Total,9350,35990,35848,39097,41223,37610,33422,35396,37888,38185,37622,35109,34932
2024,Nagpur,OBC,Boys,4932,18620,18484,20302,21190,19303,17317,18385,19814,19805,19754,17538,17540
2024,Nagpur,OBC,Girls,4418,17370,17364,18795,20033,18307,16105,17011,18074,18380,17868,17571,17392
2024,Nagpur,SC,Total,3154,11741,12456,13385,13671,12357,11407,11963,12818,13131,12699,11858,11653
2024,Nagpur,SC,Boys,1623,6017,6401,6945,7030,6255,5765,6184,6692,6820,6591,5768,5781
2024,Nagpur,SC,Girls,1531,5724,6055,6440,6641,6102,5642,5779,6126,6311,6108,6090,5872
2024,Nagpur,ST,Total,681,5719,5886,6480,6712,6146,5681,6060,6129,6617,6335,5084,4898
2024,Nagpur,ST,Boys,353,2875,2984,3273,3517,3109,2977,3126,3178,3446,3276,2449,2404
2024,Nagpur,ST,Girls,328,2844,2902,3207,3195,3037,2704,2934,2951,3171,3059,2635,2494
2024,Nanded,Overall,Total,572,52905,53779,54642,59138,53068,55846,57589,56264,55797,54396,39165,39495
2024,Nanded,Overall,Boys,325,27177,27577,27924,30106,27284,28497,29497,28736,28782,28390,20248,20824
2024,Nanded,Overall,Girls,247,25728,26202,26718,29032,25784,27349,28092,27528,27015,26006,18917,18671
2024,Nanded,General,Total,273,20615,20742,21240,22714,20409,21373,21441,20815,20242,19769,14380,14179
2024,Nanded,General,Boys,163,10699,10654,11006,11670,10529,11071,11083,10899,10544,10373,7399,7601
2024,Nanded,General,Girls,110,9916,10088,10234,11044,9880,10302,10358,9916,9698,9396,6981,6578
2024,Nanded,OBC,Total,220,18222,18216,18554,20583,18353,19419,20544,19558,19987,19197,13841,14235
2024,Nanded,OBC,Boys,123,9309,9293,9422,10409,9400,9858,10411,9888,10338,9965,7423,7644
2024,Nanded,OBC,Girls,97,8913,8923,9132,10174,8953,9561,10133,9670,9649,9232,6418,6591
2024,Nanded,SC,Total,57,9435,10163,10106,10862,9850,10325,10682,10712,10654,10675,7690,7810
2024,Nanded,SC,Boys,31,4843,5239,5119,5482,5074,5223,5500,5381,5477,5536,3843,3967
2024,Nanded,SC,Girls,26,4592,4924,4987,5380,4776,5102,5182,5331,5177,5139,3847,3843
2024,Nanded,ST,Total,22,4633,4658,4742,4979,4456,4729,4922,5179,4914,4755,3254,3271
2024,Nanded,ST,Boys,8,2326,2391,2377,2545,2281,2345,2503,2568,2423,2516,1583,1612
2024,Nanded,ST,Girls,14,2307,2267,2365,2434,2175,2384,2419,2611,2491,2239,1671,1659
2024,Nandurbar,Overall,Total,416,31313,31691,32122,31728,29735,30946,30392,28632,28839,28080,18568,17621
2024,Nandurbar,Overall,Boys,212,16100,16326,16541,16227,15216,16008,15598,14699,15023,14637,9736,9376
2024,Nandurbar,Overall,Girls,204,15213,15365,15581,15501,14519,14938,14794,13933,13816,13443,8832,8245
2024,Nandurbar,General,Total,101,2005,2139,2141,2273,2043,2108,2281,2103,2308,2039,1929,2035
2024,Nandurbar,General,Boys,55,1074,1164,1130,1201,1078,1162,1242,1208,1298,1167,1099,1141
2024,Nandurbar,General,Girls,46,931,975,1011,1072,965,946,1039,895,1010,872,830,894
2024,Nandurbar,OBC,Total,169,4172,4259,4625,4770,4412,4636,4641,4483,4692,4767,3985,3939
2024,Nandurbar,OBC,Boys,75,2203,2211,2407,2475,2284,2458,2521,2414,2566,2544,2103,2132
2024,Nandurbar,OBC,Girls,94,1969,2048,2218,2295,2128,2178,2120,2069,2126,2223,1882,1807
2024,Nandurbar,SC,Total,24,719,692,736,722,728,758,760,799,828,851,769,721
2024,Nandurbar,SC,Boys,14,383,378,377,365,386,408,388,418,454,451,403,380
2024,Nandurbar,SC,Girls,10,336,314,359,357,342,350,372,381,374,400,366,341
2024,Nandurbar,ST,Total,122,24417,24601,24620,23963,22552,23444,22710,21247,21011,20423,11885,10926
2024,Nandurbar,ST,Boys,68,12440,12573,12627,12186,11468,11980,11447,10659,10705,10475,6131,5723
2024,Nandurbar,ST,Girls,54,11977,12028,11993,11777,11084,11464,11263,10588,10306,9948,5754,5203
2024,Nashik,Overall,Total,6053,111286,113912,120129,124420,112622,113189,116502,114847,114772,106374,76518,71480
2024,Nashik,Overall,Boys,3266,57866,59367,61815,64199,58622,58990,61291,61170,61568,56256,39778,37028
2024,Nashik,Overall,Girls,2787,53420,54545,58314,60221,54000,54199,55211,53677,53204,50118,36740,34452
2024,Nashik,General,Total,3475,31417,31666,32587,34048,31637,31535,32448,32201,31877,31085,23161,21690
2024,Nashik,General,Boys,1929,16360,16542,16809,17674,16554,16368,17206,17257,17216,16487,11958,11183
2024,Nashik,General,Girls,1546,15057,15124,15778,16374,15083,15167,15242,14944,14661,14598,11203,10507
2024,Nashik,OBC,Total,2116,34422,34852,37638,38983,35357,34403,35329,35193,36640,34014,26411,25584
2024,Nashik,OBC,Boys,1106,18128,18400,19582,20382,18635,18347,18828,19401,20238,18399,13928,13501
2024,Nashik,OBC,Girls,1010,16294,16452,18056,18601,16722,16056,16501,15792,16402,15615,12483,12083
2024,Nashik,SC,Total,313,9474,10253,11044,11312,10520,10066,10385,11131,11148,10164,7742,7256
2024,Nashik,SC,Boys,156,4818,5319,5617,5858,5355,5253,5436,5830,5929,5312,3828,3667
2024,Nashik,SC,Girls,157,4656,4934,5427,5454,5165,4813,4949,5301,5219,4852,3914,3589
2024,Nashik,ST,Total,149,35973,37141,38860,40077,35108,37185,38340,36322,35107,31111,19204,16950
2024,Nashik,ST,Boys,75,18560,19106,19807,20285,18078,19022,19821,18682,18185,16058,10064,8677
2024,Nashik,ST,Girls,74,17413,18035,19053,19792,17030,18163,18519,17640,16922,15053,9140,8273
2024,Palghar,Overall,Total,12258,63683,66129,69026,70434,67611,65915,67808,67529,61472,58092,42535,37724
2024,Palghar,Overall,Boys,6420,32856,34256,35897,36507,34946,34198,35333,35461,32353,29665,21487,19048
2024,Palghar,Overall,Girls,5838,30827,31873,33129,33927,32665,31717,32475,32068,29119,28427,21048,18676
2024,Palghar,General,Total,9769,31222,31911,32994,32408,31569,30214,30737,30725,29362,28137,20849,18449
2024,Palghar,General,Boys,5116,16371,16731,17506,17029,16625,16148,16491,16486,15698,14780,10974,9626
2024,Palghar,General,Girls,4653,14851,15180,15488,15379,14944,14066,14246,14239,13664,13357,9875,8823
2024,Palghar,OBC,Total,1714,7409,8159,8897,9544,9040,8338,8895,9305,9047,8960,7247,6823
2024,Palghar,OBC,Boys,893,3836,4153,4581,4897,4605,4292,4552,4865,4755,4525,3528,3397
2024,Palghar,OBC,Girls,821,3573,4006,4316,4647,4435,4046,4343,4440,4292,4435,3719,3426
2024,Palghar,SC,Total,319,1388,1645,1790,1792,1907,1729,1827,1839,1779,1749,1339,1245
2024,Palghar,SC,Boys,160,725,857,914,914,997,899,940,939,882,884,664,610
2024,Palghar,SC,Girls,159,663,788,876,878,910,830,887,900,897,865,675,635
2024,Palghar,ST,Total,456,23664,24414,25345,26690,25095,25634,26349,25660,21284,19246,13100,11207
2024,Palghar,ST,Boys,251,11924,12515,12896,13667,12719,12859,13350,13171,11018,9476,6321,5415
2024,Palghar,ST,Girls,205,11740,11899,12449,13023,12376,12775,12999,12489,10266,9770,6779,5792
2024,Parbhani,Overall,Total,238,30524,31556,32153,34495,30399,31986,33595,32578,32484,32886,23618,24151
2024,Parbhani,Overall,Boys,136,15784,16115,16450,17800,15584,16560,17287,17367,17335,17799,12396,12861
2024,Parbhani,Overall,Girls,102,14740,15441,15703,16695,14815,15426,16308,15211,15149,15087,11222,11290
2024,Parbhani,General,Total,137,15203,15580,15931,16812,14812,15429,15909,15480,15265,15660,10722,10955
2024,Parbhani,General,Boys,76,7909,8027,8167,8695,7549,8054,8299,8265,8239,8599,5601,5729
2024,Parbhani,General,Girls,61,7294,7553,7764,8117,7263,7375,7610,7215,7026,7061,5121,5226
2024,Parbhani,OBC,Total,81,10318,10528,10710,11692,10473,10931,11915,11330,11355,11446,8778,8948
2024,Parbhani,OBC,Boys,49,5364,5313,5461,5947,5408,5576,6088,6009,6076,6124,4748,4934
2024,Parbhani,OBC,Girls,32,4954,5215,5249,5745,5065,5355,5827,5321,5279,5322,4030,4014
2024,Parbhani,SC,Total,15,4115,4491,4483,4883,4203,4547,4710,4567,4780,4783,3399,3446
2024,Parbhani,SC,Boys,8,2035,2303,2286,2557,2142,2337,2346,2419,2463,2538,1679,1775
2024,Parbhani,SC,Girls,7,2080,2188,2197,2326,2061,2210,2364,2148,2317,2245,1720,1671
2024,Parbhani,ST,Total,5,888,957,1029,1108,911,1079,1061,1201,1084,997,719,802
2024,Parbhani,ST,Boys,3,476,472,536,601,485,593,554,674,557,538,368,423
2024,Parbhani,ST,Girls,2,412,485,493,507,426,486,507,527,527,459,351,379
