Year,District,Social Category,Gender,Primary (I-V),Upper Primary (VI-VIII),Secondary (IX-X)
2016,Hingoli,OBC,Overall,2.92,4.67,14.12
2016,Hingoli,OBC,Boys,2.99,4.14,13.37
2016,Hingoli,OBC,Girls,2.85,5.23,15.07
2016,Hingoli,SC,Overall,1.6,3.43,13.74
2016,Hingoli,SC,Boys,1.97,2.81,13.11
2016,Hingoli,SC,Girls,1.2,4.06,14.49
2016,Hingoli,ST,Overall,10.64,7.23,16.56
2016,Hingoli,ST,Boys,11.86,8.16,14.38
2016,Hingoli,ST,Girls,9.33,6.26,19.47
2016,Jalgaon,Overall,Overall,0.94,2.27,17.73
2016,Jalgaon,Overall,Boys,1.0,1.84,17.96
2016,Jalgaon,Overall,Girls,0.88,2.79,17.41
2016,Jalgaon,General,Overall,0.0,6.52,20.13
2016,Jalgaon,General,Boys,0.0,7.85,21.01
2016,Jalgaon,General,Girls,0.0,4.95,19.03
2016,Jalgaon,OBC,Overall,1.72,0.07,15.35
2016,Jalgaon,OBC,Boys,1.68,0.0,16.66
2016,Jalgaon,OBC,Girls,1.77,0.92,13.58
2016,Jalgaon,SC,Overall,1.0,0.63,14.73
2016,Jalgaon,SC,Boys,1.05,0.0,11.01
2016,Jalgaon,SC,Girls,0.95,2.11,19.25
2016,Jalgaon,ST,Overall,2.31,4.61,25.75
2016,Jalgaon,ST,Boys,2.43,3.67,23.75
2016,Jalgaon,ST,Girls,2.16,5.77,28.71
2016,Jalna,Overall,Overall,1.81,2.15,7.91
2016,Jalna,Overall,Boys,2.11,0.9,4.92
2016,Jalna,Overall,Girls,1.48,3.48,11.77
2016,Jalna,General,Overall,2.1,1.46,8.0
2016,Jalna,General,Boys,2.36,0.23,4.2
2016,Jalna,General,Girls,1.81,2.77,12.68
2016,Jalna,OBC,Overall,1.52,2.52,7.94
2016,Jalna,OBC,Boys,1.98,1.7,5.18
2016,Jalna,OBC,Girls,1.0,3.41,11.56
2016,Jalna,SC,Overall,1.56,3.28,8.16
2016,Jalna,SC,Boys,1.86,1.09,6.83
2016,Jalna,SC,Girls,1.23,5.57,10.01
2016,Jalna,ST,Overall,2.26,0.69,3.87
2016,Jalna,ST,Boys,1.25,0.0,0.55
2016,Jalna,ST,Girls,3.37,2.4,9.0
2016,Kolhapur,Overall,Overall,0.11,0.0,8.55
2016,Kolhapur,Overall,Boys,0.0,0.0,8.99
2016,Kolhapur,Overall,Girls,0.37,0.51,7.99
2016,Kolhapur,General,Overall,1.37,1.58,9.52
2016,Kolhapur,General,Boys,1.2,1.14,10.33
2016,Kolhapur,General,Girls,1.57,2.12,8.44
2016,Kolhapur,OBC,Overall,0.0,0.0,6.16
2016,Kolhapur,OBC,Boys,0.0,0.0,5.76
2016,Kolhapur,OBC,Girls,0.0,0.0,6.69
2016,Kolhapur,SC,Overall,0.0,0.0,7.68
2016,Kolhapur,SC,Boys,0.0,0.0,7.47
2016,Kolhapur,SC,Girls,0.0,0.0,7.93
2016,Kolhapur,ST,Overall,12.33,15.7,13.09
2016,Kolhapur,ST,Boys,12.06,15.08,14.24
2016,Kolhapur,ST,Girls,12.65,16.4,11.42
2016,Latur,Overall,Overall,1.26,1.63,12.23
2016,Latur,Overall,Boys,0.88,1.28,13.2
2016,Latur,Overall,Girls,1.71,2.05,10.95
2016,Latur,General,Overall,1.07,0.95,10.27
2016,Latur,General,Boys,1.02,1.15,11.59
2016,Latur,General,Girls,1.13,0.69,8.6
2016,Latur,OBC,Overall,0.76,1.98,12.68
2016,Latur,OBC,Boys,0.01,1.48,14.0
2016,Latur,OBC,Girls,1.66,2.63,10.77
2016,Latur,SC,Overall,3.43,2.73,16.02
2016,Latur,SC,Boys,3.17,1.59,15.87
2016,Latur,SC,Girls,3.72,4.0,16.2
2016,Latur,ST,Overall,0.0,0.25,10.96
2016,Latur,ST,Boys,0.0,0.0,10.54
2016,Latur,ST,Girls,0.0,2.11,11.64
2016,Mumbai,Overall,Overall,0.0,0.0,1.2
2016,Mumbai,Overall,Boys,0.0,0.0,2.45
2016,Mumbai,Overall,Girls,0.0,0.0,0.0
2016,Mumbai,General,Overall,0.0,0.0,1.08
2016,Mumbai,General,Boys,0.0,0.0,1.72
2016,Mumbai,General,Girls,0.0,0.0,0.33
2016,Mumbai,OBC,Overall,0.0,0.0,0.0
2016,Mumbai,OBC,Boys,0.0,0.0,0.0
2016,Mumbai,OBC,Girls,0.0,0.0,0.0
2016,Mumbai,SC,Overall,0.0,0.0,9.35
2016,Mumbai,SC,Boys,0.0,0.0,13.03
2016,Mumbai,SC,Girls,0.0,0.0,5.12
2016,Mumbai,ST,Overall,0.0,0.0,0.0
2016,Mumbai,ST,Boys,0.0,0.0,0.0
2016,Mumbai,ST,Girls,0.0,0.0,0.0
2016,Mumbai Suburban,Overall,Overall,20.99,31.18,52.0
2016,Mumbai Suburban,Overall,Boys,21.14,30.92,52.61
2016,Mumbai Suburban,Overall,Girls,20.83,31.44,51.36
2016,Mumbai Suburban,General,Overall,20.86,29.86,51.36
2016,Mumbai Suburban,General,Boys,21.0,29.68,52.13
2016,Mumbai Suburban,General,Girls,20.7,30.06,50.53
2016,Mumbai Suburban,OBC,Overall,22.05,36.34,52.46
2016,Mumbai Suburban,OBC,Boys,21.44,36.26,53.33
2016,Mumbai Suburban,OBC,Girls,22.67,36.41,51.64
2016,Mumbai Suburban,SC,Overall,21.32,34.29,54.4
2016,Mumbai Suburban,SC,Boys,22.03,34.18,54.1
2016,Mumbai Suburban,SC,Girls,20.59,34.38,54.7
2016,Mumbai Suburban,ST,Overall,21.26,30.51,57.51
2016,Mumbai Suburban,ST,Boys,23.39,27.19,57.56
2016,Mumbai Suburban,ST,Girls,18.97,33.93,57.47
2016,Nagpur,Overall,Overall,0.0,0.11,7.65
2016,Nagpur,Overall,Boys,0.0,0.0,9.47
2016,Nagpur,Overall,Girls,0.0,0.4,5.59
2016,Nagpur,General,Overall,0.0,0.0,1.27
2016,Nagpur,General,Boys,0.0,0.0,1.78
2016,Nagpur,General,Girls,0.0,0.06,0.69
2016,Nagpur,OBC,Overall,0.0,0.8,8.52
2016,Nagpur,OBC,Boys,0.0,0.8,10.78
2016,Nagpur,OBC,Girls,0.0,0.8,5.98
2016,Nagpur,SC,Overall,0.49,0.18,7.23
2016,Nagpur,SC,Boys,0.0,0.0,9.15
2016,Nagpur,SC,Girls,1.02,0.49,5.03
2016,Nagpur,ST,Overall,1.0,0.0,16.07
2016,Nagpur,ST,Boys,2.43,0.0,17.55
2016,Nagpur,ST,Girls,0.0,0.0,14.42
2016,Nanded,Overall,Overall,2.37,2.49,14.92
2016,Nanded,Overall,Boys,2.59,1.88,13.37
2016,Nanded,Overall,Girls,2.13,3.12,16.69
2016,Nanded,General,Overall,1.69,2.26,12.06
2016,Nanded,General,Boys,1.72,2.11,10.34
2016,Nanded,General,Girls,1.65,2.41,13.96
2016,Nanded,OBC,Overall,2.35,1.91,15.18
2016,Nanded,OBC,Boys,2.65,1.21,13.32
2016,Nanded,OBC,Girls,2.02,2.65,17.45
2016,Nanded,SC,Overall,2.8,3.06,17.33
2016,Nanded,SC,Boys,3.23,2.04,16.16
2016,Nanded,SC,Girls,2.34,4.08,18.65
2016,Nanded,ST,Overall,4.06,4.37,18.62
2016,Nanded,ST,Boys,4.22,3.51,17.93
2016,Nanded,ST,Girls,3.9,5.26,19.42
2016,Nandurbar,Overall,Overall,2.98,2.54,14.76
2016,Nandurbar,Overall,Boys,3.42,2.38,14.11
2016,Nandurbar,Overall,Girls,2.51,2.72,15.53
2016,Nandurbar,General,Overall,3.44,6.41,15.14
2016,Nandurbar,General,Boys,0.49,11.29,19.31
2016,Nandurbar,General,Girls,6.93,0.0,9.36
2016,Nandurbar,OBC,Overall,0.0,0.0,5.23
2016,Nandurbar,OBC,Boys,1.95,0.0,3.25
2016,Nandurbar,OBC,Girls,0.0,1.17,7.66
2016,Nandurbar,SC,Overall,0.0,0.0,7.8
2016,Nandurbar,SC,Boys,0.0,0.0,6.25
2016,Nandurbar,SC,Girls,0.0,0.0,9.67
2016,Nandurbar,ST,Overall,3.78,3.36,18.14
2016,Nandurbar,ST,Boys,4.23,3.16,17.23
2016,Nandurbar,ST,Girls,3.3,3.58,19.22
2016,Nashik,Overall,Overall,0.3,1.87,16.65
2016,Nashik,Overall,Boys,0.31,1.47,16.98
2016,Nashik,Overall,Girls,0.29,2.32,16.26
2016,Nashik,General,Overall,0.0,0.0,15.18
2016,Nashik,General,Boys,0.0,0.0,16.48
2016,Nashik,General,Girls,0.0,0.0,13.69
2016,Nashik,OBC,Overall,0.79,2.56,12.95
2016,Nashik,OBC,Boys,1.13,1.84,13.67
2016,Nashik,OBC,Girls,0.4,3.41,12.04
2016,Nashik,SC,Overall,1.55,1.2,22.28
2016,Nashik,SC,Boys,1.61,0.2,23.12
2016,Nashik,SC,Girls,1.49,2.31,21.3
2016,Nashik,ST,Overall,1.09,4.2,20.84
2016,Nashik,ST,Boys,0.99,3.35,19.29
2016,Nashik,ST,Girls,1.2,5.15,22.73
2016,Palghar,Overall,Overall,0.6,1.83,13.15
2016,Palghar,Overall,Boys,0.63,1.24,13.46
2016,Palghar,Overall,Girls,0.57,2.51,12.77
2016,Palghar,General,Overall,0.0,0.0,11.83
2016,Palghar,General,Boys,0.0,0.0,10.88
2016,Palghar,General,Girls,0.0,0.0,12.99
2016,Palghar,OBC,Overall,0.0,0.0,8.54
2016,Palghar,OBC,Boys,0.24,0.0,10.49
2016,Palghar,OBC,Girls,0.0,0.0,6.36
2016,Palghar,SC,Overall,0.0,0.0,0.0
2016,Palghar,SC,Boys,0.0,0.0,0.0
2016,Palghar,SC,Girls,0.0,0.0,0.0
2016,Palghar,ST,Overall,2.45,6.01,19.8
2016,Palghar,ST,Boys,2.72,5.19,20.78
2016,Palghar,ST,Girls,2.18,6.93,18.59
2016,Parbhani,Overall,Overall,2.81,3.84,13.03
2016,Parbhani,Overall,Boys,2.84,2.84,11.69
2016,Parbhani,Overall,Girls,2.78,4.96,14.75
2016,Parbhani,General,Overall,2.71,3.27,13.99
2016,Parbhani,General,Boys,2.83,2.13,12.62
2016,Parbhani,General,Girls,2.57,4.55,15.68
2016,Parbhani,OBC,Overall,2.77,3.67,12.38
2016,Parbhani,OBC,Boys,3.02,2.95,10.96
2016,Parbhani,OBC,Girls,2.49,4.47,14.29
2016,Parbhani,SC,Overall,4.34,4.68,14.23
2016,Parbhani,SC,Boys,3.82,3.68,13.22
2016,Parbhani,SC,Girls,4.9,5.78,15.54
2016,Parbhani,ST,Overall,0.0,9.2,0.52
2016,Parbhani,ST,Boys,0.0,6.78,0.09
2016,Parbhani,ST,Girls,0.0,11.96,1.19
2016,Pune,Overall,Overall,0.0,0.0,10.52
2016,Pune,Overall,Boys,0.0,0.0,11.13
2016,Pune,Overall,Girls,0.0,0.57,9.78
2016,Pune,General,Overall,0.0,0.09,9.05
2016,Pune,General,Boys,0.0,0.0,9.65
2016,Pune,General,Girls,0.0,0.85,8.34
2016,Pune,OBC,Overall,0.0,0.0,8.53
2016,Pune,OBC,Boys,0.0,0.0,9.15
2016,Pune,OBC,Girls,0.0,0.0,7.74
2016,Pune,SC,Overall,0.0,0.0,16.86
2016,Pune,SC,Boys,0.0,0.0,17.92
2016,Pune,SC,Girls,0.0,0.38,15.6
2016,Pune,ST,Overall,0.0,4.94,17.16
2016,Pune,ST,Boys,0.13,4.41,16.5
2016,Pune,ST,Girls,0.0,5.55,17.94
2016,Raigad,Overall,Overall,0.0,0.0,14.6
2016,Raigad,Overall,Boys,0.0,0.0,15.56
2016,Raigad,Overall,Girls,0.0,0.51,13.47
2016,Raigad,General,Overall,0.0,0.0,9.97
2016,Raigad,General,Boys,0.0,0.0,10.51
2016,Raigad,General,Girls,0.0,0.0,9.33
2016,Raigad,OBC,Overall,1.77,0.0,13.52
2016,Raigad,OBC,Boys,1.82,0.16,14.63
2016,Raigad,OBC,Girls,1.71,0.0,12.27
2016,Raigad,SC,Overall,0.0,0.0,16.75
2016,Raigad,SC,Boys,0.0,0.0,18.01
2016,Raigad,SC,Girls,0.0,0.0,15.35
2016,Raigad,ST,Overall,1.0,4.81,35.58
2016,Raigad,ST,Boys,1.02,3.27,35.7
2016,Raigad,ST,Girls,1.0,6.54,35.42
2016,Ratnagiri,Overall,Overall,0.71,1.52,13.38
2016,Ratnagiri,Overall,Boys,0.08,0.94,13.72
2016,Ratnagiri,Overall,Girls,1.37,2.12,13.03
2016,Ratnagiri,General,Overall,1.91,0.28,8.28
2016,Ratnagiri,General,Boys,0.02,0.0,9.68
2016,Ratnagiri,General,Girls,3.85,1.18,6.75
2016,Ratnagiri,OBC,Overall,0.0,1.77,15.18
2016,Ratnagiri,OBC,Boys,0.0,1.63,14.96
2016,Ratnagiri,OBC,Girls,0.0,1.92,15.41
2016,Ratnagiri,SC,Overall,0.0,0.37,15.69
2016,Ratnagiri,SC,Boys,0.0,0.0,16.24
2016,Ratnagiri,SC,Girls,0.0,2.16,15.06
2016,Ratnagiri,ST,Overall,12.59,18.2,17.66
2016,Ratnagiri,ST,Boys,11.27,11.57,21.12
2016,Ratnagiri,ST,Girls,13.89,24.77,12.36
2016,Sangli,Overall,Overall,0.03,0.0,11.07
2016,Sangli,Overall,Boys,0.0,0.0,11.64
2016,Sangli,Overall,Girls,0.14,0.68,10.34
2016,Sangli,General,Overall,0.0,0.18,9.73
2016,Sangli,General,Boys,0.0,0.0,10.63
2016,Sangli,General,Girls,0.19,0.94,8.59
2016,Sangli,OBC,Overall,0.2,0.0,11.56
2016,Sangli,OBC,Boys,0.23,0.0,11.55
2016,Sangli,OBC,Girls,0.17,0.06,11.6
2016,Sangli,SC,Overall,0.0,0.0,14.23
2016,Sangli,SC,Boys,0.0,0.0,15.23
2016,Sangli,SC,Girls,0.0,0.79,13.05
2016,Sangli,ST,Overall,2.61,9.51,21.88
2016,Sangli,ST,Boys,0.0,3.69,23.21
2016,Sangli,ST,Girls,6.05,16.29,20.11
2016,Satara,Overall,Overall,0.0,0.31,10.07
2016,Satara,Overall,Boys,0.0,0.0,10.25
2016,Satara,Overall,Girls,0.01,0.68,9.85
2016,Satara,General,Overall,0.64,0.44,8.76
2016,Satara,General,Boys,0.52,0.14,9.34
2016,Satara,General,Girls,0.78,0.78,8.05
2016,Satara,OBC,Overall,0.0,0.49,11.02
2016,Satara,OBC,Boys,0.0,0.27,10.32
2016,Satara,OBC,Girls,0.4,0.74,11.91
2016,Satara,SC,Overall,0.0,0.0,11.89
2016,Satara,SC,Boys,0.0,0.0,12.11
2016,Satara,SC,Girls,0.0,0.0,11.62
2016,Satara,ST,Overall,0.0,0.56,30.41
2016,Satara,ST,Boys,0.0,0.0,33.45
2016,Satara,ST,Girls,0.0,3.69,25.56
2016,Sindhudurg,Overall,Overall,0.15,0.0,7.53
2016,Sindhudurg,Overall,Boys,0.12,0.0,8.55
2016,Sindhudurg,Overall,Girls,0.18,0.03,6.43
2016,Sindhudurg,General,Overall,0.11,0.53,8.54
2016,Sindhudurg,General,Boys,0.0,0.0,10.01
2016,Sindhudurg,General,Girls,0.41,1.26,6.89
2016,Sindhudurg,OBC,Overall,0.47,0.0,5.85
2016,Sindhudurg,OBC,Boys,0.55,0.0,5.79
2016,Sindhudurg,OBC,Girls,0.39,0.0,5.9
2016,Sindhudurg,SC,Overall,0.0,0.0,7.17
2016,Sindhudurg,SC,Boys,0.83,0.64,9.96
2016,Sindhudurg,SC,Girls,0.0,0.0,4.26
2016,Sindhudurg,ST,Overall,0.0,6.17,18.57
2016,Sindhudurg,ST,Boys,0.0,5.73,16.98
2016,Sindhudurg,ST,Girls,0.0,6.59,20.19
2016,Solapur,Overall,Overall,0.81,1.06,15.22
2016,Solapur,Overall,Boys,1.0,0.43,14.16
2016,Solapur,Overall,Girls,0.59,1.77,16.55
2016,Solapur,General,Overall,1.64,1.45,13.36
2016,Solapur,General,Boys,2.08,1.51,12.74
2016,Solapur,General,Girls,1.12,1.37,14.13
2016,Solapur,OBC,Overall,0.15,0.3,15.3
2016,Solapur,OBC,Boys,0.11,0.0,14.0
2016,Solapur,OBC,Girls,0.2,1.44,16.98
2016,Solapur,SC,Overall,1.16,1.62,18.01
2016,Solapur,SC,Boys,1.29,0.21,16.21
2016,Solapur,SC,Girls,1.02,3.14,20.23
2016,Solapur,ST,Overall,0.0,3.33,36.33
2016,Solapur,ST,Boys,0.0,2.02,35.56
2016,Solapur,ST,Girls,0.0,5.01,37.46
2016,Thane,Overall,Overall,0.0,0.83,15.18
2016,Thane,Overall,Boys,0.0,0.23,16.05
2016,Thane,Overall,Girls,0.0,1.51,14.2
2016,Thane,General,Overall,0.0,0.0,12.67
2016,Thane,General,Boys,0.0,0.0,13.67
2016,Thane,General,Girls,0.0,0.0,11.5
2016,Thane,OBC,Overall,1.16,3.21,17.12
2016,Thane,OBC,Boys,1.54,2.52,18.01
2016,Thane,OBC,Girls,0.76,3.94,16.15
2016,Thane,SC,Overall,0.0,0.0,19.23
2016,Thane,SC,Boys,0.0,0.0,19.76
2016,Thane,SC,Girls,0.0,1.5,18.63
2016,Thane,ST,Overall,0.0,5.01,24.75
2016,Thane,ST,Boys,0.0,4.33,25.14
2016,Thane,ST,Girls,0.08,5.78,24.28
2016,Wardha,Overall,Overall,0.46,0.0,8.57
2016,Wardha,Overall,Boys,0.5,0.0,11.22
2016,Wardha,Overall,Girls,0.42,0.14,5.59
2016,Wardha,General,Overall,1.89,0.78,9.28
2016,Wardha,General,Boys,2.03,0.0,12.16
2016,Wardha,General,Girls,1.75,1.72,5.95
2016,Wardha,OBC,Overall,0.0,0.0,8.16
2016,Wardha,OBC,Boys,0.08,0.0,10.95
2016,Wardha,OBC,Girls,0.0,0.02,5.04
2016,Wardha,SC,Overall,1.29,0.0,6.06
2016,Wardha,SC,Boys,1.93,0.0,8.05
2016,Wardha,SC,Girls,0.6,0.11,3.82
2016,Wardha,ST,Overall,0.76,0.0,13.48
2016,Wardha,ST,Boys,0.0,0.0,16.13
2016,Wardha,ST,Girls,1.9,0.0,10.49
2016,Washim,Overall,Overall,0.55,0.0,10.41
2016,Washim,Overall,Boys,0.53,0.0,9.02
2016,Washim,Overall,Girls,0.59,1.09,12.15
2016,Washim,General,Overall,1.55,3.09,14.2
2016,Washim,General,Boys,1.07,2.5,14.66
2016,Washim,General,Girls,2.1,3.75,13.63
2016,Washim,OBC,Overall,0.07,0.0,8.25
2016,Washim,OBC,Boys,0.0,0.0,6.34
2016,Washim,OBC,Girls,0.17,0.0,10.63
2016,Washim,SC,Overall,0.19,1.13,11.28
2016,Washim,SC,Boys,0.29,0.0,10.02
2016,Washim,SC,Girls,0.08,2.39,12.78
2016,Washim,ST,Overall,3.02,4.42,19.49
2016,Washim,ST,Boys,3.94,2.03,18.18
2016,Washim,ST,Girls,1.99,7.09,21.36
2016,Yavatmal,Overall,Overall,1.41,2.15,14.34
2016,Yavatmal,Overall,Boys,1.54,1.73,14.32
2016,Yavatmal,Overall,Girls,1.27,2.61,14.35
2016,Yavatmal,General,Overall,2.19,3.24,17.33
2016,Yavatmal,General,Boys,2.3,3.17,17.89
2016,Yavatmal,General,Girls,2.06,3.32,16.7
2016,Yavatmal,OBC,Overall,0.12,1.45,12.82
2016,Yavatmal,OBC,Boys,0.16,1.04,12.76
2016,Yavatmal,OBC,Girls,0.07,1.9,12.88
2016,Yavatmal,SC,Overall,1.03,0.92,13.72
2016,Yavatmal,SC,Boys,1.15,0.23,13.36
2016,Yavatmal,SC,Girls,0.89,1.67,14.12
2016,Yavatmal,ST,Overall,4.63,4.07,17.19
2016,Yavatmal,ST,Boys,5.05,3.56,17.25
2016,Yavatmal,ST,Girls,4.18,4.64,17.11
2017,Ahilyanagar,Overall,Overall,0.09,1.35,10.69
2017,Ahilyanagar,Overall,Boys,0.01,0.85,10.6
2017,Ahilyanagar,Overall,Girls,0.19,1.97,10.82
2017,Ahilyanagar,General,Overall,0.01,0.08,10.61
2017,Ahilyanagar,General,Boys,0.14,0.0,11.07
2017,Ahilyanagar,General,Girls,0.0,0.36,10.0
2017,Ahilyanagar,OBC,Overall,0.0,1.59,6.11
2017,Ahilyanagar,OBC,Boys,0.0,1.1,5.28
2017,Ahilyanagar,OBC,Girls,0.0,2.2,7.27
2017,Ahilyanagar,SC,Overall,0.6,1.99,14.82
2017,Ahilyanagar,SC,Boys,0.55,1.17,14.56
2017,Ahilyanagar,SC,Girls,0.65,2.92,15.14
2017,Ahilyanagar,ST,Overall,0.69,4.68,20.88
2017,Ahilyanagar,ST,Boys,0.18,3.63,21.14
2017,Ahilyanagar,ST,Girls,1.25,5.86,20.53
2017,Akola,Overall,Overall,0.47,0.41,11.74
2017,Akola,Overall,Boys,0.59,0.1,12.48
2017,Akola,Overall,Girls,0.33,0.73,10.91
2017,Akola,General,Overall,0.02,0.36,11.77
2017,Akola,General,Boys,0.47,0.0,13.02
2017,Akola,General,Girls,0.0,0.87,10.44
2017,Akola,OBC,Overall,0.26,0.03,9.19
2017,Akola,OBC,Boys,0.26,0.0,9.94
2017,Akola,OBC,Girls,0.26,0.25,8.32
2017,Akola,SC,Overall,0.74,0.0,13.68
2017,Akola,SC,Boys,1.27,0.0,13.89
2017,Akola,SC,Girls,0.18,0.06,13.45
2017,Akola,ST,Overall,2.91,6.71,24.84
2017,Akola,ST,Boys,1.09,6.45,24.89
2017,Akola,ST,Girls,4.79,7.0,24.77
2017,Amravati,Overall,Overall,0.84,1.52,15.21
2017,Amravati,Overall,Boys,0.85,1.41,17.28
2017,Amravati,Overall,Girls,0.83,1.64,12.85
2017,Amravati,General,Overall,0.25,1.31,16.62
2017,Amravati,General,Boys,1.02,1.14,18.54
2017,Amravati,General,Girls,0.0,1.49,14.57
2017,Amravati,OBC,Overall,0.0,0.81,14.33
2017,Amravati,OBC,Boys,0.0,1.01,17.07
2017,Amravati,OBC,Girls,0.0,0.58,11.18
2017,Amravati,SC,Overall,1.17,0.02,12.24
2017,Amravati,SC,Boys,1.25,0.0,14.79
2017,Amravati,SC,Girls,1.09,0.12,9.34
2017,Amravati,ST,Overall,3.51,4.81,19.42
2017,Amravati,ST,Boys,3.01,4.02,19.26
2017,Amravati,ST,Girls,4.02,5.67,19.63
2017,Beed,Overall,Overall,2.61,2.99,10.85
2017,Beed,Overall,Boys,2.74,2.39,7.75
2017,Beed,Overall,Girls,2.44,3.69,14.78
2017,Beed,General,Overall,2.6,3.79,10.22
2017,Beed,General,Boys,2.75,3.33,7.51
2017,Beed,General,Girls,2.41,4.32,13.63
2017,Beed,OBC,Overall,2.57,1.64,10.51
2017,Beed,OBC,Boys,2.73,1.13,7.02
2017,Beed,OBC,Girls,2.37,2.23,14.95
2017,Beed,SC,Overall,2.77,3.91,12.57
2017,Beed,SC,Boys,2.96,2.79,9.51
2017,Beed,SC,Girls,2.56,5.14,16.54
2017,Beed,ST,Overall,2.3,3.87,17.7
2017,Beed,ST,Boys,1.34,2.42,12.96
2017,Beed,ST,Girls,3.43,5.9,25.13
2017,Bhandara,Overall,Overall,0.21,0.11,6.04
2017,Bhandara,Overall,Boys,0.0,0.0,6.87
2017,Bhandara,Overall,Girls,0.5,0.38,5.13
2017,Bhandara,General,Overall,3.23,0.0,5.1
2017,Bhandara,General,Boys,4.71,0.0,3.54
2017,Bhandara,General,Girls,1.57,0.0,6.75
2017,Bhandara,OBC,Overall,0.0,0.0,5.85
2017,Bhandara,OBC,Boys,0.0,0.0,6.95
2017,Bhandara,OBC,Girls,0.13,0.16,4.66
2017,Bhandara,SC,Overall,0.41,0.0,3.8
2017,Bhandara,SC,Boys,0.48,0.0,3.18
2017,Bhandara,SC,Girls,0.33,0.0,4.48
2017,Bhandara,ST,Overall,1.76,3.91,13.38
2017,Bhandara,ST,Boys,0.0,2.8,15.59
2017,Bhandara,ST,Girls,4.22,5.24,10.85
2017,Buldhana,Overall,Overall,0.53,1.68,16.2
2017,Buldhana,Overall,Boys,0.45,1.24,16.32
2017,Buldhana,Overall,Girls,0.63,2.2,16.06
2017,Buldhana,General,Overall,0.0,0.21,18.21
2017,Buldhana,General,Boys,0.0,0.0,18.01
2017,Buldhana,General,Girls,0.0,0.78,18.46
2017,Buldhana,OBC,Overall,0.74,1.49,15.28
2017,Buldhana,OBC,Boys,0.92,1.17,15.65
2017,Buldhana,OBC,Girls,0.49,1.86,14.83
2017,Buldhana,SC,Overall,1.42,1.7,17.52
2017,Buldhana,SC,Boys,1.06,1.25,17.61
2017,Buldhana,SC,Girls,1.8,2.17,17.4
2017,Buldhana,ST,Overall,5.86,8.39,13.12
2017,Buldhana,ST,Boys,6.01,6.79,11.55
2017,Buldhana,ST,Girls,5.7,10.25,15.09
2017,Chandrapur,Overall,Overall,0.71,0.65,11.09
2017,Chandrapur,Overall,Boys,0.88,0.2,13.26
2017,Chandrapur,Overall,Girls,0.53,1.13,8.58
2017,Chandrapur,General,Overall,3.48,0.51,10.64
2017,Chandrapur,General,Boys,5.54,0.38,14.35
2017,Chandrapur,General,Girls,1.18,0.67,5.86
2017,Chandrapur,OBC,Overall,0.0,0.27,10.55
2017,Chandrapur,OBC,Boys,0.0,0.0,12.48
2017,Chandrapur,OBC,Girls,0.13,0.97,8.35
2017,Chandrapur,SC,Overall,0.74,0.41,10.12
2017,Chandrapur,SC,Boys,0.86,0.21,11.63
2017,Chandrapur,SC,Girls,0.61,0.63,8.4
2017,Chandrapur,ST,Overall,1.94,2.0,13.83
2017,Chandrapur,ST,Boys,2.51,1.78,16.62
2017,Chandrapur,ST,Girls,1.33,2.23,10.62
2017,Chh. Sambhaji Nagar,Overall,Overall,0.0,3.36,9.82
2017,Chh. Sambhaji Nagar,Overall,Boys,0.0,2.78,8.77
2017,Chh. Sambhaji Nagar,Overall,Girls,0.0,4.04,11.15
2017,Chh. Sambhaji Nagar,General,Overall,0.0,4.14,10.84
2017,Chh. Sambhaji Nagar,General,Boys,0.0,3.8,10.2
2017,Chh. Sambhaji Nagar,General,Girls,0.0,4.54,11.63
2017,Chh. Sambhaji Nagar,OBC,Overall,0.0,1.75,5.71
2017,Chh. Sambhaji Nagar,OBC,Boys,0.0,0.64,4.22
2017,Chh. Sambhaji Nagar,OBC,Girls,0.23,3.07,7.69
2017,Chh. Sambhaji Nagar,SC,Overall,0.0,2.01,10.95
2017,Chh. Sambhaji Nagar,SC,Boys,0.0,1.78,9.59
2017,Chh. Sambhaji Nagar,SC,Girls,0.0,2.27,12.66
2017,Chh. Sambhaji Nagar,ST,Overall,1.88,8.35,20.97
2017,Chh. Sambhaji Nagar,ST,Boys,1.39,7.16,19.72
2017,Chh. Sambhaji Nagar,ST,Girls,2.43,9.75,22.77
2017,Dharashiv,Overall,Overall,2.3,2.83,19.94
2017,Dharashiv,Overall,Boys,2.52,2.64,20.58
2017,Dharashiv,Overall,Girls,2.05,3.03,19.18
2017,Dharashiv,General,Overall,2.25,2.47,19.04
2017,Dharashiv,General,Boys,3.03,2.27,19.4
2017,Dharashiv,General,Girls,1.32,2.7,18.62
2017,Dharashiv,OBC,Overall,1.75,2.72,20.77
2017,Dharashiv,OBC,Boys,1.15,2.5,21.36
2017,Dharashiv,OBC,Girls,2.42,2.98,20.04
2017,Dharashiv,SC,Overall,2.38,3.27,20.96
2017,Dharashiv,SC,Boys,2.24,3.02,21.93
2017,Dharashiv,SC,Girls,2.52,3.54,19.79
2017,Dharashiv,ST,Overall,7.91,7.22,21.47
2017,Dharashiv,ST,Boys,8.65,7.78,25.09
2017,Dharashiv,ST,Girls,7.07,6.53,15.65
2017,Dhule,Overall,Overall,1.91,3.54,16.07
2017,Dhule,Overall,Boys,1.86,2.51,15.59
2017,Dhule,Overall,Girls,1.97,4.75,16.68
2017,Dhule,General,Overall,0.89,6.12,18.45
