Year,District,Rural/Urban,Type of School,Central Govt,Government Aided,Local Body,Others,Private Unaided (Recognized)
2014,Wardha,Rural,Higher Secondary School (I-XII),0.0,55.0,0.0,0.0,3.0
2014,Wardha,Urban,Primary School (I-V),0.0,25.0,52.0,3.0,35.0
2014,Wardha,Urban,Upper Primary School (I-VIII),0.0,17.0,3.0,0.0,24.0
2014,Wardha,Urban,Secondary School (VI-X),0.0,3.0,0.0,0.0,7.0
2014,Wardha,Urban,Secondary School (I-X),0.0,21.0,1.0,0.0,5.0
2014,Wardha,Urban,Higher Secondary School (I-XII),1.0,15.0,8.0,0.0,4.0
2015,Wardha,Rural,Primary School (I-V),1.0,17.0,624.0,3.0,43.0
2015,Wardha,Rural,Upper Primary School (I-VIII),1.0,11.0,296.0,1.0,20.0
2015,Wardha,Rural,Secondary School (VI-X),0.0,43.0,0.0,1.0,10.0
2015,Wardha,Rural,Secondary School (I-X),0.0,84.0,0.0,5.0,12.0
2015,Wardha,Rural,Higher Secondary School (I-XII),0.0,55.0,0.0,0.0,3.0
2015,Wardha,Urban,Primary School (I-V),1.0,25.0,52.0,2.0,36.0
2015,Wardha,Urban,Upper Primary School (I-VIII),0.0,17.0,3.0,0.0,25.0
2015,Wardha,Urban,Secondary School (VI-X),0.0,3.0,0.0,0.0,7.0
2015,Wardha,Urban,Secondary School (I-X),0.0,21.0,1.0,0.0,5.0
2015,Wardha,Urban,Higher Secondary School (I-XII),1.0,15.0,8.0,0.0,4.0
2016,Wardha,Rural,Primary School (I-V),0.0,16.0,621.0,3.0,47.0
2016,Wardha,Rural,Upper Primary School (I-VIII),1.0,10.0,295.0,2.0,20.0
2016,Wardha,Rural,Secondary School (VI-X),0.0,43.0,0.0,1.0,10.0
2016,Wardha,Rural,Secondary School (I-X),0.0,83.0,0.0,4.0,13.0
2016,Wardha,Rural,Higher Secondary School (I-XII),0.0,54.0,0.0,0.0,3.0
2016,Wardha,Urban,Primary School (I-V),0.0,25.0,54.0,1.0,36.0
2016,Wardha,Urban,Upper Primary School (I-VIII),0.0,18.0,4.0,0.0,27.0
2016,Wardha,Urban,Secondary School (VI-X),0.0,3.0,0.0,0.0,7.0
2016,Wardha,Urban,Secondary School (I-X),0.0,22.0,1.0,0.0,5.0
2016,Wardha,Urban,Higher Secondary School (I-XII),1.0,16.0,8.0,0.0,4.0
2017,Wardha,Rural,Primary School (I-V),,17.0,618.0,4.0,45.0
2017,Wardha,Rural,Upper Primary School (I-VIII),,13.0,296.0,3.0,24.0
2017,Wardha,Rural,Secondary School (VI-X),,50.0,0.0,1.0,9.0
2017,Wardha,Rural,Secondary School (I-X),,74.0,0.0,3.0,17.0
2017,Wardha,Rural,Higher Secondary School (I-XII),,52.0,0.0,0.0,6.0
2017,Wardha,Urban,Primary School (I-V),,26.0,53.0,1.0,28.0
2017,Wardha,Urban,Upper Primary School (I-VIII),,17.0,4.0,1.0,20.0
2017,Wardha,Urban,Secondary School (VI-X),,6.0,0.0,0.0,6.0
2017,Wardha,Urban,Secondary School (I-X),,20.0,2.0,0.0,19.0
2017,Wardha,Urban,Higher Secondary School (I-XII),,16.0,5.0,1.0,5.0
2018,Wardha,Rural,Primary School (I-V),,17.0,614.0,5.0,40.0
2018,Wardha,Rural,Upper Primary School (I-VIII),,12.0,296.0,3.0,26.0
2018,Wardha,Rural,Secondary School (VI-X),,50.0,0.0,2.0,10.0
2018,Wardha,Rural,Secondary School (I-X),,74.0,0.0,2.0,20.0
2018,Wardha,Rural,Higher Secondary School (I-XII),,51.0,0.0,0.0,6.0
2018,Wardha,Urban,Primary School (I-V),,25.0,53.0,0.0,28.0
2018,Wardha,Urban,Upper Primary School (I-VIII),,17.0,4.0,1.0,20.0
2018,Wardha,Urban,Secondary School (VI-X),,6.0,0.0,0.0,6.0
2018,Wardha,Urban,Secondary School (I-X),,20.0,2.0,0.0,20.0
2018,Wardha,Urban,Higher Secondary School (I-XII),,17.0,5.0,1.0,5.0
2019,Wardha,Rural,Primary School (I-V),,17.0,607.0,4.0,44.0
2019,Wardha,Rural,Upper Primary School (I-VIII),,14.0,297.0,2.0,28.0
2019,Wardha,Rural,Secondary School (VI-X),,53.0,0.0,2.0,8.0
2019,Wardha,Rural,Secondary School (I-X),,74.0,0.0,3.0,23.0
2019,Wardha,Rural,Higher Secondary School (I-XII),,53.0,0.0,0.0,7.0
2019,Wardha,Urban,Primary School (I-V),,25.0,52.0,0.0,24.0
2019,Wardha,Urban,Upper Primary School (I-VIII),,15.0,3.0,1.0,17.0
2019,Wardha,Urban,Secondary School (VI-X),,6.0,0.0,0.0,6.0
2019,Wardha,Urban,Secondary School (I-X),,19.0,2.0,0.0,20.0
2019,Wardha,Urban,Higher Secondary School (I-XII),,16.0,5.0,1.0,6.0
2020,Wardha,Rural,Primary School (I-V),,17.0,607.0,3.0,46.0
2020,Wardha,Rural,Upper Primary School (I-VIII),,14.0,297.0,2.0,28.0
2020,Wardha,Rural,Secondary School (VI-X),,53.0,0.0,2.0,7.0
2020,Wardha,Rural,Secondary School (I-X),,74.0,0.0,3.0,23.0
2020,Wardha,Rural,Higher Secondary School (I-XII),,52.0,0.0,0.0,8.0
2020,Wardha,Urban,Primary School (I-V),,25.0,51.0,0.0,22.0
2020,Wardha,Urban,Upper Primary School (I-VIII),,15.0,3.0,0.0,17.0
2020,Wardha,Urban,Secondary School (VI-X),,5.0,0.0,0.0,6.0
2020,Wardha,Urban,Secondary School (I-X),,19.0,2.0,0.0,20.0
2020,Wardha,Urban,Higher Secondary School (I-XII),,16.0,5.0,1.0,6.0
2021,Wardha,Rural,Primary School (I-V),,16.0,597.0,1.0,36.0
2021,Wardha,Rural,Upper Primary School (I-VIII),,14.0,293.0,0.0,32.0
2021,Wardha,Rural,Secondary School (VI-X),,52.0,0.0,2.0,7.0
2021,Wardha,Rural,Secondary School (I-X),,69.0,0.0,3.0,22.0
2021,Wardha,Rural,Higher Secondary School (I-XII),,46.0,0.0,1.0,6.0
2021,Wardha,Urban,Primary School (I-V),,25.0,62.0,1.0,25.0
2021,Wardha,Urban,Upper Primary School (I-VIII),,15.0,7.0,1.0,14.0
2021,Wardha,Urban,Secondary School (VI-X),,6.0,0.0,0.0,6.0
2021,Wardha,Urban,Secondary School (I-X),,23.0,2.0,0.0,21.0
2021,Wardha,Urban,Higher Secondary School (I-XII),,22.0,5.0,0.0,8.0
2012,Washim,Rural,Primary School (I-V),,2.0,464.0,18.0,28.0
2012,Washim,Rural,Upper Primary School (I-VIII),,4.0,308.0,23.0,14.0
2012,Washim,Rural,Secondary School (VI-X),,25.0,1.0,5.0,23.0
2012,Washim,Rural,Secondary School (I-X),,46.0,0.0,10.0,11.0
2012,Washim,Rural,Higher Secondary School (I-XII),,73.0,3.0,4.0,13.0
2012,Washim,Urban,Primary School (I-V),,10.0,33.0,7.0,28.0
2012,Washim,Urban,Upper Primary School (I-VIII),,16.0,6.0,3.0,19.0
2012,Washim,Urban,Secondary School (VI-X),,0.0,0.0,0.0,4.0
2012,Washim,Urban,Secondary School (I-X),,18.0,1.0,0.0,10.0
2012,Washim,Urban,Higher Secondary School (I-XII),,13.0,5.0,0.0,1.0
2013,Washim,Rural,Primary School (I-V),,13.0,465.0,0.0,38.0
2013,Washim,Rural,Upper Primary School (I-VIII),,24.0,308.0,3.0,13.0
2013,Washim,Rural,Secondary School (VI-X),,4.0,0.0,49.0,1.0
2013,Washim,Rural,Secondary School (I-X),,50.0,0.0,1.0,15.0
2013,Washim,Rural,Higher Secondary School (I-XII),,77.0,3.0,1.0,12.0
2013,Washim,Urban,Primary School (I-V),0.0,13.0,33.0,1.0,31.0
2013,Washim,Urban,Upper Primary School (I-VIII),0.0,25.0,6.0,1.0,12.0
2013,Washim,Urban,Secondary School (VI-X),0.0,0.0,0.0,3.0,1.0
2013,Washim,Urban,Secondary School (I-X),0.0,18.0,1.0,0.0,10.0
2013,Washim,Urban,Higher Secondary School (I-XII),0.0,13.0,5.0,0.0,1.0
2014,Washim,Rural,Primary School (I-V),0.0,14.0,466.0,4.0,54.0
2014,Washim,Rural,Upper Primary School (I-VIII),1.0,25.0,308.0,3.0,13.0
2014,Washim,Rural,Secondary School (VI-X),0.0,32.0,0.0,0.0,23.0
2014,Washim,Rural,Secondary School (I-X),0.0,58.0,0.0,1.0,7.0
2014,Washim,Rural,Higher Secondary School (I-XII),0.0,86.0,3.0,1.0,3.0
2014,Washim,Urban,Primary School (I-V),0.0,16.0,33.0,2.0,31.0
2014,Washim,Urban,Upper Primary School (I-VIII),0.0,29.0,6.0,1.0,8.0
2014,Washim,Urban,Secondary School (VI-X),0.0,0.0,0.0,0.0,4.0
2014,Washim,Urban,Secondary School (I-X),0.0,19.0,1.0,0.0,10.0
2014,Washim,Urban,Higher Secondary School (I-XII),0.0,14.0,5.0,0.0,0.0
2015,Washim,Rural,Primary School (I-V),5.0,14.0,465.0,2.0,59.0
2015,Washim,Rural,Upper Primary School (I-VIII),0.0,25.0,308.0,3.0,17.0
2015,Washim,Rural,Secondary School (VI-X),0.0,32.0,0.0,0.0,22.0
2015,Washim,Rural,Secondary School (I-X),0.0,57.0,0.0,1.0,9.0
2015,Washim,Rural,Higher Secondary School (I-XII),0.0,83.0,3.0,1.0,6.0
2015,Washim,Urban,Primary School (I-V),2.0,15.0,34.0,1.0,38.0
2015,Washim,Urban,Upper Primary School (I-VIII),0.0,27.0,6.0,1.0,10.0
2015,Washim,Urban,Secondary School (VI-X),0.0,1.0,0.0,0.0,3.0
2015,Washim,Urban,Secondary School (I-X),0.0,19.0,1.0,0.0,9.0
2015,Washim,Urban,Higher Secondary School (I-XII),0.0,14.0,5.0,0.0,0.0
2016,Washim,Rural,Primary School (I-V),,14.0,465.0,9.0,65.0
2016,Washim,Rural,Upper Primary School (I-VIII),,25.0,308.0,4.0,15.0
2016,Washim,Rural,Secondary School (VI-X),,38.0,0.0,0.0,16.0
2016,Washim,Rural,Secondary School (I-X),,60.0,0.0,1.0,8.0
2016,Washim,Rural,Higher Secondary School (I-XII),,87.0,3.0,1.0,2.0
2016,Washim,Urban,Primary School (I-V),0.0,16.0,33.0,4.0,38.0
2016,Washim,Urban,Upper Primary School (I-VIII),0.0,28.0,6.0,1.0,10.0
2016,Washim,Urban,Secondary School (VI-X),0.0,1.0,0.0,1.0,3.0
2016,Washim,Urban,Secondary School (I-X),0.0,20.0,1.0,0.0,8.0
2016,Washim,Urban,Higher Secondary School (I-XII),0.0,14.0,5.0,0.0,0.0
2017,Washim,Rural,Primary School (I-V),,12.0,473.0,7.0,67.0
2017,Washim,Rural,Upper Primary School (I-VIII),,25.0,299.0,3.0,13.0
2017,Washim,Rural,Secondary School (VI-X),,33.0,0.0,2.0,19.0
2017,Washim,Rural,Secondary School (I-X),,55.0,0.0,2.0,13.0
2017,Washim,Rural,Higher Secondary School (I-XII),,94.0,2.0,1.0,12.0
2017,Washim,Urban,Primary School (I-V),,14.0,31.0,3.0,32.0
2017,Washim,Urban,Upper Primary School (I-VIII),,33.0,8.0,1.0,20.0
2017,Washim,Urban,Secondary School (VI-X),,2.0,0.0,1.0,2.0
2017,Washim,Urban,Secondary School (I-X),,21.0,1.0,0.0,14.0
2017,Washim,Urban,Higher Secondary School (I-XII),,15.0,5.0,0.0,1.0
2018,Washim,Rural,Primary School (I-V),,11.0,469.0,5.0,60.0
2018,Washim,Rural,Upper Primary School (I-VIII),,24.0,300.0,2.0,17.0
2018,Washim,Rural,Secondary School (VI-X),,38.0,0.0,2.0,12.0
2018,Washim,Rural,Secondary School (I-X),,54.0,0.0,2.0,11.0
2018,Washim,Rural,Higher Secondary School (I-XII),,94.0,2.0,1.0,13.0
2018,Washim,Urban,Primary School (I-V),,13.0,29.0,2.0,28.0
2018,Washim,Urban,Upper Primary School (I-VIII),,33.0,8.0,2.0,22.0
2018,Washim,Urban,Secondary School (VI-X),,2.0,0.0,0.0,2.0
2018,Washim,Urban,Secondary School (I-X),,22.0,1.0,0.0,15.0
2018,Washim,Urban,Higher Secondary School (I-XII),,15.0,5.0,0.0,2.0
2019,Washim,Rural,Primary School (I-V),,12.0,468.0,4.0,55.0
2019,Washim,Rural,Upper Primary School (I-VIII),,24.0,301.0,2.0,18.0
2019,Washim,Rural,Secondary School (VI-X),,42.0,0.0,2.0,8.0
2019,Washim,Rural,Secondary School (I-X),,54.0,0.0,2.0,10.0
2019,Washim,Rural,Higher Secondary School (I-XII),,95.0,2.0,1.0,14.0
2019,Washim,Urban,Primary School (I-V),,14.0,29.0,2.0,28.0
2019,Washim,Urban,Upper Primary School (I-VIII),,33.0,8.0,2.0,16.0
2019,Washim,Urban,Secondary School (VI-X),,2.0,0.0,0.0,2.0
2019,Washim,Urban,Secondary School (I-X),,24.0,1.0,0.0,17.0
2019,Washim,Urban,Higher Secondary School (I-XII),,15.0,5.0,0.0,3.0
2020,Washim,Rural,Primary School (I-V),,12.0,468.0,4.0,55.0
2020,Washim,Rural,Upper Primary School (I-VIII),,24.0,301.0,1.0,17.0
2020,Washim,Rural,Secondary School (VI-X),,42.0,0.0,2.0,8.0
2020,Washim,Rural,Secondary School (I-X),,54.0,0.0,3.0,11.0
2020,Washim,Rural,Higher Secondary School (I-XII),,95.0,2.0,1.0,16.0
2020,Washim,Urban,Primary School (I-V),,14.0,29.0,2.0,26.0
2020,Washim,Urban,Upper Primary School (I-VIII),,33.0,8.0,2.0,15.0
2020,Washim,Urban,Secondary School (VI-X),,2.0,0.0,0.0,2.0
2020,Washim,Urban,Secondary School (I-X),,23.0,1.0,0.0,19.0
2020,Washim,Urban,Higher Secondary School (I-XII),,16.0,5.0,0.0,4.0
2021,Washim,Rural,Primary School (I-V),,12.0,463.0,1.0,44.0
2021,Washim,Rural,Upper Primary School (I-VIII),,20.0,300.0,1.0,15.0
2021,Washim,Rural,Secondary School (VI-X),,42.0,0.0,2.0,7.0
2021,Washim,Rural,Secondary School (I-X),,52.0,0.0,3.0,15.0
2021,Washim,Rural,Higher Secondary School (I-XII),,89.0,2.0,1.0,18.0
2021,Washim,Urban,Primary School (I-V),,15.0,33.0,4.0,30.0
2021,Washim,Urban,Upper Primary School (I-VIII),,40.0,10.0,1.0,20.0
2021,Washim,Urban,Secondary School (VI-X),,2.0,0.0,0.0,4.0
2021,Washim,Urban,Secondary School (I-X),,24.0,1.0,1.0,17.0
2021,Washim,Urban,Higher Secondary School (I-XII),,22.0,5.0,0.0,3.0
2012,Yavatmal,Rural,Primary School (I-V),,14.0,1341.0,30.0,86.0
2012,Yavatmal,Rural,Upper Primary School (I-VIII),,20.0,776.0,83.0,27.0
2012,Yavatmal,Rural,Secondary School (VI-X),,81.0,4.0,26.0,32.0
2012,Yavatmal,Rural,Secondary School (I-X),,100.0,17.0,33.0,25.0
2012,Yavatmal,Rural,Higher Secondary School (I-XII),,96.0,5.0,13.0,16.0
2012,Yavatmal,Urban,Primary School (I-V),,23.0,31.0,9.0,34.0
2012,Yavatmal,Urban,Upper Primary School (I-VIII),,18.0,71.0,6.0,20.0
2012,Yavatmal,Urban,Secondary School (VI-X),,6.0,3.0,0.0,9.0
2012,Yavatmal,Urban,Secondary School (I-X),,26.0,6.0,1.0,11.0
2012,Yavatmal,Urban,Higher Secondary School (I-XII),,29.0,5.0,0.0,6.0
2013,Yavatmal,Rural,Primary School (I-V),0.0,29.0,1334.0,6.0,91.0
2013,Yavatmal,Rural,Upper Primary School (I-VIII),0.0,84.0,775.0,10.0,33.0
2013,Yavatmal,Rural,Secondary School (VI-X),0.0,1.0,0.0,146.0,0.0
2013,Yavatmal,Rural,Secondary School (I-X),1.0,100.0,17.0,18.0,35.0
2013,Yavatmal,Rural,Higher Secondary School (I-XII),0.0,94.0,5.0,7.0,19.0
2013,Yavatmal,Urban,Primary School (I-V),,31.0,39.0,2.0,41.0
2013,Yavatmal,Urban,Upper Primary School (I-VIII),,25.0,72.0,1.0,18.0
2013,Yavatmal,Urban,Secondary School (VI-X),,0.0,0.0,20.0,0.0
2013,Yavatmal,Urban,Secondary School (I-X),,28.0,6.0,0.0,13.0
2013,Yavatmal,Urban,Higher Secondary School (I-XII),,33.0,5.0,0.0,7.0
2014,Yavatmal,Rural,Primary School (I-V),0.0,33.0,1336.0,6.0,108.0
2014,Yavatmal,Rural,Upper Primary School (I-VIII),0.0,86.0,776.0,9.0,30.0
2014,Yavatmal,Rural,Secondary School (VI-X),0.0,110.0,4.0,0.0,37.0
2014,Yavatmal,Rural,Secondary School (I-X),1.0,106.0,17.0,18.0,28.0
2014,Yavatmal,Rural,Higher Secondary School (I-XII),0.0,98.0,5.0,7.0,15.0
2014,Yavatmal,Urban,Primary School (I-V),,32.0,39.0,1.0,43.0
2014,Yavatmal,Urban,Upper Primary School (I-VIII),,27.0,72.0,1.0,17.0
2014,Yavatmal,Urban,Secondary School (VI-X),,7.0,3.0,0.0,9.0
2014,Yavatmal,Urban,Secondary School (I-X),,28.0,6.0,0.0,13.0
2014,Yavatmal,Urban,Higher Secondary School (I-XII),,34.0,5.0,0.0,6.0
2015,Yavatmal,Rural,Primary School (I-V),1.0,35.0,1333.0,7.0,127.0
2015,Yavatmal,Rural,Upper Primary School (I-VIII),0.0,86.0,774.0,9.0,29.0
2015,Yavatmal,Rural,Secondary School (VI-X),0.0,108.0,4.0,0.0,35.0
2015,Yavatmal,Rural,Secondary School (I-X),1.0,110.0,17.0,18.0,24.0
2015,Yavatmal,Rural,Higher Secondary School (I-XII),0.0,102.0,5.0,7.0,11.0
2015,Yavatmal,Urban,Primary School (I-V),1.0,33.0,40.0,1.0,53.0
2015,Yavatmal,Urban,Upper Primary School (I-VIII),0.0,28.0,69.0,1.0,16.0
2015,Yavatmal,Urban,Secondary School (VI-X),0.0,8.0,3.0,0.0,9.0
2015,Yavatmal,Urban,Secondary School (I-X),0.0,28.0,6.0,0.0,13.0
2015,Yavatmal,Urban,Higher Secondary School (I-XII),0.0,35.0,5.0,0.0,5.0
2016,Yavatmal,Rural,Primary School (I-V),0.0,28.0,1327.0,5.0,131.0
2016,Yavatmal,Rural,Upper Primary School (I-VIII),0.0,83.0,770.0,9.0,31.0
2016,Yavatmal,Rural,Secondary School (VI-X),0.0,106.0,4.0,0.0,28.0
2016,Yavatmal,Rural,Secondary School (I-X),1.0,109.0,17.0,18.0,19.0
2016,Yavatmal,Rural,Higher Secondary School (I-XII),0.0,102.0,4.0,7.0,10.0
2016,Yavatmal,Urban,Primary School (I-V),,41.0,38.0,3.0,59.0
2016,Yavatmal,Urban,Upper Primary School (I-VIII),,34.0,72.0,1.0,20.0
2016,Yavatmal,Urban,Secondary School (VI-X),,10.0,3.0,0.0,13.0
2016,Yavatmal,Urban,Secondary School (I-X),,31.0,6.0,0.0,18.0
2016,Yavatmal,Urban,Higher Secondary School (I-XII),,35.0,6.0,0.0,6.0
2017,Yavatmal,Rural,Primary School (I-V),,29.0,1299.0,5.0,96.0
2017,Yavatmal,Rural,Upper Primary School (I-VIII),,82.0,787.0,4.0,50.0
2017,Yavatmal,Rural,Secondary School (VI-X),,119.0,10.0,13.0,20.0
2017,Yavatmal,Rural,Secondary School (I-X),,102.0,9.0,10.0,23.0
2017,Yavatmal,Rural,Higher Secondary School (I-XII),,103.0,2.0,5.0,6.0
2017,Yavatmal,Urban,Primary School (I-V),,39.0,35.0,3.0,39.0
2017,Yavatmal,Urban,Upper Primary School (I-VIII),,36.0,76.0,1.0,30.0
2017,Yavatmal,Urban,Secondary School (VI-X),,13.0,6.0,1.0,9.0
2017,Yavatmal,Urban,Secondary School (I-X),,35.0,3.0,0.0,27.0
2017,Yavatmal,Urban,Higher Secondary School (I-XII),,39.0,5.0,1.0,9.0
2018,Yavatmal,Rural,Primary School (I-V),,28.0,1287.0,5.0,93.0
2018,Yavatmal,Rural,Upper Primary School (I-VIII),,83.0,788.0,3.0,50.0
2018,Yavatmal,Rural,Secondary School (VI-X),,123.0,11.0,12.0,14.0
2018,Yavatmal,Rural,Secondary School (I-X),,102.0,8.0,10.0,27.0
2018,Yavatmal,Rural,Higher Secondary School (I-XII),,105.0,1.0,5.0,4.0
2018,Yavatmal,Urban,Primary School (I-V),,40.0,34.0,3.0,42.0
2018,Yavatmal,Urban,Upper Primary School (I-VIII),,36.0,73.0,1.0,31.0
2018,Yavatmal,Urban,Secondary School (VI-X),,14.0,5.0,1.0,9.0
2018,Yavatmal,Urban,Secondary School (I-X),,35.0,5.0,0.0,28.0
2018,Yavatmal,Urban,Higher Secondary School (I-XII),,39.0,5.0,1.0,11.0
2019,Yavatmal,Rural,Primary School (I-V),,30.0,1287.0,3.0,82.0
2019,Yavatmal,Rural,Upper Primary School (I-VIII),,84.0,784.0,3.0,55.0
2019,Yavatmal,Rural,Secondary School (VI-X),,126.0,11.0,10.0,12.0
2019,Yavatmal,Rural,Secondary School (I-X),,102.0,8.0,12.0,33.0
2019,Yavatmal,Rural,Higher Secondary School (I-XII),,105.0,1.0,5.0,5.0
2019,Yavatmal,Urban,Primary School (I-V),,40.0,33.0,3.0,36.0
2019,Yavatmal,Urban,Upper Primary School (I-VIII),,37.0,71.0,1.0,33.0
2019,Yavatmal,Urban,Secondary School (VI-X),,14.0,5.0,1.0,9.0
2019,Yavatmal,Urban,Secondary School (I-X),,37.0,7.0,0.0,31.0
2019,Yavatmal,Urban,Higher Secondary School (I-XII),,37.0,5.0,1.0,12.0
2020,Yavatmal,Rural,Primary School (I-V),,28.0,1287.0,2.0,75.0
2020,Yavatmal,Rural,Upper Primary School (I-VIII),,85.0,784.0,0.0,55.0
2020,Yavatmal,Rural,Secondary School (VI-X),,126.0,11.0,9.0,12.0
2020,Yavatmal,Rural,Secondary School (I-X),,102.0,8.0,15.0,31.0
2020,Yavatmal,Rural,Higher Secondary School (I-XII),,104.0,1.0,6.0,10.0
2020,Yavatmal,Urban,Primary School (I-V),,40.0,32.0,3.0,35.0
2020,Yavatmal,Urban,Upper Primary School (I-VIII),,37.0,70.0,0.0,35.0
2020,Yavatmal,Urban,Secondary School (VI-X),,14.0,4.0,1.0,9.0
2020,Yavatmal,Urban,Secondary School (I-X),,37.0,8.0,0.0,31.0
2020,Yavatmal,Urban,Higher Secondary School (I-XII),,37.0,5.0,1.0,14.0
2021,Yavatmal,Rural,Primary School (I-V),,22.0,1265.0,1.0,51.0
2021,Yavatmal,Rural,Upper Primary School (I-VIII),,73.0,768.0,0.0,37.0
2021,Yavatmal,Rural,Secondary School (VI-X),,119.0,10.0,7.0,9.0
2021,Yavatmal,Rural,Secondary School (I-X),,91.0,8.0,14.0,23.0
2021,Yavatmal,Rural,Higher Secondary School (I-XII),,90.0,1.0,7.0,7.0
2021,Yavatmal,Urban,Primary School (I-V),,45.0,54.0,1.0,51.0
2021,Yavatmal,Urban,Upper Primary School (I-VIII),,50.0,85.0,0.0,57.0
2021,Yavatmal,Urban,Secondary School (VI-X),,21.0,5.0,3.0,12.0
2021,Yavatmal,Urban,Secondary School (I-X),,48.0,8.0,0.0,37.0
2021,Yavatmal,Urban,Higher Secondary School (I-XII),,51.0,5.0,1.0,21.0
2024,Ahilyanagar,Rural,Primary School (I-V),,28.0,2840.0,0.0,82.0
2024,Ahilyanagar,Rural,Upper Primary School (I-VIII),,43.0,529.0,2.0,60.0
2024,Ahilyanagar,Rural,Secondary School (VI-X),,135.0,0.0,1.0,42.0
2024,Ahilyanagar,Rural,Secondary School (I-X),,337.0,0.0,16.0,68.0
2024,Ahilyanagar,Rural,Higher Secondary School (I-XII),,183.0,0.0,8.0,107.0
2024,Ahilyanagar,Urban,Primary School (I-V),,55.0,156.0,1.0,44.0
2024,Ahilyanagar,Urban,Upper Primary School (I-VIII),,63.0,59.0,0.0,43.0
2024,Ahilyanagar,Urban,Secondary School (VI-X),,27.0,0.0,2.0,13.0
2024,Ahilyanagar,Urban,Secondary School (I-X),,46.0,1.0,0.0,27.0
2024,Ahilyanagar,Urban,Higher Secondary School (I-XII),,56.0,0.0,0.0,28.0
2024,Akola,Rural,Primary School (I-V),,6.0,524.0,0.0,65.0
2024,Akola,Rural,Upper Primary School (I-VIII),,21.0,337.0,0.0,17.0
2024,Akola,Rural,Secondary School (VI-X),,76.0,1.0,4.0,8.0
2024,Akola,Rural,Secondary School (I-X),,60.0,1.0,1.0,17.0
2024,Akola,Rural,Higher Secondary School (I-XII),,79.0,2.0,1.0,8.0
2024,Akola,Urban,Primary School (I-V),,28.0,48.0,4.0,49.0
2024,Akola,Urban,Upper Primary School (I-VIII),,59.0,63.0,2.0,53.0
2024,Akola,Urban,Secondary School (VI-X),,26.0,0.0,0.0,11.0
2024,Akola,Urban,Secondary School (I-X),,46.0,6.0,0.0,30.0
2024,Akola,Urban,Higher Secondary School (I-XII),,43.0,3.0,0.0,24.0
2024,Amravati,Rural,Primary School (I-V),,28.0,882.0,0.0,54.0
2024,Amravati,Rural,Upper Primary School (I-VIII),,26.0,652.0,1.0,23.0
2024,Amravati,Rural,Secondary School (VI-X),,119.0,5.0,6.0,9.0
2024,Amravati,Rural,Secondary School (I-X),,135.0,5.0,10.0,36.0
2024,Amravati,Rural,Higher Secondary School (I-XII),,104.0,4.0,9.0,22.0
2024,Amravati,Urban,Primary School (I-V),,64.0,86.0,0.0,59.0
2024,Amravati,Urban,Upper Primary School (I-VIII),,50.0,59.0,0.0,40.0
2024,Amravati,Urban,Secondary School (VI-X),,20.0,2.0,2.0,6.0
2024,Amravati,Urban,Secondary School (I-X),,67.0,16.0,1.0,58.0
2024,Amravati,Urban,Higher Secondary School (I-XII),,67.0,8.0,0.0,28.0
2024,Beed,Rural,Primary School (I-V),,19.0,1756.0,0.0,60.0
2024,Beed,Rural,Upper Primary School (I-VIII),,53.0,529.0,0.0,59.0
2024,Beed,Rural,Secondary School (VI-X),,47.0,5.0,0.0,9.0
2024,Beed,Rural,Secondary School (I-X),,198.0,38.0,3.0,38.0
2024,Beed,Rural,Higher Secondary School (I-XII),,134.0,0.0,0.0,67.0
2024,Beed,Urban,Primary School (I-V),,43.0,73.0,1.0,27.0
2024,Beed,Urban,Upper Primary School (I-VIII),,112.0,46.0,0.0,57.0
2024,Beed,Urban,Secondary School (VI-X),,19.0,3.0,3.0,7.0
2024,Beed,Urban,Secondary School (I-X),,68.0,16.0,0.0,26.0
2024,Beed,Urban,Higher Secondary School (I-XII),,32.0,1.0,0.0,33.0
2024,Bhandara,Rural,Primary School (I-V),,40.0,504.0,0.0,10.0
2024,Bhandara,Rural,Upper Primary School (I-VIII),,26.0,246.0,0.0,23.0
2024,Bhandara,Rural,Secondary School (VI-X),,33.0,1.0,1.0,8.0
2024,Bhandara,Rural,Secondary School (I-X),,80.0,8.0,1.0,20.0
2024,Bhandara,Rural,Higher Secondary School (I-XII),,54.0,15.0,1.0,15.0
2024,Bhandara,Urban,Primary School (I-V),,25.0,20.0,1.0,5.0
2024,Bhandara,Urban,Upper Primary School (I-VIII),,18.0,6.0,0.0,15.0
2024,Bhandara,Urban,Secondary School (VI-X),,3.0,0.0,0.0,1.0
2024,Bhandara,Urban,Secondary School (I-X),,11.0,2.0,0.0,11.0
2024,Bhandara,Urban,Higher Secondary School (I-XII),,14.0,10.0,0.0,11.0
2024,Buldhana,Rural,Primary School (I-V),,26.0,821.0,0.0,65.0
2024,Buldhana,Rural,Upper Primary School (I-VIII),,38.0,563.0,0.0,31.0
2024,Buldhana,Rural,Secondary School (VI-X),,76.0,9.0,3.0,2.0
2024,Buldhana,Rural,Secondary School (I-X),,115.0,14.0,3.0,36.0
2024,Buldhana,Rural,Higher Secondary School (I-XII),,107.0,6.0,0.0,50.0
2024,Buldhana,Urban,Primary School (I-V),,26.0,83.0,0.0,28.0
2024,Buldhana,Urban,Upper Primary School (I-VIII),,39.0,23.0,0.0,24.0
