Year,District,Select School Management Type,Social Category,Female,Male
2024,Chhatrapati Sambhaji Nagar,Private Unaided,SC,764.0,483.0
2024,Chhatrapati Sambhaji Nagar,Private Unaided,ST,80.0,62.0
2024,Chhatrapati Sambhaji Nagar,Private Unaided,ORC,,
2024,Chhatrapati Sambhaji Nagar,Private Unaided,Others,,
2024,Dharashiv,Government Aided,General,577.0,1801.0
2024,Dharashiv,Government Aided,OBC,219.0,966.0
2024,Dharashiv,Government Aided,SC,104.0,437.0
2024,Dharashiv,Government Aided,ST,48.0,165.0
2024,Dharashiv,Government Aided,ORC,,
2024,Dharashiv,Government Aided,Others,,
2024,Dharashiv,Others,General,6.0,22.0
2024,Dharashiv,Others,OBC,3.0,13.0
2024,Dharashiv,Others,SC,2.0,5.0
2024,Dharashiv,Others,ST,0.0,0.0
2024,Dharashiv,Others,ORC,,
2024,Dharashiv,Others,Others,,
2024,Dharashiv,Local body,General,755.0,1457.0
2024,Dharashiv,Local body,OBC,579.0,1175.0
2024,Dharashiv,Local body,SC,204.0,478.0
2024,Dharashiv,Local body,ST,67.0,186.0
2024,Dharashiv,Local body,ORC,,
2024,Dharashiv,Local body,Others,,
2024,Dharashiv,Private Unaided,General,604.0,305.0
2024,Dharashiv,Private Unaided,OBC,191.0,125.0
2024,Dharashiv,Private Unaided,SC,76.0,88.0
2024,Dharashiv,Private Unaided,ST,10.0,6.0
2024,Dharashiv,Private Unaided,ORC,,
2024,Dharashiv,Private Unaided,Others,,
2024,Dhule,Government Aided,General,698.0,1527.0
2024,Dhule,Government Aided,OBC,1069.0,2633.0
2024,Dhule,Government Aided,SC,158.0,326.0
2024,Dhule,Government Aided,ST,200.0,500.0
2024,Dhule,Government Aided,ORC,,
2024,Dhule,Government Aided,Others,,
2024,Dhule,Others,General,18.0,29.0
2024,Dhule,Others,OBC,32.0,119.0
2024,Dhule,Others,SC,12.0,30.0
2024,Dhule,Others,ST,40.0,72.0
2024,Dhule,Others,ORC,,
2024,Dhule,Others,Others,,
2024,Dhule,Local body,General,466.0,557.0
2024,Dhule,Local body,OBC,513.0,844.0
2024,Dhule,Local body,SC,117.0,182.0
2024,Dhule,Local body,ST,230.0,715.0
2024,Dhule,Local body,ORC,,
2024,Dhule,Local body,Others,,
2024,Dhule,Private Unaided,General,504.0,230.0
2024,Dhule,Private Unaided,OBC,857.0,453.0
2024,Dhule,Private Unaided,SC,86.0,80.0
2024,Dhule,Private Unaided,ST,59.0,77.0
2024,Dhule,Private Unaided,ORC,,
2024,Dhule,Private Unaided,Others,,
2024,Gadchiroli,Government Aided,General,84.0,278.0
2024,Gadchiroli,Government Aided,OBC,258.0,1089.0
2024,Gadchiroli,Government Aided,SC,91.0,325.0
2024,Gadchiroli,Government Aided,ST,62.0,231.0
2024,Gadchiroli,Government Aided,ORC,,
2024,Gadchiroli,Government Aided,Others,,
2024,Gadchiroli,Others,General,34.0,90.0
2024,Gadchiroli,Others,OBC,91.0,283.0
2024,Gadchiroli,Others,SC,51.0,125.0
2024,Gadchiroli,Others,ST,44.0,121.0
2024,Gadchiroli,Others,ORC,,
2024,Gadchiroli,Others,Others,,
2024,Gadchiroli,Local body,General,95.0,226.0
2024,Gadchiroli,Local body,OBC,377.0,878.0
2024,Gadchiroli,Local body,SC,167.0,421.0
2024,Gadchiroli,Local body,ST,278.0,829.0
2024,Gadchiroli,Local body,ORC,,
2024,Gadchiroli,Local body,Others,,
2024,Gadchiroli,Private Unaided,General,182.0,67.0
2024,Gadchiroli,Private Unaided,OBC,404.0,160.0
2024,Gadchiroli,Private Unaided,SC,159.0,116.0
2024,Gadchiroli,Private Unaided,ST,45.0,35.0
2024,Gadchiroli,Private Unaided,ORC,,
2024,Gadchiroli,Private Unaided,Others,,
2024,Gondia,Government Aided,General,156.0,271.0
2024,Gondia,Government Aided,OBC,553.0,1398.0
2024,Gondia,Government Aided,SC,180.0,351.0
2024,Gondia,Government Aided,ST,52.0,143.0
2024,Gondia,Government Aided,ORC,,
2024,Gondia,Government Aided,Others,,
2024,Gondia,Others,General,8.0,10.0
2024,Gondia,Others,OBC,47.0,85.0
2024,Gondia,Others,SC,22.0,47.0
2024,Gondia,Others,ST,9.0,18.0
2024,Gondia,Others,ORC,,
2024,Gondia,Others,Others,,
2024,Gondia,Local body,General,104.0,120.0
2024,Gondia,Local body,OBC,636.0,1554.0
2024,Gondia,Local body,SC,161.0,433.0
2024,Gondia,Local body,ST,78.0,225.0
2024,Gondia,Local body,ORC,,
2024,Gondia,Local body,Others,,
2024,Gondia,Private Unaided,General,314.0,74.0
2024,Gondia,Private Unaided,OBC,933.0,259.0
2024,Gondia,Private Unaided,SC,186.0,91.0
2024,Gondia,Private Unaided,ST,35.0,19.0
2024,Gondia,Private Unaided,ORC,,
2024,Gondia,Private Unaided,Others,,
2024,Hingoli,Government Aided,General,309.0,1273.0
2024,Hingoli,Government Aided,OBC,143.0,709.0
2024,Hingoli,Government Aided,SC,58.0,285.0
2024,Hingoli,Government Aided,ST,31.0,106.0
2024,Hingoli,Government Aided,ORC,,
2024,Hingoli,Government Aided,Others,,
2024,Hingoli,Others,General,5.0,30.0
2024,Hingoli,Others,OBC,4.0,32.0
2024,Hingoli,Others,SC,6.0,11.0
2024,Hingoli,Others,ST,3.0,2.0
2024,Hingoli,Others,ORC,,
2024,Hingoli,Others,Others,,
2024,Hingoli,Local body,General,448.0,1158.0
2024,Hingoli,Local body,OBC,349.0,1054.0
2024,Hingoli,Local body,SC,111.0,406.0
2024,Hingoli,Local body,ST,42.0,249.0
2024,Hingoli,Local body,ORC,,
2024,Hingoli,Local body,Others,,
2024,Hingoli,Private Unaided,General,418.0,363.0
2024,Hingoli,Private Unaided,OBC,176.0,235.0
2024,Hingoli,Private Unaided,SC,83.0,151.0
2024,Hingoli,Private Unaided,ST,17.0,26.0
2024,Hingoli,Private Unaided,ORC,,
2024,Hingoli,Private Unaided,Others,,
2024,Jalgaon,Government Aided,General,1568.0,3703.0
2024,Jalgaon,Government Aided,OBC,1764.0,4132.0
2024,Jalgaon,Government Aided,SC,415.0,890.0
2024,Jalgaon,Government Aided,ST,213.0,512.0
2024,Jalgaon,Government Aided,ORC,,
2024,Jalgaon,Government Aided,Others,,
2024,Jalgaon,Others,General,43.0,53.0
2024,Jalgaon,Others,OBC,44.0,87.0
2024,Jalgaon,Others,SC,20.0,42.0
2024,Jalgaon,Others,ST,8.0,21.0
2024,Jalgaon,Others,ORC,,
2024,Jalgaon,Others,Others,,
2024,Jalgaon,Local body,General,1006.0,1730.0
2024,Jalgaon,Local body,OBC,1123.0,2205.0
2024,Jalgaon,Local body,SC,303.0,476.0
2024,Jalgaon,Local body,ST,150.0,343.0
2024,Jalgaon,Local body,ORC,,
2024,Jalgaon,Local body,Others,,
2024,Jalgaon,Private Unaided,General,1217.0,483.0
2024,Jalgaon,Private Unaided,OBC,2034.0,773.0
2024,Jalgaon,Private Unaided,SC,252.0,148.0
2024,Jalgaon,Private Unaided,ST,97.0,58.0
2024,Jalgaon,Private Unaided,ORC,,
2024,Jalgaon,Private Unaided,Others,,
2024,Jalna,Government Aided,General,574.0,2172.0
2024,Jalna,Government Aided,OBC,258.0,1321.0
2024,Jalna,Government Aided,SC,102.0,422.0
2024,Jalna,Government Aided,ST,32.0,171.0
2024,Jalna,Government Aided,ORC,,
2024,Jalna,Government Aided,Others,,
2024,Jalna,Others,General,7.0,16.0
2024,Jalna,Others,OBC,5.0,10.0
2024,Jalna,Others,SC,3.0,4.0
2024,Jalna,Others,ST,2.0,1.0
2024,Jalna,Others,ORC,,
2024,Jalna,Others,Others,,
2024,Jalna,Local body,General,699.0,1775.0
2024,Jalna,Local body,OBC,575.0,1816.0
2024,Jalna,Local body,SC,209.0,494.0
2024,Jalna,Local body,ST,57.0,268.0
2024,Jalna,Local body,ORC,,
2024,Jalna,Local body,Others,,
2024,Jalna,Private Unaided,General,1227.0,1022.0
2024,Jalna,Private Unaided,OBC,472.0,360.0
2024,Jalna,Private Unaided,SC,173.0,176.0
2024,Jalna,Private Unaided,ST,21.0,28.0
2024,Jalna,Private Unaided,ORC,,
2024,Jalna,Private Unaided,Others,,
2024,Kolhapur,Government Aided,General,2099.0,3643.0
2024,Kolhapur,Government Aided,OBC,868.0,1651.0
2024,Kolhapur,Government Aided,SC,402.0,835.0
2024,Kolhapur,Government Aided,ST,64.0,216.0
2024,Kolhapur,Government Aided,ORC,,
2024,Kolhapur,Government Aided,Others,,
2024,Kolhapur,Others,General,15.0,27.0
2024,Kolhapur,Others,OBC,5.0,15.0
2024,Kolhapur,Others,SC,4.0,10.0
2024,Kolhapur,Others,ST,0.0,2.0
2024,Kolhapur,Others,ORC,,
2024,Kolhapur,Others,Others,,
2024,Kolhapur,Local body,General,1340.0,2569.0
2024,Kolhapur,Local body,OBC,1181.0,1572.0
2024,Kolhapur,Local body,SC,469.0,719.0
2024,Kolhapur,Local body,ST,143.0,188.0
2024,Kolhapur,Local body,ORC,,
2024,Kolhapur,Local body,Others,,
2024,Kolhapur,Private Unaided,General,3083.0,894.0
2024,Kolhapur,Private Unaided,OBC,646.0,255.0
2024,Kolhapur,Private Unaided,SC,366.0,203.0
2024,Kolhapur,Private Unaided,ST,6.0,8.0
2024,Kolhapur,Private Unaided,ORC,,
2024,Kolhapur,Private Unaided,Others,,
2024,Latur,Government Aided,General,1748.0,4110.0
2024,Latur,Government Aided,OBC,700.0,2262.0
2024,Latur,Government Aided,SC,266.0,825.0
2024,Latur,Government Aided,ST,92.0,288.0
2024,Latur,Government Aided,ORC,,
2024,Latur,Government Aided,Others,,
2024,Latur,Others,General,11.0,26.0
2024,Latur,Others,OBC,10.0,25.0
2024,Latur,Others,SC,3.0,16.0
2024,Latur,Others,ST,2.0,1.0
2024,Latur,Others,ORC,,
2024,Latur,Others,Others,,
2024,Latur,Local body,General,684.0,1431.0
2024,Latur,Local body,OBC,742.0,1210.0
2024,Latur,Local body,SC,243.0,451.0
2024,Latur,Local body,ST,117.0,270.0
2024,Latur,Local body,ORC,,
2024,Latur,Local body,Others,,
2024,Latur,Private Unaided,General,1542.0,865.0
2024,Latur,Private Unaided,OBC,465.0,299.0
2024,Latur,Private Unaided,SC,226.0,191.0
2024,Latur,Private Unaided,ST,20.0,18.0
2024,Latur,Private Unaided,ORC,,
2024,Latur,Private Unaided,Others,,
2024,Mumbai City,Government Aided,General,7890.0,3561.0
2024,Mumbai City,Government Aided,OBC,1135.0,1298.0
2024,Mumbai City,Government Aided,SC,660.0,464.0
2024,Mumbai City,Government Aided,ST,175.0,197.0
2024,Mumbai City,Government Aided,ORC,,
2024,Mumbai City,Government Aided,Others,,
2024,Mumbai City,Others,General,330.0,92.0
2024,Mumbai City,Others,OBC,87.0,63.0
2024,Mumbai City,Others,SC,68.0,54.0
2024,Mumbai City,Others,ST,22.0,12.0
2024,Mumbai City,Others,ORC,,
2024,Mumbai City,Others,Others,,
2024,Mumbai City,Private Unaided,General,17596.0,3204.0
2024,Mumbai City,Private Unaided,OBC,505.0,170.0
2024,Mumbai City,Private Unaided,SC,408.0,165.0
2024,Mumbai City,Private Unaided,ST,20.0,12.0
2024,Mumbai City,Private Unaided,ORC,,
2024,Mumbai City,Private Unaided,Others,,
2024,Mumbai Suburban,Government Aided,General,1624.0,254.0
2024,Mumbai Suburban,Government Aided,OBC,439.0,115.0
2024,Mumbai Suburban,Government Aided,SC,291.0,50.0
2024,Mumbai Suburban,Government Aided,ST,45.0,28.0
2024,Mumbai Suburban,Government Aided,ORC,,
2024,Mumbai Suburban,Government Aided,Others,,
2024,Mumbai Suburban,Others,General,780.0,78.0
2024,Mumbai Suburban,Others,OBC,36.0,7.0
2024,Mumbai Suburban,Others,SC,45.0,3.0
2024,Mumbai Suburban,Others,ST,1.0,0.0
2024,Mumbai Suburban,Others,ORC,,
2024,Mumbai Suburban,Others,Others,,
2024,Mumbai Suburban,Local body,General,2909.0,1234.0
2024,Mumbai Suburban,Local body,OBC,1452.0,1431.0
2024,Mumbai Suburban,Local body,SC,690.0,441.0
2024,Mumbai Suburban,Local body,ST,168.0,300.0
2024,Mumbai Suburban,Local body,ORC,,
2024,Mumbai Suburban,Local body,Others,,
2024,Mumbai Suburban,Private Unaided,General,5766.0,294.0
2024,Mumbai Suburban,Private Unaided,OBC,318.0,54.0
2024,Mumbai Suburban,Private Unaided,SC,268.0,22.0
2024,Mumbai Suburban,Private Unaided,ST,18.0,9.0
2024,Mumbai Suburban,Private Unaided,ORC,,
2024,Mumbai Suburban,Private Unaided,Others,,
2024,Nagpur,Government Aided,General,2708.0,1292.0
2024,Nagpur,Government Aided,OBC,2929.0,3062.0
2024,Nagpur,Government Aided,SC,826.0,731.0
2024,Nagpur,Government Aided,ST,277.0,310.0
2024,Nagpur,Government Aided,ORC,,
2024,Nagpur,Government Aided,Others,,
2024,Nagpur,Others,General,75.0,46.0
2024,Nagpur,Others,OBC,90.0,103.0
2024,Nagpur,Others,SC,78.0,93.0
2024,Nagpur,Others,ST,12.0,13.0
2024,Nagpur,Others,ORC,,
2024,Nagpur,Others,Others,,
2024,Nagpur,Local body,General,474.0,217.0
2024,Nagpur,Local body,OBC,1644.0,1467.0
2024,Nagpur,Local body,SC,494.0,395.0
2024,Nagpur,Local body,ST,180.0,209.0
2024,Nagpur,Local body,ORC,,
2024,Nagpur,Local body,Others,,
2024,Nagpur,Private Unaided,General,6139.0,766.0
2024,Nagpur,Private Unaided,OBC,5410.0,851.0
2024,Nagpur,Private Unaided,SC,1574.0,322.0
2024,Nagpur,Private Unaided,ST,226.0,56.0
2024,Nagpur,Private Unaided,ORC,,
2024,Nagpur,Private Unaided,Others,,
2024,Nanded,Government Aided,General,1445.0,3903.0
2024,Nanded,Government Aided,OBC,545.0,2259.0
2024,Nanded,Government Aided,SC,286.0,944.0
2024,Nanded,Government Aided,ST,124.0,346.0
2024,Nanded,Government Aided,ORC,,
2024,Nanded,Government Aided,Others,,
2024,Nanded,Others,General,34.0,88.0
2024,Nanded,Others,OBC,19.0,102.0
2024,Nanded,Others,SC,14.0,65.0
2024,Nanded,Others,ST,6.0,38.0
2024,Nanded,Others,ORC,,
2024,Nanded,Others,Others,,
2024,Nanded,Local body,General,1206.0,2392.0
2024,Nanded,Local body,OBC,910.0,2199.0
2024,Nanded,Local body,SC,357.0,851.0
2024,Nanded,Local body,ST,170.0,579.0
2024,Nanded,Local body,ORC,,
2024,Nanded,Local body,Others,,
2024,Nanded,Private Unaided,General,1493.0,940.0
2024,Nanded,Private Unaided,OBC,589.0,516.0
2024,Nanded,Private Unaided,SC,300.0,289.0
2024,Nanded,Private Unaided,ST,70.0,47.0
2024,Nanded,Private Unaided,ORC,,
2024,Nanded,Private Unaided,Others,,
2024,Nandurbar,Government Aided,General,381.0,1025.0
2024,Nandurbar,Government Aided,OBC,678.0,1740.0
2024,Nandurbar,Government Aided,SC,87.0,273.0
2024,Nandurbar,Government Aided,ST,320.0,643.0
2024,Nandurbar,Government Aided,ORC,,
2024,Nandurbar,Government Aided,Others,,
2024,Nandurbar,Others,General,16.0,66.0
2024,Nandurbar,Others,OBC,46.0,120.0
2024,Nandurbar,Others,SC,20.0,67.0
2024,Nandurbar,Others,ST,161.0,412.0
2024,Nandurbar,Others,ORC,,
2024,Nandurbar,Others,Others,,
2024,Nandurbar,Local body,General,211.0,390.0
2024,Nandurbar,Local body,OBC,377.0,651.0
2024,Nandurbar,Local body,SC,56.0,160.0
2024,Nandurbar,Local body,ST,402.0,1755.0
2024,Nandurbar,Local body,ORC,,
2024,Nandurbar,Local body,Others,,
2024,Nandurbar,Private Unaided,General,246.0,163.0
2024,Nandurbar,Private Unaided,OBC,388.0,232.0
2024,Nandurbar,Private Unaided,SC,61.0,65.0
2024,Nandurbar,Private Unaided,ST,106.0,114.0
2024,Nandurbar,Private Unaided,ORC,,
2024,Nandurbar,Private Unaided,Others,,
2024,Nashik,Government Aided,General,3839.0,3799.0
2024,Nashik,Government Aided,OBC,2175.0,3309.0
2024,Nashik,Government Aided,SC,506.0,764.0
2024,Nashik,Government Aided,ST,597.0,1423.0
2024,Nashik,Government Aided,ORC,,
2024,Nashik,Government Aided,Others,,
2024,Nashik,Others,General,204.0,194.0
2024,Nashik,Others,OBC,162.0,295.0
2024,Nashik,Others,SC,90.0,103.0
2024,Nashik,Others,ST,134.0,353.0
2024,Nashik,Others,ORC,,
2024,Nashik,Others,Others,,
2024,Nashik,Local body,General,1942.0,2038.0
2024,Nashik,Local body,OBC,1655.0,2219.0
2024,Nashik,Local body,SC,406.0,498.0
2024,Nashik,Local body,ST,729.0,2208.0
2024,Nashik,Local body,ORC,,
2024,Nashik,Local body,Others,,
2024,Nashik,Private Unaided,General,5079.0,1093.0
2024,Nashik,Private Unaided,OBC,2678.0,858.0
2024,Nashik,Private Unaided,SC,675.0,230.0
2024,Nashik,Private Unaided,ST,205.0,155.0
2024,Nashik,Private Unaided,ORC,,
2024,Nashik,Private Unaided,Others,,
2024,Palghar,Government Aided,General,1011.0,571.0
2024,Palghar,Government Aided,OBC,690.0,627.0
2024,Palghar,Government Aided,SC,146.0,179.0
2024,Palghar,Government Aided,ST,248.0,460.0
2024,Palghar,Government Aided,ORC,,
2024,Palghar,Government Aided,Others,,
2024,Palghar,Others,General,205.0,91.0
2024,Palghar,Others,OBC,94.0,167.0
2024,Palghar,Others,SC,30.0,60.0
2024,Palghar,Others,ST,179.0,402.0
2024,Palghar,Others,ORC,,
2024,Palghar,Others,Others,,
2024,Palghar,Local body,General,813.0,772.0
2024,Palghar,Local body,OBC,772.0,917.0
2024,Palghar,Local body,SC,183.0,167.0
2024,Palghar,Local body,ST,427.0,1571.0
2024,Palghar,Local body,ORC,,
2024,Palghar,Local body,Others,,
2024,Palghar,Private Unaided,General,7085.0,1244.0
2024,Palghar,Private Unaided,OBC,1266.0,238.0
2024,Palghar,Private Unaided,SC,249.0,57.0
2024,Palghar,Private Unaided,ST,238.0,142.0
2024,Palghar,Private Unaided,ORC,,
2024,Palghar,Private Unaided,Others,,
2024,Parbhani,Government Aided,General,1080.0,2402.0
2024,Parbhani,Government Aided,OBC,327.0,1511.0
2024,Parbhani,Government Aided,SC,138.0,471.0
2024,Parbhani,Government Aided,ST,47.0,191.0
2024,Parbhani,Government Aided,ORC,,
2024,Parbhani,Government Aided,Others,,
2024,Parbhani,Others,General,17.0,19.0
2024,Parbhani,Others,OBC,4.0,11.0
2024,Parbhani,Others,SC,4.0,11.0
2024,Parbhani,Others,ST,0.0,3.0
2024,Parbhani,Others,ORC,,
2024,Parbhani,Others,Others,,
2024,Parbhani,Local body,General,589.0,1395.0
2024,Parbhani,Local body,OBC,533.0,1474.0
2024,Parbhani,Local body,SC,169.0,447.0
2024,Parbhani,Local body,ST,79.0,277.0
2024,Parbhani,Local body,ORC,,
2024,Parbhani,Local body,Others,,
2024,Parbhani,Private Unaided,General,808.0,715.0
2024,Parbhani,Private Unaided,OBC,322.0,398.0
2024,Parbhani,Private Unaided,SC,129.0,184.0
2024,Parbhani,Private Unaided,ST,18.0,23.0
2024,Parbhani,Private Unaided,ORC,,
2024,Parbhani,Private Unaided,Others,,
2024,Pune,Government Aided,General,5265.0,3877.0
2024,Pune,Government Aided,OBC,2741.0,2988.0
2024,Pune,Government Aided,SC,1047.0,1066.0
2024,Pune,Government Aided,ST,449.0,636.0
2024,Pune,Government Aided,ORC,,
2024,Pune,Government Aided,Others,,
2024,Pune,Others,General,280.0,185.0
2024,Pune,Others,OBC,136.0,153.0
2024,Pune,Others,SC,94.0,110.0
2024,Pune,Others,ST,35.0,36.0
2024,Pune,Others,ORC,,
2024,Pune,Others,Others,,
2024,Pune,Local body,General,4355.0,2824.0
2024,Pune,Local body,OBC,3090.0,2324.0
2024,Pune,Local body,SC,1065.0,843.0
2024,Pune,Local body,ST,411.0,761.0
2024,Pune,Local body,ORC,,
2024,Pune,Local body,Others,,
2024,Pune,Private Unaided,General,28756.0,3367.0
2024,Pune,Private Unaided,OBC,5623.0,1020.0
2024,Pune,Private Unaided,SC,1966.0,505.0
2024,Pune,Private Unaided,ST,170.0,89.0
2024,Pune,Private Unaided,ORC,,
2024,Pune,Private Unaided,Others,,
2024,Raigad,Government Aided,General,911.0,855.0
2024,Raigad,Government Aided,OBC,1057.0,1202.0
2024,Raigad,Government Aided,SC,247.0,324.0
2024,Raigad,Government Aided,ST,74.0,308.0
2024,Raigad,Government Aided,ORC,,
2024,Raigad,Government Aided,Others,,
2024,Raigad,Others,General,67.0,32.0
2024,Raigad,Others,OBC,51.0,67.0
2024,Raigad,Others,SC,27.0,31.0
2024,Raigad,Others,ST,5.0,16.0
2024,Raigad,Others,ORC,,
2024,Raigad,Others,Others,,
2024,Raigad,Local body,General,1014.0,1032.0
2024,Raigad,Local body,OBC,1353.0,1636.0
2024,Raigad,Local body,SC,348.0,371.0
2024,Raigad,Local body,ST,176.0,330.0
2024,Raigad,Local body,ORC,,
2024,Raigad,Local body,Others,,
2024,Raigad,Private Unaided,General,5374.0,595.0
2024,Raigad,Private Unaided,OBC,1934.0,425.0
2024,Raigad,Private Unaided,SC,525.0,125.0
2024,Raigad,Private Unaided,ST,61.0,15.0
2024,Raigad,Private Unaided,ORC,,
2024,Raigad,Private Unaided,Others,,
2024,Ratnagiri,Government Aided,General,592.0,857.0
2024,Ratnagiri,Government Aided,OBC,395.0,841.0
2024,Ratnagiri,Government Aided,SC,121.0,325.0
2024,Ratnagiri,Government Aided,ST,24.0,128.0
2024,Ratnagiri,Government Aided,ORC,,
2024,Ratnagiri,Government Aided,Others,,
2024,Ratnagiri,Others,General,4.0,12.0
2024,Ratnagiri,Others,OBC,3.0,15.0
2024,Ratnagiri,Others,SC,0.0,6.0
2024,Ratnagiri,Others,ST,1.0,2.0
2024,Ratnagiri,Others,ORC,,
2024,Ratnagiri,Others,Others,,
2024,Ratnagiri,Local body,General,1069.0,1075.0
2024,Ratnagiri,Local body,OBC,1080.0,1621.0
2024,Ratnagiri,Local body,SC,330.0,488.0
2024,Ratnagiri,Local body,ST,84.0,179.0
2024,Ratnagiri,Local body,ORC,,
2024,Ratnagiri,Local body,Others,,
2024,Ratnagiri,Private Unaided,General,1104.0,260.0
2024,Ratnagiri,Private Unaided,OBC,486.0,208.0
2024,Ratnagiri,Private Unaided,SC,133.0,64.0
2024,Ratnagiri,Private Unaided,ST,5.0,8.0
2024,Ratnagiri,Private Unaided,ORC,,
2024,Ratnagiri,Private Unaided,Others,,
2024,Sangli,Government Aided,General,1727.0,2413.0
2024,Sangli,Government Aided,OBC,825.0,1579.0
2024,Sangli,Government Aided,SC,354.0,639.0
2024,Sangli,Government Aided,ST,66.0,251.0
2024,Sangli,Government Aided,ORC,,
2024,Sangli,Government Aided,Others,,
2024,Sangli,Others,General,9.0,11.0
2024,Sangli,Others,OBC,8.0,10.0
2024,Sangli,Others,SC,4.0,7.0
2024,Sangli,Others,ST,0.0,0.0
2024,Sangli,Others,ORC,,
2024,Sangli,Others,Others,,
2024,Sangli,Local body,General,1190.0,1317.0
2024,Sangli,Local body,OBC,856.0,1304.0
2024,Sangli,Local body,SC,321.0,492.0
2024,Sangli,Local body,ST,57.0,197.0
2024,Sangli,Local body,ORC,,
2024,Sangli,Local body,Others,,
2024,Sangli,Private Unaided,General,1758.0,473.0
2024,Sangli,Private Unaided,OBC,480.0,224.0
2024,Sangli,Private Unaided,SC,214.0,122.0
2024,Sangli,Private Unaided,ST,8.0,9.0
2024,Sangli,Private Unaided,ORC,,
2024,Sangli,Private Unaided,Others,,
2024,Satara,Government Aided,General,1544.0,1876.0
2024,Satara,Government Aided,OBC,826.0,1469.0
2024,Satara,Government Aided,SC,300.0,585.0
2024,Satara,Government Aided,ST,93.0,278.0
2024,Satara,Government Aided,ORC,,
2024,Satara,Government Aided,Others,,
2024,Satara,Others,General,18.0,48.0
2024,Satara,Others,OBC,6.0,20.0
2024,Satara,Others,SC,4.0,9.0
2024,Satara,Others,ST,0.0,3.0
2024,Satara,Others,ORC,,
2024,Satara,Others,Others,,
2024,Satara,Local body,General,1614.0,1608.0
2024,Satara,Local body,OBC,1372.0,1574.0
2024,Satara,Local body,SC,461.0,581.0
2024,Satara,Local body,ST,78.0,208.0
2024,Satara,Local body,ORC,,
2024,Satara,Local body,Others,,
2024,Satara,Private Unaided,General,2087.0,534.0
2024,Satara,Private Unaided,OBC,633.0,202.0
2024,Satara,Private Unaided,SC,246.0,117.0
2024,Satara,Private Unaided,ST,13.0,10.0
2024,Satara,Private Unaided,ORC,,
2024,Satara,Private Unaided,Others,,
2024,Sindhudurg,Government Aided,General,382.0,538.0
2024,Sindhudurg,Government Aided,OBC,199.0,387.0
2024,Sindhudurg,Government Aided,SC,62.0,188.0
2024,Sindhudurg,Government Aided,ST,12.0,90.0
2024,Sindhudurg,Government Aided,ORC,,
2024,Sindhudurg,Government Aided,Others,,
2024,Sindhudurg,Others,General,2.0,5.0
2024,Sindhudurg,Others,OBC,2.0,6.0
2024,Sindhudurg,Others,SC,0.0,6.0
2024,Sindhudurg,Others,ST,0.0,0.0
2024,Sindhudurg,Others,ORC,,
2024,Sindhudurg,Others,Others,,
2024,Sindhudurg,Local body,General,794.0,640.0
2024,Sindhudurg,Local body,OBC,624.0,654.0
2024,Sindhudurg,Local body,SC,200.0,234.0
2024,Sindhudurg,Local body,ST,68.0,105.0
2024,Sindhudurg,Local body,ORC,,
