Year,District,Taluka,Size Class,Total Holdings Number,Total Holdings Area,Area Classified as Cultivated,Area Classified as Uncultivated,Area Not Available For Agriculture,Net Sown Area,Current Fallow,Actually Uncultivated Area,Other Fallow Land,Cultivable Waste Land
2015,Thane,Ambarnath,Medium (4 to 10 ha),448,2566,2524,42,0,2524,0,42,0,0
2015,Thane,Bhiwandi,Medium (4 to 10 ha),1220,6790,2462,4329,0,2243,219,4329,0,0
2015,Thane,Kalyan,Medium (4 to 10 ha),509,2871,1748,1123,0,1554,194,1123,0,0
2015,Thane,Murbad,Medium (4 to 10 ha),2149,12842,8671,4171,0,8452,219,4171,0,0
2015,Thane,Shahapur,Medium (4 to 10 ha),3399,20827,17234,3593,0,17115,119,3593,0,0
2015,Thane,Thane,Medium (4 to 10 ha),42,248,228,20,0,98,130,20,0,0
2000,Thane,Ambernath,Large (>10 ha),92,1873,1672,0,201,1533,139,0,0,0
2000,Thane,Bhiwandi,Large (>10 ha),91,1527,1421,0,107,1421,0,0,0,0
2000,Thane,Dahanu,Large (>10 ha),310,5709,4993,40,676,4993,0,9,31,0
2000,Thane,Jawahar,Large (>10 ha),543,8032,6987,10,1035,6040,947,10,0,0
2000,Thane,Kalyan,Large (>10 ha),89,1968,1823,0,145,1630,193,0,0,0
2000,Thane,Mokhada,Large (>10 ha),520,8470,7065,360,1046,5877,1188,283,75,2
2000,Thane,Murbad,Large (>10 ha),185,2638,2464,0,174,2464,0,0,0,0
2000,Thane,Palghar,Large (>10 ha),140,2183,2055,82,46,2055,0,0,2,80
2000,Thane,Shahapur,Large (>10 ha),819,15108,13010,1470,628,12563,447,115,36,1320
2000,Thane,Talsari,Large (>10 ha),168,3380,1602,1777,1,1599,3,1761,2,14
2000,Thane,Thane,Large (>10 ha),38,1038,1008,11,18,877,131,11,0,0
2000,Thane,Vada,Large (>10 ha),262,4685,4422,80,183,4272,151,80,0,0
2000,Thane,Vasai,Large (>10 ha),47,721,665,7,49,586,79,0,0,7
2000,Thane,Vikarmgad,Large (>10 ha),185,2538,1964,10,565,1791,173,10,0,0
2010,Thane,Ambernath,Large (>10 ha),67,1082,856,220,6,855,1,0,220,0
2010,Thane,Bhiwandi,Large (>10 ha),144,2093,1711,362,20,1709,2,0,295,67
2010,Thane,Dahanu,Large (>10 ha),275,4801,2964,1389,448,2960,4,0,767,622
2010,Thane,Javhar,Large (>10 ha),463,7262,3073,3204,984,3058,15,236,2221,748
2010,Thane,Kalyan,Large (>10 ha),52,762,230,340,192,229,1,0,107,233
2010,Thane,Mokhada,Large (>10 ha),607,9268,2346,6038,883,2313,33,0,3970,2068
2010,Thane,Murbad,Large (>10 ha),248,3514,2817,697,0,2814,3,0,428,269
2010,Thane,Palghar,Large (>10 ha),136,2044,1579,409,55,1578,2,0,335,73
2010,Thane,Shahapur,Large (>10 ha),689,10254,8105,1936,213,8101,4,0,773,1163
2010,Thane,Talsari,Large (>10 ha),154,2690,1185,1439,66,1174,11,0,1439,0
2010,Thane,Thane,Large (>10 ha),6,134,11,81,42,10,1,0,81,0
2010,Thane,Vada,Large (>10 ha),274,4227,1882,2039,306,1878,4,78,332,1630
2010,Thane,Vasai,Large (>10 ha),44,754,266,471,17,264,2,0,471,0
2010,Thane,Vikarmgad,Large (>10 ha),122,3595,2197,1395,2,2188,9,0,1395,0
2015,Thane,Ambarnath,Large (>10 ha),91,1324,1324,0,0,1324,0,0,0,0
2015,Thane,Bhiwandi,Large (>10 ha),153,1945,1383,562,0,1281,102,562,0,0
2015,Thane,Kalyan,Large (>10 ha),48,1027,914,112,0,328,586,112,0,0
2015,Thane,Murbad,Large (>10 ha),291,4128,3494,635,0,3482,12,635,0,0
2015,Thane,Shahapur,Large (>10 ha),673,11454,9043,2411,0,9036,8,2411,0,0
2015,Thane,Thane,Large (>10 ha),11,255,236,19,0,166,70,19,0,0
2000,Wardha,Aarvee,Marginal (Below 1 ha),4990,3739,3582,154,3,3534,48,2,7,145
2000,Wardha,Aashti,Marginal (Below 1 ha),4033,2853,2818,23,12,2808,10,0,11,13
2000,Wardha,Dewali,Marginal (Below 1 ha),3212,2322,2236,82,4,2221,15,13,2,67
2000,Wardha,Higanghat,Marginal (Below 1 ha),3015,2331,2217,112,2,2183,35,0,40,72
2000,Wardha,Karanja,Marginal (Below 1 ha),3909,2809,2739,68,1,2642,98,0,40,28
2000,Wardha,Samudrapur,Marginal (Below 1 ha),2687,1978,1916,58,4,1843,73,25,21,13
2000,Wardha,Selu,Marginal (Below 1 ha),3296,2445,2362,79,3,2338,24,3,5,71
2000,Wardha,Vardha,Marginal (Below 1 ha),3718,2895,2812,81,2,2698,113,7,17,57
2010,Wardha,Aarvi,Marginal (Below 1 ha),5533,4124,4024,77,23,3846,178,12,4,61
2010,Wardha,Aashti,Marginal (Below 1 ha),4657,3180,3154,0,26,3143,11,0,0,0
2010,Wardha,Deoli,Marginal (Below 1 ha),4013,3047,2948,96,3,2936,12,0,1,94
2010,Wardha,Hinganghat,Marginal (Below 1 ha),3578,2705,2577,113,15,2510,67,21,30,62
2010,Wardha,Karanja,Marginal (Below 1 ha),4458,3254,3152,25,77,2947,206,1,0,24
2010,Wardha,Samudrapur,Marginal (Below 1 ha),3737,2774,2721,48,6,2587,134,4,19,25
2010,Wardha,Selu,Marginal (Below 1 ha),4263,3133,3021,63,49,2783,238,29,3,32
2010,Wardha,Wardha,Marginal (Below 1 ha),4492,3331,3217,53,62,3122,95,2,0,50
2015,Wardha,Arvi,Marginal (Below 1 ha),5783,4416,4251,165,0,4003,249,165,0,0
2015,Wardha,Ashti,Marginal (Below 1 ha),6017,3543,3409,135,0,3321,87,135,0,0
2015,Wardha,Deoli,Marginal (Below 1 ha),4932,3315,3206,109,0,3106,100,109,0,0
2015,Wardha,Hinganghat,Marginal (Below 1 ha),4486,3284,3157,127,0,2979,178,127,0,0
2015,Wardha,Karanja,Marginal (Below 1 ha),6488,3833,3725,108,0,3495,230,108,0,0
2015,Wardha,Samudrapur,Marginal (Below 1 ha),4691,3184,3094,90,0,2899,195,90,0,0
2015,Wardha,Seloo,Marginal (Below 1 ha),5566,3683,3571,112,0,3239,332,112,0,0
2015,Wardha,Wardha,Marginal (Below 1 ha),4626,3180,3062,118,0,2902,160,118,0,0
2000,Wardha,Aarvee,Small (1 to 2 ha),10237,14474,14070,390,13,13914,156,3,31,356
2000,Wardha,Aashti,Small (1 to 2 ha),5931,8244,8189,31,24,8162,27,0,7,24
2000,Wardha,Dewali,Small (1 to 2 ha),9279,13238,12815,410,13,12744,71,65,40,305
2000,Wardha,Higanghat,Small (1 to 2 ha),10034,14633,13907,717,9,13787,120,21,172,524
2000,Wardha,Karanja,Small (1 to 2 ha),7707,11166,10929,221,15,10646,283,2,97,122
2000,Wardha,Samudrapur,Small (1 to 2 ha),8652,12709,12433,261,15,12061,371,74,112,74
2000,Wardha,Selu,Small (1 to 2 ha),8113,11653,11281,353,19,11186,95,15,17,321
2000,Wardha,Vardha,Small (1 to 2 ha),10549,15109,14698,396,16,14294,403,22,107,267
2010,Wardha,Aarvi,Small (1 to 2 ha),11089,15748,15431,283,34,14756,675,41,10,232
2010,Wardha,Aashti,Small (1 to 2 ha),6722,9431,9358,0,73,9330,28,0,0,0
2010,Wardha,Deoli,Small (1 to 2 ha),11581,16517,16060,428,29,16015,45,1,16,411
2010,Wardha,Hinganghat,Small (1 to 2 ha),11724,16921,16335,515,71,16156,178,87,139,289
2010,Wardha,Karanja,Small (1 to 2 ha),8829,12542,12138,62,342,11808,330,5,0,57
2010,Wardha,Samudrapur,Small (1 to 2 ha),11636,16797,16496,251,50,15912,583,30,70,151
2010,Wardha,Selu,Small (1 to 2 ha),9979,14121,13677,215,228,12920,757,74,8,133
2010,Wardha,Wardha,Small (1 to 2 ha),12561,18044,17486,265,293,17118,369,4,15,245
2015,Wardha,Arvi,Small (1 to 2 ha),12319,17181,16376,805,0,15673,703,805,0,0
2015,Wardha,Ashti,Small (1 to 2 ha),8008,10204,9831,373,0,9729,102,373,0,0
2015,Wardha,Deoli,Small (1 to 2 ha),12989,17700,17001,699,0,16884,116,699,0,0
2015,Wardha,Hinganghat,Small (1 to 2 ha),12878,18208,17336,872,0,17059,277,872,0,0
2015,Wardha,Karanja,Small (1 to 2 ha),9880,12944,12478,466,0,11829,648,466,0,0
2015,Wardha,Samudrapur,Small (1 to 2 ha),14346,22064,21365,700,0,20044,1320,700,0,0
2015,Wardha,Seloo,Small (1 to 2 ha),11849,15843,15009,834,0,14238,771,834,0,0
2015,Wardha,Wardha,Small (1 to 2 ha),13309,17921,17141,780,0,16809,332,780,0,0
2000,Wardha,Aarvee,Semimedium (2 to 4 ha),6418,17465,16761,677,28,16537,224,6,120,551
2000,Wardha,Aashti,Semimedium (2 to 4 ha),2726,7149,7091,35,23,7072,19,0,21,14
2000,Wardha,Dewali,Semimedium (2 to 4 ha),6454,17571,16821,695,54,16682,139,68,136,491
2000,Wardha,Higanghat,Semimedium (2 to 4 ha),8568,23365,22098,1248,19,21787,312,19,289,940
2000,Wardha,Karanja,Semimedium (2 to 4 ha),4942,13374,12967,374,33,12494,472,20,170,185
2000,Wardha,Samudrapur,Semimedium (2 to 4 ha),8661,23721,23152,512,57,22453,698,121,242,149
2000,Wardha,Selu,Semimedium (2 to 4 ha),5582,15131,14580,516,35,14359,221,28,63,425
2000,Wardha,Vardha,Semimedium (2 to 4 ha),7332,19774,19080,657,37,18421,659,31,230,396
2010,Wardha,Aarvi,Semimedium (2 to 4 ha),6494,17437,17009,333,95,16182,827,37,22,274
2010,Wardha,Aashti,Semimedium (2 to 4 ha),2864,7581,7518,0,63,7508,10,0,0,0
2010,Wardha,Deoli,Semimedium (2 to 4 ha),6585,17787,17276,483,28,17216,60,0,49,433
2010,Wardha,Hinganghat,Semimedium (2 to 4 ha),9147,25014,24137,748,130,23930,207,90,243,414
2010,Wardha,Karanja,Semimedium (2 to 4 ha),5043,13611,12856,63,692,12184,672,16,0,47
2010,Wardha,Samudrapur,Semimedium (2 to 4 ha),9795,26761,26154,483,124,25422,731,30,193,260
2010,Wardha,Selu,Semimedium (2 to 4 ha),5948,16071,15551,230,291,14626,924,78,5,148
2010,Wardha,Wardha,Semimedium (2 to 4 ha),7935,21306,20513,306,486,20133,381,5,17,284
2015,Wardha,Arvi,Semimedium (2 to 4 ha),7257,17842,16064,1778,0,15410,654,1778,0,0
2015,Wardha,Ashti,Semimedium (2 to 4 ha),3148,8017,7395,622,0,7345,50,622,0,0
2015,Wardha,Deoli,Semimedium (2 to 4 ha),7174,18143,16724,1419,0,16696,27,1419,0,0
2015,Wardha,Hinganghat,Semimedium (2 to 4 ha),9718,26889,24408,2481,0,24190,218,2481,0,0
2015,Wardha,Karanja,Semimedium (2 to 4 ha),5870,14563,13434,1129,0,12318,1116,1129,0,0
2015,Wardha,Samudrapur,Semimedium (2 to 4 ha),10598,28147,25803,2344,0,24024,1779,2344,0,0
2015,Wardha,Seloo,Semimedium (2 to 4 ha),6245,16335,14881,1455,0,14063,817,1455,0,0
2015,Wardha,Wardha,Semimedium (2 to 4 ha),9211,23059,21176,1883,0,20848,328,1883,0,0
2000,Wardha,Aarvee,Medium (4 to 10 ha),2867,16192,15105,1060,27,14924,182,4,220,836
2000,Wardha,Aashti,Medium (4 to 10 ha),742,4056,3931,116,9,3917,14,0,77,40
2000,Wardha,Dewali,Medium (4 to 10 ha),2952,16734,15725,980,29,15442,284,96,154,730
2000,Wardha,Higanghat,Medium (4 to 10 ha),4928,28364,26100,2236,28,25754,346,10,503,1723
2000,Wardha,Karanja,Medium (4 to 10 ha),2055,11125,10609,485,30,9990,619,13,293,178
2000,Wardha,Samudrapur,Medium (4 to 10 ha),5235,30183,28952,1144,86,27698,1254,159,657,328
2000,Wardha,Selu,Medium (4 to 10 ha),2286,12907,12366,518,23,11956,410,68,102,348
2000,Wardha,Vardha,Medium (4 to 10 ha),3219,18374,17288,1055,31,16474,815,99,424,531
2010,Wardha,Aarvi,Medium (4 to 10 ha),2460,13859,13219,532,108,11971,1248,24,144,365
2010,Wardha,Aashti,Medium (4 to 10 ha),726,3941,3934,0,7,3865,69,0,0,0
2010,Wardha,Deoli,Medium (4 to 10 ha),2502,14188,13271,877,41,13210,61,0,260,617
2010,Wardha,Hinganghat,Medium (4 to 10 ha),4522,25819,24633,1021,165,24289,344,115,279,627
2010,Wardha,Karanja,Medium (4 to 10 ha),1900,10512,9493,33,986,8666,827,15,0,18
2010,Wardha,Samudrapur,Medium (4 to 10 ha),4602,25969,24970,676,323,24073,896,59,312,305
2010,Wardha,Selu,Medium (4 to 10 ha),2091,11673,11157,276,239,10134,1022,38,70,168
2010,Wardha,Wardha,Medium (4 to 10 ha),2969,16784,15792,472,521,15446,346,5,48,419
2015,Wardha,Arvi,Medium (4 to 10 ha),2172,12156,10334,1823,0,9261,1072,1823,0,0
2015,Wardha,Ashti,Medium (4 to 10 ha),922,5171,4693,478,0,4416,277,478,0,0
2015,Wardha,Deoli,Medium (4 to 10 ha),2669,14730,13034,1696,0,12947,87,1696,0,0
2015,Wardha,Hinganghat,Medium (4 to 10 ha),4158,23894,20358,3536,0,19976,383,3536,0,0
2015,Wardha,Karanja,Medium (4 to 10 ha),1970,10778,9788,990,0,8984,804,990,0,0
2015,Wardha,Samudrapur,Medium (4 to 10 ha),4187,22977,20536,2442,0,18324,2212,2442,0,0
2015,Wardha,Seloo,Medium (4 to 10 ha),1852,10146,8918,1227,0,8169,750,1227,0,0
2015,Wardha,Wardha,Medium (4 to 10 ha),3322,18821,16574,2247,0,16156,418,2247,0,0
2000,Wardha,Aarvee,Large (>10 ha),317,4532,3808,718,6,3746,62,56,310,352
2000,Wardha,Aashti,Large (>10 ha),43,606,562,41,3,559,4,0,41,1
2000,Wardha,Dewali,Large (>10 ha),315,4149,3654,453,42,3547,107,12,121,321
2000,Wardha,Higanghat,Large (>10 ha),465,6212,5533,680,0,5242,291,0,122,557
2000,Wardha,Karanja,Large (>10 ha),141,2066,2026,33,6,1853,173,4,18,12
2000,Wardha,Samudrapur,Large (>10 ha),449,6026,5652,345,29,5375,278,63,175,107
2000,Wardha,Selu,Large (>10 ha),214,2810,2619,180,11,2529,89,52,30,98
2000,Wardha,Vardha,Large (>10 ha),276,4075,3703,369,3,3253,450,76,118,175
2010,Wardha,Aarvi,Large (>10 ha),251,3597,3306,275,16,2958,349,1,0,273
2010,Wardha,Aashti,Large (>10 ha),41,543,543,0,0,467,76,0,0,0
2010,Wardha,Deoli,Large (>10 ha),257,3460,3025,431,4,2996,29,0,44,388
2010,Wardha,Hinganghat,Large (>10 ha),373,4983,4774,150,60,4682,92,6,35,109
2010,Wardha,Karanja,Large (>10 ha),121,1770,1639,0,131,1507,132,0,0,0
2010,Wardha,Samudrapur,Large (>10 ha),326,4392,4024,266,102,3730,294,60,64,142
2010,Wardha,Selu,Large (>10 ha),160,2412,2044,114,254,1790,254,19,18,77
2010,Wardha,Wardha,Large (>10 ha),246,3428,2877,35,516,2801,76,0,0,35
2015,Wardha,Arvi,Large (>10 ha),171,2516,2333,183,0,2068,265,183,0,0
2015,Wardha,Ashti,Large (>10 ha),60,1371,1296,75,0,1100,195,75,0,0
2015,Wardha,Deoli,Large (>10 ha),229,3122,2902,220,0,2789,113,220,0,0
2015,Wardha,Hinganghat,Large (>10 ha),253,3564,3281,282,0,3117,164,282,0,0
2015,Wardha,Karanja,Large (>10 ha),113,1444,1372,72,0,949,424,72,0,0
2015,Wardha,Samudrapur,Large (>10 ha),241,3058,2994,64,0,2338,656,64,0,0
2015,Wardha,Seloo,Large (>10 ha),104,1483,1192,291,0,1037,155,291,0,0
2015,Wardha,Wardha,Large (>10 ha),252,3573,3468,104,0,2534,935,104,0,0
2000,Washim,Karanja,Marginal (Below 1 ha),5849,4624,4498,111,14,4403,95,7,54,50
2000,Washim,Malegoan,Marginal (Below 1 ha),5993,4051,3935,102,15,3704,231,2,73,27
2000,Washim,Mangsulpeer,Marginal (Below 1 ha),5001,3602,3584,14,4,3367,217,1,13,0
2000,Washim,Manora,Marginal (Below 1 ha),3469,2585,2541,32,11,2428,113,1,11,20
2000,Washim,Risod,Marginal (Below 1 ha),6205,3966,3874,84,7,3618,256,48,28,8
2000,Washim,Washim,Marginal (Below 1 ha),7515,4785,4747,26,12,4447,300,2,24,0
2010,Washim,Karanja,Marginal (Below 1 ha),9255,7002,7002,0,0,2383,4619,0,0,0
2010,Washim,Malegaon,Marginal (Below 1 ha),10056,6058,6048,2,8,5928,120,1,1,0
2010,Washim,Manglurpeer,Marginal (Below 1 ha),10430,7121,6991,25,105,6704,286,0,9,16
2010,Washim,Manora,Marginal (Below 1 ha),4917,3553,3552,1,0,3042,509,1,0,0
2010,Washim,Risod,Marginal (Below 1 ha),11073,6789,6658,5,126,6486,172,1,2,1
2010,Washim,Washim,Marginal (Below 1 ha),12336,7217,7138,22,58,6993,145,0,22,0
2015,Washim,Karanja,Marginal (Below 1 ha),11456,7461,7176,285,0,6812,364,285,0,0
2015,Washim,Malegaon,Marginal (Below 1 ha),13989,8036,7595,441,0,7255,340,441,0,0
2015,Washim,Mangrulpir,Marginal (Below 1 ha),14717,8741,8504,237,0,8045,458,237,0,0
2015,Washim,Manora,Marginal (Below 1 ha),8123,4935,4745,190,0,4405,340,190,0,0
2015,Washim,Risod,Marginal (Below 1 ha),18483,11066,10714,352,0,10019,695,352,0,0
2015,Washim,Washim,Marginal (Below 1 ha),19294,11587,11347,240,0,10970,377,240,0,0
2000,Washim,Karanja,Small (1 to 2 ha),11719,17118,16616,429,74,16283,333,18,211,201
2000,Washim,Malegoan,Small (1 to 2 ha),9896,14628,14158,412,59,13437,720,22,287,102
2000,Washim,Mangsulpeer,Small (1 to 2 ha),8693,12486,12393,66,27,11693,700,8,57,0
2000,Washim,Manora,Small (1 to 2 ha),8723,12517,12233,188,96,11706,527,8,80,101
2000,Washim,Risod,Small (1 to 2 ha),9388,13270,12968,251,51,12204,764,140,79,33
2000,Washim,Washim,Small (1 to 2 ha),9721,13460,13272,103,85,12671,602,23,77,3
2010,Washim,Karanja,Small (1 to 2 ha),15770,22862,22862,0,0,22288,574,0,0,0
2010,Washim,Malegaon,Small (1 to 2 ha),12262,17416,17388,2,26,17137,251,0,2,0
2010,Washim,Manglurpeer,Small (1 to 2 ha),14101,19992,19474,103,415,18819,655,3,38,62
2010,Washim,Manora,Small (1 to 2 ha),10833,15329,15323,5,2,12857,2465,4,1,0
2010,Washim,Risod,Small (1 to 2 ha),12968,18373,17971,19,383,17383,588,4,10,5
2010,Washim,Washim,Small (1 to 2 ha),12645,18015,17801,54,160,17496,305,0,54,0
2015,Washim,Karanja,Small (1 to 2 ha),16348,22891,21725,1166,0,21094,631,1166,0,0
2015,Washim,Malegaon,Small (1 to 2 ha),14756,21470,20387,1083,0,19805,582,1083,0,0
2015,Washim,Mangrulpir,Small (1 to 2 ha),16660,24107,23262,844,0,22484,778,844,0,0
2015,Washim,Manora,Small (1 to 2 ha),13822,16747,15813,934,0,15259,554,934,0,0
2015,Washim,Risod,Small (1 to 2 ha),14681,20103,19178,925,0,18676,502,925,0,0
2015,Washim,Washim,Small (1 to 2 ha),14512,21889,21248,641,0,20894,354,641,0,0
2000,Washim,Karanja,Semimedium (2 to 4 ha),7143,19308,18604,572,132,18149,455,36,242,294
2000,Washim,Malegoan,Semimedium (2 to 4 ha),6354,18038,17302,553,184,16458,844,35,356,161
2000,Washim,Mangsulpeer,Semimedium (2 to 4 ha),6091,16658,16474,132,52,15372,1102,16,112,4
2000,Washim,Manora,Semimedium (2 to 4 ha),5751,15380,14824,356,200,14185,639,80,101,174
2000,Washim,Risod,Semimedium (2 to 4 ha),7167,19734,19126,477,131,18071,1055,225,165,87
2000,Washim,Washim,Semimedium (2 to 4 ha),7166,19470,19147,192,131,18356,791,97,80,15
2010,Washim,Karanja,Semimedium (2 to 4 ha),7658,20290,20290,0,0,19039,1251,0,0,0
2010,Washim,Malegaon,Semimedium (2 to 4 ha),6478,17319,17175,10,135,16923,252,6,4,0
2010,Washim,Manglurpeer,Semimedium (2 to 4 ha),6522,17314,16780,91,443,16222,559,2,19,71
2010,Washim,Manora,Semimedium (2 to 4 ha),6014,15871,15856,11,4,13590,2266,10,0,0
2010,Washim,Risod,Semimedium (2 to 4 ha),7432,20078,19441,58,579,18521,919,8,27,24
2010,Washim,Washim,Semimedium (2 to 4 ha),7713,21015,20597,72,346,20252,344,0,72,0
2015,Washim,Karanja,Semimedium (2 to 4 ha),8692,21359,19254,2105,0,18640,614,2105,0,0
2015,Washim,Malegaon,Semimedium (2 to 4 ha),7809,19350,17553,1797,0,17157,396,1797,0,0
2015,Washim,Mangrulpir,Semimedium (2 to 4 ha),6048,16297,14908,1389,0,14654,254,1389,0,0
2015,Washim,Manora,Semimedium (2 to 4 ha),7142,18762,17007,1755,0,16518,489,1755,0,0
2015,Washim,Risod,Semimedium (2 to 4 ha),7725,19413,17646,1767,0,17377,269,1767,0,0
2015,Washim,Washim,Semimedium (2 to 4 ha),6484,18415,16953,1462,0,16787,166,1462,0,0
2000,Washim,Karanja,Medium (4 to 10 ha),3779,22129,21113,773,243,20411,701,71,362,341
2000,Washim,Malegoan,Medium (4 to 10 ha),3727,21952,20685,964,303,19712,973,50,581,333
2000,Washim,Mangsulpeer,Medium (4 to 10 ha),3522,20064,19834,127,102,18295,1539,32,87,9
2000,Washim,Manora,Medium (4 to 10 ha),2614,15029,14254,433,342,13673,581,73,149,211
2000,Washim,Risod,Medium (4 to 10 ha),4440,25867,24957,637,273,23556,1401,302,228,106
2000,Washim,Washim,Medium (4 to 10 ha),4188,24631,24028,280,323,22934,1094,144,105,30
2010,Washim,Karanja,Medium (4 to 10 ha),3037,17192,17192,0,0,16825,367,0,0,0
2010,Washim,Malegaon,Medium (4 to 10 ha),2557,14378,14340,1,38,14280,60,1,1,0
2010,Washim,Manglurpeer,Medium (4 to 10 ha),2388,13548,13120,37,391,12516,604,4,19,14
2010,Washim,Manora,Medium (4 to 10 ha),2087,11832,11822,6,4,9795,2027,6,0,0
2010,Washim,Risod,Medium (4 to 10 ha),3081,17321,16203,127,990,13263,2940,0,92,36
2010,Washim,Washim,Medium (4 to 10 ha),3345,18950,18550,61,338,18130,420,0,49,12
2015,Washim,Karanja,Medium (4 to 10 ha),2598,14275,12191,2084,0,11221,971,2084,0,0
2015,Washim,Malegaon,Medium (4 to 10 ha),2236,12429,10750,1678,0,10401,349,1678,0,0
2015,Washim,Mangrulpir,Medium (4 to 10 ha),1877,10286,9064,1221,0,8903,161,1221,0,0
2015,Washim,Manora,Medium (4 to 10 ha),2214,12184,10540,1644,0,10090,451,1644,0,0
2015,Washim,Risod,Medium (4 to 10 ha),2626,14849,13274,1575,0,12664,610,1575,0,0
2015,Washim,Washim,Medium (4 to 10 ha),2221,12685,10970,1715,0,10868,102,1715,0,0
2000,Washim,Karanja,Large (>10 ha),451,6161,5757,338,66,5562,196,22,135,180
2000,Washim,Malegoan,Large (>10 ha),470,6114,5414,537,163,5209,205,6,232,300
2000,Washim,Mangsulpeer,Large (>10 ha),531,6362,6257,89,16,5514,743,50,39,0
2000,Washim,Manora,Large (>10 ha),299,3956,3741,152,63,3596,144,37,78,37
2000,Washim,Risod,Large (>10 ha),495,6309,5622,604,83,5163,459,209,103,292
2000,Washim,Washim,Large (>10 ha),532,7186,6996,58,133,6700,296,35,22,0
2010,Washim,Karanja,Large (>10 ha),300,4148,4148,0,0,4148,0,0,0,0
2010,Washim,Malegaon,Large (>10 ha),243,3229,3229,0,0,3088,142,0,0,0
2010,Washim,Manglurpeer,Large (>10 ha),197,2612,2529,10,74,2343,186,2,8,1
2010,Washim,Manora,Large (>10 ha),216,2781,2779,2,0,2589,190,2,0,0
2010,Washim,Risod,Large (>10 ha),203,3052,2567,76,410,2152,415,0,9,66
2010,Washim,Washim,Large (>10 ha),307,4010,3791,10,209,3485,306,0,8,2
2015,Washim,Karanja,Large (>10 ha),153,2417,2367,51,0,2002,365,51,0,0
2015,Washim,Malegaon,Large (>10 ha),117,1922,1779,143,0,1670,109,143,0,0
2015,Washim,Mangrulpir,Large (>10 ha),133,1960,1886,75,0,1823,63,75,0,0
2015,Washim,Manora,Large (>10 ha),141,1965,1853,111,0,1284,569,111,0,0
2015,Washim,Risod,Large (>10 ha),183,2573,2425,148,0,1999,426,148,0,0
2015,Washim,Washim,Large (>10 ha),216,2668,2538,130,0,2448,90,130,0,0
2015,Washim,Karanja,Large (>10 ha),153,2417,2367,51,0,2002,365,51,0,0
2015,Washim,Malegaon,Large (>10 ha),117,1922,1779,143,0,1670,109,143,0,0
2015,Washim,Mangrulpir,Large (>10 ha),133,1960,1886,75,0,1823,63,75,0,0
2015,Washim,Manora,Large (>10 ha),141,1965,1853,111,0,1284,569,111,0,0
2015,Washim,Risod,Large (>10 ha),183,2573,2425,148,0,1999,426,148,0,0
2015,Washim,Washim,Large (>10 ha),216,2668,2538,130,0,2448,90,130,0,0
2000,Yavatmal,Ner,Marginal (Below 1 ha),1459,955,953,1,1,947,6,0,0,1
2000,Yavatmal,Babhulgaon,Marginal (Below 1 ha),3960,3306,3397,17,3,3343,44,6,11,0
2000,Yavatmal,Kalamb,Marginal (Below 1 ha),11061,6375,6314,57,5,6139,195,0,35,33
2000,Yavatmal,Yavatmal,Marginal (Below 1 ha),3199,1451,1413,33,6,1367,45,0,30,13
2000,Yavatmal,Darvha,Marginal (Below 1 ha),7993,4733,4656,53,13,4367,399,19,30,5
2000,Yavatmal,Digras,Marginal (Below 1 ha),4305,1937,1903,11,33,1966,36,0,7,4
2000,Yavatmal,Pusad,Marginal (Below 1 ha),791,563,559,1,3,551,9,0,0,0
2000,Yavatmal,Umarkhed,Marginal (Below 1 ha),7107,3761,3743,3,15,3697,56,0,0,3
2000,Yavatmal,Mahagaon,Marginal (Below 1 ha),10396,6046,5977,66,4,5910,67,0,44,31
2000,Yavatmal,Aarni,Marginal (Below 1 ha),3475,1969,1961,6,1,1949,13,1,4,1
2000,Yavatmal,Ghantaji,Marginal (Below 1 ha),1969,1353,1340,1,10,1194,46,0,0,0
2000,Yavatmal,Kelapur,Marginal (Below 1 ha),9633,5304,5379,34,3,5173,106,0,11,13
2000,Yavatmal,Ralegaon,Marginal (Below 1 ha),7461,4104,4093,19,4,3995,97,3,14,1
2000,Yavatmal,Maregaon,Marginal (Below 1 ha),3933,1957,1947,9,1,1917,130,0,4,5
2000,Yavatmal,Zari Jamani,Marginal (Below 1 ha),3507,1394,1394,0,0,1394,0,0,0,0
2000,Yavatmal,Vani,Marginal (Below 1 ha),5743,3505,3496,9,0,3343,154,1,6,3
2010,Yavatmal,Ner,Marginal (Below 1 ha),14547,7999,7994,5,0,7763,333,0,3,3
2010,Yavatmal,Babhulgaon,Marginal (Below 1 ha),3964,3365,3347,0,19,3355,93,0,0,0
2010,Yavatmal,Kalamb,Marginal (Below 1 ha),13795,7345,7310,0,34,7367,44,0,0,0
2010,Yavatmal,Yavatmal,Marginal (Below 1 ha),5764,3537,3536,0,0,3393,134,0,0,0
2010,Yavatmal,Darvha,Marginal (Below 1 ha),750,339,339,0,1,339,0,0,0,0
2010,Yavatmal,Digras,Marginal (Below 1 ha),1339,970,970,0,0,969,1,0,0,0
2010,Yavatmal,Pusad,Marginal (Below 1 ha),10503,5719,5677,16,35,5054,633,0,0,16
2010,Yavatmal,Umarkhed,Marginal (Below 1 ha),16365,9759,9736,5,17,9676,60,0,5,0
2010,Yavatmal,Mahagaon,Marginal (Below 1 ha),4546,3313,3303,1,9,3319,94,0,0,0
2010,Yavatmal,Aarni,Marginal (Below 1 ha),4360,3791,3791,0,0,3757,34,0,0,0
