Year,District,Taluka,Kharif,Rabi
2019,Pune,Baramati,12885.0,21386.0
2019,Pune,Indapur,46462.0,67359.0
2020,Pune,Junnar,24569.0,29492.0
2020,Pune,Aambegaon,9908.0,8387.0
2020,Pune,Shirur,20461.0,25288.0
2020,Pune,Khed,13362.0,14377.0
2020,Pune,Maval,3012.0,1473.0
2020,Pune,Mulashi,2206.0,1532.0
2020,Pune,Haveli,9374.0,15856.0
2020,Pune,Pune City,10155.0,17177.0
2020,Pune,Daund,16897.0,15018.0
2020,Pune,Purandar,8333.0,11317.0
2020,Pune,Welhe,95.0,330.0
2020,Pune,Bhor,2679.0,1881.0
2020,Pune,Baramati,24275.0,21906.0
2020,Pune,Indapur,43345.0,39695.0
2021,Pune,Junnar,34393.0,32779.0
2021,Pune,Aambegaon,14796.0,10322.0
2021,Pune,Shirur,41262.0,28106.0
2021,Pune,Khed,14055.0,15979.0
2021,Pune,Maval,7970.0,1637.0
2021,Pune,Mulashi,3484.0,1700.0
2021,Pune,Haveli,16813.0,36716.0
2021,Pune,Pune City,0.0,0.0
2021,Pune,Daund,36541.0,16692.0
2021,Pune,Purandar,12573.0,12578.0
2021,Pune,Welhe,398.0,367.0
2021,Pune,Bhor,7757.0,2091.0
2021,Pune,Baramati,31770.0,24347.0
2021,Pune,Indapur,55889.0,44118.0
2012,Raigad,Uran,579.0,50.0
2012,Raigad,Panwel,3390.0,809.0
2012,Raigad,Karjat,1500.0,247.0
2012,Raigad,Khalapur,2428.0,1359.0
2012,Raigad,Pen,2739.0,782.0
2012,Raigad,Alibag,3692.0,976.0
2012,Raigad,Murud,440.0,60.0
2012,Raigad,Roha,1676.0,479.0
2012,Raigad,Sudhagad,690.0,114.0
2012,Raigad,Mangaon,1488.0,644.0
2012,Raigad,Tala,326.0,55.0
2012,Raigad,Shreevardhan,702.0,60.0
2012,Raigad,Mhasala,246.0,50.0
2012,Raigad,Mahad,1397.0,64.0
2012,Raigad,Poladpur,656.0,75.0
2013,Raigad,Uran,488.0,50.0
2013,Raigad,Panwel,3342.5,1769.0
2013,Raigad,Karjat,1868.1,247.0
2013,Raigad,Khalapur,911.0,399.0
2013,Raigad,Pen,3036.35,782.25
2013,Raigad,Alibag,3149.0,975.5
2013,Raigad,Murud,440.0,60.0
2013,Raigad,Roha,1181.0,479.0
2013,Raigad,Sudhagad,623.65,114.0
2013,Raigad,Mangaon,1210.0,644.15
2013,Raigad,Tala,286.25,55.0
2013,Raigad,Shreevardhan,632.75,60.0
2013,Raigad,Mhasala,216.25,50.0
2013,Raigad,Mahad,1644.0,64.0
2013,Raigad,Poladpur,940.0,75.0
2014,Raigad,Uran,672.0,0.0
2014,Raigad,Panwel,2504.0,3871.0
2014,Raigad,Karjat,1591.0,363.0
2014,Raigad,Khalapur,792.0,207.0
2014,Raigad,Pen,2709.0,828.0
2014,Raigad,Alibag,4429.0,2851.0
2014,Raigad,Murud,382.0,45.0
2014,Raigad,Roha,892.0,332.0
2014,Raigad,Sudhagad,638.0,99.0
2014,Raigad,Mangaon,1138.0,1121.0
2014,Raigad,Tala,238.0,0.0
2014,Raigad,Shreevardhan,533.0,68.0
2014,Raigad,Mhasala,55.0,0.0
2014,Raigad,Mahad,1282.0,13.0
2014,Raigad,Poladpur,705.0,34.0
2015,Raigad,Uran,673.0,10.0
2015,Raigad,Panwel,4610.0,2423.0
2015,Raigad,Karjat,1769.0,570.0
2015,Raigad,Khalapur,628.0,245.0
2015,Raigad,Pen,2644.0,457.0
2015,Raigad,Alibag,3436.0,926.0
2015,Raigad,Murud,495.0,103.0
2015,Raigad,Roha,1017.0,450.0
2015,Raigad,Sudhagad,653.0,117.0
2015,Raigad,Mangaon,1196.0,1080.0
2015,Raigad,Tala,252.0,0.0
2015,Raigad,Shreevardhan,1012.0,50.0
2015,Raigad,Mhasala,20.0,0.0
2015,Raigad,Mahad,1212.0,0.0
2015,Raigad,Poladpur,580.0,0.0
2016,Raigad,Uran,673.0,10.0
2016,Raigad,Panwel,4610.0,2423.0
2016,Raigad,Karjat,1769.0,570.0
2016,Raigad,Khalapur,628.0,245.0
2016,Raigad,Pen,2644.0,457.0
2016,Raigad,Alibag,3436.0,926.0
2016,Raigad,Murud,495.0,103.0
2016,Raigad,Roha,1017.0,450.0
2016,Raigad,Sudhagad,653.0,117.0
2016,Raigad,Mangaon,1196.0,1080.0
2016,Raigad,Tala,252.0,0.0
2016,Raigad,Shreevardhan,1012.0,50.0
2016,Raigad,Mhasala,20.0,0.0
2016,Raigad,Mahad,1212.0,0.0
2016,Raigad,Poladpur,580.0,0.0
2017,Raigad,Uran,548.0,0.0
2017,Raigad,Panwel,4935.0,3491.0
2017,Raigad,Karjat,1696.0,325.0
2017,Raigad,Khalapur,488.0,179.0
2017,Raigad,Pen,2561.0,279.0
2017,Raigad,Alibag,3079.0,652.0
2017,Raigad,Murud,524.0,20.0
2017,Raigad,Roha,1450.0,406.0
2017,Raigad,Sudhagad,713.0,42.0
2017,Raigad,Mangaon,1193.0,714.0
2017,Raigad,Tala,146.0,0.0
2017,Raigad,Shreevardhan,604.0,0.0
2017,Raigad,Mhasala,33.0,0.0
2017,Raigad,Mahad,1156.0,0.0
2017,Raigad,Poladpur,547.0,0.0
2018,Raigad,Uran,377.0,175.0
2018,Raigad,Panwel,7940.0,3677.0
2018,Raigad,Karjat,1304.0,604.0
2018,Raigad,Khalapur,362.0,168.0
2018,Raigad,Pen,1917.0,888.0
2018,Raigad,Alibag,2351.0,1089.0
2018,Raigad,Murud,377.0,175.0
2018,Raigad,Roha,991.0,459.0
2018,Raigad,Sudhagad,531.0,246.0
2018,Raigad,Mangaon,1001.0,464.0
2018,Raigad,Tala,108.0,50.0
2018,Raigad,Shreevardhan,408.0,189.0
2018,Raigad,Mhasala,31.0,14.0
2018,Raigad,Mahad,847.0,392.0
2018,Raigad,Poladpur,391.0,181.0
2019,Raigad,Uran,510.28,0.0
2019,Raigad,Panwel,514.4,1382.21
2019,Raigad,Karjat,329.66,453.87
2019,Raigad,Khalapur,405.53,156.18
2019,Raigad,Pen,501.68,411.61
2019,Raigad,Alibag,937.28,831.64
2019,Raigad,Murud,395.35,35.03
2019,Raigad,Roha,640.6,316.15
2019,Raigad,Sudhagad,517.88,40.04
2019,Raigad,Mangaon,342.53,1409.46
2019,Raigad,Tala,175.14,25.0
2019,Raigad,Shreevardhan,451.53,0.0
2019,Raigad,Mhasala,0.0,0.0
2019,Raigad,Mahad,867.95,0.0
2019,Raigad,Poladpur,461.4,0.0
2020,Raigad,Uran,533.0,16.4
2020,Raigad,Panwel,2610.0,523.0
2020,Raigad,Karjat,2558.0,252.89
2020,Raigad,Khalapur,409.3,48.41
2020,Raigad,Pen,2541.1,713.25
2020,Raigad,Alibag,3503.8,677.22
2020,Raigad,Murud,545.27,37.01
2020,Raigad,Roha,987.38,271.08
2020,Raigad,Sudhagad,633.5,62.3
2020,Raigad,Mangaon,1428.24,634.12
2020,Raigad,Tala,231.18,29.1
2020,Raigad,Shreevardhan,471.47,114.25
2020,Raigad,Mhasala,62.1,7.3
2020,Raigad,Mahad,1093.0,41.3
2020,Raigad,Poladpur,618.81,21.83
2021,Raigad,Uran,460.0,697.0
2021,Raigad,Panwel,2652.0,449.0
2021,Raigad,Karjat,1917.0,208.0
2021,Raigad,Khalapur,665.0,177.0
2021,Raigad,Pen,2175.0,494.0
2021,Raigad,Alibag,3082.0,430.0
2021,Raigad,Murud,549.0,119.0
2021,Raigad,Roha,774.0,269.0
2021,Raigad,Sudhagad,671.0,226.0
2021,Raigad,Mangaon,1762.0,302.0
2021,Raigad,Tala,208.0,28.0
2021,Raigad,Shreevardhan,392.0,5.0
2021,Raigad,Mhasala,382.0,4.0
2021,Raigad,Mahad,1076.0,26.0
2021,Raigad,Poladpur,503.0,1.0
2009,Ratnagiri,Mandangad,287.0,0.0
2009,Ratnagiri,Dapoli,1651.0,33.0
2009,Ratnagiri,Khed,1520.0,136.0
2009,Ratnagiri,Chiplun,2364.0,246.0
2009,Ratnagiri,Guhagar,1941.0,63.0
2009,Ratnagiri,Ratnagiri,1638.0,101.0
2009,Ratnagiri,Sangameshwar,6524.0,228.0
2009,Ratnagiri,Lanja,1713.0,57.0
2009,Ratnagiri,Rajapur,2921.0,110.0
2010,Ratnagiri,Mandangad,422.0,105.0
2010,Ratnagiri,Dapoli,2164.0,173.0
2010,Ratnagiri,Khed,1606.0,185.0
2010,Ratnagiri,Chiplun,2914.0,288.0
2010,Ratnagiri,Guhagar,1800.0,242.0
2010,Ratnagiri,Ratnagiri,5565.0,522.0
2010,Ratnagiri,Sangameshwar,2198.0,172.0
2010,Ratnagiri,Lanja,1558.0,201.0
2010,Ratnagiri,Rajapur,2625.0,276.0
2011,Ratnagiri,Mandangad,380.0,14.0
2011,Ratnagiri,Dapoli,1738.0,50.0
2011,Ratnagiri,Khed,1784.0,20.0
2011,Ratnagiri,Chiplun,2650.0,63.0
2011,Ratnagiri,Guhagar,1788.0,95.0
2011,Ratnagiri,Ratnagiri,5013.0,190.0
2011,Ratnagiri,Sangameshwar,1684.0,0.0
2011,Ratnagiri,Lanja,1856.0,7.0
2011,Ratnagiri,Rajapur,2771.0,0.0
2012,Ratnagiri,Mandangad,477.0,27.0
2012,Ratnagiri,Dapoli,1647.0,48.0
2012,Ratnagiri,Khed,1284.0,24.0
2012,Ratnagiri,Chiplun,2453.0,50.0
2012,Ratnagiri,Guhagar,1884.0,55.0
2012,Ratnagiri,Ratnagiri,4914.0,96.0
2012,Ratnagiri,Sangameshwar,1984.0,30.0
2012,Ratnagiri,Lanja,1630.0,16.0
2012,Ratnagiri,Rajapur,3544.0,34.0
2013,Ratnagiri,Mandangad,202.0,22.0
2013,Ratnagiri,Dapoli,1536.0,54.0
2013,Ratnagiri,Khed,1566.0,43.0
2013,Ratnagiri,Chiplun,2338.0,156.0
2013,Ratnagiri,Guhagar,1494.0,38.0
2013,Ratnagiri,Ratnagiri,4968.0,117.0
2013,Ratnagiri,Sangameshwar,1723.0,88.0
2013,Ratnagiri,Lanja,1662.0,49.0
2013,Ratnagiri,Rajapur,3063.0,54.0
2014,Ratnagiri,Mandangad,156.0,0.0
2014,Ratnagiri,Dapoli,1193.0,7.0
2014,Ratnagiri,Khed,1582.0,22.0
2014,Ratnagiri,Chiplun,2309.0,18.0
2014,Ratnagiri,Guhagar,1491.0,50.0
2014,Ratnagiri,Ratnagiri,4964.0,60.0
2014,Ratnagiri,Sangameshwar,1315.0,14.0
2014,Ratnagiri,Lanja,1458.0,0.0
2014,Ratnagiri,Rajapur,2641.0,37.0
2015,Ratnagiri,Mandangad,135.0,0.0
2015,Ratnagiri,Dapoli,1316.0,12.0
2015,Ratnagiri,Khed,1352.0,574.0
2015,Ratnagiri,Chiplun,2381.0,200.0
2015,Ratnagiri,Guhagar,1405.0,34.0
2015,Ratnagiri,Ratnagiri,5482.0,120.0
2015,Ratnagiri,Sangameshwar,1375.0,41.0
2015,Ratnagiri,Lanja,1574.0,39.0
2015,Ratnagiri,Rajapur,2488.0,142.0
2016,Ratnagiri,Mandangad,153.0,15.0
2016,Ratnagiri,Dapoli,1078.0,40.0
2016,Ratnagiri,Khed,3709.0,782.0
2016,Ratnagiri,Chiplun,1809.0,101.0
2016,Ratnagiri,Guhagar,986.0,0.0
2016,Ratnagiri,Ratnagiri,4653.0,45.0
2016,Ratnagiri,Sangameshwar,1561.0,6.0
2016,Ratnagiri,Lanja,1446.0,11.0
2016,Ratnagiri,Rajapur,2259.0,11.0
2017,Ratnagiri,Mandangad,178.0,25.0
2017,Ratnagiri,Dapoli,837.0,12.0
2017,Ratnagiri,Khed,1077.0,104.0
2017,Ratnagiri,Chiplun,1726.0,354.0
2017,Ratnagiri,Guhagar,769.0,0.0
2017,Ratnagiri,Ratnagiri,3420.0,58.0
2017,Ratnagiri,Sangameshwar,1396.0,2.0
2017,Ratnagiri,Lanja,1389.0,10.0
2017,Ratnagiri,Rajapur,1690.0,58.0
2018,Ratnagiri,Mandangad,167.14,12.0
2018,Ratnagiri,Dapoli,1041.91,27.2
2018,Ratnagiri,Khed,1056.66,2075.5
2018,Ratnagiri,Chiplun,1775.08,20.7
2018,Ratnagiri,Guhagar,951.88,0.0
2018,Ratnagiri,Ratnagiri,3497.94,138.13
2018,Ratnagiri,Sangameshwar,1626.84,2.0
2018,Ratnagiri,Lanja,1459.06,8.0
2018,Ratnagiri,Rajapur,2167.65,0.0
2019,Ratnagiri,Mandangad,129.45,0.0
2019,Ratnagiri,Dapoli,1117.42,0.0
2019,Ratnagiri,Khed,991.34,84.11
2019,Ratnagiri,Chiplun,1814.15,91.12
2019,Ratnagiri,Guhagar,949.4,0.0
2019,Ratnagiri,Ratnagiri,4671.65,102.89
2019,Ratnagiri,Sangameshwar,1536.21,0.0
2019,Ratnagiri,Lanja,1379.2,18.0
2019,Ratnagiri,Rajapur,2171.56,0.0
2020,Ratnagiri,Mandangad,129.45,0.0
2020,Ratnagiri,Dapoli,1117.42,0.0
2020,Ratnagiri,Khed,991.34,84.11
2020,Ratnagiri,Chiplun,1814.15,91.12
2020,Ratnagiri,Guhagar,949.4,0.0
2020,Ratnagiri,Ratnagiri,4671.65,102.89
2020,Ratnagiri,Sangameshwar,1536.21,0.0
2020,Ratnagiri,Lanja,1379.2,18.0
2020,Ratnagiri,Rajapur,2171.56,0.0
2021,Ratnagiri,Mandangad,170.0,11.45
2021,Ratnagiri,Dapoli,1057.0,13.92
2021,Ratnagiri,Khed,888.0,102.0
2021,Ratnagiri,Chiplun,1506.0,0.0
2021,Ratnagiri,Guhagar,1732.0,0.0
2021,Ratnagiri,Ratnagiri,2210.0,0.0
2021,Ratnagiri,Sangameshwar,2668.0,52.0
2021,Ratnagiri,Lanja,1454.0,0.0
2021,Ratnagiri,Rajapur,1814.0,62.23
2012,Sangli,Shirala,10099.0,8075.0
2012,Sangli,Valava,17137.0,12494.0
2012,Sangli,Palus,11092.0,8940.0
2012,Sangli,Kadegaon,9220.0,7249.0
2012,Sangli,Khanapur,9224.0,7645.0
2012,Sangli,Aatpadi,7742.0,5686.0
2012,Sangli,Tasgaon,10769.0,9754.0
2012,Sangli,Miraj,19522.0,14193.0
2012,Sangli,Ku. Mahakal,8814.0,6909.0
2012,Sangli,Jat,12006.0,9953.0
2013,Sangli,Shirala,6212.0,11948.0
2013,Sangli,Valava,10111.0,19401.0
2013,Sangli,Palus,6651.0,12774.0
2013,Sangli,Kadegaon,5457.0,10479.0
2013,Sangli,Khanapur,5466.0,10518.0
2013,Sangli,Aatpadi,4011.0,7721.0
2013,Sangli,Tasgaon,7366.0,14140.0
2013,Sangli,Miraj,11030.0,21169.0
2013,Sangli,Ku. Mahakal,5885.0,11312.0
2013,Sangli,Jat,7970.0,15295.0
2014,Sangli,Shirala,9999.0,10715.0
2014,Sangli,Valava,14939.0,16375.0
2014,Sangli,Palus,10284.0,9987.0
2014,Sangli,Kadegaon,7149.0,7488.0
2014,Sangli,Khanapur,6568.0,6546.0
2014,Sangli,Aatpadi,5272.0,4908.0
2014,Sangli,Tasgaon,10477.0,11775.0
2014,Sangli,Miraj,15723.0,17200.0
2014,Sangli,Ku. Mahakal,7549.0,8185.0
2014,Sangli,Jat,10509.0,11803.0
2015,Sangli,Shirala,12657.0,8438.0
2015,Sangli,Valava,20630.0,13754.0
2015,Sangli,Palus,13531.0,9021.0
2015,Sangli,Kadegaon,8781.0,5854.0
2015,Sangli,Khanapur,7390.0,3512.0
2015,Sangli,Aatpadi,5527.0,3684.0
2015,Sangli,Tasgaon,13767.0,9178.0
2015,Sangli,Miraj,20440.0,13626.0
2015,Sangli,Ku. Mahakal,9406.0,6270.0
2015,Sangli,Jat,14119.0,9413.0
2016,Sangli,Shirala,5360.0,6580.0
2016,Sangli,Valava,6030.0,13320.0
2016,Sangli,Palus,2650.0,5520.0
2016,Sangli,Kadegaon,2950.0,4900.0
2016,Sangli,Khanapur,3080.0,3210.0
2016,Sangli,Aatpadi,2680.0,3500.0
2016,Sangli,Tasgaon,2900.0,5720.0
2016,Sangli,Miraj,3680.0,10220.0
2016,Sangli,Ku. Mahakal,3000.0,5240.0
2016,Sangli,Jat,2920.0,5910.0
2017,Sangli,Shirala,5362.0,6630.0
2017,Sangli,Valava,6040.0,13390.0
2017,Sangli,Palus,2662.0,5590.0
2017,Sangli,Kadegaon,2970.0,4980.0
2017,Sangli,Khanapur,3100.0,3290.0
2017,Sangli,Aatpadi,2630.0,3540.0
2017,Sangli,Tasgaon,2940.0,5720.0
2017,Sangli,Miraj,20190.0,10320.0
2017,Sangli,Ku. Mahakal,3020.0,5300.0
2017,Sangli,Jat,2940.0,5950.0
2018,Sangli,Shirala,5262.0,6730.0
2018,Sangli,Valava,6090.0,15390.0
2018,Sangli,Palus,2762.0,5790.0
2018,Sangli,Kadegaon,2990.0,5280.0
2018,Sangli,Khanapur,3200.0,3390.0
2018,Sangli,Aatpadi,2730.0,3640.0
2018,Sangli,Tasgaon,2995.0,5820.0
2018,Sangli,Miraj,20290.0,10720.0
2018,Sangli,Ku. Mahakal,3080.0,5500.0
2018,Sangli,Jat,2970.0,6150.0
2019,Sangli,Shirala,4207.0,5532.0
2019,Sangli,Valava,5575.0,6040.0
2019,Sangli,Palus,4928.0,5640.0
2019,Sangli,Kadegaon,6002.0,5825.0
2019,Sangli,Khanapur,6503.0,5984.0
2019,Sangli,Aatpadi,11319.0,10697.0
2019,Sangli,Tasgaon,6334.0,6690.0
2019,Sangli,Miraj,4935.0,6316.0
2019,Sangli,Ku. Mahakal,6262.0,6344.0
2019,Sangli,Jat,12647.0,10830.0
2020,Sangli,Shirala,4333.0,5698.0
2020,Sangli,Valava,5742.0,6040.0
2020,Sangli,Palus,5076.0,5640.0
2020,Sangli,Kadegaon,6183.0,5825.0
2020,Sangli,Khanapur,6698.0,5984.0
2020,Sangli,Aatpadi,11659.0,10697.0
2020,Sangli,Tasgaon,6524.0,6690.0
2020,Sangli,Miraj,5083.0,6316.0
2020,Sangli,Ku. Mahakal,6450.0,6344.0
2020,Sangli,Jat,13027.0,10830.0
2021,Sangli,Shirala,7344.0,6863.0
2021,Sangli,Valava,17353.0,16217.0
2021,Sangli,Palus,11556.0,10799.0
2021,Sangli,Kadegaon,8585.0,8023.0
2021,Sangli,Khanapur,7306.0,6828.0
2021,Sangli,Aatpadi,5415.0,5061.0
2021,Sangli,Tasgaon,8069.0,7542.0
2021,Sangli,Miraj,14926.0,13949.0
2021,Sangli,Ku. Mahakal,7391.0,6908.0
2021,Sangli,Jat,7554.0,7060.0
2012,Satara,Mahableshwar,654.0,810.0
2012,Satara,Vai,4610.0,4355.0
2012,Satara,Khandala,2435.0,4201.0
2012,Satara,Faltan,5421.0,17184.0
2012,Satara,Man,3030.0,6311.0
2012,Satara,Khatav,4851.0,8655.0
2012,Satara,Koregaon,7805.0,5461.0
2012,Satara,Satara,8505.0,6743.0
2012,Satara,Javali,2663.0,1902.0
2012,Satara,Patan,8679.0,4480.0
2012,Satara,Karad,15249.0,20438.0
2013,Satara,Mahableshwar,802.0,942.0
2013,Satara,Vai,4804.0,5645.0
2013,Satara,Khandala,3896.0,4687.0
2013,Satara,Faltan,13417.0,15826.0
2013,Satara,Man,5506.0,6579.0
2013,Satara,Khatav,7789.0,9362.0
2013,Satara,Koregaon,7095.0,8423.0
2013,Satara,Satara,8022.0,9524.0
2013,Satara,Javali,2371.0,2807.0
2013,Satara,Patan,6533.0,7478.0
2013,Satara,Karad,19712.0,22752.0
2014,Satara,Mahableshwar,847.0,1015.0
2014,Satara,Vai,4944.0,5925.0
2014,Satara,Khandala,4112.0,4888.0
2014,Satara,Faltan,13933.0,16482.0
2014,Satara,Man,5752.0,6878.0
2014,Satara,Khatav,8218.0,9848.0
2014,Satara,Koregaon,7385.0,8811.0
2014,Satara,Satara,8261.0,9898.0
2014,Satara,Javali,2470.0,2937.0
2014,Satara,Patan,6589.0,7814.0
2014,Satara,Karad,19873.0,23417.0
2015,Satara,Mahableshwar,1013.0,540.0
2015,Satara,Vai,5454.0,3156.0
2015,Satara,Khandala,4506.0,2564.0
2015,Satara,Faltan,15115.0,8670.0
2015,Satara,Man,6278.0,3603.0
2015,Satara,Khatav,8925.0,5149.0
2015,Satara,Koregaon,8031.0,4626.0
2015,Satara,Satara,9004.0,5154.0
2015,Satara,Javali,2791.0,1538.0
2015,Satara,Patan,7175.0,4095.0
2015,Satara,Karad,21322.0,12290.0
2016,Satara,Mahableshwar,1399.0,1183.0
2016,Satara,Vai,7176.0,6948.0
2016,Satara,Khandala,5927.0,5776.0
2016,Satara,Faltan,19784.0,19538.0
2016,Satara,Man,8211.0,8124.0
2016,Satara,Khatav,11726.0,11620.0
2016,Satara,Koregaon,10627.0,10429.0
2016,Satara,Satara,11891.0,11639.0
2016,Satara,Javali,3762.0,3458.0
2016,Satara,Patan,9461.0,9234.0
2016,Satara,Karad,27970.0,27932.0
2017,Satara,Mahableshwar,1328.0,1090.0
2017,Satara,Vai,6791.0,6401.0
2017,Satara,Khandala,5611.0,5521.0
2017,Satara,Faltan,18718.0,18000.0
2017,Satara,Man,7771.0,7484.0
2017,Satara,Khatav,11093.0,10705.0
2017,Satara,Koregaon,10059.0,9608.0
2017,Satara,Satara,11257.0,10723.0
2017,Satara,Javali,3564.0,3186.0
2017,Satara,Patan,8957.0,8507.0
2017,Satara,Karad,26474.0,25456.0
2018,Satara,Mahableshwar,751.0,996.0
2018,Satara,Vai,4962.0,6822.0
2018,Satara,Khandala,4290.0,5722.0
2018,Satara,Faltan,14546.0,19183.0
2018,Satara,Man,6023.0,7951.0
2018,Satara,Khatav,8721.0,11896.0
2018,Satara,Koregaon,7700.0,10692.0
2018,Satara,Satara,8774.0,11914.0
2018,Satara,Javali,2423.0,3167.0
2018,Satara,Patan,6686.0,9291.0
2018,Satara,Karad,18783.0,23779.0
2019,Satara,Mahableshwar,898.0,1233.0
2019,Satara,Vai,5349.0,7351.0
2019,Satara,Khandala,4458.0,6125.0
2019,Satara,Faltan,15109.0,20764.0
2019,Satara,Man,6257.0,8594.0
2019,Satara,Khatav,8942.0,12286.0
2019,Satara,Koregaon,8028.0,11035.0
2019,Satara,Satara,8957.0,12309.0
2019,Satara,Javali,2661.0,3666.0
2019,Satara,Patan,7120.0,9782.0
2019,Satara,Karad,21373.0,29355.0
2020,Satara,Mahableshwar,1310.0,1090.0
2020,Satara,Vai,7804.0,6497.0
2020,Satara,Khandala,6504.0,5413.0
2020,Satara,Faltan,22043.0,18352.0
2020,Satara,Man,9128.0,7596.0
2020,Satara,Khatav,13046.0,10858.0
2020,Satara,Koregaon,11712.0,9753.0
2020,Satara,Satara,13068.0,10879.0
2020,Satara,Javali,3882.0,3240.0
2020,Satara,Patan,10387.0,8646.0
2020,Satara,Karad,31183.0,25944.0
2021,Satara,Mahableshwar,1225.0,1023.0
2021,Satara,Vai,7302.0,6100.0
2021,Satara,Khandala,6086.0,5085.0
2021,Satara,Faltan,20626.0,17232.0
2021,Satara,Man,8540.0,7135.0
2021,Satara,Khatav,12208.0,10200.0
2021,Satara,Koregaon,10958.0,9156.0
2021,Satara,Satara,12228.0,10215.0
2021,Satara,Javali,3630.0,3031.0
2021,Satara,Patan,9720.0,8120.0
2021,Satara,Karad,31330.0,25962.0
2012,Sindhudurg,Devgad,2697.0,186.0
2012,Sindhudurg,Vaibhavwadi,802.0,472.0
2012,Sindhudurg,Kankavali,3157.0,352.0
2012,Sindhudurg,Malvan,928.0,170.0
2012,Sindhudurg,Vengurla,3565.0,51.0
2012,Sindhudurg,Kudal,2575.0,992.0
2012,Sindhudurg,Sawantwadi,1671.0,855.0
2012,Sindhudurg,Dodamarg,269.0,214.0
2013,Sindhudurg,Devgad,2939.0,213.0
2013,Sindhudurg,Vaibhavwadi,1063.0,150.0
2013,Sindhudurg,Kankavali,3246.0,455.0
2013,Sindhudurg,Malvan,873.0,123.0
2013,Sindhudurg,Vengurla,2107.0,74.0
2013,Sindhudurg,Kudal,3988.0,1069.0
2013,Sindhudurg,Sawantwadi,2710.0,849.0
2013,Sindhudurg,Dodamarg,305.0,261.0
2014,Sindhudurg,Devgad,2615.0,0.0
2014,Sindhudurg,Vaibhavwadi,794.0,0.0
2014,Sindhudurg,Kankavali,3810.0,443.0
2014,Sindhudurg,Malvan,971.0,122.0
2014,Sindhudurg,Vengurla,3971.0,733.0
2014,Sindhudurg,Kudal,2230.0,179.0
2014,Sindhudurg,Sawantwadi,2061.0,947.0
2014,Sindhudurg,Dodamarg,334.0,222.0
2015,Sindhudurg,Devgad,2134.0,212.0
2015,Sindhudurg,Vaibhavwadi,573.0,10.0
2015,Sindhudurg,Kankavali,3995.0,542.0
2015,Sindhudurg,Malvan,1216.0,145.0
2015,Sindhudurg,Vengurla,3899.0,298.0
2015,Sindhudurg,Kudal,2539.0,586.0
2015,Sindhudurg,Sawantwadi,2592.0,353.0
2015,Sindhudurg,Dodamarg,343.0,233.0
2016,Sindhudurg,Devgad,2262.0,60.0
2016,Sindhudurg,Vaibhavwadi,675.0,8.0
2016,Sindhudurg,Kankavali,4119.0,589.0
2016,Sindhudurg,Malvan,1563.0,35.0
2016,Sindhudurg,Vengurla,1962.0,213.0
2016,Sindhudurg,Kudal,3484.0,710.0
2016,Sindhudurg,Sawantwadi,2257.0,327.0
2016,Sindhudurg,Dodamarg,358.0,204.0
2017,Sindhudurg,Devgad,1513.0,10.0
2017,Sindhudurg,Vaibhavwadi,308.0,5.0
2017,Sindhudurg,Kankavali,2831.0,142.0
2017,Sindhudurg,Malvan,1100.0,102.0
2017,Sindhudurg,Vengurla,1792.0,154.0
2017,Sindhudurg,Kudal,2632.0,459.0
2017,Sindhudurg,Sawantwadi,1793.0,277.0
2017,Sindhudurg,Dodamarg,208.0,172.0
2018,Sindhudurg,Devgad,1620.0,62.0
2018,Sindhudurg,Vaibhavwadi,25.0,5.0
2018,Sindhudurg,Kankavali,2871.0,92.0
2018,Sindhudurg,Malvan,1551.0,127.0
2018,Sindhudurg,Vengurla,2608.0,246.0
2018,Sindhudurg,Kudal,1575.0,188.0
2018,Sindhudurg,Sawantwadi,1880.0,194.0
2018,Sindhudurg,Dodamarg,472.0,167.0
2019,Sindhudurg,Devgad,1831.0,157.0
2019,Sindhudurg,Vaibhavwadi,891.0,89.0
2019,Sindhudurg,Kankavali,1791.0,258.0
2019,Sindhudurg,Malvan,1779.0,202.0
2019,Sindhudurg,Vengurla,963.0,75.0
2019,Sindhudurg,Kudal,2126.0,232.0
2019,Sindhudurg,Sawantwadi,1267.0,193.0
2019,Sindhudurg,Dodamarg,520.0,83.0
2020,Sindhudurg,Devgad,3096.0,499.0
2020,Sindhudurg,Vaibhavwadi,675.0,172.0
2020,Sindhudurg,Kankavali,2455.0,409.0
2020,Sindhudurg,Malvan,1049.0,202.0
2020,Sindhudurg,Vengurla,1736.0,156.0
2020,Sindhudurg,Kudal,2989.0,658.0
2020,Sindhudurg,Sawantwadi,2012.0,312.0
2020,Sindhudurg,Dodamarg,581.0,96.0
2021,Sindhudurg,Devgad,2909.0,598.0
2021,Sindhudurg,Vaibhavwadi,681.0,207.0
2021,Sindhudurg,Kankavali,2491.0,416.0
2021,Sindhudurg,Malvan,1045.0,208.0
2021,Sindhudurg,Vengurla,1716.0,175.0
2021,Sindhudurg,Kudal,2899.0,710.0
2021,Sindhudurg,Sawantwadi,1940.0,326.0
2021,Sindhudurg,Dodamarg,572.0,111.0
2012,Thane,Thane,165.0,100.0
2012,Thane,Bhivandi,3840.0,1469.0
2012,Thane,Shahapur,2511.0,1353.0
2012,Thane,Kalyan,1122.0,504.0
2012,Thane,Ulhasnagar,0.0,0.0
2012,Thane,Ambarnath,1440.0,785.0
2012,Thane,Murbad,3143.0,1836.0
