Year,District,Taluka,Project Size,Irrigation Beneficiary Area,Irrigated Area,Share of Beneficiary Area Irrigated
2019,Kolhapur,Shirol,Small,0.0,0.0,
2019,Latur,Ahamadpur,Big,0.0,0.0,
2019,Latur,Ahamadpur,Medium,0.0,0.0,
2019,Latur,Ahamadpur,Small,19515.0,5330.0,
2019,Latur,Aosa,Big,2517.0,1590.0,
2019,Latur,Aosa,Medium,0.0,0.0,
2019,Latur,Aosa,Small,10141.0,4567.0,
2019,Latur,Chakur,Big,0.0,0.0,
2019,Latur,Chakur,Medium,0.0,0.0,
2019,Latur,Chakur,Small,11424.0,3209.0,
2019,Latur,Devani,Big,0.0,0.0,
2019,Latur,Devani,Medium,0.0,0.0,
2019,Latur,Devani,Small,6597.0,639.0,
2019,Latur,Jalkot,Big,0.0,0.0,
2019,Latur,Jalkot,Medium,0.0,0.0,
2019,Latur,Jalkot,Small,9096.0,3596.0,
2019,Latur,Latur,Big,6977.0,544.0,
2019,Latur,Latur,Medium,4103.0,64.0,
2019,Latur,Latur,Small,5549.0,2769.0,
2019,Latur,Nilanga,Big,6286.0,908.0,
2019,Latur,Nilanga,Medium,1664.0,192.0,
2019,Latur,Nilanga,Small,10780.0,3641.0,
2019,Latur,Renapur,Big,5902.0,920.0,
2019,Latur,Renapur,Medium,5653.0,987.0,
2019,Latur,Renapur,Small,5167.0,1628.0,
2019,Latur,Shirur-Anantpal,Big,0.0,0.0,
2019,Latur,Shirur-Anantpal,Medium,7923.0,987.0,
2019,Latur,Shirur-Anantpal,Small,889.0,8863.0,
2019,Latur,Udgir,Big,0.0,0.0,
2019,Latur,Udgir,Medium,5825.0,1837.0,
2019,Latur,Udgir,Small,9400.0,3754.0,
2019,Nagpur,Bhiwapur,Big,0.0,0.0,
2019,Nagpur,Bhiwapur,Medium,0.0,0.0,
2019,Nagpur,Bhiwapur,Small,5239.0,3119.0,
2019,Nagpur,Hingana,Big,0.0,0.0,
2019,Nagpur,Hingana,Medium,3669.0,1520.0,
2019,Nagpur,Hingana,Small,2521.0,1064.0,
2019,Nagpur,Kalameshwar,Big,0.0,0.0,
2019,Nagpur,Kalameshwar,Medium,960.0,892.0,
2019,Nagpur,Kalameshwar,Small,1559.0,1403.0,
2019,Nagpur,Kamathi,Big,0.0,0.0,
2019,Nagpur,Kamathi,Medium,0.0,0.0,
2019,Nagpur,Kamathi,Small,0.0,0.0,
2019,Nagpur,Katol,Big,0.0,0.0,
2019,Nagpur,Katol,Medium,8473.0,6931.0,
2019,Nagpur,Katol,Small,1693.0,1616.0,
2019,Nagpur,Kuhi,Big,11195.0,8927.0,
2019,Nagpur,Kuhi,Medium,0.0,0.0,
2019,Nagpur,Kuhi,Small,936.0,39.0,
2019,Nagpur,Mauda,Big,0.0,0.0,
2019,Nagpur,Mauda,Medium,0.0,0.0,
2019,Nagpur,Mauda,Small,194.0,91.0,
2019,Nagpur,Nagpur (gra),Big,0.0,0.0,
2019,Nagpur,Nagpur (gra),Medium,1214.0,135.0,
2019,Nagpur,Nagpur (gra),Small,509.0,144.0,
2019,Nagpur,Nagpur (sh),Big,0.0,0.0,
2019,Nagpur,Nagpur (sh),Medium,0.0,0.0,
2019,Nagpur,Nagpur (sh),Small,0.0,0.0,
2019,Nagpur,Narkhed,Big,0.0,0.0,
2019,Nagpur,Narkhed,Medium,0.0,0.0,
2019,Nagpur,Narkhed,Small,3379.0,987.0,
2019,Nagpur,Parashivani,Big,83076.0,60990.0,
2019,Nagpur,Parashivani,Medium,0.0,0.0,
2019,Nagpur,Parashivani,Small,1008.0,2003.0,
2019,Nagpur,Ramtech,Big,0.0,0.0,
2019,Nagpur,Ramtech,Medium,0.0,0.0,
2019,Nagpur,Ramtech,Small,1901.0,399.0,
2019,Nagpur,Sawner,Big,0.0,0.0,
2019,Nagpur,Sawner,Medium,10124.0,11105.0,
2019,Nagpur,Sawner,Small,1502.0,1421.0,
2019,Nagpur,Umred,Big,6667.0,5096.0,
2019,Nagpur,Umred,Medium,5669.0,5033.0,
2019,Nagpur,Umred,Small,6600.0,4107.0,
2019,Nashik,Malegaon,Big,11593.0,2684.0,
2019,Nashik,Malegaon,Medium,6126.0,1408.0,
2019,Nashik,Malegaon,Small,9363.0,3995.0,
2019,Nashik,Baglan,Big,7572.0,7001.0,
2019,Nashik,Baglan,Medium,12038.0,5337.0,
2019,Nashik,Baglan,Small,5796.0,2763.0,
2019,Nashik,Chandwad,Big,7042.0,2123.0,
2019,Nashik,Chandwad,Medium,0.0,0.0,
2019,Nashik,Chandwad,Small,6077.0,3344.0,
2019,Nashik,Devala,Big,8307.0,5251.0,
2019,Nashik,Devala,Medium,0.0,0.0,
2019,Nashik,Devala,Small,3056.0,813.0,
2019,Nashik,Dindori,Big,14311.0,12140.0,
2019,Nashik,Dindori,Medium,118.0,317.11,
2019,Nashik,Dindori,Small,6927.0,5646.0,
2019,Nashik,Igatpuri,Big,151.0,2726.0,
2019,Nashik,Igatpuri,Medium,0.0,1886.0,
2019,Nashik,Igatpuri,Small,3667.0,2842.0,
2019,Nashik,Kalwan,Big,5057.0,4884.0,
2019,Nashik,Kalwan,Medium,0.0,0.0,
2019,Nashik,Kalwan,Small,9316.0,3764.0,
2019,Nashik,Nandgaon,Big,0.0,0.0,
2019,Nashik,Nandgaon,Medium,4813.0,3720.0,
2019,Nashik,Nandgaon,Small,6253.0,4256.0,
2019,Nashik,Nashik,Big,11732.0,3698.0,
2019,Nashik,Nashik,Medium,18163.0,3217.0,
2019,Nashik,Nashik,Small,2425.0,1743.0,
2019,Nashik,Nifad,Big,59536.0,19173.0,
2019,Nashik,Nifad,Medium,0.0,0.0,
2019,Nashik,Nifad,Small,660.0,158.0,
2019,Nashik,Peth,Big,0.0,0.0,
2019,Nashik,Peth,Medium,0.0,0.0,
2019,Nashik,Peth,Small,2031.0,1015.0,
2019,Nashik,Sinner,Big,6547.0,2784.0,
2019,Nashik,Sinner,Medium,4500.0,870.1,
2019,Nashik,Sinner,Small,4292.0,1924.0,
2019,Nashik,Surgana,Big,0.0,0.0,
2019,Nashik,Surgana,Medium,0.0,0.0,
2019,Nashik,Surgana,Small,4607.0,2906.0,
2019,Nashik,Trimbak,Big,0.0,51.0,
2019,Nashik,Trimbak,Medium,6219.0,530.49,
2019,Nashik,Trimbak,Small,2826.0,2225.0,
2019,Nashik,Yewala,Big,19730.0,10977.0,
2019,Nashik,Yewala,Medium,0.0,0.0,
2019,Nashik,Yewala,Small,2756.0,973.0,
2019,Raigad,Karjat,Medium,3190.0,622.0,
2019,Raigad,Karjat,Small,4367.0,2254.0,
2019,Raigad,Alibag,Medium,6088.0,2528.0,
2019,Raigad,Alibag,Small,885.0,733.0,
2019,Raigad,Khalapur,Small,1144.0,885.0,
2019,Raigad,Mahad,Small,800.0,154.0,
2019,Raigad,Mangaon,Big,14274.0,714.0,
2019,Raigad,Mangaon,Small,8422.0,1078.0,
2019,Raigad,Mhasala,Small,308.0,67.0,
2019,Raigad,Murud,Small,275.0,218.0,
2019,Raigad,Panwel,Small,349.0,116.0,
2019,Raigad,Pen,Medium,11028.0,6056.0,
2019,Raigad,Pen,Small,11157.0,6191.0,
2019,Raigad,Poladpur,Small,258.0,0.0,
2019,Raigad,Roha,Medium,277.0,84.0,
2019,Raigad,Roha,Small,992.0,604.0,
2019,Raigad,Shreevardhan,Small,398.0,22.0,
2019,Raigad,Sudhagad,Small,1077.0,407.0,
2019,Raigad,Tala,Small,302.0,105.0,
2019,Raigad,Uran,Small,105.0,0.0,
2019,Sangli,Aatpadi,Big,22240.0,962.0,
2019,Sangli,Aatpadi,Medium,942.0,0.0,
2019,Sangli,Aatpadi,Small,14931.0,9261.0,
2019,Sangli,Jat,Big,22889.0,1780.0,
2019,Sangli,Jat,Medium,5174.0,1924.0,
2019,Sangli,Jat,Small,21535.0,14038.0,
2019,Sangli,Kadegaon,Big,27901.0,17716.0,
2019,Sangli,Kadegaon,Medium,0.0,0.0,
2019,Sangli,Kadegaon,Small,7630.0,5222.0,
2019,Sangli,Khanapur,Big,33151.0,5214.0,
2019,Sangli,Khanapur,Medium,0.0,0.0,
2019,Sangli,Khanapur,Small,8915.0,5463.0,
2019,Sangli,Ku. Mahakal,Big,27472.0,10196.0,
2019,Sangli,Ku. Mahakal,Medium,499.0,294.0,
2019,Sangli,Ku. Mahakal,Small,7578.0,6476.0,
2019,Sangli,Miraj,Big,31454.0,21212.0,
2019,Sangli,Miraj,Medium,0.0,0.0,
2019,Sangli,Miraj,Small,15414.0,27074.0,
2019,Sangli,Palus,Big,3029.0,1293.0,
2019,Sangli,Palus,Medium,3675.0,2542.0,
2019,Sangli,Palus,Small,16979.0,18331.0,
2019,Sangli,Shirala,Big,0.0,0.0,
2019,Sangli,Shirala,Medium,2566.0,1928.0,
2019,Sangli,Shirala,Small,3917.0,2960.0,
2019,Sangli,Tasgaon,Big,38887.0,24013.0,
2019,Sangli,Tasgaon,Medium,4692.0,2756.0,
2019,Sangli,Tasgaon,Small,7689.0,9103.0,
2019,Sangli,Valava,Big,129.0,84.0,
2019,Sangli,Valava,Medium,2440.0,1688.0,
2019,Sangli,Valava,Small,31187.0,32158.0,
2019,Satara,Faltan,Big,58970.0,30256.0,
2019,Satara,Faltan,Medium,0.0,0.0,
2019,Satara,Faltan,Small,1744.0,1164.0,
2019,Satara,Javali,Big,2200.0,2200.0,
2019,Satara,Javali,Medium,8523.0,0.0,
2019,Satara,Javali,Small,0.0,0.0,
2019,Satara,Karad,Big,47149.0,44119.0,
2019,Satara,Karad,Medium,20871.0,5201.0,
2019,Satara,Karad,Small,5678.0,5827.0,
2019,Satara,Khandala,Big,23129.0,8526.0,
2019,Satara,Khandala,Medium,0.0,0.0,
2019,Satara,Khandala,Small,370.0,165.0,
2019,Satara,Khatav,Big,35002.0,8011.0,
2019,Satara,Khatav,Medium,7336.0,7851.0,
2019,Satara,Khatav,Small,2343.0,2889.0,
2019,Satara,Koregaon,Big,20999.0,21333.0,
2019,Satara,Koregaon,Medium,9060.0,326.0,
2019,Satara,Koregaon,Small,1742.0,2512.0,
2019,Satara,Mahableshwar,Big,0.0,0.0,
2019,Satara,Mahableshwar,Medium,0.0,0.0,
2019,Satara,Mahableshwar,Small,0.0,0.0,
2019,Satara,Man,Big,39102.0,0.0,
2019,Satara,Man,Medium,3415.0,2897.0,
2019,Satara,Man,Small,2134.0,2955.0,
2019,Satara,Patan,Big,25787.0,17462.0,
2019,Satara,Patan,Medium,10536.0,1125.0,
2019,Satara,Patan,Small,5365.0,15463.0,
2019,Satara,Satara,Big,30530.0,22898.0,
2019,Satara,Satara,Medium,0.0,0.0,
2019,Satara,Satara,Small,3100.0,2829.0,
2019,Satara,Vai,Big,26981.0,17893.0,
2019,Satara,Vai,Medium,5784.0,3211.0,
2019,Satara,Vai,Small,346.0,0.0,
2019,Sindhudurg,Devgad,Big,0.0,0.0,
2019,Sindhudurg,Devgad,Medium,3703.0,550.0,
2019,Sindhudurg,Devgad,Small,1331.0,532.0,
2019,Sindhudurg,Dodamarg,Big,6676.0,2724.0,
2019,Sindhudurg,Dodamarg,Medium,0.0,0.0,
2019,Sindhudurg,Dodamarg,Small,1804.0,298.0,
2019,Sindhudurg,Kankavali,Big,0.0,0.0,
2019,Sindhudurg,Kankavali,Medium,19668.0,2272.0,
2019,Sindhudurg,Kankavali,Small,6001.0,1919.0,
2019,Sindhudurg,Kudal,Big,26285.0,0.0,
2019,Sindhudurg,Kudal,Medium,0.0,0.0,
2019,Sindhudurg,Kudal,Small,4009.0,688.0,
2019,Sindhudurg,Malvan,Big,0.0,0.0,
2019,Sindhudurg,Malvan,Medium,0.0,0.0,
2019,Sindhudurg,Malvan,Small,3409.0,1387.0,
2019,Sindhudurg,Sawantwadi,Big,0.0,0.0,
2019,Sindhudurg,Sawantwadi,Medium,7464.0,0.0,
2019,Sindhudurg,Sawantwadi,Small,5463.0,3703.0,
2019,Sindhudurg,Vaibhavwadi,Big,0.0,0.0,
2019,Sindhudurg,Vaibhavwadi,Medium,7185.0,0.0,
2019,Sindhudurg,Vaibhavwadi,Small,2692.0,429.0,
2019,Sindhudurg,Vengurla,Big,0.0,0.0,
2019,Sindhudurg,Vengurla,Medium,0.0,0.0,
2019,Sindhudurg,Vengurla,Small,1158.0,330.0,
2019,Thane,Ambarnath,Big,0.0,0.0,
2019,Thane,Ambarnath,Medium,0.0,0.0,
2019,Thane,Ambarnath,Small,694.0,64.0,
2019,Thane,Bhivandi,Big,4166.0,4166.0,
2019,Thane,Bhivandi,Medium,0.0,0.0,
2019,Thane,Bhivandi,Small,1498.0,64.0,
2019,Thane,Kalyan,Big,0.0,70.0,
2019,Thane,Kalyan,Medium,0.0,0.0,
2019,Thane,Kalyan,Small,527.0,53.0,
2019,Thane,Murbad,Big,0.0,0.0,
2019,Thane,Murbad,Medium,0.0,0.0,
2019,Thane,Murbad,Small,3606.0,787.0,
2019,Thane,Shahapur,Big,5024.0,3300.0,
2019,Thane,Shahapur,Medium,0.0,0.0,
2019,Thane,Shahapur,Small,2755.0,1188.0,
2019,Thane,Thane,Big,0.0,0.0,
2019,Thane,Thane,Medium,0.0,0.0,
2019,Thane,Thane,Small,0.0,0.0,
2019,Thane,Ulhasnagar,Big,0.0,0.0,
2019,Thane,Ulhasnagar,Medium,0.0,0.0,
2019,Thane,Ulhasnagar,Small,0.0,0.0,
2019,Wardha,Karanja,Big,0.0,0.0,
2019,Wardha,Karanja,Medium,10364.0,1960.0,
2019,Wardha,Karanja,Small,2398.0,1872.0,
2019,Wardha,Aarvi,Big,0.0,0.0,
2019,Wardha,Aarvi,Medium,19313.0,7905.0,
2019,Wardha,Aarvi,Small,8792.0,5668.0,
2019,Wardha,Ashti,Big,0.0,0.0,
2019,Wardha,Ashti,Medium,0.0,0.0,
2019,Wardha,Ashti,Small,1833.0,1435.0,
2019,Wardha,Hinganghat,Big,35940.0,0.0,
2019,Wardha,Hinganghat,Medium,0.0,0.0,
2019,Wardha,Hinganghat,Small,540.0,222.0,
2019,Wardha,Samudrapur,Big,0.0,0.0,
2019,Wardha,Samudrapur,Medium,13811.0,3604.0,
2019,Wardha,Samudrapur,Small,70.0,42.0,
2019,Wardha,Selu,Big,35584.0,9107.0,
2019,Wardha,Selu,Medium,4854.0,2106.0,
2019,Wardha,Selu,Small,4333.4,2387.0,
2019,Wardha,Wardha,Big,0.0,0.0,
2019,Wardha,Wardha,Medium,0.0,0.0,
2019,Wardha,Wardha,Small,3221.0,1910.0,
2019,Wardha,Devali,Big,0.0,0.0,
2019,Wardha,Devali,Medium,0.0,0.0,
2019,Wardha,Devali,Small,147.0,87.0,
2019,Yavatmal,Kalamb,Big,0.0,0.0,
2019,Yavatmal,Kalamb,Medium,0.0,0.0,
2019,Yavatmal,Kalamb,Small,3545.0,8.0,
2019,Yavatmal,Aarni,Big,0.0,0.0,
2019,Yavatmal,Aarni,Medium,0.0,0.0,
2019,Yavatmal,Aarni,Small,1668.0,0.0,
2019,Yavatmal,Babhulgaon,Big,67813.0,14621.0,
2019,Yavatmal,Babhulgaon,Medium,7855.0,0.0,
2019,Yavatmal,Babhulgaon,Small,2212.0,1175.0,
2019,Yavatmal,Darvha,Big,0.0,0.0,
2019,Yavatmal,Darvha,Medium,27234.0,7711.0,
2019,Yavatmal,Darvha,Small,1484.0,1484.0,
2019,Yavatmal,Digras,Big,30170.0,786.0,
2019,Yavatmal,Digras,Medium,0.0,0.0,
2019,Yavatmal,Digras,Small,0.0,0.0,
2019,Yavatmal,Ghantaji,Big,218129.0,0.0,
2019,Yavatmal,Ghantaji,Medium,0.0,0.0,
2019,Yavatmal,Ghantaji,Small,296.0,0.0,
2019,Yavatmal,Kelapur,Big,0.0,0.0,
2019,Yavatmal,Kelapur,Medium,4865.0,2551.0,
2019,Yavatmal,Kelapur,Small,2745.0,2222.0,
2019,Yavatmal,Mahagaon,Big,0.0,0.0,
2019,Yavatmal,Mahagaon,Medium,10732.0,6197.0,
2019,Yavatmal,Mahagaon,Small,2221.0,1543.0,
2019,Yavatmal,Maregaon,Big,0.0,0.0,
2019,Yavatmal,Maregaon,Medium,2878.0,1229.0,
2019,Yavatmal,Maregaon,Small,1767.0,278.0,
2019,Yavatmal,Ner,Big,0.0,0.0,
2019,Yavatmal,Ner,Medium,0.0,0.0,
2019,Yavatmal,Ner,Small,5075.0,4566.0,
2019,Yavatmal,Pusad,Big,41199.0,18317.0,
2019,Yavatmal,Pusad,Medium,0.0,0.0,
2019,Yavatmal,Pusad,Small,441.0,354.0,
2019,Yavatmal,Ralegaon,Big,0.0,0.0,
2019,Yavatmal,Ralegaon,Medium,0.0,0.0,
2019,Yavatmal,Ralegaon,Small,7544.0,2231.0,
2019,Yavatmal,Umarkhed,Big,0.0,0.0,
2019,Yavatmal,Umarkhed,Medium,0.0,0.0,
2019,Yavatmal,Umarkhed,Small,2783.0,305.0,
2019,Yavatmal,Vani,Big,0.0,0.0,
2019,Yavatmal,Vani,Medium,0.0,0.0,
2019,Yavatmal,Vani,Small,1555.0,0.0,
2019,Yavatmal,Yavatmal,Big,0.0,0.0,
2019,Yavatmal,Yavatmal,Medium,15276.0,4295.0,
2019,Yavatmal,Yavatmal,Small,629.0,629.0,
2019,Yavatmal,Zari Jamani,Big,0.0,0.0,
2019,Yavatmal,Zari Jamani,Medium,0.0,0.0,
2019,Yavatmal,Zari Jamani,Small,1730.0,1730.0,
2019,Beed,Ashti,Big,0.0,0.0,
2019,Beed,Ashti,Medium,9048.0,0.0,
2019,Beed,Ashti,Small,8577.0,1886.0,
2019,Beed,Ambajogai,Big,0.0,0.0,
2019,Beed,Ambajogai,Medium,0.0,0.0,
2019,Beed,Ambajogai,Small,5495.0,743.0,
2019,Beed,Beed,Big,0.0,0.0,
2019,Beed,Beed,Medium,1288.0,77.0,
2019,Beed,Beed,Small,11562.0,2234.0,
2019,Beed,Cage,Big,14189.0,,
2019,Beed,Cage,Medium,769.0,0.0,
2019,Beed,Cage,Small,5887.0,156.0,
2019,Beed,Dharur,Big,0.0,0.0,
2019,Beed,Dharur,Medium,1880.0,241.0,
2019,Beed,Dharur,Small,2745.0,15.0,
2019,Beed,Gevrai,Big,21250.0,12923.0,
2019,Beed,Gevrai,Medium,0.0,0.0,
2019,Beed,Gevrai,Small,2822.0,562.0,
2019,Beed,Majalgaon,Big,38142.0,12443.0,
2019,Beed,Majalgaon,Medium,0.0,0.0,
2019,Beed,Majalgaon,Small,1818.0,0.0,
2019,Beed,Parli,Big,9232.0,2845.0,
2019,Beed,Parli,Medium,12285.0,0.0,
2019,Beed,Parli,Small,4136.0,372.0,
2019,Beed,Patoda,Big,0.0,0.0,
2019,Beed,Patoda,Medium,3036.0,240.0,
2019,Beed,Patoda,Small,11521.0,979.0,
2019,Beed,Shirur Kasar,Big,0.0,0.0,
2019,Beed,Shirur Kasar,Medium,1782.0,65.0,
2019,Beed,Shirur Kasar,Small,5466.0,730.0,
2019,Beed,Wadwani,Big,0.0,0.0,
2019,Beed,Wadwani,Medium,1797.0,1100.0,
2019,Beed,Wadwani,Small,3341.0,332.0,
2019,Buldhana,Buldhana,Big,0.0,0.0,
2019,Buldhana,Buldhana,Medium,0.0,0.0,
2019,Buldhana,Buldhana,Small,4528.0,3144.0,
2019,Buldhana,Chikhali,Big,4500.0,0.0,
2019,Buldhana,Chikhali,Medium,0.0,1675.0,
2019,Buldhana,Chikhali,Small,4188.0,2232.0,
2019,Buldhana,Deulgaon Raja,Big,10919.0,0.0,
2019,Buldhana,Deulgaon Raja,Medium,0.0,0.0,
2019,Buldhana,Deulgaon Raja,Small,2303.0,562.0,
2019,Buldhana,Jalgaon Jamod,Big,16758.0,0.0,
2019,Buldhana,Jalgaon Jamod,Medium,0.0,0.0,
2019,Buldhana,Jalgaon Jamod,Small,1348.0,625.0,
2019,Buldhana,Khamgaon,Big,24923.0,6797.0,
2019,Buldhana,Khamgaon,Medium,9913.0,0.0,
2019,Buldhana,Khamgaon,Small,5558.0,1200.0,
2019,Buldhana,Lonar,Big,0.0,0.0,
2019,Buldhana,Lonar,Medium,1721.0,758.0,
2019,Buldhana,Lonar,Small,5937.0,1977.0,
2019,Buldhana,Malkapur,Big,10021.0,761.0,
2019,Buldhana,Malkapur,Medium,0.0,0.0,
2019,Buldhana,Malkapur,Small,0.0,18.0,
2019,Buldhana,Mehkar,Big,13292.0,0.0,
2019,Buldhana,Mehkar,Medium,1439.0,2600.0,
2019,Buldhana,Mehkar,Small,2714.0,1499.0,
2019,Buldhana,Motala,Big,1700.0,0.0,
2019,Buldhana,Motala,Medium,2415.0,689.0,
2019,Buldhana,Motala,Small,3415.0,755.0,
2019,Buldhana,Nandura,Big,37201.0,2120.0,
2019,Buldhana,Nandura,Medium,180.0,180.0,
2019,Buldhana,Nandura,Small,509.0,132.0,
2019,Buldhana,Sangrampur,Big,11250.0,0.0,
2019,Buldhana,Sangrampur,Medium,0.0,0.0,
2019,Buldhana,Sangrampur,Small,0.0,0.0,
2019,Buldhana,Shegaon,Big,37573.0,1180.0,
2019,Buldhana,Shegaon,Medium,6347.0,1611.0,
2019,Buldhana,Shegaon,Small,330.0,99.0,
2019,Buldhana,Sindkhed Raja,Big,5500.0,0.0,
2019,Buldhana,Sindkhed Raja,Medium,0.0,0.0,
2019,Buldhana,Sindkhed Raja,Small,4792.0,1855.0,
2019,Jalna,Ambad,Medium,3440.0,1031.6,
2019,Jalna,Ambad,Small,11268.0,6856.0,
2019,Jalna,Badnapur,Medium,5708.0,85.9,
2019,Jalna,Badnapur,Small,6219.0,4497.0,
2019,Jalna,Bhokardan,Medium,5725.0,1080.4,
2019,Jalna,Bhokardan,Small,7845.0,5788.0,
2019,Jalna,Ghansawangi,Small,9475.0,4464.0,
2019,Jalna,Jaffrabad,Medium,3237.0,445.9,
2019,Jalna,Jaffrabad,Small,5957.0,5261.0,
2019,Jalna,Jalna,Medium,5381.0,0.0,
2019,Jalna,Jalna,Small,10710.0,5920.0,
2019,Jalna,Mantha,Small,11052.0,7586.0,
2019,Jalna,Partur,Big,47988.0,3520.0,
2019,Jalna,Partur,Small,5930.0,3039.0,
2019,Parbhani,Selu,Big,53933.0,5032.0,
2019,Parbhani,Selu,Medium,0.0,0.0,
2019,Parbhani,Selu,Small,1751.0,84.0,
2019,Parbhani,Gangakhed,Big,8347.0,2057.0,
2019,Parbhani,Gangakhed,Medium,6320.0,1044.0,
2019,Parbhani,Gangakhed,Small,4924.0,359.0,
2019,Parbhani,Jintur,Big,0.0,0.0,
2019,Parbhani,Jintur,Medium,3818.0,1593.0,
2019,Parbhani,Jintur,Small,8508.0,156.0,
2019,Parbhani,Manvat,Big,11039.0,6456.0,
2019,Parbhani,Manvat,Medium,0.0,0.0,
2019,Parbhani,Manvat,Small,1020.0,115.0,
2019,Parbhani,Palam,Big,0.0,0.0,
2019,Parbhani,Palam,Medium,4812.0,1235.0,
2019,Parbhani,Palam,Small,2630.0,79.0,
2019,Parbhani,Parbhani,Big,34301.0,29670.0,
2019,Parbhani,Parbhani,Medium,0.0,0.0,
2019,Parbhani,Parbhani,Small,3278.0,363.0,
2019,Parbhani,Pathari,Big,32996.0,16902.0,
2019,Parbhani,Pathari,Medium,4149.0,852.0,
2019,Parbhani,Pathari,Small,919.0,5.0,
2019,Parbhani,Purna,Big,34616.0,14295.0,
2019,Parbhani,Purna,Medium,0.0,0.0,
2019,Parbhani,Purna,Small,978.0,60.0,
2019,Parbhani,Sonpeth,Big,0.0,0.0,
2019,Parbhani,Sonpeth,Medium,0.0,0.0,
2019,Parbhani,Sonpeth,Small,267.0,61.0,
2019,Nanded,Andhrapur,Big,0.0,0.0,
2019,Nanded,Andhrapur,Medium,0.0,0.0,
2019,Nanded,Andhrapur,Small,0.0,0.0,
2019,Nanded,Bhokar,Big,0.0,0.0,
2019,Nanded,Bhokar,Medium,0.0,0.0,
2019,Nanded,Bhokar,Small,4149.0,3510.0,
2019,Nanded,Biloli,Big,11753.0,2399.0,
2019,Nanded,Biloli,Medium,0.0,0.0,
2019,Nanded,Biloli,Small,1430.0,442.0,
2019,Nanded,Deglur,Big,0.0,0.0,
2019,Nanded,Deglur,Medium,1781.0,482.0,
2019,Nanded,Deglur,Small,2920.0,1202.0,
2019,Nanded,Dharmabad,Big,0.0,0.0,
2019,Nanded,Dharmabad,Medium,6395.0,5432.0,
2019,Nanded,Dharmabad,Small,0.0,0.0,
2019,Nanded,Hadgaon,Big,0.0,0.0,
2019,Nanded,Hadgaon,Medium,0.0,0.0,
2019,Nanded,Hadgaon,Small,5549.0,1772.0,
2019,Nanded,Himalay Nagar,Big,0.0,0.0,
2019,Nanded,Himalay Nagar,Medium,0.0,0.0,
2019,Nanded,Himalay Nagar,Small,2577.0,1623.0,
2019,Nanded,Kandhar,Big,4927.0,3477.0,
2019,Nanded,Kandhar,Medium,2297.0,262.0,
2019,Nanded,Kandhar,Small,1801.0,792.0,
2019,Nanded,Kinvat,Big,0.0,0.0,
2019,Nanded,Kinvat,Medium,5201.0,3169.0,
2019,Nanded,Kinvat,Small,5981.0,5981.0,
2019,Nanded,Loha,Big,0.0,0.0,
2019,Nanded,Loha,Medium,6000.0,4785.0,
2019,Nanded,Loha,Small,2304.0,1086.0,
2019,Nanded,Mahur,Big,0.0,0.0,
2019,Nanded,Mahur,Medium,0.0,0.0,
2019,Nanded,Mahur,Small,1459.0,1459.0,
2019,Nanded,Mudkhed,Big,1116.0,6887.0,
2019,Nanded,Mudkhed,Medium,1575.0,1002.0,
2019,Nanded,Mudkhed,Small,287.0,110.0,
2019,Nanded,Mukhed,Big,32420.0,12182.0,
2019,Nanded,Mukhed,Medium,3012.0,726.0,
2019,Nanded,Mukhed,Small,3778.0,2770.0,
2019,Nanded,Nanded,Big,33725.0,28340.0,
2019,Nanded,Nanded,Medium,0.0,0.0,
2019,Nanded,Nanded,Small,0.0,0.0,
2019,Nanded,Naygaon,Big,6620.0,3936.0,
2019,Nanded,Naygaon,Medium,0.0,0.0,
2019,Nanded,Naygaon,Small,679.0,298.0,
2019,Nanded,Umari,Big,0.0,0.0,
2019,Nanded,Umari,Medium,2005.0,2000.0,
2019,Nanded,Umari,Small,1690.0,905.0,
2019,Palghar,Dahanu,Big,6141.0,4867.36,
2019,Palghar,Dahanu,Medium,0.0,0.0,
2019,Palghar,Dahanu,Small,323.0,83.69,
2019,Palghar,Javhar,Big,0.0,0.0,
2019,Palghar,Javhar,Medium,0.0,0.0,
2019,Palghar,Javhar,Small,150.0,0.0,
2019,Palghar,Mokhada,Big,0.0,0.0,
2019,Palghar,Mokhada,Medium,0.0,0.0,
2019,Palghar,Mokhada,Small,144.0,0.0,
2019,Palghar,Palghar,Big,8525.0,7209.27,
2019,Palghar,Palghar,Medium,4088.0,2234.0,
2019,Palghar,Palghar,Small,986.0,226.7,
2019,Palghar,Talasari,Big,0.0,0.0,
2019,Palghar,Talasari,Medium,0.0,0.0,
2019,Palghar,Talasari,Small,0.0,0.0,
2019,Palghar,Vasai,Big,0.0,0.0,
2019,Palghar,Vasai,Medium,0.0,0.0,
2019,Palghar,Vasai,Small,0.0,0.0,
2019,Palghar,Vikramgad,Big,30.0,45.68,
2019,Palghar,Vikramgad,Medium,0.0,0.0,
2019,Palghar,Vikramgad,Small,578.0,145.5,
2019,Palghar,Wada,Big,0.0,0.0,
2019,Palghar,Wada,Medium,0.0,0.0,
2019,Palghar,Wada,Small,299.0,3.0,
2020,Nandurbar,Akkalkuva,Big,0.0,0.0,
2020,Nandurbar,Akkalkuva,Medium,4857.0,0.0,
2020,Nandurbar,Akkalkuva,Small,1045.0,555.0,
2020,Nandurbar,Akrani,Big,0.0,0.0,
2020,Nandurbar,Akrani,Medium,0.0,0.0,
