Year,District,Taluka,Ponds or Village Lakes,Storage Dams,Irrigation Wells,Diesel Pumps,Electric Pumps
2015,Latur,Chakur,10.0,,4662.0,0,4383.0
2015,Latur,Shirur-Anantpal,1.0,,364.0,0,232.0
2015,Latur,Aosa,54.0,,6975.0,55,4510.0
2015,Latur,Nilanga,18.0,,3696.0,92,1844.0
2015,Latur,Devani,9.0,,1001.0,60,889.0
2015,Latur,Udgir,47.0,,2303.0,0,1800.0
2016,Latur,Latur,78.0,0,11688.0,30,10200.0
2016,Latur,Renapur,29.0,0,2781.0,0,1386.0
2016,Latur,Ahamadpur,134.0,0,3760.0,160,2300.0
2016,Latur,Jalkot,76.0,0,1072.0,10,790.0
2016,Latur,Chakur,82.0,0,4662.0,0,4383.0
2016,Latur,Shirur-Anantpal,42.0,0,364.0,0,232.0
2016,Latur,Aosa,111.0,0,6975.0,55,4510.0
2016,Latur,Nilanga,61.0,0,3696.0,92,1844.0
2016,Latur,Devani,67.0,0,1001.0,60,889.0
2016,Latur,Udgir,130.0,0,2303.0,0,1800.0
2017,Latur,Latur,123.0,67,3922.0,38,7611.0
2017,Latur,Renapur,44.0,37,3140.0,,1450.0
2017,Latur,Ahamadpur,166.0,34,4463.0,,4421.0
2017,Latur,Jalkot,130.0,29,,,
2017,Latur,Chakur,93.0,54,4834.0,,3532.0
2017,Latur,Shirur-Anantpal,48.0,22,,,
2017,Latur,Aosa,187.0,83,6664.0,77,6200.0
2017,Latur,Nilanga,104.0,51,1110.0,630,110.0
2017,Latur,Devani,78.0,37,1054.0,60,2572.0
2017,Latur,Udgir,177.0,72,3385.0,,2625.0
2018,Latur,Latur,90.0,0,0.0,0,23322.0
2018,Latur,Renapur,31.0,0,129.0,0,12029.0
2018,Latur,Ahamadpur,143.0,0,78.0,0,9934.0
2018,Latur,Jalkot,78.0,0,47.0,0,9498.0
2018,Latur,Chakur,88.0,0,3.0,0,11901.0
2018,Latur,Shirur-Anantpal,47.0,0,31.0,0,5270.0
2018,Latur,Aosa,133.0,0,0.0,0,24644.0
2018,Latur,Nilanga,86.0,0,0.0,0,18552.0
2018,Latur,Devani,69.0,0,12.0,0,5352.0
2018,Latur,Udgir,133.0,0,251.0,0,8743.0
2019,Latur,Latur,123.0,0,0.0,0,25660.0
2019,Latur,Renapur,44.0,0,129.0,0,11271.0
2019,Latur,Ahamadpur,172.0,0,90.0,0,7848.0
2019,Latur,Jalkot,130.0,0,63.0,0,8788.0
2019,Latur,Chakur,97.0,0,35.0,0,10665.0
2019,Latur,Shirur-Anantpal,48.0,0,31.0,0,4968.0
2019,Latur,Aosa,187.0,0,0.0,0,17811.0
2019,Latur,Nilanga,104.0,0,0.0,0,25800.0
2019,Latur,Devani,78.0,0,23.0,0,5076.0
2019,Latur,Udgir,179.0,0,251.0,0,8165.0
2020,Latur,Latur,129.0,0,210.0,18,26877.0
2020,Latur,Renapur,47.0,0,767.0,19,12102.0
2020,Latur,Ahamadpur,187.0,0,90.0,0,11325.0
2020,Latur,Jalkot,181.0,0,63.0,0,3363.0
2020,Latur,Chakur,104.0,0,40.0,0,12104.0
2020,Latur,Shirur-Anantpal,54.0,0,31.0,0,5217.0
2020,Latur,Aosa,208.0,0,0.0,0,26243.0
2020,Latur,Nilanga,123.0,0,410.0,0,19869.0
2020,Latur,Devani,82.0,0,26.0,0,5388.0
2020,Latur,Udgir,226.0,0,251.0,0,10304.0
2021,Latur,Latur,129.0,104,210.0,18,31475.0
2021,Latur,Renapur,47.0,71,767.0,19,11411.0
2021,Latur,Ahamadpur,187.0,73,90.0,0,8264.0
2021,Latur,Jalkot,181.0,35,63.0,0,9151.0
2021,Latur,Chakur,104.0,76,40.0,0,10965.0
2021,Latur,Shirur-Anantpal,54.0,44,31.0,0,5123.0
2021,Latur,Aosa,208.0,114,0.0,0,20426.0
2021,Latur,Nilanga,123.0,125,410.0,0,19079.0
2021,Latur,Devani,82.0,66,26.0,0,5182.0
2021,Latur,Udgir,226.0,104,251.0,0,8433.0
2016,Mumbai Suburban,Adheri,,,,,
2016,Mumbai Suburban,Borivali,,,,,
2016,Mumbai Suburban,Kurla,,,,,
2017,Mumbai Suburban,Adheri,,,,,
2017,Mumbai Suburban,Borivali,,,,,
2017,Mumbai Suburban,Kurla,,,,,
2018,Mumbai Suburban,Adheri,,,,,
2018,Mumbai Suburban,Borivali,,,,,
2018,Mumbai Suburban,Kurla,,,,,
2019,Mumbai Suburban,Adheri,,,,,
2019,Mumbai Suburban,Borivali,,,,,
2019,Mumbai Suburban,Kurla,,,,,
2020,Mumbai Suburban,Adheri,,,,,
2020,Mumbai Suburban,Borivali,,,,,
2020,Mumbai Suburban,Kurla,,,,,
2021,Mumbai Suburban,Adheri,,,,,
2021,Mumbai Suburban,Borivali,,,,,
2021,Mumbai Suburban,Kurla,,,,,
2012,Nagpur,Narkhed,15.0,120,14175.0,101,15401.0
2012,Nagpur,Katol,16.0,147,11800.0,80,10561.0
2012,Nagpur,Kalameshwar,3.0,37,6511.0,50,9008.0
2012,Nagpur,Sawner,1.0,47,5454.0,40,6365.0
2012,Nagpur,Parashivani,5.0,57,1319.0,138,2481.0
2012,Nagpur,Ramtech,0.0,139,1235.0,151,4043.0
2012,Nagpur,Mauda,0.0,67,1266.0,69,5692.0
2012,Nagpur,Kamathi,0.0,25,2141.0,51,528.0
2012,Nagpur,Nagpur (gra),0.0,19,2035.0,40,2900.0
2012,Nagpur,Nagpur (sh),0.0,0,64.0,26,268.0
2012,Nagpur,Hingana,4.0,69,3953.0,88,6924.0
2012,Nagpur,Umred,1.0,129,3591.0,31,3843.0
2012,Nagpur,Kuhi,8.0,43,7302.0,126,7489.0
2012,Nagpur,Bhiwapur,3.0,59,4040.0,19,4176.0
2013,Nagpur,Narkhed,15.0,124,14175.0,100,15114.0
2013,Nagpur,Katol,18.0,150,14157.0,106,10080.0
2013,Nagpur,Kalameshwar,3.0,37,6517.0,50,8682.0
2013,Nagpur,Sawner,1.0,54,5454.0,40,4735.0
2013,Nagpur,Parashivani,5.0,58,1322.0,88,1946.0
2013,Nagpur,Ramtech,0.0,139,1239.0,50,3936.0
2013,Nagpur,Mauda,0.0,83,1266.0,16,5394.0
2013,Nagpur,Kamathi,0.0,26,2265.0,39,1641.0
2013,Nagpur,Nagpur (gra),0.0,28,2044.0,40,3194.0
2013,Nagpur,Nagpur (sh),0.0,0,64.0,26,218.0
2013,Nagpur,Hingana,4.0,77,4187.0,88,6320.0
2013,Nagpur,Umred,1.0,154,3591.0,31,3644.0
2013,Nagpur,Kuhi,8.0,48,7302.0,27,7395.0
2013,Nagpur,Bhiwapur,3.0,59,4040.0,17,4134.0
2014,Nagpur,Narkhed,15.0,124,14178.0,100,15519.0
2014,Nagpur,Katol,18.0,150,14157.0,106,10386.0
2014,Nagpur,Kalameshwar,3.0,37,6517.0,50,8922.0
2014,Nagpur,Sawner,1.0,54,5454.0,40,6295.0
2014,Nagpur,Parashivani,5.0,58,1322.0,88,2085.0
2014,Nagpur,Ramtech,0.0,139,1239.0,50,4292.0
2014,Nagpur,Mauda,0.0,83,1266.0,16,5624.0
2014,Nagpur,Kamathi,0.0,26,2272.0,39,413.0
2014,Nagpur,Nagpur (gra),0.0,28,2044.0,40,5340.0
2014,Nagpur,Nagpur (sh),0.0,0,64.0,26,459.0
2014,Nagpur,Hingana,4.0,77,4187.0,88,6582.0
2014,Nagpur,Umred,1.0,154,3591.0,31,3838.0
2014,Nagpur,Kuhi,8.0,48,7302.0,27,8221.0
2014,Nagpur,Bhiwapur,3.0,59,4042.0,17,4362.0
2015,Nagpur,Narkhed,15.0,136,15320.0,12,7061.0
2015,Nagpur,Katol,18.0,192,14087.0,0,10383.0
2015,Nagpur,Kalameshwar,3.0,43,12763.0,82,6736.0
2015,Nagpur,Sawner,1.0,59,7012.0,46,5958.0
2015,Nagpur,Parashivani,10.0,63,2281.0,0,2034.0
2015,Nagpur,Ramtech,5.0,158,1532.0,240,1218.0
2015,Nagpur,Mauda,0.0,93,1540.0,26,1163.0
2015,Nagpur,Kamathi,0.0,29,5765.0,438,309.0
2015,Nagpur,Nagpur (gra),0.0,42,3869.0,65,2869.0
2015,Nagpur,Nagpur (sh),0.0,0,0.0,0,0.0
2015,Nagpur,Hingana,4.0,83,4539.0,12,3407.0
2015,Nagpur,Umred,1.0,178,1775.0,130,1084.0
2015,Nagpur,Kuhi,8.0,52,5804.0,425,3693.0
2015,Nagpur,Bhiwapur,3.0,64,4131.0,0,3002.0
2016,Nagpur,Narkhed,15.0,136,15320.0,12,7061.0
2016,Nagpur,Katol,18.0,160,14087.0,0,10383.0
2016,Nagpur,Kalameshwar,3.0,45,12763.0,82,6736.0
2016,Nagpur,Sawner,1.0,67,7012.0,46,5958.0
2016,Nagpur,Parashivani,0.0,66,2281.0,0,2034.0
2016,Nagpur,Ramtech,5.0,159,1532.0,240,1218.0
2016,Nagpur,Mauda,0.0,88,1540.0,26,1163.0
2016,Nagpur,Kamathi,0.0,29,5765.0,438,309.0
2016,Nagpur,Nagpur (gra),0.0,30,3869.0,65,2869.0
2016,Nagpur,Nagpur (sh),0.0,0,0.0,0,0.0
2016,Nagpur,Hingana,4.0,74,4539.0,12,3407.0
2016,Nagpur,Umred,1.0,162,1775.0,130,1084.0
2016,Nagpur,Kuhi,8.0,52,5804.0,425,3693.0
2016,Nagpur,Bhiwapur,3.0,65,4131.0,0,3002.0
2017,Nagpur,Narkhed,30.0,272,35157.0,42,7061.0
2017,Nagpur,Katol,34.0,370,12759.0,0,10383.0
2017,Nagpur,Kalameshwar,6.0,92,6538.0,99,6736.0
2017,Nagpur,Sawner,2.0,132,5549.0,52,5958.0
2017,Nagpur,Parashivani,1.0,136,2960.0,41,2034.0
2017,Nagpur,Ramtech,10.0,325,1662.0,502,1218.0
2017,Nagpur,Mauda,0.0,186,2322.0,95,1163.0
2017,Nagpur,Kamathi,0.0,104,2781.0,0,309.0
2017,Nagpur,Nagpur (gra),0.0,70,3500.0,65,2869.0
2017,Nagpur,Nagpur (sh),0.0,0,0.0,0,0.0
2017,Nagpur,Hingana,8.0,155,4632.0,912,3407.0
2017,Nagpur,Umred,2.0,367,1530.0,130,1084.0
2017,Nagpur,Kuhi,16.0,110,5780.0,425,3693.0
2017,Nagpur,Bhiwapur,6.0,132,0.0,0,3002.0
2018,Nagpur,Narkhed,18.0,136,31191.0,67,10735.0
2018,Nagpur,Katol,20.0,209,12881.0,0,18782.0
2018,Nagpur,Kalameshwar,6.0,46,6538.0,99,10121.0
2018,Nagpur,Sawner,1.0,68,5549.0,94,7330.0
2018,Nagpur,Parashivani,2.0,66,2980.0,0,2546.0
2018,Nagpur,Ramtech,7.0,162,1560.0,659,5115.0
2018,Nagpur,Mauda,0.0,99,2332.0,577,6603.0
2018,Nagpur,Kamathi,0.0,77,2771.0,168,498.0
2018,Nagpur,Nagpur (gra),0.0,40,3553.0,212,6016.0
2018,Nagpur,Nagpur (sh),0.0,0,0.0,0,423.0
2018,Nagpur,Hingana,7.0,87,4632.0,18,6245.0
2018,Nagpur,Umred,15.0,206,1570.0,330,4968.0
2018,Nagpur,Kuhi,15.0,58,5827.0,1022,9318.0
2018,Nagpur,Bhiwapur,5.0,67,0.0,0,5590.0
2019,Nagpur,Narkhed,15.0,136,31191.0,67,10978.0
2019,Nagpur,Katol,17.0,162,13075.0,0,19046.0
2019,Nagpur,Kalameshwar,3.0,43,6500.0,99,10230.0
2019,Nagpur,Sawner,1.0,63,5549.0,100,7435.0
2019,Nagpur,Parashivani,0.0,66,3001.0,55,2633.0
2019,Nagpur,Ramtech,5.0,164,1752.0,659,5402.0
2019,Nagpur,Mauda,0.0,87,2412.0,577,6864.0
2019,Nagpur,Kamathi,0.0,29,2781.0,168,502.0
2019,Nagpur,Nagpur (gra),0.0,30,3550.0,212,6016.0
2019,Nagpur,Nagpur (sh),0.0,0,0.0,0,423.0
2019,Nagpur,Hingana,0.0,75,4632.0,18,6245.0
2019,Nagpur,Umred,1.0,163,1580.0,335,5107.0
2019,Nagpur,Kuhi,8.0,52,5827.0,1022,9508.0
2019,Nagpur,Bhiwapur,3.0,65,0.0,0,5730.0
2020,Nagpur,Narkhed,15.0,136,31192.0,67,11039.0
2020,Nagpur,Katol,17.0,162,13092.0,0,19280.0
2020,Nagpur,Kalameshwar,3.0,43,6600.0,99,10395.0
2020,Nagpur,Sawner,1.0,63,5681.0,100,7534.0
2020,Nagpur,Parashivani,0.0,66,3001.0,61,2729.0
2020,Nagpur,Ramtech,5.0,164,1852.0,659,5545.0
2020,Nagpur,Mauda,0.0,87,2412.0,591,6934.0
2020,Nagpur,Kamathi,0.0,29,2813.0,188,518.0
2020,Nagpur,Nagpur (gra),0.0,30,3593.0,271,6016.0
2020,Nagpur,Nagpur (sh),0.0,0,0.0,0,423.0
2020,Nagpur,Hingana,0.0,75,4632.0,18,6245.0
2020,Nagpur,Umred,1.0,163,1590.0,350,5187.0
2020,Nagpur,Kuhi,8.0,52,5845.0,1022,9562.0
2020,Nagpur,Bhiwapur,3.0,65,1034.0,0,5741.0
2021,Nagpur,Narkhed,18.0,136,31192.0,67,11265.0
2021,Nagpur,Katol,28.0,212,13092.0,0,19674.0
2021,Nagpur,Kalameshwar,6.0,47,6600.0,99,10660.0
2021,Nagpur,Sawner,1.0,74,5681.0,100,7627.0
2021,Nagpur,Parashivani,1.0,66,3001.0,61,2729.0
2021,Nagpur,Ramtech,7.0,164,1852.0,659,5676.0
2021,Nagpur,Mauda,0.0,99,2412.0,591,7144.0
2021,Nagpur,Kamathi,0.0,80,2813.0,188,518.0
2021,Nagpur,Nagpur (gra),0.0,40,3593.0,271,6016.0
2021,Nagpur,Nagpur (sh),0.0,0,0.0,0,423.0
2021,Nagpur,Hingana,12.0,87,4632.0,18,6245.0
2021,Nagpur,Umred,1.0,209,1590.0,350,5330.0
2021,Nagpur,Kuhi,14.0,58,5845.0,1022,9562.0
2021,Nagpur,Bhiwapur,3.0,67,1034.0,0,6024.0
2014,Nanded,Mahur,3.0,,2537.0,134,10230.0
2014,Nanded,Kinvat,9.0,,1884.0,138,6408.0
2014,Nanded,Himalay Nagar,2.0,,1589.0,71,7290.0
2014,Nanded,Hadgaon,4.0,,2785.0,99,11880.0
2014,Nanded,Andhrapur,2.0,,1382.0,62,7065.0
2014,Nanded,Nanded,0.0,,1306.0,104,7216.0
2014,Nanded,Mudkhed,5.0,,2055.0,111,3148.0
2014,Nanded,Bhokar,5.0,,1235.0,67,5724.0
2014,Nanded,Umari,2.0,,1172.0,65,3525.0
2014,Nanded,Dharmabad,2.0,,1082.0,74,6111.0
2014,Nanded,Biloli,3.0,,2219.0,117,6427.0
2014,Nanded,Naygaon,8.0,,820.0,99,3070.0
2014,Nanded,Loha,8.0,,1045.0,151,13820.0
2014,Nanded,Kandhar,16.0,,1135.0,169,7488.0
2014,Nanded,Mukhed,22.0,,1005.0,101,6989.0
2014,Nanded,Deglur,3.0,,995.0,113,4687.0
2015,Nanded,Mahur,3.0,,2537.0,134,10230.0
2015,Nanded,Kinvat,9.0,,1884.0,138,6410.0
2015,Nanded,Himalay Nagar,2.0,,1589.0,71,7290.0
2015,Nanded,Hadgaon,4.0,,2785.0,99,11880.0
2015,Nanded,Andhrapur,2.0,,1382.0,62,7065.0
2015,Nanded,Nanded,0.0,,1306.0,104,7220.0
2015,Nanded,Mudkhed,5.0,,2055.0,111,3148.0
2015,Nanded,Bhokar,5.0,,1235.0,67,5724.0
2015,Nanded,Umari,2.0,,1172.0,65,3525.0
2015,Nanded,Dharmabad,2.0,,1082.0,74,6111.0
2015,Nanded,Biloli,3.0,,2219.0,117,6427.0
2015,Nanded,Naygaon,8.0,,820.0,99,3072.0
2015,Nanded,Loha,8.0,,1045.0,151,13820.0
2015,Nanded,Kandhar,16.0,,1135.0,169,7488.0
2015,Nanded,Mukhed,22.0,,1005.0,101,6989.0
2015,Nanded,Deglur,3.0,,995.0,113,4687.0
2016,Nanded,Mahur,3.0,,2665.0,134,5490.0
2016,Nanded,Kinvat,9.0,,2115.0,138,8646.0
2016,Nanded,Himalay Nagar,1.0,,1757.0,71,9611.0
2016,Nanded,Hadgaon,4.0,,3155.0,99,16079.0
2016,Nanded,Andhrapur,2.0,,1442.0,62,8491.0
2016,Nanded,Nanded,4.0,,1372.0,104,11829.0
2016,Nanded,Mudkhed,5.0,,2132.0,111,9017.0
2016,Nanded,Bhokar,5.0,,1595.0,67,7423.0
2016,Nanded,Umari,3.0,,1263.0,65,3825.0
2016,Nanded,Dharmabad,1.0,,1093.0,74,4582.0
2016,Nanded,Biloli,3.0,,2264.0,117,3770.0
2016,Nanded,Naygaon,8.0,,894.0,99,6590.0
2016,Nanded,Loha,8.0,,1189.0,151,13536.0
2016,Nanded,Kandhar,19.0,,1841.0,169,8256.0
2016,Nanded,Mukhed,17.0,,1168.0,101,7009.0
2016,Nanded,Deglur,5.0,,1248.0,113,8548.0
2017,Nanded,Mahur,4.0,,2725.0,70,5311.0
2017,Nanded,Kinvat,12.0,,2198.0,305,8232.0
2017,Nanded,Himalay Nagar,1.0,,1820.0,28,9059.0
2017,Nanded,Hadgaon,4.0,,3250.0,205,15328.0
2017,Nanded,Andhrapur,2.0,,1502.0,17,7742.0
2017,Nanded,Nanded,,,1438.0,0,10841.0
2017,Nanded,Mudkhed,5.0,,2184.0,44,7312.0
2017,Nanded,Bhokar,4.0,,1674.0,1300,7086.0
2017,Nanded,Umari,2.0,,1302.0,6,3729.0
2017,Nanded,Dharmabad,1.0,,1104.0,0,4173.0
2017,Nanded,Biloli,3.0,,2306.0,0,3529.0
2017,Nanded,Naygaon,8.0,,968.0,12,6202.0
2017,Nanded,Loha,8.0,,1268.0,0,12736.0
2017,Nanded,Kandhar,19.0,,1927.0,45,7807.0
2017,Nanded,Mukhed,18.0,,1220.0,40,6747.0
2017,Nanded,Deglur,5.0,,1320.0,2345,8651.0
2018,Nanded,Mahur,2.0,3,1475.0,70,5490.0
2018,Nanded,Kinvat,9.0,31,2941.0,305,8646.0
2018,Nanded,Himalay Nagar,1.0,1,1732.0,28,9611.0
2018,Nanded,Hadgaon,4.0,11,1909.0,205,16079.0
2018,Nanded,Andhrapur,0.0,5,2864.0,17,8491.0
2018,Nanded,Nanded,2.0,7,2758.0,0,11829.0
2018,Nanded,Mudkhed,5.0,6,3269.0,44,9017.0
2018,Nanded,Bhokar,5.0,6,1639.0,1300,7423.0
2018,Nanded,Umari,2.0,0,291.0,6,3825.0
2018,Nanded,Dharmabad,1.0,1,61.0,0,4582.0
2018,Nanded,Biloli,3.0,1,57.0,0,3770.0
2018,Nanded,Naygaon,8.0,8,1011.0,12,6590.0
2018,Nanded,Loha,8.0,11,4874.0,0,13536.0
2018,Nanded,Kandhar,19.0,11,4007.0,45,8256.0
2018,Nanded,Mukhed,18.0,6,565.0,40,7009.0
2018,Nanded,Deglur,12.0,0,441.0,2345,8548.0
2019,Nanded,Mahur,2.0,3,1500.0,70,5490.0
2019,Nanded,Kinvat,10.0,31,2998.0,305,8646.0
2019,Nanded,Himalay Nagar,1.0,1,1780.0,28,9611.0
2019,Nanded,Hadgaon,4.0,11,1974.0,205,16079.0
2019,Nanded,Andhrapur,1.0,5,2893.0,17,8491.0
2019,Nanded,Nanded,2.0,7,2759.0,0,11829.0
2019,Nanded,Mudkhed,5.0,6,3315.0,44,9017.0
2019,Nanded,Bhokar,5.0,6,1766.0,1300,7423.0
2019,Nanded,Umari,2.0,0,396.0,6,3825.0
2019,Nanded,Dharmabad,1.0,1,131.0,0,4582.0
2019,Nanded,Biloli,3.0,1,113.0,0,3770.0
2019,Nanded,Naygaon,8.0,8,1045.0,12,6590.0
2019,Nanded,Loha,8.0,11,4914.0,0,13536.0
2019,Nanded,Kandhar,19.0,11,4259.0,45,8256.0
2019,Nanded,Mukhed,18.0,6,599.0,40,7009.0
2019,Nanded,Deglur,12.0,0,470.0,2345,8548.0
2020,Nanded,Mahur,2.0,3,1565.0,85,6486.0
2020,Nanded,Kinvat,10.0,31,3053.0,375,9503.0
2020,Nanded,Himalay Nagar,1.0,1,1858.0,52,10751.0
2020,Nanded,Hadgaon,4.0,11,2091.0,513,18643.0
2020,Nanded,Andhrapur,1.0,5,2919.0,45,9841.0
2020,Nanded,Nanded,2.0,7,2768.0,12,12465.0
2020,Nanded,Mudkhed,5.0,6,3364.0,47,9714.0
2020,Nanded,Bhokar,5.0,6,1841.0,1435,8532.0
2020,Nanded,Umari,2.0,0,456.0,56,4259.0
2020,Nanded,Dharmabad,1.0,1,172.0,44,5421.0
2020,Nanded,Biloli,3.0,1,122.0,51,4361.0
2020,Nanded,Naygaon,8.0,8,1070.0,35,7201.0
2020,Nanded,Loha,8.0,11,5001.0,116,14509.0
2020,Nanded,Kandhar,19.0,11,4384.0,403,10542.0
2020,Nanded,Mukhed,18.0,6,631.0,89,9825.0
2020,Nanded,Deglur,12.0,0,501.0,2359,10541.0
2021,Nanded,Mahur,6.0,0,1565.0,85,5538.0
2021,Nanded,Kinvat,10.0,4,3053.0,375,8730.0
2021,Nanded,Himalay Nagar,1.0,0,1858.0,52,9694.0
2021,Nanded,Hadgaon,8.0,3,2091.0,513,16407.0
2021,Nanded,Andhrapur,0.0,0,2919.0,45,7913.0
2021,Nanded,Nanded,2.0,1,2768.0,12,11317.0
2021,Nanded,Mudkhed,5.0,0,3364.0,47,7580.0
2021,Nanded,Bhokar,5.0,1,1841.0,1435,7586.0
2021,Nanded,Umari,5.0,2,456.0,56,4386.0
2021,Nanded,Dharmabad,1.0,39,172.0,44,4383.0
2021,Nanded,Biloli,8.0,28,122.0,51,3801.0
2021,Nanded,Naygaon,11.0,0,1070.0,35,6481.0
2021,Nanded,Loha,11.0,1,5001.0,116,13327.0
2021,Nanded,Kandhar,19.0,2,4384.0,403,8286.0
2021,Nanded,Mukhed,25.0,1,631.0,89,7003.0
2021,Nanded,Deglur,18.0,24,501.0,2359,9013.0
2009,Nandurbar,Akkalkuva,0.0,6,191.0,0,1908.0
2009,Nandurbar,Akrani,0.0,8,60.0,80,260.0
2009,Nandurbar,Taloda,0.0,4,9.0,0,4220.0
2009,Nandurbar,Shahada,0.0,11,121.0,673,12470.0
2009,Nandurbar,Nandurbar,0.0,47,236.0,633,11908.0
2009,Nandurbar,Navapur,0.0,10,192.0,597,6494.0
2010,Nandurbar,Akkalkuva,0.0,6,191.0,40,1908.0
2010,Nandurbar,Akrani,0.0,20,60.0,80,260.0
2010,Nandurbar,Taloda,0.0,5,9.0,33,4220.0
2010,Nandurbar,Shahada,0.0,24,121.0,673,12582.0
2010,Nandurbar,Nandurbar,0.0,38,236.0,633,11979.0
2010,Nandurbar,Navapur,0.0,13,192.0,597,6494.0
2011,Nandurbar,Akkalkuva,0.0,32,236.0,49,1560.0
2011,Nandurbar,Akrani,0.0,42,13.0,91,661.0
2011,Nandurbar,Taloda,0.0,21,8.0,43,5228.0
2011,Nandurbar,Shahada,0.0,69,108.0,708,13579.0
2011,Nandurbar,Nandurbar,0.0,111,304.0,689,13132.0
2011,Nandurbar,Navapur,0.0,93,113.0,621,7469.0
2012,Nandurbar,Akkalkuva,0.0,32,477.0,75,1569.0
2012,Nandurbar,Akrani,0.0,42,108.0,101,729.0
2012,Nandurbar,Taloda,0.0,21,9.0,51,5164.0
2012,Nandurbar,Shahada,0.0,69,243.0,753,14057.0
2012,Nandurbar,Nandurbar,0.0,111,240.0,698,13336.0
2012,Nandurbar,Navapur,0.0,93,166.0,653,7771.0
2013,Nandurbar,Akkalkuva,0.0,,,,
2013,Nandurbar,Akrani,0.0,42,114.0,101,733.0
2013,Nandurbar,Taloda,0.0,21,11.0,51,5100.0
2013,Nandurbar,Shahada,0.0,69,251.0,753,14191.0
2013,Nandurbar,Nandurbar,52.0,225,448.0,698,13457.0
2013,Nandurbar,Navapur,58.0,93,401.0,653,8076.0
2014,Nandurbar,Akkalkuva,0.0,47,567.0,187,2247.0
2014,Nandurbar,Akrani,9.0,42,114.0,101,933.0
2014,Nandurbar,Taloda,3.0,21,11.0,51,6500.0
2014,Nandurbar,Shahada,24.0,69,251.0,753,18070.0
2014,Nandurbar,Nandurbar,61.0,405,448.0,698,17144.0
2014,Nandurbar,Navapur,58.0,93,401.0,653,11510.0
2015,Nandurbar,Akkalkuva,0.0,61,1240.0,112,1851.0
2015,Nandurbar,Akrani,9.0,42,225.0,80,85.0
2015,Nandurbar,Taloda,3.0,21,2610.0,162,1508.0
2015,Nandurbar,Shahada,24.0,79,4505.0,195,4102.0
2015,Nandurbar,Nandurbar,61.0,414,12675.0,966,12109.0
2015,Nandurbar,Navapur,58.0,111,289.0,485,501.0
2016,Nandurbar,Akkalkuva,0.0,89,1240.0,112,1851.0
2016,Nandurbar,Akrani,9.0,42,225.0,80,85.0
2016,Nandurbar,Taloda,3.0,21,2610.0,162,1508.0
2016,Nandurbar,Shahada,24.0,122,4505.0,195,4102.0
2016,Nandurbar,Nandurbar,61.0,425,12675.0,966,12109.0
2016,Nandurbar,Navapur,58.0,137,289.0,485,501.0
2017,Nandurbar,Akkalkuva,0.0,89,1240.0,112,1851.0
2017,Nandurbar,Akrani,9.0,42,225.0,80,85.0
2017,Nandurbar,Taloda,3.0,21,2610.0,162,1508.0
2017,Nandurbar,Shahada,24.0,122,4505.0,195,4102.0
2017,Nandurbar,Nandurbar,61.0,425,12675.0,966,12109.0
2017,Nandurbar,Navapur,58.0,137,289.0,485,501.0
2018,Nandurbar,Akkalkuva,16.0,259,1240.0,112,1841.0
2018,Nandurbar,Akrani,9.0,300,225.0,80,631.0
2018,Nandurbar,Taloda,18.0,50,2610.0,162,6110.0
2018,Nandurbar,Shahada,32.0,228,4505.0,195,16357.0
2018,Nandurbar,Nandurbar,61.0,452,12675.0,966,15638.0
2018,Nandurbar,Navapur,58.0,341,289.0,485,10677.0
2019,Nandurbar,Akkalkuva,16.0,247,1240.0,112,2027.0
2019,Nandurbar,Akrani,9.0,295,225.0,80,629.0
2019,Nandurbar,Taloda,18.0,58,2610.0,162,6495.0
2019,Nandurbar,Shahada,32.0,236,4505.0,195,16600.0
2019,Nandurbar,Nandurbar,61.0,453,12675.0,966,15585.0
2019,Nandurbar,Navapur,58.0,303,289.0,485,11341.0
2020,Nandurbar,Akkalkuva,16.0,260,2735.0,142,2079.0
2020,Nandurbar,Akrani,9.0,295,877.0,216,609.0
2020,Nandurbar,Taloda,18.0,58,6891.0,40,6661.0
2020,Nandurbar,Shahada,32.0,236,21085.0,4154,16673.0
2020,Nandurbar,Nandurbar,61.0,453,16691.0,465,15741.0
2020,Nandurbar,Navapur,58.0,303,12241.0,275,11568.0
2021,Nandurbar,Akkalkuva,16.0,307,1687.0,142,2104.0
2021,Nandurbar,Akrani,9.0,328,203.0,27,592.0
2021,Nandurbar,Taloda,18.0,73,942.0,40,6759.0
2021,Nandurbar,Shahada,32.0,252,15537.0,4214,17074.0
2021,Nandurbar,Nandurbar,61.0,448,12466.0,73,15926.0
2021,Nandurbar,Navapur,58.0,310,7113.0,275,11834.0
2012,Nashik,Surgana,48.0,,299.0,0,0.0
2012,Nashik,Kalwan,80.0,,9212.0,21,8927.0
2012,Nashik,Devala,5.0,,1021.0,0,0.0
2012,Nashik,Baglan,104.0,,22691.0,427,16625.0
2012,Nashik,Malegaon,157.0,124,13948.0,1618,6078.0
2012,Nashik,Nandgaon,44.0,63,7795.0,2237,1470.0
2012,Nashik,Chandwad,42.0,114,8932.0,92,8331.0
2012,Nashik,Dindori,37.0,,16684.0,394,12981.0
2012,Nashik,Peth,30.0,,425.0,35,0.0
2012,Nashik,Trimbak,5.0,,1291.0,65,315.0
2012,Nashik,Nashik,16.0,,12098.0,5,10098.0
2012,Nashik,Igatpuri,14.0,,1052.0,226,84.0
