Year,District,Taluka,Small (Local),Small (State),Medium,Big
2021,Mumbai Suburban,Kurla,,,,
2012,Nagpur,Bhiwapur,15.0,7.0,0.0,0
2012,Nagpur,Hingana,6.0,5.0,1.0,0
2012,Nagpur,Kalameshwar,8.0,2.0,3.0,0
2012,Nagpur,Kamathi,1.0,1.0,0.0,0
2012,Nagpur,Katol,21.0,5.0,1.0,0
2012,Nagpur,Kuhi,3.0,2.0,1.0,0
2012,Nagpur,Mauda,1.0,1.0,0.0,0
2012,Nagpur,Nagpur (gra),6.0,7.0,1.0,0
2012,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2012,Nagpur,Narkhed,10.0,2.0,0.0,0
2012,Nagpur,Parashivani,2.0,4.0,0.0,1
2012,Nagpur,Ramtech,34.0,8.0,2.0,0
2012,Nagpur,Sawner,5.0,4.0,4.0,0
2012,Nagpur,Umred,14.0,12.0,3.0,1
2013,Nagpur,Bhiwapur,17.0,7.0,0.0,0
2013,Nagpur,Hingana,5.0,5.0,1.0,0
2013,Nagpur,Kalameshwar,8.0,2.0,3.0,0
2013,Nagpur,Kamathi,1.0,1.0,0.0,0
2013,Nagpur,Katol,27.0,5.0,1.0,0
2013,Nagpur,Kuhi,4.0,2.0,1.0,0
2013,Nagpur,Mauda,1.0,1.0,0.0,0
2013,Nagpur,Nagpur (gra),6.0,7.0,1.0,0
2013,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2013,Nagpur,Narkhed,10.0,2.0,0.0,0
2013,Nagpur,Parashivani,2.0,4.0,0.0,1
2013,Nagpur,Ramtech,34.0,8.0,2.0,0
2013,Nagpur,Sawner,6.0,4.0,4.0,0
2013,Nagpur,Umred,16.0,12.0,3.0,1
2014,Nagpur,Bhiwapur,17.0,7.0,0.0,0
2014,Nagpur,Hingana,5.0,5.0,1.0,0
2014,Nagpur,Kalameshwar,8.0,2.0,3.0,0
2014,Nagpur,Kamathi,1.0,1.0,0.0,0
2014,Nagpur,Katol,27.0,5.0,1.0,0
2014,Nagpur,Kuhi,4.0,2.0,1.0,0
2014,Nagpur,Mauda,1.0,1.0,0.0,0
2014,Nagpur,Nagpur (gra),6.0,7.0,1.0,0
2014,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2014,Nagpur,Narkhed,10.0,2.0,0.0,0
2014,Nagpur,Parashivani,2.0,4.0,0.0,1
2014,Nagpur,Ramtech,34.0,8.0,2.0,0
2014,Nagpur,Sawner,6.0,4.0,4.0,0
2014,Nagpur,Umred,16.0,12.0,3.0,1
2015,Nagpur,Bhiwapur,19.0,7.0,0.0,0
2015,Nagpur,Hingana,5.0,5.0,1.0,0
2015,Nagpur,Kalameshwar,8.0,2.0,3.0,0
2015,Nagpur,Kamathi,1.0,1.0,0.0,0
2015,Nagpur,Katol,27.0,5.0,1.0,0
2015,Nagpur,Kuhi,4.0,2.0,1.0,0
2015,Nagpur,Mauda,1.0,1.0,0.0,0
2015,Nagpur,Nagpur (gra),6.0,7.0,1.0,0
2015,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2015,Nagpur,Narkhed,10.0,2.0,0.0,0
2015,Nagpur,Parashivani,2.0,4.0,0.0,1
2015,Nagpur,Ramtech,34.0,8.0,2.0,0
2015,Nagpur,Sawner,56.0,4.0,4.0,0
2015,Nagpur,Umred,16.0,12.0,3.0,1
2016,Nagpur,Bhiwapur,17.0,8.0,0.0,0
2016,Nagpur,Hingana,5.0,7.0,1.0,0
2016,Nagpur,Kalameshwar,8.0,2.0,3.0,0
2016,Nagpur,Kamathi,1.0,0.0,0.0,0
2016,Nagpur,Katol,27.0,6.0,1.0,0
2016,Nagpur,Kuhi,4.0,2.0,1.0,1
2016,Nagpur,Mauda,1.0,1.0,0.0,0
2016,Nagpur,Nagpur (gra),6.0,2.0,1.0,0
2016,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2016,Nagpur,Narkhed,10.0,2.0,0.0,0
2016,Nagpur,Parashivani,2.0,3.0,0.0,1
2016,Nagpur,Ramtech,34.0,7.0,2.0,0
2016,Nagpur,Sawner,46.0,4.0,4.0,0
2016,Nagpur,Umred,16.0,13.0,3.0,1
2017,Nagpur,Bhiwapur,30.0,8.0,0.0,0
2017,Nagpur,Hingana,11.0,7.0,1.0,0
2017,Nagpur,Kalameshwar,16.0,2.0,2.0,0
2017,Nagpur,Kamathi,2.0,0.0,0.0,0
2017,Nagpur,Katol,41.0,6.0,1.0,0
2017,Nagpur,Kuhi,6.0,2.0,1.0,1
2017,Nagpur,Mauda,2.0,1.0,0.0,0
2017,Nagpur,Nagpur (gra),12.0,2.0,1.0,0
2017,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2017,Nagpur,Narkhed,20.0,2.0,0.0,0
2017,Nagpur,Parashivani,4.0,3.0,1.0,1
2017,Nagpur,Ramtech,68.0,7.0,1.0,0
2017,Nagpur,Sawner,11.0,4.0,5.0,0
2017,Nagpur,Umred,28.0,13.0,3.0,1
2018,Nagpur,Bhiwapur,20.0,10.0,0.0,0
2018,Nagpur,Hingana,6.0,10.0,1.0,0
2018,Nagpur,Kalameshwar,9.0,3.0,3.0,0
2018,Nagpur,Kamathi,1.0,1.0,0.0,0
2018,Nagpur,Katol,30.0,6.0,1.0,0
2018,Nagpur,Kuhi,35.0,2.0,0.0,1
2018,Nagpur,Mauda,2.0,1.0,0.0,0
2018,Nagpur,Nagpur (gra),6.0,4.0,1.0,0
2018,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2018,Nagpur,Narkhed,11.0,2.0,0.0,0
2018,Nagpur,Parashivani,2.0,4.0,0.0,1
2018,Nagpur,Ramtech,34.0,8.0,0.0,0
2018,Nagpur,Sawner,8.0,4.0,3.0,0
2018,Nagpur,Umred,3.0,14.0,3.0,1
2019,Nagpur,Bhiwapur,19.0,10.0,0.0,0
2019,Nagpur,Hingana,6.0,10.0,1.0,0
2019,Nagpur,Kalameshwar,8.0,3.0,3.0,0
2019,Nagpur,Kamathi,1.0,1.0,0.0,0
2019,Nagpur,Katol,30.0,6.0,1.0,0
2019,Nagpur,Kuhi,3.0,2.0,0.0,1
2019,Nagpur,Mauda,1.0,1.0,0.0,0
2019,Nagpur,Nagpur (gra),6.0,4.0,1.0,0
2019,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2019,Nagpur,Narkhed,11.0,2.0,0.0,0
2019,Nagpur,Parashivani,2.0,4.0,0.0,1
2019,Nagpur,Ramtech,34.0,8.0,0.0,0
2019,Nagpur,Sawner,8.0,4.0,3.0,0
2019,Nagpur,Umred,3.0,14.0,3.0,1
2020,Nagpur,Bhiwapur,19.0,10.0,0.0,0
2020,Nagpur,Hingana,6.0,10.0,1.0,0
2020,Nagpur,Kalameshwar,8.0,3.0,1.0,0
2020,Nagpur,Kamathi,1.0,1.0,0.0,0
2020,Nagpur,Katol,30.0,6.0,2.0,0
2020,Nagpur,Kuhi,3.0,2.0,0.0,1
2020,Nagpur,Mauda,1.0,1.0,0.0,0
2020,Nagpur,Nagpur (gra),6.0,4.0,1.0,0
2020,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2020,Nagpur,Narkhed,11.0,2.0,0.0,0
2020,Nagpur,Parashivani,2.0,4.0,0.0,1
2020,Nagpur,Ramtech,34.0,8.0,0.0,0
2020,Nagpur,Sawner,8.0,4.0,4.0,0
2020,Nagpur,Umred,3.0,14.0,3.0,1
2021,Nagpur,Bhiwapur,19.0,10.0,0.0,0
2021,Nagpur,Hingana,6.0,10.0,1.0,0
2021,Nagpur,Kalameshwar,9.0,3.0,3.0,0
2021,Nagpur,Kamathi,1.0,1.0,0.0,0
2021,Nagpur,Katol,30.0,6.0,1.0,0
2021,Nagpur,Kuhi,4.0,2.0,0.0,1
2021,Nagpur,Mauda,1.0,1.0,0.0,0
2021,Nagpur,Nagpur (gra),6.0,4.0,1.0,0
2021,Nagpur,Nagpur (sh),0.0,0.0,0.0,0
2021,Nagpur,Narkhed,11.0,2.0,0.0,0
2021,Nagpur,Parashivani,2.0,4.0,0.0,1
2021,Nagpur,Ramtech,34.0,8.0,0.0,0
2021,Nagpur,Sawner,8.0,4.0,3.0,0
2021,Nagpur,Umred,3.0,14.0,3.0,1
2014,Nanded,Andhrapur,3.0,2.0,,
2014,Nanded,Bhokar,13.0,4.0,1.0,
2014,Nanded,Biloli,6.0,5.0,,
2014,Nanded,Deglur,10.0,5.0,1.0,
2014,Nanded,Dharmabad,2.0,1.0,1.0,
2014,Nanded,Hadgaon,12.0,6.0,,
2014,Nanded,Himalay Nagar,7.0,0.0,,
2014,Nanded,Kandhar,15.0,3.0,2.0,1
2014,Nanded,Kinvat,27.0,24.0,3.0,
2014,Nanded,Loha,9.0,4.0,1.0,
2014,Nanded,Mahur,5.0,2.0,,
2014,Nanded,Mudkhed,7.0,5.0,,1
2014,Nanded,Mukhed,30.0,4.0,1.0,1
2014,Nanded,Nanded,7.0,3.0,,1
2014,Nanded,Naygaon,14.0,5.0,,
2014,Nanded,Umari,2.0,0.0,,
2015,Nanded,Andhrapur,3.0,0.0,,
2015,Nanded,Bhokar,13.0,8.0,1.0,
2015,Nanded,Biloli,6.0,2.0,,
2015,Nanded,Deglur,10.0,7.0,1.0,
2015,Nanded,Dharmabad,2.0,0.0,1.0,
2015,Nanded,Hadgaon,12.0,12.0,,
2015,Nanded,Himalay Nagar,7.0,4.0,,
2015,Nanded,Kandhar,15.0,6.0,2.0,1
2015,Nanded,Kinvat,27.0,15.0,3.0,
2015,Nanded,Loha,9.0,6.0,1.0,
2015,Nanded,Mahur,5.0,3.0,,
2015,Nanded,Mudkhed,7.0,1.0,,1
2015,Nanded,Mukhed,30.0,10.0,1.0,1
2015,Nanded,Nanded,7.0,0.0,,1
2015,Nanded,Naygaon,14.0,0.0,,
2015,Nanded,Umari,2.0,4.0,,
2016,Nanded,Andhrapur,5.0,2.0,,
2016,Nanded,Bhokar,8.0,5.0,1.0,
2016,Nanded,Biloli,0.0,5.0,,
2016,Nanded,Deglur,3.0,7.0,1.0,
2016,Nanded,Dharmabad,1.0,2.0,1.0,
2016,Nanded,Hadgaon,11.0,6.0,,
2016,Nanded,Himalay Nagar,1.0,0.0,,
2016,Nanded,Kandhar,31.0,4.0,2.0,1
2016,Nanded,Kinvat,33.0,25.0,3.0,
2016,Nanded,Loha,16.0,4.0,1.0,
2016,Nanded,Mahur,5.0,2.0,,
2016,Nanded,Mudkhed,6.0,7.0,,1
2016,Nanded,Mukhed,14.0,4.0,1.0,1
2016,Nanded,Nanded,7.0,2.0,,1
2016,Nanded,Naygaon,11.0,6.0,,
2016,Nanded,Umari,1.0,1.0,0.0,
2017,Nanded,Andhrapur,5.0,2.0,,
2017,Nanded,Bhokar,9.0,5.0,1.0,
2017,Nanded,Biloli,1.0,5.0,,
2017,Nanded,Deglur,3.0,7.0,1.0,
2017,Nanded,Dharmabad,1.0,2.0,1.0,
2017,Nanded,Hadgaon,12.0,7.0,,
2017,Nanded,Himalay Nagar,1.0,0.0,,
2017,Nanded,Kandhar,32.0,4.0,2.0,1
2017,Nanded,Kinvat,33.0,25.0,3.0,
2017,Nanded,Loha,16.0,2.0,1.0,
2017,Nanded,Mahur,5.0,2.0,,
2017,Nanded,Mudkhed,6.0,7.0,,1
2017,Nanded,Mukhed,14.0,4.0,1.0,1
2017,Nanded,Nanded,7.0,3.0,,1
2017,Nanded,Naygaon,13.0,6.0,,
2017,Nanded,Umari,1.0,1.0,1.0,
2018,Nanded,Andhrapur,1.0,2.0,0.0,0
2018,Nanded,Bhokar,9.0,6.0,1.0,0
2018,Nanded,Biloli,8.0,5.0,0.0,0
2018,Nanded,Deglur,7.0,7.0,1.0,0
2018,Nanded,Dharmabad,2.0,2.0,1.0,0
2018,Nanded,Hadgaon,15.0,12.0,0.0,0
2018,Nanded,Himalay Nagar,6.0,4.0,0.0,0
2018,Nanded,Kandhar,6.0,6.0,2.0,1
2018,Nanded,Kinvat,10.0,15.0,3.0,0
2018,Nanded,Loha,12.0,2.0,1.0,0
2018,Nanded,Mahur,4.0,3.0,0.0,0
2018,Nanded,Mudkhed,4.0,1.0,0.0,1
2018,Nanded,Mukhed,26.0,10.0,1.0,1
2018,Nanded,Nanded,1.0,3.0,0.0,1
2018,Nanded,Naygaon,5.0,6.0,0.0,0
2018,Nanded,Umari,7.0,4.0,1.0,0
2019,Nanded,Andhrapur,1.0,2.0,0.0,0
2019,Nanded,Bhokar,9.0,6.0,0.0,0
2019,Nanded,Biloli,8.0,5.0,0.0,0
2019,Nanded,Deglur,7.0,7.0,1.0,0
2019,Nanded,Dharmabad,2.0,2.0,1.0,0
2019,Nanded,Hadgaon,15.0,12.0,0.0,0
2019,Nanded,Himalay Nagar,6.0,4.0,0.0,0
2019,Nanded,Kandhar,6.0,6.0,2.0,1
2019,Nanded,Kinvat,10.0,15.0,3.0,0
2019,Nanded,Loha,12.0,2.0,1.0,0
2019,Nanded,Mahur,4.0,3.0,0.0,0
2019,Nanded,Mudkhed,4.0,1.0,1.0,1
2019,Nanded,Mukhed,26.0,10.0,1.0,1
2019,Nanded,Nanded,1.0,3.0,0.0,1
2019,Nanded,Naygaon,5.0,6.0,0.0,0
2019,Nanded,Umari,7.0,4.0,1.0,0
2020,Nanded,Andhrapur,1.0,2.0,0.0,0
2020,Nanded,Bhokar,9.0,6.0,0.0,0
2020,Nanded,Biloli,8.0,5.0,0.0,0
2020,Nanded,Deglur,7.0,7.0,1.0,0
2020,Nanded,Dharmabad,2.0,2.0,1.0,0
2020,Nanded,Hadgaon,15.0,12.0,0.0,0
2020,Nanded,Himalay Nagar,6.0,4.0,0.0,0
2020,Nanded,Kandhar,6.0,6.0,2.0,1
2020,Nanded,Kinvat,10.0,15.0,3.0,0
2020,Nanded,Loha,12.0,2.0,1.0,0
2020,Nanded,Mahur,4.0,3.0,0.0,0
2020,Nanded,Mudkhed,4.0,1.0,1.0,1
2020,Nanded,Mukhed,26.0,10.0,1.0,1
2020,Nanded,Nanded,1.0,3.0,0.0,1
2020,Nanded,Naygaon,5.0,6.0,0.0,0
2020,Nanded,Umari,7.0,4.0,1.0,0
2021,Nanded,Andhrapur,6.0,3.0,0.0,0
2021,Nanded,Bhokar,16.0,10.0,1.0,0
2021,Nanded,Biloli,9.0,2.0,0.0,0
2021,Nanded,Deglur,15.0,7.0,1.0,0
2021,Nanded,Dharmabad,3.0,2.0,1.0,0
2021,Nanded,Hadgaon,28.0,9.0,0.0,0
2021,Nanded,Himalay Nagar,7.0,4.0,1.0,0
2021,Nanded,Kandhar,25.0,2.0,2.0,1
2021,Nanded,Kinvat,41.0,15.0,5.0,0
2021,Nanded,Loha,24.0,6.0,1.0,0
2021,Nanded,Mahur,8.0,3.0,1.0,0
2021,Nanded,Mudkhed,10.0,1.0,1.0,0
2021,Nanded,Mukhed,38.0,10.0,1.0,1
2021,Nanded,Nanded,8.0,0.0,0.0,1
2021,Nanded,Naygaon,17.0,0.0,0.0,0
2021,Nanded,Umari,8.0,6.0,1.0,0
2009,Nandurbar,Akkalkuva,10.0,0.0,1.0,0
2009,Nandurbar,Akrani,12.0,0.0,0.0,0
2009,Nandurbar,Nandurbar,7.0,1.0,1.0,0
2009,Nandurbar,Navapur,7.0,0.0,3.0,0
2009,Nandurbar,Shahada,4.0,0.0,3.0,0
2009,Nandurbar,Taloda,0.0,1.0,0.0,0
2010,Nandurbar,Akkalkuva,10.0,0.0,1.0,0
2010,Nandurbar,Akrani,12.0,0.0,0.0,0
2010,Nandurbar,Nandurbar,7.0,1.0,1.0,0
2010,Nandurbar,Navapur,7.0,0.0,3.0,0
2010,Nandurbar,Shahada,4.0,0.0,3.0,0
2010,Nandurbar,Taloda,0.0,1.0,0.0,0
2011,Nandurbar,Akkalkuva,8.0,0.0,1.0,0
2011,Nandurbar,Akrani,14.0,0.0,0.0,0
2011,Nandurbar,Nandurbar,82.0,1.0,1.0,0
2011,Nandurbar,Navapur,77.0,0.0,3.0,0
2011,Nandurbar,Shahada,37.0,0.0,3.0,0
2011,Nandurbar,Taloda,3.0,1.0,0.0,0
2012,Nandurbar,Akkalkuva,0.0,0.0,1.0,0
2012,Nandurbar,Akrani,0.0,0.0,0.0,0
2012,Nandurbar,Nandurbar,0.0,2.0,1.0,0
2012,Nandurbar,Navapur,0.0,3.0,3.0,0
2012,Nandurbar,Shahada,0.0,1.0,3.0,0
2012,Nandurbar,Taloda,0.0,2.0,0.0,0
2013,Nandurbar,Akkalkuva,0.0,1.0,1.0,0
2013,Nandurbar,Akrani,0.0,0.0,0.0,0
2013,Nandurbar,Nandurbar,0.0,5.0,1.0,0
2013,Nandurbar,Navapur,0.0,11.0,3.0,0
2013,Nandurbar,Shahada,0.0,2.0,3.0,0
2013,Nandurbar,Taloda,0.0,3.0,0.0,0
2014,Nandurbar,Akkalkuva,0.0,2.0,1.0,0
2014,Nandurbar,Akrani,0.0,0.0,0.0,0
2014,Nandurbar,Nandurbar,0.0,5.0,1.0,0
2014,Nandurbar,Navapur,0.0,11.0,3.0,0
2014,Nandurbar,Shahada,0.0,2.0,3.0,0
2014,Nandurbar,Taloda,0.0,3.0,0.0,0
2015,Nandurbar,Akkalkuva,0.0,2.0,1.0,0
2015,Nandurbar,Akrani,0.0,0.0,0.0,0
2015,Nandurbar,Nandurbar,0.0,5.0,1.0,0
2015,Nandurbar,Navapur,0.0,11.0,3.0,0
2015,Nandurbar,Shahada,0.0,2.0,3.0,0
2015,Nandurbar,Taloda,0.0,3.0,0.0,0
2016,Nandurbar,Akkalkuva,0.0,2.0,1.0,0
2016,Nandurbar,Akrani,0.0,0.0,0.0,0
2016,Nandurbar,Nandurbar,0.0,5.0,1.0,0
2016,Nandurbar,Navapur,0.0,11.0,3.0,0
2016,Nandurbar,Shahada,0.0,2.0,3.0,0
2016,Nandurbar,Taloda,0.0,3.0,0.0,0
2017,Nandurbar,Akkalkuva,0.0,2.0,1.0,0
2017,Nandurbar,Akrani,0.0,0.0,0.0,0
2017,Nandurbar,Nandurbar,0.0,5.0,1.0,0
2017,Nandurbar,Navapur,0.0,11.0,3.0,0
2017,Nandurbar,Shahada,0.0,2.0,3.0,0
2017,Nandurbar,Taloda,0.0,3.0,0.0,0
2018,Nandurbar,Akkalkuva,0.0,2.0,1.0,0
2018,Nandurbar,Akrani,0.0,0.0,0.0,0
2018,Nandurbar,Nandurbar,0.0,5.0,1.0,0
2018,Nandurbar,Navapur,0.0,11.0,3.0,0
2018,Nandurbar,Shahada,0.0,2.0,3.0,0
2018,Nandurbar,Taloda,0.0,3.0,0.0,0
2019,Nandurbar,Akkalkuva,0.0,1.0,1.0,0
2019,Nandurbar,Akrani,0.0,1.0,0.0,0
2019,Nandurbar,Nandurbar,0.0,10.0,1.0,0
2019,Nandurbar,Navapur,0.0,9.0,3.0,0
2019,Nandurbar,Shahada,0.0,7.0,3.0,0
2019,Nandurbar,Taloda,0.0,5.0,0.0,0
2020,Nandurbar,Akkalkuva,0.0,1.0,1.0,0
2020,Nandurbar,Akrani,0.0,1.0,0.0,0
2020,Nandurbar,Nandurbar,0.0,12.0,1.0,0
2020,Nandurbar,Navapur,0.0,12.0,3.0,0
2020,Nandurbar,Shahada,0.0,9.0,3.0,0
2020,Nandurbar,Taloda,0.0,5.0,0.0,0
2021,Nandurbar,Akkalkuva,0.0,1.0,1.0,0
2021,Nandurbar,Akrani,0.0,1.0,0.0,0
2021,Nandurbar,Nandurbar,0.0,11.0,1.0,0
2021,Nandurbar,Navapur,0.0,14.0,3.0,0
2021,Nandurbar,Shahada,0.0,9.0,3.0,0
2021,Nandurbar,Taloda,0.0,5.0,0.0,0
2012,Nashik,Baglan,108.0,5.0,2.0,0
2012,Nashik,Chandwad,45.0,4.0,0.0,1
2012,Nashik,Devala,5.0,3.0,0.0,0
2012,Nashik,Dindori,38.0,10.0,1.0,6
2012,Nashik,Igatpuri,14.0,5.0,0.0,2
2012,Nashik,Kalwan,83.0,8.0,0.0,2
2012,Nashik,Malegaon,157.0,7.0,0.0,0
2012,Nashik,Nandgaon,44.0,8.0,2.0,1
2012,Nashik,Nashik,18.0,4.0,2.0,1
2012,Nashik,Nifad,4.0,3.0,0.0,0
2012,Nashik,Peth,30.0,14.0,0.0,0
2012,Nashik,Sinner,66.0,7.0,1.0,0
2012,Nashik,Surgana,58.0,4.0,0.0,0
2012,Nashik,Trimbak,5.0,11.0,0.0,0
2012,Nashik,Yewala,40.0,3.0,0.0,0
2013,Nashik,Baglan,108.0,5.0,2.0,0
2013,Nashik,Chandwad,45.0,4.0,0.0,1
2013,Nashik,Devala,5.0,3.0,0.0,0
2013,Nashik,Dindori,38.0,10.0,1.0,6
2013,Nashik,Igatpuri,14.0,5.0,0.0,2
2013,Nashik,Kalwan,83.0,8.0,0.0,2
2013,Nashik,Malegaon,157.0,7.0,0.0,0
2013,Nashik,Nandgaon,44.0,8.0,2.0,1
2013,Nashik,Nashik,18.0,4.0,2.0,1
2013,Nashik,Nifad,4.0,3.0,0.0,0
2013,Nashik,Peth,30.0,14.0,0.0,0
2013,Nashik,Sinner,66.0,7.0,1.0,0
2013,Nashik,Surgana,58.0,4.0,0.0,0
2013,Nashik,Trimbak,5.0,11.0,0.0,0
2013,Nashik,Yewala,40.0,3.0,0.0,0
2014,Nashik,Baglan,108.0,5.0,2.0,0
2014,Nashik,Chandwad,45.0,4.0,0.0,1
2014,Nashik,Devala,5.0,3.0,0.0,0
2014,Nashik,Dindori,38.0,10.0,1.0,6
2014,Nashik,Igatpuri,14.0,5.0,0.0,2
2014,Nashik,Kalwan,83.0,8.0,0.0,2
2014,Nashik,Malegaon,157.0,7.0,0.0,0
2014,Nashik,Nandgaon,44.0,8.0,2.0,1
2014,Nashik,Nashik,18.0,4.0,2.0,1
2014,Nashik,Nifad,4.0,3.0,0.0,0
2014,Nashik,Peth,30.0,14.0,0.0,0
2014,Nashik,Sinner,66.0,7.0,1.0,0
2014,Nashik,Surgana,58.0,4.0,0.0,0
2014,Nashik,Trimbak,5.0,11.0,0.0,0
2014,Nashik,Yewala,40.0,3.0,0.0,0
2015,Nashik,Baglan,108.0,5.0,2.0,0
2015,Nashik,Chandwad,45.0,4.0,0.0,1
2015,Nashik,Devala,5.0,3.0,0.0,0
2015,Nashik,Dindori,38.0,10.0,1.0,6
2015,Nashik,Igatpuri,14.0,5.0,0.0,2
2015,Nashik,Kalwan,83.0,8.0,0.0,2
2015,Nashik,Malegaon,157.0,7.0,0.0,0
2015,Nashik,Nandgaon,44.0,8.0,2.0,1
2015,Nashik,Nashik,18.0,4.0,2.0,1
2015,Nashik,Nifad,4.0,3.0,0.0,0
2015,Nashik,Peth,30.0,14.0,0.0,0
2015,Nashik,Sinner,66.0,7.0,1.0,0
2015,Nashik,Surgana,58.0,4.0,0.0,0
2015,Nashik,Trimbak,5.0,11.0,0.0,0
2015,Nashik,Yewala,40.0,3.0,0.0,0
2016,Nashik,Baglan,108.0,5.0,2.0,0
2016,Nashik,Chandwad,45.0,4.0,0.0,1
2016,Nashik,Devala,5.0,3.0,0.0,0
2016,Nashik,Dindori,38.0,10.0,1.0,6
2016,Nashik,Igatpuri,14.0,5.0,0.0,2
2016,Nashik,Kalwan,83.0,8.0,0.0,2
2016,Nashik,Malegaon,157.0,7.0,0.0,0
2016,Nashik,Nandgaon,44.0,8.0,2.0,1
2016,Nashik,Nashik,18.0,4.0,2.0,1
2016,Nashik,Nifad,4.0,3.0,0.0,0
2016,Nashik,Peth,30.0,14.0,0.0,0
2016,Nashik,Sinner,66.0,7.0,1.0,0
2016,Nashik,Surgana,58.0,4.0,0.0,0
2016,Nashik,Trimbak,5.0,11.0,0.0,0
2016,Nashik,Yewala,40.0,3.0,0.0,0
2017,Nashik,Baglan,108.0,5.0,2.0,0
2017,Nashik,Chandwad,45.0,4.0,0.0,1
2017,Nashik,Devala,5.0,3.0,0.0,0
2017,Nashik,Dindori,38.0,10.0,1.0,6
2017,Nashik,Igatpuri,14.0,5.0,0.0,2
2017,Nashik,Kalwan,83.0,8.0,0.0,2
2017,Nashik,Malegaon,157.0,7.0,0.0,0
2017,Nashik,Nandgaon,44.0,8.0,2.0,1
2017,Nashik,Nashik,18.0,4.0,2.0,1
2017,Nashik,Nifad,4.0,3.0,0.0,0
2017,Nashik,Peth,30.0,14.0,0.0,0
2017,Nashik,Sinner,66.0,7.0,1.0,0
2017,Nashik,Surgana,58.0,4.0,0.0,0
2017,Nashik,Trimbak,5.0,11.0,0.0,0
2017,Nashik,Yewala,40.0,3.0,0.0,0
2018,Nashik,Baglan,108.0,5.0,2.0,0
2018,Nashik,Chandwad,45.0,4.0,0.0,1
2018,Nashik,Devala,5.0,3.0,0.0,0
2018,Nashik,Dindori,38.0,10.0,1.0,6
2018,Nashik,Igatpuri,14.0,5.0,0.0,5
2018,Nashik,Kalwan,83.0,8.0,0.0,2
2018,Nashik,Malegaon,157.0,7.0,0.0,0
2018,Nashik,Nandgaon,44.0,8.0,2.0,1
2018,Nashik,Nashik,18.0,4.0,2.0,1
2018,Nashik,Nifad,4.0,3.0,0.0,0
2018,Nashik,Peth,30.0,14.0,0.0,0
2018,Nashik,Sinner,66.0,7.0,1.0,0
2018,Nashik,Surgana,58.0,4.0,0.0,0
2018,Nashik,Trimbak,5.0,11.0,0.0,0
2018,Nashik,Yewala,40.0,3.0,0.0,0
2019,Nashik,Baglan,0.0,6.0,2.0,0
2019,Nashik,Chandwad,2.0,3.0,0.0,1
2019,Nashik,Devala,0.0,3.0,0.0,0
2019,Nashik,Dindori,2.0,10.0,1.0,6
2019,Nashik,Igatpuri,0.0,5.0,0.0,4
2019,Nashik,Kalwan,1.0,15.0,0.0,2
2019,Nashik,Malegaon,0.0,7.0,0.0,0
2019,Nashik,Nandgaon,1.0,8.0,2.0,1
2019,Nashik,Nashik,1.0,3.0,2.0,2
2019,Nashik,Nifad,1.0,0.0,0.0,0
2019,Nashik,Peth,0.0,0.0,0.0,0
2019,Nashik,Sinner,0.0,7.0,1.0,0
2019,Nashik,Surgana,0.0,3.0,0.0,0
2019,Nashik,Trimbak,1.0,6.0,0.0,0
2019,Nashik,Yewala,3.0,0.0,0.0,0
2020,Nashik,Baglan,0.0,5.0,2.0,0
2020,Nashik,Chandwad,2.0,3.0,1.0,0
2020,Nashik,Devala,0.0,3.0,0.0,0
2020,Nashik,Dindori,2.0,13.0,0.0,6
2020,Nashik,Igatpuri,0.0,5.0,0.0,4
2020,Nashik,Kalwan,1.0,11.0,0.0,2
2020,Nashik,Malegaon,0.0,7.0,0.0,0
2020,Nashik,Nandgaon,1.0,8.0,2.0,1
2020,Nashik,Nashik,1.0,3.0,3.0,2
2020,Nashik,Nifad,1.0,0.0,0.0,0
2020,Nashik,Peth,0.0,8.0,0.0,0
2020,Nashik,Sinner,0.0,7.0,1.0,0
2020,Nashik,Surgana,0.0,4.0,0.0,0
2020,Nashik,Trimbak,1.0,10.0,0.0,0
2020,Nashik,Yewala,3.0,0.0,0.0,0
2021,Nashik,Baglan,0.0,8.0,2.0,0
2021,Nashik,Chandwad,3.0,3.0,1.0,0
2021,Nashik,Devala,0.0,9.0,0.0,0
2021,Nashik,Dindori,4.0,11.0,0.0,6
2021,Nashik,Igatpuri,0.0,5.0,0.0,4
2021,Nashik,Kalwan,2.0,21.0,0.0,2
2021,Nashik,Malegaon,0.0,7.0,0.0,0
2021,Nashik,Nandgaon,2.0,8.0,2.0,1
2021,Nashik,Nashik,2.0,3.0,3.0,2
2021,Nashik,Nifad,1.0,0.0,0.0,0
2021,Nashik,Peth,0.0,0.0,0.0,0
2021,Nashik,Sinner,0.0,7.0,1.0,0
2021,Nashik,Surgana,0.0,4.0,0.0,0
2021,Nashik,Trimbak,2.0,6.0,0.0,0
