Year,District,Taluka,Size Class,Irrigated Area,Unirrigated Area,Gross Cropped Area,Share of Cropped Area Irrigated,Share of Total Land Holdings Cropped,Unnamed: 9,Total Holding Number,Total Holding Area
2000,Dharashiv,Usmanabad,Semimedium (2 to 4 ha),2737,30904,33641,8.135905591391456,0.9848,,13482,34161
2000,Dharashiv,Vashi,Semimedium (2 to 4 ha),626,14483,15110,4.14295168762409,0.9906,,5590,15254
2010,Dharashiv,Bhum,Semimedium (2 to 4 ha),4429,38560,42989,10.30263555793342,1.8233,,8656,23578
2010,Dharashiv,Kalamb,Semimedium (2 to 4 ha),3351,40527,43878,7.63708464378504,1.6528,,9935,26547
2010,Dharashiv,Lohara,Semimedium (2 to 4 ha),652,20512,21164,3.08070308070308,1.3221,,5885,16008
2010,Dharashiv,Dharashiv,Semimedium (2 to 4 ha),2399,3447,5846,41.03660622647964,0.1634,,13327,35778
2010,Dharashiv,Paranda,Semimedium (2 to 4 ha),7332,33793,41125,17.82857142857143,1.4549,,10547,28267
2010,Dharashiv,Tuljapur,Semimedium (2 to 4 ha),11266,3938,15204,74.09892133649039,0.3769,,15169,40343
2010,Dharashiv,Umarga,Semimedium (2 to 4 ha),2136,43467,45603,4.68390237484376,1.6103,,10544,28319
2010,Dharashiv,Washi,Semimedium (2 to 4 ha),1993,27304,29297,6.802744308290952,1.7497,,6128,16744
2015,Dharashiv,Bhum,Semimedium (2 to 4 ha),814,22077,22891,3.5559827006247,1.0243,,8177,22349
2015,Dharashiv,Kalamb,Semimedium (2 to 4 ha),1924,32852,34775,5.532710280373832,1.3303,,9646,26141
2015,Dharashiv,Lohara,Semimedium (2 to 4 ha),1162,17402,18564,6.259426847662142,1.0726,,6549,17308
2015,Dharashiv,Dharashiv,Semimedium (2 to 4 ha),2469,35272,37742,6.541783689258651,1.0524,,13096,35863
2015,Dharashiv,Paranda,Semimedium (2 to 4 ha),4059,26164,30223,13.43016907653112,1.0434,,11666,28967
2015,Dharashiv,Tuljapur,Semimedium (2 to 4 ha),6660,37306,43967,15.1477244296859,1.1425,,14507,38483
2015,Dharashiv,Umarga,Semimedium (2 to 4 ha),1841,26221,28062,6.560473237830518,1.0433,,10278,26897
2015,Dharashiv,Washi,Semimedium (2 to 4 ha),273,15120,15393,1.773533424283765,1.0013,,5962,15373
1995,Dharashiv,Bhoom,Medium (4 to 10 ha),1101,25239,26340,4.17995444191344,0.8416,,5255,31296
1995,Dharashiv,Kalam,Medium (4 to 10 ha),2382,39274,41656,5.718263875552141,1.1349,,6373,36704
1995,Dharashiv,Omerga,Medium (4 to 10 ha),1925,48559,50484,3.813089295618414,1.1465,,7538,44033
1995,Dharashiv,Dharashiv,Medium (4 to 10 ha),2359,48139,50498,4.671472137510396,1.2485,,6958,40447
1995,Dharashiv,Parenda,Medium (4 to 10 ha),1572,26790,28362,5.542627459276496,0.9721,,5112,29176
1995,Dharashiv,Tuljapur,Medium (4 to 10 ha),6058,34384,40442,14.97947678156372,0.8879,,7653,45549
2000,Dharashiv,Bhum,Medium (4 to 10 ha),1535,21105,22639,6.780334820442599,0.8691,,4520,26049
2000,Dharashiv,Kalamb,Medium (4 to 10 ha),1803,22906,24709,7.296936338985795,1.0241,,4300,24128
2000,Dharashiv,Lohara,Medium (4 to 10 ha),1307,15512,16820,7.7705112960761,1.0514,,2807,15997
2000,Dharashiv,Paranda,Medium (4 to 10 ha),1359,18252,19611,6.929784304726939,0.9711,,3659,20194
2000,Dharashiv,Tuljapur,Medium (4 to 10 ha),1760,41088,42847,4.107638807851192,0.9458,,7878,45303
2000,Dharashiv,Umarga,Medium (4 to 10 ha),339,26235,26575,1.275634995296331,1.0184,,4711,26096
2000,Dharashiv,Usmanabad,Medium (4 to 10 ha),2557,33038,35595,7.183593201292317,0.9818,,6357,36255
2000,Dharashiv,Vashi,Medium (4 to 10 ha),1125,15113,16238,6.928193127232419,0.9394,,2872,17286
2010,Dharashiv,Bhum,Medium (4 to 10 ha),3295,38158,41453,7.948761247678093,1.6688,,4287,24840
2010,Dharashiv,Kalamb,Medium (4 to 10 ha),2571,24555,27127,9.477642201496664,1.4967,,3258,18124
2010,Dharashiv,Lohara,Medium (4 to 10 ha),919,16816,17735,5.181843811671835,1.2551,,2499,14130
2010,Dharashiv,Dharashiv,Medium (4 to 10 ha),2593,5351,7944,32.64098690835851,0.2589,,5415,30684
2010,Dharashiv,Paranda,Medium (4 to 10 ha),5399,16146,21545,25.05917846368067,1.4073,,2808,15309
2010,Dharashiv,Tuljapur,Medium (4 to 10 ha),6319,6636,12955,48.77653415669626,0.3047,,7316,42522
2010,Dharashiv,Umarga,Medium (4 to 10 ha),2208,28923,31131,7.092608653753493,1.3742,,4023,22654
2010,Dharashiv,Washi,Medium (4 to 10 ha),1925,24046,25972,7.411828122593563,1.632,,2800,15914
2015,Dharashiv,Bhum,Medium (4 to 10 ha),1127,23458,24585,4.584095993491967,1.142,,3720,21528
2015,Dharashiv,Kalamb,Medium (4 to 10 ha),1402,23021,24423,5.740490521229987,1.4056,,3051,17376
