Year,District,Taluka,All Tubewells,High Capacity Tubewells,Successful Tubewells,Hand Pumps,Electric Pumps
2015,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2015,Thane,Bhivandi,23.0,4.0,17.0,15.0,0.0
2015,Thane,Shahapur,31.0,2.0,19.0,19.0,0.0
2015,Thane,Kalyan,3.0,0.0,2.0,2.0,0.0
2015,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2015,Thane,Ambarnath,4.0,0.0,2.0,2.0,0.0
2015,Thane,Murbad,28.0,5.0,19.0,19.0,0.0
2016,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2016,Thane,Bhivandi,22.0,4.0,22.0,22.0,0.0
2016,Thane,Shahapur,10.0,1.0,10.0,10.0,0.0
2016,Thane,Kalyan,0.0,0.0,0.0,0.0,0.0
2016,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2016,Thane,Ambarnath,2.0,1.0,0.0,0.0,0.0
2016,Thane,Murbad,14.0,4.0,14.0,14.0,0.0
2017,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2017,Thane,Bhivandi,50.0,43.0,42.0,42.0,0.0
2017,Thane,Shahapur,72.0,0.0,34.0,34.0,0.0
2017,Thane,Kalyan,12.0,0.0,10.0,10.0,0.0
2017,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2017,Thane,Ambarnath,11.0,0.0,7.0,7.0,0.0
2017,Thane,Murbad,43.0,0.0,30.0,30.0,0.0
2018,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2018,Thane,Bhivandi,58.0,18.0,53.0,53.0,0.0
2018,Thane,Shahapur,45.0,8.0,30.0,30.0,0.0
2018,Thane,Kalyan,15.0,2.0,8.0,8.0,0.0
2018,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2018,Thane,Ambarnath,15.0,1.0,11.0,11.0,0.0
2018,Thane,Murbad,33.0,9.0,22.0,22.0,0.0
2019,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2019,Thane,Bhivandi,71.0,17.0,65.0,65.0,0.0
2019,Thane,Shahapur,41.0,8.0,29.0,29.0,0.0
2019,Thane,Kalyan,20.0,2.0,16.0,12.0,0.0
2019,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2019,Thane,Ambarnath,20.0,5.0,15.0,15.0,0.0
2019,Thane,Murbad,26.0,4.0,18.0,18.0,0.0
2020,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2020,Thane,Bhivandi,166.0,30.0,145.0,145.0,0.0
2020,Thane,Shahapur,86.0,22.0,72.0,72.0,0.0
2020,Thane,Kalyan,33.0,14.0,24.0,24.0,0.0
2020,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2020,Thane,Ambarnath,43.0,18.0,40.0,40.0,0.0
2020,Thane,Murbad,90.0,38.0,75.0,75.0,0.0
2021,Thane,Thane,0.0,0.0,0.0,0.0,0.0
2021,Thane,Bhivandi,84.0,22.0,59.0,59.0,0.0
2021,Thane,Shahapur,88.0,17.0,67.0,67.0,0.0
2021,Thane,Kalyan,27.0,12.0,20.0,20.0,0.0
2021,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0
2021,Thane,Ambarnath,8.0,4.0,8.0,8.0,0.0
2021,Thane,Murbad,81.0,28.0,50.0,50.0,0.0
2012,Wardha,Ashti,10.0,1.0,8.0,8.0,0.0
2012,Wardha,Karanja,6.0,1.0,5.0,4.0,1.0
2012,Wardha,Aarvi,8.0,1.0,8.0,7.0,0.0
2012,Wardha,Selu,3.0,0.0,3.0,3.0,0.0
2012,Wardha,Wardha,34.0,6.0,31.0,28.0,3.0
2012,Wardha,Devali,26.0,6.0,24.0,24.0,0.0
2012,Wardha,Hinganghat,11.0,1.0,9.0,8.0,1.0
2012,Wardha,Samudrapur,33.0,14.0,31.0,30.0,0.0
2013,Wardha,Ashti,10.0,1.0,10.0,10.0,0.0
2013,Wardha,Karanja,4.0,1.0,4.0,4.0,0.0
2013,Wardha,Aarvi,2.0,1.0,2.0,2.0,0.0
2013,Wardha,Selu,0.0,0.0,0.0,0.0,0.0
2013,Wardha,Wardha,43.0,2.0,43.0,43.0,0.0
2013,Wardha,Devali,17.0,0.0,17.0,17.0,0.0
2013,Wardha,Hinganghat,9.0,1.0,9.0,9.0,0.0
2013,Wardha,Samudrapur,13.0,1.0,13.0,13.0,0.0
2014,Wardha,Ashti,1.0,1.0,1.0,1.0,0.0
2014,Wardha,Karanja,3.0,1.0,3.0,3.0,0.0
2014,Wardha,Aarvi,9.0,1.0,7.0,7.0,0.0
2014,Wardha,Selu,16.0,1.0,15.0,15.0,0.0
2014,Wardha,Wardha,42.0,1.0,38.0,38.0,0.0
2014,Wardha,Devali,19.0,1.0,19.0,19.0,0.0
2014,Wardha,Hinganghat,8.0,1.0,8.0,7.0,0.0
2014,Wardha,Samudrapur,1.0,0.0,1.0,0.0,0.0
2015,Wardha,Ashti,1.0,1.0,1.0,1.0,0.0
2015,Wardha,Karanja,3.0,1.0,2.0,1.0,0.0
2015,Wardha,Aarvi,7.0,0.0,7.0,7.0,0.0
2015,Wardha,Selu,13.0,2.0,13.0,12.0,0.0
2015,Wardha,Wardha,64.0,4.0,59.0,56.0,0.0
2015,Wardha,Devali,21.0,3.0,20.0,20.0,0.0
2015,Wardha,Hinganghat,25.0,7.0,25.0,22.0,0.0
2015,Wardha,Samudrapur,17.0,4.0,17.0,17.0,0.0
2016,Wardha,Ashti,15.0,4.0,15.0,14.0,0.0
2016,Wardha,Karanja,9.0,0.0,8.0,7.0,0.0
2016,Wardha,Aarvi,24.0,8.0,23.0,23.0,0.0
2016,Wardha,Selu,23.0,8.0,23.0,23.0,0.0
2016,Wardha,Wardha,51.0,7.0,50.0,47.0,0.0
2016,Wardha,Devali,20.0,7.0,20.0,20.0,0.0
2016,Wardha,Hinganghat,61.0,16.0,59.0,48.0,0.0
2016,Wardha,Samudrapur,18.0,6.0,16.0,15.0,0.0
2017,Wardha,Ashti,0.0,0.0,0.0,0.0,0.0
2017,Wardha,Karanja,0.0,0.0,0.0,0.0,0.0
2017,Wardha,Aarvi,11.0,0.0,9.0,9.0,0.0
2017,Wardha,Selu,6.0,0.0,6.0,6.0,0.0
2017,Wardha,Wardha,49.0,0.0,47.0,43.0,0.0
2017,Wardha,Devali,5.0,1.0,5.0,5.0,0.0
2017,Wardha,Hinganghat,25.0,7.0,25.0,24.0,0.0
2017,Wardha,Samudrapur,10.0,0.0,9.0,9.0,0.0
2018,Wardha,Ashti,13.0,0.0,13.0,13.0,0.0
2018,Wardha,Karanja,2.0,0.0,2.0,2.0,0.0
2018,Wardha,Aarvi,26.0,2.0,24.0,24.0,0.0
2018,Wardha,Selu,20.0,2.0,18.0,18.0,0.0
2018,Wardha,Wardha,53.0,3.0,51.0,51.0,0.0
2018,Wardha,Devali,11.0,1.0,11.0,11.0,0.0
2018,Wardha,Hinganghat,28.0,2.0,25.0,25.0,0.0
2018,Wardha,Samudrapur,15.0,0.0,15.0,15.0,0.0
2019,Wardha,Ashti,15.0,0.0,13.0,12.0,0.0
2019,Wardha,Karanja,14.0,0.0,12.0,9.0,0.0
2019,Wardha,Aarvi,33.0,1.0,31.0,27.0,0.0
2019,Wardha,Selu,19.0,0.0,19.0,19.0,0.0
2019,Wardha,Wardha,108.0,0.0,101.0,95.0,0.0
2019,Wardha,Devali,29.0,0.0,28.0,25.0,0.0
2019,Wardha,Hinganghat,38.0,1.0,37.0,34.0,0.0
2019,Wardha,Samudrapur,31.0,0.0,29.0,25.0,0.0
2020,Wardha,Ashti,8.0,0.0,7.0,7.0,0.0
2020,Wardha,Karanja,4.0,0.0,4.0,3.0,0.0
2020,Wardha,Aarvi,12.0,0.0,11.0,11.0,0.0
2020,Wardha,Selu,4.0,0.0,4.0,4.0,0.0
2020,Wardha,Wardha,22.0,1.0,22.0,21.0,1.0
2020,Wardha,Devali,5.0,0.0,5.0,5.0,0.0
2020,Wardha,Hinganghat,9.0,0.0,8.0,8.0,0.0
2020,Wardha,Samudrapur,5.0,0.0,5.0,4.0,0.0
2021,Wardha,Ashti,18.0,0.0,17.0,16.0,0.0
2021,Wardha,Karanja,4.0,0.0,3.0,3.0,0.0
2021,Wardha,Aarvi,5.0,0.0,5.0,5.0,0.0
2021,Wardha,Selu,1.0,0.0,1.0,0.0,1.0
2021,Wardha,Wardha,17.0,1.0,17.0,17.0,0.0
2021,Wardha,Devali,15.0,0.0,15.0,15.0,0.0
2021,Wardha,Hinganghat,20.0,0.0,20.0,19.0,1.0
2021,Wardha,Samudrapur,10.0,0.0,10.0,9.0,1.0
2008,Washim,Malegaon,11.0,11.0,,,
2008,Washim,Mangrulpir,29.0,29.0,,,
2008,Washim,Karanja,45.0,45.0,2.0,,
2008,Washim,Manora,36.0,36.0,,,
2008,Washim,Washim,7.0,7.0,,,
2008,Washim,Resod,2.0,2.0,,,
2009,Washim,Malegaon,6.0,,5.0,5.0,
2009,Washim,Mangrulpir,13.0,1.0,13.0,13.0,
2009,Washim,Karanja,41.0,1.0,41.0,41.0,
2009,Washim,Manora,12.0,,12.0,12.0,
2009,Washim,Washim,9.0,1.0,9.0,8.0,
2009,Washim,Resod,5.0,,5.0,5.0,
2010,Washim,Malegaon,,,,,
2010,Washim,Mangrulpir,,,,,
2010,Washim,Karanja,7.0,,7.0,6.0,
2010,Washim,Manora,7.0,,7.0,7.0,
2010,Washim,Washim,2.0,,2.0,2.0,
2010,Washim,Resod,,,,,
2011,Washim,Malegaon,16.0,,10.0,9.0,
2011,Washim,Mangrulpir,7.0,,6.0,6.0,
2011,Washim,Karanja,14.0,2.0,14.0,14.0,
2011,Washim,Manora,23.0,4.0,23.0,23.0,
2011,Washim,Washim,11.0,,8.0,8.0,
2011,Washim,Resod,9.0,1.0,9.0,8.0,
2012,Washim,Malegaon,2.0,0.0,1.0,1.0,
2012,Washim,Mangrulpir,6.0,2.0,5.0,5.0,
2012,Washim,Karanja,10.0,3.0,9.0,9.0,
2012,Washim,Manora,2.0,0.0,1.0,1.0,
2012,Washim,Washim,9.0,2.0,9.0,7.0,1.0
2012,Washim,Resod,6.0,1.0,5.0,5.0,
2013,Washim,Malegaon,4.0,0.0,4.0,4.0,
2013,Washim,Mangrulpir,3.0,1.0,3.0,3.0,
2013,Washim,Karanja,3.0,0.0,3.0,3.0,
2013,Washim,Manora,20.0,4.0,20.0,20.0,
2013,Washim,Washim,6.0,1.0,6.0,6.0,
2013,Washim,Resod,4.0,1.0,4.0,4.0,
2014,Washim,Malegaon,14.0,,11.0,11.0,
2014,Washim,Mangrulpir,10.0,,9.0,9.0,
2014,Washim,Karanja,11.0,,11.0,11.0,
2014,Washim,Manora,9.0,,9.0,9.0,
2014,Washim,Washim,5.0,,5.0,5.0,
2014,Washim,Resod,8.0,,6.0,6.0,
2015,Washim,Malegaon,11.0,1.0,10.0,9.0,1.0
2015,Washim,Mangrulpir,8.0,,8.0,8.0,
2015,Washim,Karanja,10.0,,6.0,6.0,
2015,Washim,Manora,26.0,,21.0,21.0,
2015,Washim,Washim,12.0,,11.0,11.0,
2015,Washim,Resod,7.0,1.0,5.0,4.0,1.0
2016,Washim,Malegaon,,,,,
2016,Washim,Mangrulpir,,,,,
2016,Washim,Karanja,4.0,,4.0,4.0,
2016,Washim,Manora,1.0,,1.0,1.0,
2016,Washim,Washim,,,,,
2016,Washim,Resod,,,,,
2017,Washim,Malegaon,,,,,
2017,Washim,Mangrulpir,,,,,
2017,Washim,Karanja,,,,,
2017,Washim,Manora,,,,,
2017,Washim,Washim,,,,,
2017,Washim,Resod,,,,,
2018,Washim,Malegaon,,,,,
2018,Washim,Mangrulpir,,,,,
2018,Washim,Karanja,,,,,
2018,Washim,Manora,,,,,
2018,Washim,Washim,,,,,
2018,Washim,Resod,,,,,
2019,Washim,Malegaon,0.0,0.0,0.0,0.0,0.0
2019,Washim,Mangrulpir,0.0,0.0,0.0,0.0,0.0
2019,Washim,Karanja,0.0,0.0,0.0,0.0,0.0
2019,Washim,Manora,0.0,0.0,0.0,0.0,0.0
2019,Washim,Washim,1.0,0.0,1.0,1.0,0.0
2019,Washim,Resod,0.0,0.0,0.0,0.0,0.0
2020,Washim,Malegaon,0.0,0.0,0.0,0.0,0.0
2020,Washim,Mangrulpir,0.0,0.0,0.0,0.0,0.0
2020,Washim,Karanja,4.0,0.0,4.0,3.0,1.0
2020,Washim,Manora,0.0,0.0,0.0,0.0,0.0
2020,Washim,Washim,1.0,0.0,1.0,1.0,0.0
2020,Washim,Resod,0.0,0.0,0.0,0.0,0.0
2021,Washim,Malegaon,0.0,0.0,0.0,0.0,0.0
2021,Washim,Mangrulpir,0.0,0.0,0.0,0.0,0.0
2021,Washim,Karanja,0.0,0.0,0.0,0.0,0.0
2021,Washim,Manora,0.0,0.0,0.0,0.0,0.0
2021,Washim,Washim,0.0,0.0,0.0,0.0,0.0
2021,Washim,Resod,0.0,0.0,0.0,0.0,0.0
2012,Yavatmal,Ner,5.0,,5.0,5.0,
2012,Yavatmal,Babhulgaon,5.0,,5.0,5.0,
2012,Yavatmal,Kalamb,6.0,1.0,6.0,6.0,
2012,Yavatmal,Yavatmal,37.0,,35.0,34.0,1.0
2012,Yavatmal,Darvha,23.0,,20.0,19.0,1.0
2012,Yavatmal,Digras,10.0,1.0,8.0,8.0,
2012,Yavatmal,Pusad,6.0,,6.0,6.0,
2012,Yavatmal,Umarkhed,45.0,2.0,36.0,34.0,2.0
2012,Yavatmal,Mahagaon,14.0,1.0,14.0,13.0,1.0
2012,Yavatmal,Aarni,13.0,,13.0,13.0,
2012,Yavatmal,Ghantaji,10.0,,9.0,9.0,
2012,Yavatmal,Kelapur,14.0,,9.0,9.0,
2012,Yavatmal,Ralegaon,12.0,,12.0,12.0,
2012,Yavatmal,Maregaon,6.0,,6.0,5.0,1.0
2012,Yavatmal,Zari Jamani,9.0,,6.0,6.0,
2012,Yavatmal,Vani,8.0,4.0,8.0,8.0,
2013,Yavatmal,Ner,16.0,1.0,15.0,14.0,1.0
2013,Yavatmal,Babhulgaon,4.0,0.0,3.0,3.0,0.0
2013,Yavatmal,Kalamb,6.0,2.0,6.0,4.0,2.0
2013,Yavatmal,Yavatmal,45.0,1.0,36.0,35.0,1.0
2013,Yavatmal,Darvha,9.0,0.0,7.0,7.0,0.0
2013,Yavatmal,Digras,2.0,0.0,2.0,2.0,0.0
2013,Yavatmal,Pusad,5.0,0.0,5.0,5.0,0.0
2013,Yavatmal,Umarkhed,3.0,0.0,3.0,3.0,0.0
2013,Yavatmal,Mahagaon,2.0,0.0,1.0,1.0,0.0
2013,Yavatmal,Aarni,7.0,0.0,4.0,4.0,0.0
2013,Yavatmal,Ghantaji,1.0,0.0,1.0,1.0,0.0
2013,Yavatmal,Kelapur,5.0,0.0,5.0,5.0,0.0
2013,Yavatmal,Ralegaon,4.0,0.0,3.0,3.0,0.0
2013,Yavatmal,Maregaon,2.0,1.0,2.0,1.0,1.0
2013,Yavatmal,Zari Jamani,0.0,0.0,0.0,0.0,0.0
2013,Yavatmal,Vani,3.0,0.0,3.0,3.0,0.0
2014,Yavatmal,Ner,8.0,0.0,8.0,8.0,0.0
2014,Yavatmal,Babhulgaon,4.0,0.0,3.0,3.0,0.0
2014,Yavatmal,Kalamb,2.0,0.0,2.0,2.0,0.0
2014,Yavatmal,Yavatmal,24.0,2.0,24.0,22.0,2.0
2014,Yavatmal,Darvha,5.0,0.0,5.0,5.0,0.0
2014,Yavatmal,Digras,8.0,0.0,8.0,8.0,0.0
2014,Yavatmal,Pusad,5.0,0.0,3.0,3.0,0.0
2014,Yavatmal,Umarkhed,5.0,0.0,5.0,5.0,0.0
2014,Yavatmal,Mahagaon,1.0,0.0,1.0,1.0,0.0
2014,Yavatmal,Aarni,13.0,0.0,13.0,13.0,0.0
2014,Yavatmal,Ghantaji,9.0,0.0,9.0,9.0,0.0
2014,Yavatmal,Kelapur,2.0,0.0,2.0,2.0,0.0
2014,Yavatmal,Ralegaon,9.0,2.0,9.0,7.0,2.0
2014,Yavatmal,Maregaon,3.0,0.0,3.0,3.0,0.0
2014,Yavatmal,Zari Jamani,0.0,0.0,0.0,0.0,0.0
2014,Yavatmal,Vani,2.0,0.0,2.0,2.0,0.0
2015,Yavatmal,Ner,10.0,0.0,9.0,9.0,0.0
2015,Yavatmal,Babhulgaon,6.0,0.0,6.0,6.0,0.0
2015,Yavatmal,Kalamb,7.0,0.0,7.0,7.0,0.0
2015,Yavatmal,Yavatmal,54.0,3.0,53.0,49.0,3.0
2015,Yavatmal,Darvha,3.0,0.0,3.0,3.0,0.0
2015,Yavatmal,Digras,4.0,0.0,4.0,4.0,0.0
2015,Yavatmal,Pusad,6.0,0.0,6.0,6.0,0.0
2015,Yavatmal,Umarkhed,7.0,0.0,6.0,6.0,0.0
2015,Yavatmal,Mahagaon,27.0,0.0,27.0,27.0,0.0
2015,Yavatmal,Aarni,13.0,0.0,11.0,11.0,0.0
2015,Yavatmal,Ghantaji,14.0,0.0,11.0,11.0,0.0
2015,Yavatmal,Kelapur,4.0,0.0,4.0,4.0,0.0
2015,Yavatmal,Ralegaon,5.0,1.0,5.0,4.0,1.0
2015,Yavatmal,Maregaon,8.0,0.0,8.0,8.0,0.0
2015,Yavatmal,Zari Jamani,3.0,0.0,3.0,3.0,0.0
2015,Yavatmal,Vani,5.0,1.0,5.0,4.0,1.0
2016,Yavatmal,Ner,17.0,0.0,17.0,17.0,0.0
2016,Yavatmal,Babhulgaon,11.0,0.0,11.0,11.0,0.0
2016,Yavatmal,Kalamb,29.0,0.0,29.0,27.0,2.0
2016,Yavatmal,Yavatmal,125.0,0.0,125.0,120.0,5.0
2016,Yavatmal,Darvha,17.0,0.0,17.0,16.0,1.0
2016,Yavatmal,Digras,17.0,0.0,17.0,17.0,0.0
2016,Yavatmal,Pusad,13.0,0.0,13.0,13.0,0.0
2016,Yavatmal,Umarkhed,24.0,0.0,24.0,24.0,0.0
2016,Yavatmal,Mahagaon,13.0,0.0,13.0,13.0,0.0
2016,Yavatmal,Aarni,31.0,0.0,31.0,29.0,2.0
2016,Yavatmal,Ghantaji,29.0,0.0,29.0,28.0,1.0
2016,Yavatmal,Kelapur,7.0,0.0,7.0,7.0,0.0
2016,Yavatmal,Ralegaon,16.0,0.0,16.0,13.0,3.0
2016,Yavatmal,Maregaon,23.0,0.0,23.0,20.0,3.0
2016,Yavatmal,Zari Jamani,17.0,0.0,17.0,16.0,1.0
2016,Yavatmal,Vani,13.0,0.0,13.0,11.0,2.0
2017,Yavatmal,Ner,6.0,0.0,6.0,6.0,0.0
2017,Yavatmal,Babhulgaon,5.0,0.0,5.0,5.0,0.0
2017,Yavatmal,Kalamb,0.0,0.0,0.0,0.0,0.0
2017,Yavatmal,Yavatmal,12.0,0.0,12.0,12.0,0.0
2017,Yavatmal,Darvha,0.0,0.0,0.0,0.0,0.0
2017,Yavatmal,Digras,0.0,0.0,0.0,0.0,0.0
2017,Yavatmal,Pusad,1.0,0.0,1.0,1.0,0.0
2017,Yavatmal,Umarkhed,4.0,0.0,4.0,4.0,0.0
2017,Yavatmal,Mahagaon,0.0,0.0,0.0,0.0,0.0
2017,Yavatmal,Aarni,3.0,0.0,3.0,3.0,0.0
2017,Yavatmal,Ghantaji,1.0,0.0,1.0,1.0,0.0
2017,Yavatmal,Kelapur,0.0,0.0,0.0,0.0,0.0
2017,Yavatmal,Ralegaon,0.0,0.0,0.0,0.0,0.0
2017,Yavatmal,Maregaon,1.0,0.0,1.0,1.0,0.0
2017,Yavatmal,Zari Jamani,1.0,0.0,1.0,1.0,0.0
2017,Yavatmal,Vani,1.0,0.0,1.0,1.0,0.0
2018,Yavatmal,Ner,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Babhulgaon,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Kalamb,4.0,0.0,4.0,4.0,0.0
2018,Yavatmal,Yavatmal,13.0,0.0,13.0,13.0,0.0
2018,Yavatmal,Darvha,2.0,0.0,2.0,2.0,0.0
2018,Yavatmal,Digras,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Pusad,1.0,0.0,1.0,1.0,0.0
2018,Yavatmal,Umarkhed,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Mahagaon,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Aarni,3.0,0.0,3.0,3.0,0.0
2018,Yavatmal,Ghantaji,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Kelapur,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Ralegaon,1.0,0.0,1.0,1.0,0.0
2018,Yavatmal,Maregaon,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Zari Jamani,0.0,0.0,0.0,0.0,0.0
2018,Yavatmal,Vani,2.0,1.0,2.0,1.0,1.0
2019,Yavatmal,Ner,2.0,0.0,2.0,2.0,0.0
2019,Yavatmal,Babhulgaon,2.0,0.0,2.0,2.0,0.0
2019,Yavatmal,Kalamb,1.0,0.0,1.0,1.0,0.0
2019,Yavatmal,Yavatmal,3.0,0.0,3.0,2.0,1.0
2019,Yavatmal,Darvha,0.0,0.0,0.0,0.0,0.0
2019,Yavatmal,Digras,1.0,0.0,1.0,1.0,0.0
2019,Yavatmal,Pusad,0.0,0.0,0.0,0.0,0.0
2019,Yavatmal,Umarkhed,2.0,0.0,2.0,2.0,0.0
2019,Yavatmal,Mahagaon,5.0,0.0,5.0,5.0,0.0
2019,Yavatmal,Aarni,0.0,0.0,0.0,0.0,0.0
2019,Yavatmal,Ghantaji,1.0,0.0,1.0,1.0,0.0
2019,Yavatmal,Kelapur,0.0,0.0,0.0,0.0,0.0
2019,Yavatmal,Ralegaon,0.0,0.0,0.0,0.0,0.0
2019,Yavatmal,Maregaon,0.0,0.0,0.0,0.0,0.0
2019,Yavatmal,Zari Jamani,0.0,0.0,0.0,0.0,0.0
2019,Yavatmal,Vani,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Ner,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Babhulgaon,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Kalamb,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Yavatmal,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Darvha,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Digras,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Pusad,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Umarkhed,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Mahagaon,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Aarni,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Ghantaji,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Kelapur,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Ralegaon,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Maregaon,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Zari Jamani,0.0,0.0,0.0,0.0,0.0
2020,Yavatmal,Vani,1.0,0.0,1.0,1.0,0.0
2021,Yavatmal,Ner,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Babhulgaon,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Kalamb,1.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Yavatmal,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Darvha,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Digras,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Pusad,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Umarkhed,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Mahagaon,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Aarni,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Ghantaji,1.0,0.0,1.0,1.0,0.0
2021,Yavatmal,Kelapur,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Ralegaon,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Maregaon,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Zari Jamani,0.0,0.0,0.0,0.0,0.0
2021,Yavatmal,Vani,0.0,0.0,0.0,0.0,0.0
