Year,District,Crime,Cases
2020,Nasik,Cruelty by Husband or his Relatives,526.0
2020,Dharashiv,Cruelty by Husband or his Relatives,67.0
2020,Palghar,Cruelty by Husband or his Relatives,22.0
2020,Parbhani,Cruelty by Husband or his Relatives,115.0
2020,Pune,Cruelty by Husband or his Relatives,657.0
2020,Raigad,Cruelty by Husband or his Relatives,34.0
2020,Ratnagiri,Cruelty by Husband or his Relatives,12.0
2020,Sangli,Cruelty by Husband or his Relatives,103.0
2020,Satara,Cruelty by Husband or his Relatives,168.0
2020,Sindhudurg,Cruelty by Husband or his Relatives,0.0
2020,Solapur,Cruelty by Husband or his Relatives,222.0
2020,Thane,Cruelty by Husband or his Relatives,484.0
2020,Wardha,Cruelty by Husband or his Relatives,48.0
2020,Washim,Cruelty by Husband or his Relatives,181.0
2020,Yavatmal,Cruelty by Husband or his Relatives,231.0
2021,Ahilyanagar,Cruelty by Husband or his Relatives,567.0
2021,Akola,Cruelty by Husband or his Relatives,268.0
2021,Amravati,Cruelty by Husband or his Relatives,329.0
2021,Chhatrapati Sambhaji Nagar,Cruelty by Husband or his Relatives,514.0
2021,Beed,Cruelty by Husband or his Relatives,473.0
2021,Bhandara,Cruelty by Husband or his Relatives,34.0
2021,Buldhana,Cruelty by Husband or his Relatives,217.0
2021,Chandrapur,Cruelty by Husband or his Relatives,136.0
2021,Dhule,Cruelty by Husband or his Relatives,360.0
2021,Gadchiroli,Cruelty by Husband or his Relatives,32.0
2021,Gondia,Cruelty by Husband or his Relatives,37.0
2021,Hingoli,Cruelty by Husband or his Relatives,132.0
2021,Jalgaon,Cruelty by Husband or his Relatives,478.0
2021,Jalna,Cruelty by Husband or his Relatives,443.0
2021,Kolhapur,Cruelty by Husband or his Relatives,249.0
2021,Latur,Cruelty by Husband or his Relatives,289.0
2021,Mumbai City,Cruelty by Husband or his Relatives,826.0
2021,Nagpur,Cruelty by Husband or his Relatives,207.0
2021,Nanded,Cruelty by Husband or his Relatives,281.0
2021,Nandurbar,Cruelty by Husband or his Relatives,99.0
2021,Nasik,Cruelty by Husband or his Relatives,590.0
2021,Dharashiv,Cruelty by Husband or his Relatives,138.0
2021,Palghar,Cruelty by Husband or his Relatives,27.0
2021,Parbhani,Cruelty by Husband or his Relatives,226.0
2021,Pune,Cruelty by Husband or his Relatives,851.0
2021,Raigad,Cruelty by Husband or his Relatives,48.0
2021,Ratnagiri,Cruelty by Husband or his Relatives,13.0
2021,Sangli,Cruelty by Husband or his Relatives,138.0
2021,Satara,Cruelty by Husband or his Relatives,173.0
2021,Sindhudurg,Cruelty by Husband or his Relatives,5.0
2021,Solapur,Cruelty by Husband or his Relatives,311.0
2021,Thane,Cruelty by Husband or his Relatives,1050.0
2021,Wardha,Cruelty by Husband or his Relatives,35.0
2021,Washim,Cruelty by Husband or his Relatives,227.0
2021,Yavatmal,Cruelty by Husband or his Relatives,292.0
2014,Ahilyanagar,Abetment of Suicides of Women,73.0
2014,Akola,Abetment of Suicides of Women,13.0
2014,Amravati,Abetment of Suicides of Women,32.0
2014,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,15.0
2014,Beed,Abetment of Suicides of Women,31.0
2014,Bhandara,Abetment of Suicides of Women,11.0
2014,Buldhana,Abetment of Suicides of Women,9.0
2014,Chandrapur,Abetment of Suicides of Women,23.0
2014,Dhule,Abetment of Suicides of Women,7.0
2014,Gadchiroli,Abetment of Suicides of Women,4.0
2014,Gondia,Abetment of Suicides of Women,10.0
2014,Hingoli,Abetment of Suicides of Women,0.0
2014,Jalgaon,Abetment of Suicides of Women,0.0
2014,Jalna,Abetment of Suicides of Women,0.0
2014,Kolhapur,Abetment of Suicides of Women,0.0
2014,Latur,Abetment of Suicides of Women,0.0
2014,Mumbai City,Abetment of Suicides of Women,380.0
2014,Nagpur,Abetment of Suicides of Women,50.0
2014,Nanded,Abetment of Suicides of Women,32.0
2014,Nandurbar,Abetment of Suicides of Women,0.0
2014,Nasik,Abetment of Suicides of Women,28.0
2014,Dharashiv,Abetment of Suicides of Women,1.0
2014,Palghar,Abetment of Suicides of Women,16.0
2014,Parbhani,Abetment of Suicides of Women,25.0
2014,Pune,Abetment of Suicides of Women,62.0
2014,Raigad,Abetment of Suicides of Women,0.0
2014,Ratnagiri,Abetment of Suicides of Women,1.0
2014,Sangli,Abetment of Suicides of Women,40.0
2014,Satara,Abetment of Suicides of Women,44.0
2014,Sindhudurg,Abetment of Suicides of Women,0.0
2014,Solapur,Abetment of Suicides of Women,37.0
2014,Thane,Abetment of Suicides of Women,27.0
2014,Wardha,Abetment of Suicides of Women,0.0
2014,Washim,Abetment of Suicides of Women,15.0
2014,Yavatmal,Abetment of Suicides of Women,0.0
2015,Ahilyanagar,Abetment of Suicides of Women,54.0
2015,Akola,Abetment of Suicides of Women,19.0
2015,Amravati,Abetment of Suicides of Women,47.0
2015,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,20.0
2015,Beed,Abetment of Suicides of Women,49.0
2015,Bhandara,Abetment of Suicides of Women,4.0
2015,Buldhana,Abetment of Suicides of Women,37.0
2015,Chandrapur,Abetment of Suicides of Women,25.0
2015,Dhule,Abetment of Suicides of Women,7.0
2015,Gadchiroli,Abetment of Suicides of Women,5.0
2015,Gondia,Abetment of Suicides of Women,5.0
2015,Hingoli,Abetment of Suicides of Women,7.0
2015,Jalgaon,Abetment of Suicides of Women,0.0
2015,Jalna,Abetment of Suicides of Women,12.0
2015,Kolhapur,Abetment of Suicides of Women,10.0
2015,Latur,Abetment of Suicides of Women,15.0
2015,Mumbai City,Abetment of Suicides of Women,20.0
2015,Nagpur,Abetment of Suicides of Women,52.0
2015,Nanded,Abetment of Suicides of Women,27.0
2015,Nandurbar,Abetment of Suicides of Women,11.0
2015,Nasik,Abetment of Suicides of Women,26.0
2015,Dharashiv,Abetment of Suicides of Women,6.0
2015,Palghar,Abetment of Suicides of Women,11.0
2015,Parbhani,Abetment of Suicides of Women,18.0
2015,Pune,Abetment of Suicides of Women,28.0
2015,Raigad,Abetment of Suicides of Women,4.0
2015,Ratnagiri,Abetment of Suicides of Women,0.0
2015,Sangli,Abetment of Suicides of Women,36.0
2015,Satara,Abetment of Suicides of Women,38.0
2015,Sindhudurg,Abetment of Suicides of Women,0.0
2015,Solapur,Abetment of Suicides of Women,48.0
2015,Thane,Abetment of Suicides of Women,18.0
2015,Wardha,Abetment of Suicides of Women,12.0
2015,Washim,Abetment of Suicides of Women,12.0
2015,Yavatmal,Abetment of Suicides of Women,19.0
2016,Ahilyanagar,Abetment of Suicides of Women,60.0
2016,Akola,Abetment of Suicides of Women,13.0
2016,Amravati,Abetment of Suicides of Women,38.0
2016,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,20.0
2016,Beed,Abetment of Suicides of Women,25.0
2016,Bhandara,Abetment of Suicides of Women,8.0
2016,Buldhana,Abetment of Suicides of Women,30.0
2016,Chandrapur,Abetment of Suicides of Women,14.0
2016,Dhule,Abetment of Suicides of Women,19.0
2016,Gadchiroli,Abetment of Suicides of Women,8.0
2016,Gondia,Abetment of Suicides of Women,0.0
2016,Hingoli,Abetment of Suicides of Women,10.0
2016,Jalgaon,Abetment of Suicides of Women,0.0
2016,Jalna,Abetment of Suicides of Women,12.0
2016,Kolhapur,Abetment of Suicides of Women,13.0
2016,Latur,Abetment of Suicides of Women,23.0
2016,Mumbai City,Abetment of Suicides of Women,27.0
2016,Nagpur,Abetment of Suicides of Women,60.0
2016,Nanded,Abetment of Suicides of Women,35.0
2016,Nandurbar,Abetment of Suicides of Women,11.0
2016,Nasik,Abetment of Suicides of Women,30.0
2016,Dharashiv,Abetment of Suicides of Women,7.0
2016,Palghar,Abetment of Suicides of Women,17.0
2016,Parbhani,Abetment of Suicides of Women,13.0
2016,Pune,Abetment of Suicides of Women,77.0
2016,Raigad,Abetment of Suicides of Women,9.0
2016,Ratnagiri,Abetment of Suicides of Women,2.0
2016,Sangli,Abetment of Suicides of Women,28.0
2016,Satara,Abetment of Suicides of Women,26.0
2016,Sindhudurg,Abetment of Suicides of Women,2.0
2016,Solapur,Abetment of Suicides of Women,46.0
2016,Thane,Abetment of Suicides of Women,54.0
2016,Wardha,Abetment of Suicides of Women,13.0
2016,Washim,Abetment of Suicides of Women,0.0
2016,Yavatmal,Abetment of Suicides of Women,6.0
2017,Ahilyanagar,Abetment of Suicides of Women,54.0
2017,Akola,Abetment of Suicides of Women,19.0
2017,Amravati,Abetment of Suicides of Women,47.0
2017,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,20.0
2017,Beed,Abetment of Suicides of Women,49.0
2017,Bhandara,Abetment of Suicides of Women,4.0
2017,Buldhana,Abetment of Suicides of Women,37.0
2017,Chandrapur,Abetment of Suicides of Women,25.0
2017,Dhule,Abetment of Suicides of Women,7.0
2017,Gadchiroli,Abetment of Suicides of Women,5.0
2017,Gondia,Abetment of Suicides of Women,5.0
2017,Hingoli,Abetment of Suicides of Women,7.0
2017,Jalgaon,Abetment of Suicides of Women,0.0
2017,Jalna,Abetment of Suicides of Women,12.0
2017,Kolhapur,Abetment of Suicides of Women,10.0
2017,Latur,Abetment of Suicides of Women,15.0
2017,Mumbai City,Abetment of Suicides of Women,20.0
2017,Nagpur,Abetment of Suicides of Women,52.0
2017,Nanded,Abetment of Suicides of Women,27.0
2017,Nandurbar,Abetment of Suicides of Women,11.0
2017,Nasik,Abetment of Suicides of Women,26.0
2017,Dharashiv,Abetment of Suicides of Women,6.0
2017,Palghar,Abetment of Suicides of Women,11.0
2017,Parbhani,Abetment of Suicides of Women,18.0
2017,Pune,Abetment of Suicides of Women,28.0
2017,Raigad,Abetment of Suicides of Women,4.0
2017,Ratnagiri,Abetment of Suicides of Women,0.0
2017,Sangli,Abetment of Suicides of Women,36.0
2017,Satara,Abetment of Suicides of Women,38.0
2017,Sindhudurg,Abetment of Suicides of Women,0.0
2017,Solapur,Abetment of Suicides of Women,48.0
2017,Thane,Abetment of Suicides of Women,18.0
2017,Wardha,Abetment of Suicides of Women,12.0
2017,Washim,Abetment of Suicides of Women,12.0
2017,Yavatmal,Abetment of Suicides of Women,19.0
2019,Ahilyanagar,Abetment of Suicides of Women,55.0
2019,Akola,Abetment of Suicides of Women,15.0
2019,Amravati,Abetment of Suicides of Women,35.0
2019,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,45.0
2019,Beed,Abetment of Suicides of Women,34.0
2019,Bhandara,Abetment of Suicides of Women,3.0
2019,Buldhana,Abetment of Suicides of Women,21.0
2019,Chandrapur,Abetment of Suicides of Women,8.0
2019,Dhule,Abetment of Suicides of Women,13.0
2019,Gadchiroli,Abetment of Suicides of Women,3.0
2019,Gondia,Abetment of Suicides of Women,6.0
2019,Hingoli,Abetment of Suicides of Women,10.0
2019,Jalgaon,Abetment of Suicides of Women,28.0
2019,Jalna,Abetment of Suicides of Women,5.0
2019,Kolhapur,Abetment of Suicides of Women,17.0
2019,Latur,Abetment of Suicides of Women,7.0
2019,Mumbai City,Abetment of Suicides of Women,42.0
2019,Nagpur,Abetment of Suicides of Women,38.0
2019,Nanded,Abetment of Suicides of Women,10.0
2019,Nandurbar,Abetment of Suicides of Women,7.0
2019,Nasik,Abetment of Suicides of Women,65.0
2019,Dharashiv,Abetment of Suicides of Women,23.0
2019,Palghar,Abetment of Suicides of Women,26.0
2019,Parbhani,Abetment of Suicides of Women,13.0
2019,Pune,Abetment of Suicides of Women,74.0
2019,Raigad,Abetment of Suicides of Women,4.0
2019,Ratnagiri,Abetment of Suicides of Women,7.0
2019,Sangli,Abetment of Suicides of Women,17.0
2019,Satara,Abetment of Suicides of Women,33.0
2019,Sindhudurg,Abetment of Suicides of Women,5.0
2019,Solapur,Abetment of Suicides of Women,42.0
2019,Thane,Abetment of Suicides of Women,57.0
2019,Wardha,Abetment of Suicides of Women,8.0
2019,Washim,Abetment of Suicides of Women,14.0
2019,Yavatmal,Abetment of Suicides of Women,12.0
2018,Ahilyanagar,Abetment of Suicides of Women,47.0
2018,Akola,Abetment of Suicides of Women,21.0
2018,Amravati,Abetment of Suicides of Women,30.0
2018,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,56.0
2018,Beed,Abetment of Suicides of Women,34.0
2018,Bhandara,Abetment of Suicides of Women,12.0
2018,Buldhana,Abetment of Suicides of Women,29.0
2018,Chandrapur,Abetment of Suicides of Women,14.0
2018,Dhule,Abetment of Suicides of Women,10.0
2018,Gadchiroli,Abetment of Suicides of Women,4.0
2018,Gondia,Abetment of Suicides of Women,7.0
2018,Hingoli,Abetment of Suicides of Women,17.0
2018,Jalgaon,Abetment of Suicides of Women,26.0
2018,Jalna,Abetment of Suicides of Women,6.0
2018,Kolhapur,Abetment of Suicides of Women,17.0
2018,Latur,Abetment of Suicides of Women,15.0
2018,Mumbai City,Abetment of Suicides of Women,43.0
2018,Nagpur,Abetment of Suicides of Women,36.0
2018,Nanded,Abetment of Suicides of Women,29.0
2018,Nandurbar,Abetment of Suicides of Women,8.0
2018,Nasik,Abetment of Suicides of Women,48.0
2018,Dharashiv,Abetment of Suicides of Women,15.0
2018,Palghar,Abetment of Suicides of Women,23.0
2018,Parbhani,Abetment of Suicides of Women,19.0
2018,Pune,Abetment of Suicides of Women,94.0
2018,Raigad,Abetment of Suicides of Women,11.0
2018,Ratnagiri,Abetment of Suicides of Women,5.0
2018,Sangli,Abetment of Suicides of Women,31.0
2018,Satara,Abetment of Suicides of Women,32.0
2018,Sindhudurg,Abetment of Suicides of Women,4.0
2018,Solapur,Abetment of Suicides of Women,45.0
2018,Thane,Abetment of Suicides of Women,65.0
2018,Wardha,Abetment of Suicides of Women,14.0
2018,Washim,Abetment of Suicides of Women,8.0
2018,Yavatmal,Abetment of Suicides of Women,6.0
2020,Ahilyanagar,Abetment of Suicides of Women,55.0
2020,Akola,Abetment of Suicides of Women,12.0
2020,Amravati,Abetment of Suicides of Women,33.0
2020,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,28.0
2020,Beed,Abetment of Suicides of Women,38.0
2020,Bhandara,Abetment of Suicides of Women,7.0
2020,Buldhana,Abetment of Suicides of Women,28.0
2020,Chandrapur,Abetment of Suicides of Women,10.0
2020,Dhule,Abetment of Suicides of Women,12.0
2020,Gadchiroli,Abetment of Suicides of Women,9.0
2020,Gondia,Abetment of Suicides of Women,5.0
2020,Hingoli,Abetment of Suicides of Women,6.0
2020,Jalgaon,Abetment of Suicides of Women,40.0
2020,Jalna,Abetment of Suicides of Women,34.0
2020,Kolhapur,Abetment of Suicides of Women,13.0
2020,Latur,Abetment of Suicides of Women,14.0
2020,Mumbai City,Abetment of Suicides of Women,39.0
2020,Nagpur,Abetment of Suicides of Women,23.0
2020,Nanded,Abetment of Suicides of Women,17.0
2020,Nandurbar,Abetment of Suicides of Women,3.0
2020,Nasik,Abetment of Suicides of Women,64.0
2020,Dharashiv,Abetment of Suicides of Women,19.0
2020,Palghar,Abetment of Suicides of Women,7.0
2020,Parbhani,Abetment of Suicides of Women,14.0
2020,Pune,Abetment of Suicides of Women,94.0
2020,Raigad,Abetment of Suicides of Women,7.0
2020,Ratnagiri,Abetment of Suicides of Women,4.0
2020,Sangli,Abetment of Suicides of Women,17.0
2020,Satara,Abetment of Suicides of Women,22.0
2020,Sindhudurg,Abetment of Suicides of Women,1.0
2020,Solapur,Abetment of Suicides of Women,68.0
2020,Thane,Abetment of Suicides of Women,58.0
2020,Wardha,Abetment of Suicides of Women,4.0
2020,Washim,Abetment of Suicides of Women,8.0
2020,Yavatmal,Abetment of Suicides of Women,19.0
2021,Ahilyanagar,Abetment of Suicides of Women,120.0
2021,Akola,Abetment of Suicides of Women,15.0
2021,Amravati,Abetment of Suicides of Women,27.0
2021,Chhatrapati Sambhaji Nagar,Abetment of Suicides of Women,22.0
2021,Beed,Abetment of Suicides of Women,42.0
2021,Bhandara,Abetment of Suicides of Women,5.0
2021,Buldhana,Abetment of Suicides of Women,25.0
2021,Chandrapur,Abetment of Suicides of Women,16.0
2021,Dhule,Abetment of Suicides of Women,6.0
2021,Gadchiroli,Abetment of Suicides of Women,7.0
2021,Gondia,Abetment of Suicides of Women,8.0
2021,Hingoli,Abetment of Suicides of Women,9.0
2021,Jalgaon,Abetment of Suicides of Women,35.0
2021,Jalna,Abetment of Suicides of Women,50.0
2021,Kolhapur,Abetment of Suicides of Women,28.0
2021,Latur,Abetment of Suicides of Women,26.0
2021,Mumbai City,Abetment of Suicides of Women,39.0
2021,Nagpur,Abetment of Suicides of Women,15.0
2021,Nanded,Abetment of Suicides of Women,15.0
2021,Nandurbar,Abetment of Suicides of Women,3.0
2021,Nasik,Abetment of Suicides of Women,65.0
2021,Dharashiv,Abetment of Suicides of Women,15.0
2021,Palghar,Abetment of Suicides of Women,5.0
2021,Parbhani,Abetment of Suicides of Women,12.0
2021,Pune,Abetment of Suicides of Women,120.0
2021,Raigad,Abetment of Suicides of Women,7.0
2021,Ratnagiri,Abetment of Suicides of Women,2.0
2021,Sangli,Abetment of Suicides of Women,21.0
2021,Satara,Abetment of Suicides of Women,20.0
2021,Sindhudurg,Abetment of Suicides of Women,3.0
2021,Solapur,Abetment of Suicides of Women,47.0
2021,Thane,Abetment of Suicides of Women,56.0
2021,Wardha,Abetment of Suicides of Women,6.0
2021,Washim,Abetment of Suicides of Women,10.0
2021,Yavatmal,Abetment of Suicides of Women,25.0
2014,Ahilyanagar,"Dowry Prohibition Act, 1961",0.0
2014,Akola,"Dowry Prohibition Act, 1961",1.0
2014,Amravati,"Dowry Prohibition Act, 1961",8.0
2014,Chhatrapati Sambhaji Nagar,"Dowry Prohibition Act, 1961",0.0
2014,Beed,"Dowry Prohibition Act, 1961",0.0
2014,Bhandara,"Dowry Prohibition Act, 1961",5.0
2014,Buldhana,"Dowry Prohibition Act, 1961",0.0
2014,Chandrapur,"Dowry Prohibition Act, 1961",6.0
2014,Dhule,"Dowry Prohibition Act, 1961",0.0
2014,Gadchiroli,"Dowry Prohibition Act, 1961",0.0
2014,Gondia,"Dowry Prohibition Act, 1961",0.0
2014,Hingoli,"Dowry Prohibition Act, 1961",0.0
2014,Jalgaon,"Dowry Prohibition Act, 1961",0.0
2014,Jalna,"Dowry Prohibition Act, 1961",0.0
2014,Kolhapur,"Dowry Prohibition Act, 1961",0.0
2014,Latur,"Dowry Prohibition Act, 1961",0.0
2014,Mumbai City,"Dowry Prohibition Act, 1961",2.0
2014,Nagpur,"Dowry Prohibition Act, 1961",11.0
2014,Nanded,"Dowry Prohibition Act, 1961",0.0
2014,Nandurbar,"Dowry Prohibition Act, 1961",0.0
2014,Nasik,"Dowry Prohibition Act, 1961",0.0
2014,Dharashiv,"Dowry Prohibition Act, 1961",0.0
2014,Palghar,"Dowry Prohibition Act, 1961",0.0
2014,Parbhani,"Dowry Prohibition Act, 1961",0.0
2014,Pune,"Dowry Prohibition Act, 1961",0.0
2014,Raigad,"Dowry Prohibition Act, 1961",0.0
2014,Ratnagiri,"Dowry Prohibition Act, 1961",0.0
2014,Sangli,"Dowry Prohibition Act, 1961",0.0
2014,Satara,"Dowry Prohibition Act, 1961",0.0
2014,Sindhudurg,"Dowry Prohibition Act, 1961",0.0
2014,Solapur,"Dowry Prohibition Act, 1961",0.0
2014,Thane,"Dowry Prohibition Act, 1961",1.0
2014,Wardha,"Dowry Prohibition Act, 1961",1.0
2014,Washim,"Dowry Prohibition Act, 1961",1.0
2014,Yavatmal,"Dowry Prohibition Act, 1961",3.0
2015,Ahilyanagar,"Dowry Prohibition Act, 1961",0.0
2015,Akola,"Dowry Prohibition Act, 1961",3.0
2015,Amravati,"Dowry Prohibition Act, 1961",1.0
2015,Chhatrapati Sambhaji Nagar,"Dowry Prohibition Act, 1961",0.0
2015,Beed,"Dowry Prohibition Act, 1961",0.0
2015,Bhandara,"Dowry Prohibition Act, 1961",0.0
2015,Buldhana,"Dowry Prohibition Act, 1961",2.0
2015,Chandrapur,"Dowry Prohibition Act, 1961",7.0
2015,Dhule,"Dowry Prohibition Act, 1961",0.0
2015,Gadchiroli,"Dowry Prohibition Act, 1961",0.0
2015,Gondia,"Dowry Prohibition Act, 1961",10.0
2015,Hingoli,"Dowry Prohibition Act, 1961",0.0
2015,Jalgaon,"Dowry Prohibition Act, 1961",1.0
