Year,District,Rural/Urban,Age Group,Population,Male,Female
2001,Mumbai,Urban,25-29,354373.0,209592.0,144781.0
2001,Mumbai,Urban,30-34,289243.0,169414.0,119829.0
2001,Mumbai,Urban,35-39,262998.0,147727.0,115271.0
2001,Mumbai,Urban,40-44,214604.0,123916.0,90688.0
2001,Mumbai,Urban,45-49,187163.0,104665.0,82498.0
2001,Mumbai,Urban,50-54,148528.0,85572.0,62956.0
2001,Mumbai,Urban,55-59,103751.0,57296.0,46455.0
2001,Mumbai,Urban,60-64,84733.0,42365.0,42368.0
2001,Mumbai,Urban,65-69,69639.0,33217.0,36422.0
2001,Mumbai,Urban,70-74,48002.0,22712.0,25290.0
2001,Mumbai,Urban,75-79,26945.0,12569.0,14376.0
2001,Mumbai,Urban,80+,27817.0,12292.0,15525.0
2001,Mumbai Suburban,Rural,0-4,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,5-9,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,10-14,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,15-19,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,20-24,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,25-29,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,30-34,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,35-39,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,40-44,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,45-49,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,50-54,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,55-59,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,60-64,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,65-69,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,70-74,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,75-79,0.0,0.0,0.0
2001,Mumbai Suburban,Rural,80+,0.0,0.0,0.0
2001,Mumbai Suburban,Urban,0-4,713025.0,370022.0,343003.0
2001,Mumbai Suburban,Urban,5-9,858167.0,457008.0,401159.0
2001,Mumbai Suburban,Urban,10-14,782708.0,408573.0,374135.0
2001,Mumbai Suburban,Urban,15-19,868072.0,493672.0,374400.0
2001,Mumbai Suburban,Urban,20-24,952124.0,555408.0,396716.0
2001,Mumbai Suburban,Urban,25-29,902025.0,504794.0,397231.0
2001,Mumbai Suburban,Urban,30-34,755606.0,422630.0,332976.0
2001,Mumbai Suburban,Urban,35-39,690066.0,374018.0,316048.0
2001,Mumbai Suburban,Urban,40-44,546711.0,311342.0,235369.0
2001,Mumbai Suburban,Urban,45-49,457818.0,251971.0,205847.0
2001,Mumbai Suburban,Urban,50-54,347116.0,195906.0,151210.0
2001,Mumbai Suburban,Urban,55-59,238945.0,130337.0,108608.0
2001,Mumbai Suburban,Urban,60-64,194028.0,100689.0,93339.0
2001,Mumbai Suburban,Urban,65-69,143985.0,72784.0,71201.0
2001,Mumbai Suburban,Urban,70-74,90977.0,45417.0,45560.0
2001,Mumbai Suburban,Urban,75-79,46193.0,22840.0,23353.0
2001,Mumbai Suburban,Urban,80+,45885.0,20401.0,25484.0
2001,Nagpur,Rural,0-4,142583.0,72845.0,69738.0
2001,Nagpur,Rural,5-9,168637.0,86230.0,82407.0
2001,Nagpur,Rural,10-14,147424.0,75182.0,72242.0
2001,Nagpur,Rural,15-19,147393.0,76055.0,71338.0
2001,Nagpur,Rural,20-24,131370.0,71582.0,59788.0
2001,Nagpur,Rural,25-29,122850.0,64594.0,58256.0
2001,Nagpur,Rural,30-34,109449.0,57045.0,52404.0
2001,Nagpur,Rural,35-39,101135.0,52458.0,48677.0
2001,Nagpur,Rural,40-44,80518.0,43636.0,36882.0
2001,Nagpur,Rural,45-49,65809.0,34954.0,30855.0
2001,Nagpur,Rural,50-54,50632.0,27214.0,23418.0
2001,Nagpur,Rural,55-59,40374.0,19649.0,20725.0
2001,Nagpur,Rural,60-64,45745.0,19856.0,25889.0
2001,Nagpur,Rural,65-69,44844.0,21107.0,23737.0
2001,Nagpur,Rural,70-74,29785.0,16033.0,13752.0
2001,Nagpur,Rural,75-79,11220.0,5995.0,5225.0
2001,Nagpur,Rural,80+,11898.0,5801.0,6097.0
2001,Nagpur,Urban,0-4,228276.0,117609.0,110667.0
2001,Nagpur,Urban,5-9,290318.0,150371.0,139947.0
2001,Nagpur,Urban,10-14,243213.0,125687.0,117526.0
2001,Nagpur,Urban,15-19,268968.0,140962.0,128006.0
2001,Nagpur,Urban,20-24,269477.0,140101.0,129376.0
2001,Nagpur,Urban,25-29,247457.0,124881.0,122576.0
2001,Nagpur,Urban,30-34,217990.0,113998.0,103992.0
2001,Nagpur,Urban,35-39,195805.0,100587.0,95218.0
2001,Nagpur,Urban,40-44,158023.0,86235.0,71788.0
2001,Nagpur,Urban,45-49,127311.0,67829.0,59482.0
2001,Nagpur,Urban,50-54,99905.0,55730.0,44175.0
2001,Nagpur,Urban,55-59,70205.0,36891.0,33314.0
2001,Nagpur,Urban,60-64,66048.0,31030.0,35018.0
2001,Nagpur,Urban,65-69,54518.0,24652.0,29866.0
2001,Nagpur,Urban,70-74,38315.0,18709.0,19606.0
2001,Nagpur,Urban,75-79,17183.0,8721.0,8462.0
2001,Nagpur,Urban,80+,18493.0,8553.0,9940.0
2001,Nanded,Rural,0-4,250071.0,129298.0,120773.0
2001,Nanded,Rural,5-9,299722.0,157449.0,142273.0
2001,Nanded,Rural,10-14,294763.0,151298.0,143465.0
2001,Nanded,Rural,15-19,203089.0,117194.0,85895.0
2001,Nanded,Rural,20-24,166763.0,87904.0,78859.0
2001,Nanded,Rural,25-29,159525.0,77048.0,82477.0
2001,Nanded,Rural,30-34,151308.0,74806.0,76502.0
2001,Nanded,Rural,35-39,138301.0,70000.0,68301.0
2001,Nanded,Rural,40-44,107012.0,58909.0,48103.0
2001,Nanded,Rural,45-49,79699.0,41832.0,37867.0
2001,Nanded,Rural,50-54,62407.0,33586.0,28821.0
2001,Nanded,Rural,55-59,49300.0,21865.0,27435.0
2001,Nanded,Rural,60-64,70440.0,28465.0,41975.0
2001,Nanded,Rural,65-69,68280.0,31985.0,36295.0
2001,Nanded,Rural,70-74,42750.0,21650.0,21100.0
2001,Nanded,Rural,75-79,14760.0,6947.0,7813.0
2001,Nanded,Rural,80+,22981.0,9730.0,13251.0
2001,Nanded,Urban,0-4,72763.0,37733.0,35030.0
2001,Nanded,Urban,5-9,92571.0,48773.0,43798.0
2001,Nanded,Urban,10-14,88096.0,45509.0,42587.0
2001,Nanded,Urban,15-19,76082.0,41577.0,34505.0
2001,Nanded,Urban,20-24,62526.0,33128.0,29398.0
2001,Nanded,Urban,25-29,55901.0,27534.0,28367.0
2001,Nanded,Urban,30-34,49145.0,25519.0,23626.0
2001,Nanded,Urban,35-39,45548.0,23228.0,22320.0
2001,Nanded,Urban,40-44,34944.0,19494.0,15450.0
2001,Nanded,Urban,45-49,26860.0,14498.0,12362.0
2001,Nanded,Urban,50-54,20320.0,11344.0,8976.0
2001,Nanded,Urban,55-59,14321.0,7107.0,7214.0
2001,Nanded,Urban,60-64,16493.0,7086.0,9407.0
2001,Nanded,Urban,65-69,14172.0,6270.0,7902.0
2001,Nanded,Urban,70-74,9451.0,4599.0,4852.0
2001,Nanded,Urban,75-79,3480.0,1649.0,1831.0
2001,Nanded,Urban,80+,5278.0,2234.0,3044.0
2001,Nandurbar,Rural,0-4,140990.0,71405.0,69585.0
2001,Nandurbar,Rural,5-9,145323.0,76223.0,69100.0
2001,Nandurbar,Rural,10-14,150544.0,76982.0,73562.0
2001,Nandurbar,Rural,15-19,103968.0,54363.0,49605.0
2001,Nandurbar,Rural,20-24,86222.0,41964.0,44258.0
2001,Nandurbar,Rural,25-29,81804.0,39877.0,41927.0
2001,Nandurbar,Rural,30-34,77456.0,37419.0,40037.0
2001,Nandurbar,Rural,35-39,75552.0,38550.0,37002.0
2001,Nandurbar,Rural,40-44,57170.0,29455.0,27715.0
2001,Nandurbar,Rural,45-49,47112.0,24829.0,22283.0
2001,Nandurbar,Rural,50-54,33066.0,17185.0,15881.0
2001,Nandurbar,Rural,55-59,28084.0,13633.0,14451.0
2001,Nandurbar,Rural,60-64,28184.0,11907.0,16277.0
2001,Nandurbar,Rural,65-69,27100.0,12573.0,14527.0
2001,Nandurbar,Rural,70-74,14315.0,6615.0,7700.0
2001,Nandurbar,Rural,75-79,5658.0,2570.0,3088.0
2001,Nandurbar,Rural,80+,5411.0,2369.0,3042.0
2001,Nandurbar,Urban,0-4,19268.0,10154.0,9114.0
2001,Nandurbar,Urban,5-9,26296.0,14010.0,12286.0
2001,Nandurbar,Urban,10-14,22695.0,11836.0,10859.0
2001,Nandurbar,Urban,15-19,22870.0,12174.0,10696.0
2001,Nandurbar,Urban,20-24,19302.0,10364.0,8938.0
2001,Nandurbar,Urban,25-29,16256.0,7901.0,8355.0
2001,Nandurbar,Urban,30-34,14912.0,7523.0,7389.0
2001,Nandurbar,Urban,35-39,14473.0,7216.0,7257.0
2001,Nandurbar,Urban,40-44,11547.0,6292.0,5255.0
2001,Nandurbar,Urban,45-49,9392.0,5074.0,4318.0
2001,Nandurbar,Urban,50-54,6473.0,3665.0,2808.0
2001,Nandurbar,Urban,55-59,4687.0,2345.0,2342.0
2001,Nandurbar,Urban,60-64,4323.0,1933.0,2390.0
2001,Nandurbar,Urban,65-69,4791.0,2075.0,2716.0
2001,Nandurbar,Urban,70-74,2779.0,1267.0,1512.0
2001,Nandurbar,Urban,75-79,1236.0,588.0,648.0
2001,Nandurbar,Urban,80+,1186.0,485.0,701.0
2001,Nashik,Rural,0-4,354425.0,183756.0,170669.0
2001,Nashik,Rural,5-9,379546.0,199002.0,180544.0
2001,Nashik,Rural,10-14,360242.0,185504.0,174738.0
2001,Nashik,Rural,15-19,311416.0,171842.0,139574.0
2001,Nashik,Rural,20-24,263914.0,141776.0,122138.0
2001,Nashik,Rural,25-29,228097.0,114619.0,113478.0
2001,Nashik,Rural,30-34,209368.0,103680.0,105688.0
2001,Nashik,Rural,35-39,202359.0,101564.0,100795.0
2001,Nashik,Rural,40-44,161030.0,84469.0,76561.0
2001,Nashik,Rural,45-49,134894.0,70062.0,64832.0
2001,Nashik,Rural,50-54,99349.0,52078.0,47271.0
2001,Nashik,Rural,55-59,83630.0,40170.0,43460.0
2001,Nashik,Rural,60-64,85134.0,36251.0,48883.0
2001,Nashik,Rural,65-69,82827.0,38377.0,44450.0
2001,Nashik,Rural,70-74,48774.0,23543.0,25231.0
2001,Nashik,Rural,75-79,20237.0,9744.0,10493.0
2001,Nashik,Rural,80+,20972.0,9504.0,11468.0
2001,Nashik,Urban,0-4,200746.0,105577.0,95169.0
2001,Nashik,Urban,5-9,232593.0,121549.0,111044.0
2001,Nashik,Urban,10-14,209484.0,108901.0,100583.0
2001,Nashik,Urban,15-19,205718.0,112518.0,93200.0
2001,Nashik,Urban,20-24,200115.0,108551.0,91564.0
2001,Nashik,Urban,25-29,173669.0,88606.0,85063.0
2001,Nashik,Urban,30-34,154797.0,81422.0,73375.0
2001,Nashik,Urban,35-39,140954.0,73849.0,67105.0
2001,Nashik,Urban,40-44,108937.0,61592.0,47345.0
2001,Nashik,Urban,45-49,84152.0,45058.0,39094.0
2001,Nashik,Urban,50-54,62334.0,34681.0,27653.0
2001,Nashik,Urban,55-59,44445.0,22988.0,21457.0
2001,Nashik,Urban,60-64,39807.0,18267.0,21540.0
2001,Nashik,Urban,65-69,35976.0,15748.0,20228.0
2001,Nashik,Urban,70-74,22065.0,10302.0,11763.0
2001,Nashik,Urban,75-79,9827.0,4655.0,5172.0
2001,Nashik,Urban,80+,10525.0,4641.0,5884.0
2001,Parbhani,Rural,0-4,119991.0,62101.0,57890.0
2001,Parbhani,Rural,5-9,141542.0,75140.0,66402.0
2001,Parbhani,Rural,10-14,136775.0,70255.0,66520.0
2001,Parbhani,Rural,15-19,90321.0,51291.0,39030.0
2001,Parbhani,Rural,20-24,72858.0,37794.0,35064.0
2001,Parbhani,Rural,25-29,70450.0,33279.0,37171.0
2001,Parbhani,Rural,30-34,71568.0,34446.0,37122.0
2001,Parbhani,Rural,35-39,67319.0,34012.0,33307.0
2001,Parbhani,Rural,40-44,52542.0,28292.0,24250.0
2001,Parbhani,Rural,45-49,40184.0,20911.0,19273.0
2001,Parbhani,Rural,50-54,30358.0,16253.0,14105.0
2001,Parbhani,Rural,55-59,25754.0,11072.0,14682.0
2001,Parbhani,Rural,60-64,37371.0,14149.0,23222.0
2001,Parbhani,Rural,65-69,41399.0,19722.0,21677.0
2001,Parbhani,Rural,70-74,23985.0,12427.0,11558.0
2001,Parbhani,Rural,75-79,8305.0,3834.0,4471.0
2001,Parbhani,Rural,80+,11280.0,4457.0,6823.0
2001,Parbhani,Urban,0-4,51811.0,27001.0,24810.0
2001,Parbhani,Urban,5-9,67584.0,35882.0,31702.0
2001,Parbhani,Urban,10-14,62665.0,32800.0,29865.0
2001,Parbhani,Urban,15-19,51193.0,27968.0,23225.0
2001,Parbhani,Urban,20-24,40062.0,21045.0,19017.0
2001,Parbhani,Urban,25-29,35907.0,17476.0,18431.0
2001,Parbhani,Urban,30-34,34047.0,16826.0,17221.0
2001,Parbhani,Urban,35-39,32917.0,16394.0,16523.0
2001,Parbhani,Urban,40-44,25929.0,14381.0,11548.0
2001,Parbhani,Urban,45-49,19880.0,10735.0,9145.0
2001,Parbhani,Urban,50-54,14565.0,8057.0,6508.0
2001,Parbhani,Urban,55-59,10545.0,5180.0,5365.0
2001,Parbhani,Urban,60-64,11675.0,4753.0,6922.0
2001,Parbhani,Urban,65-69,11919.0,5263.0,6656.0
2001,Parbhani,Urban,70-74,7695.0,3748.0,3947.0
2001,Parbhani,Urban,75-79,2695.0,1223.0,1472.0
2001,Parbhani,Urban,80+,3758.0,1556.0,2202.0
2001,Pune,Rural,0-4,308625.0,162668.0,145957.0
2001,Pune,Rural,5-9,354331.0,184338.0,169993.0
2001,Pune,Rural,10-14,315570.0,162315.0,153255.0
2001,Pune,Rural,15-19,288449.0,161018.0,127431.0
2001,Pune,Rural,20-24,260628.0,136712.0,123916.0
2001,Pune,Rural,25-29,241442.0,119558.0,121884.0
2001,Pune,Rural,30-34,222044.0,110763.0,111281.0
2001,Pune,Rural,35-39,213635.0,105145.0,108490.0
2001,Pune,Rural,40-44,174100.0,91413.0,82687.0
2001,Pune,Rural,45-49,142995.0,73289.0,69706.0
2001,Pune,Rural,50-54,109959.0,57950.0,52009.0
2001,Pune,Rural,55-59,91587.0,43685.0,47902.0
2001,Pune,Rural,60-64,96561.0,42514.0,54047.0
2001,Pune,Rural,65-69,95985.0,46948.0,49037.0
2001,Pune,Rural,70-74,59274.0,31201.0,28073.0
2001,Pune,Rural,75-79,24419.0,12441.0,11978.0
2001,Pune,Rural,80+,28624.0,13650.0,14974.0
2001,Pune,Urban,0-4,376397.0,198143.0,178254.0
2001,Pune,Urban,5-9,434468.0,226670.0,207798.0
2001,Pune,Urban,10-14,386983.0,201716.0,185267.0
2001,Pune,Urban,15-19,415605.0,226590.0,189015.0
2001,Pune,Urban,20-24,461247.0,247889.0,213358.0
2001,Pune,Urban,25-29,429536.0,222757.0,206779.0
2001,Pune,Urban,30-34,360171.0,191975.0,168196.0
2001,Pune,Urban,35-39,319433.0,164483.0,154950.0
2001,Pune,Urban,40-44,254100.0,139804.0,114296.0
2001,Pune,Urban,45-49,208244.0,109604.0,98640.0
2001,Pune,Urban,50-54,161966.0,89013.0,72953.0
2001,Pune,Urban,55-59,111760.0,58271.0,53489.0
2001,Pune,Urban,60-64,97446.0,47720.0,49726.0
2001,Pune,Urban,65-69,76275.0,35159.0,41116.0
2001,Pune,Urban,70-74,51790.0,25000.0,26790.0
2001,Pune,Urban,75-79,26311.0,12953.0,13358.0
2001,Pune,Urban,80+,26764.0,12563.0,14201.0
2001,Raigad,Rural,0-4,174614.0,89718.0,84896.0
2001,Raigad,Rural,5-9,195099.0,101004.0,94095.0
2001,Raigad,Rural,10-14,176660.0,90357.0,86303.0
2001,Raigad,Rural,15-19,164324.0,82847.0,81477.0
2001,Raigad,Rural,20-24,146302.0,72580.0,73722.0
2001,Raigad,Rural,25-29,139093.0,67385.0,71708.0
2001,Raigad,Rural,30-34,124018.0,61613.0,62405.0
2001,Raigad,Rural,35-39,116332.0,56673.0,59659.0
2001,Raigad,Rural,40-44,92229.0,47875.0,44354.0
2001,Raigad,Rural,45-49,79488.0,39653.0,39835.0
2001,Raigad,Rural,50-54,61843.0,30913.0,30930.0
2001,Raigad,Rural,55-59,53723.0,24881.0,28842.0
2001,Raigad,Rural,60-64,52396.0,23190.0,29206.0
2001,Raigad,Rural,65-69,44040.0,20256.0,23784.0
2001,Raigad,Rural,70-74,26993.0,12999.0,13994.0
2001,Raigad,Rural,75-79,11490.0,5378.0,6112.0
2001,Raigad,Rural,80+,12810.0,5763.0,7047.0
2001,Raigad,Urban,0-4,50662.0,26478.0,24184.0
2001,Raigad,Urban,5-9,56872.0,29803.0,27069.0
2001,Raigad,Urban,10-14,53070.0,27510.0,25560.0
2001,Raigad,Urban,15-19,51788.0,28092.0,23696.0
2001,Raigad,Urban,20-24,54084.0,29043.0,25041.0
2001,Raigad,Urban,25-29,55022.0,27977.0,27045.0
2001,Raigad,Urban,30-34,49279.0,26517.0,22762.0
2001,Raigad,Urban,35-39,43597.0,23218.0,20379.0
2001,Raigad,Urban,40-44,33000.0,19079.0,13921.0
2001,Raigad,Urban,45-49,25851.0,14439.0,11412.0
2001,Raigad,Urban,50-54,18351.0,10532.0,7819.0
2001,Raigad,Urban,55-59,12796.0,6664.0,6132.0
2001,Raigad,Urban,60-64,10668.0,5193.0,5475.0
2001,Raigad,Urban,65-69,8406.0,3820.0,4586.0
2001,Raigad,Urban,70-74,5475.0,2546.0,2929.0
2001,Raigad,Urban,75-79,2767.0,1305.0,1462.0
2001,Raigad,Urban,80+,2804.0,1238.0,1566.0
2001,Ratnagiri,Rural,0-4,148598.0,76222.0,72376.0
2001,Ratnagiri,Rural,5-9,170285.0,86837.0,83448.0
2001,Ratnagiri,Rural,10-14,152799.0,77678.0,75121.0
2001,Ratnagiri,Rural,15-19,145732.0,68402.0,77330.0
2001,Ratnagiri,Rural,20-24,112922.0,48898.0,64024.0
2001,Ratnagiri,Rural,25-29,108622.0,46313.0,62309.0
2001,Ratnagiri,Rural,30-34,98835.0,43603.0,55232.0
2001,Ratnagiri,Rural,35-39,100657.0,43398.0,57259.0
2001,Ratnagiri,Rural,40-44,81142.0,37270.0,43872.0
2001,Ratnagiri,Rural,45-49,76436.0,33842.0,42594.0
2001,Ratnagiri,Rural,50-54,60840.0,27503.0,33337.0
2001,Ratnagiri,Rural,55-59,59823.0,24860.0,34963.0
2001,Ratnagiri,Rural,60-64,60650.0,25323.0,35327.0
2001,Ratnagiri,Rural,65-69,55960.0,23897.0,32063.0
2001,Ratnagiri,Rural,70-74,35617.0,15997.0,19620.0
2001,Ratnagiri,Rural,75-79,16714.0,7386.0,9328.0
2001,Ratnagiri,Rural,80+,17599.0,7522.0,10077.0
2001,Ratnagiri,Urban,0-4,16204.0,8453.0,7751.0
2001,Ratnagiri,Urban,5-9,19696.0,10211.0,9485.0
2001,Ratnagiri,Urban,10-14,17571.0,9170.0,8401.0
2001,Ratnagiri,Urban,15-19,19453.0,10355.0,9098.0
2001,Ratnagiri,Urban,20-24,19069.0,10152.0,8917.0
2001,Ratnagiri,Urban,25-29,18431.0,9135.0,9296.0
2001,Ratnagiri,Urban,30-34,16537.0,8532.0,8005.0
2001,Ratnagiri,Urban,35-39,15119.0,7704.0,7415.0
2001,Ratnagiri,Urban,40-44,11862.0,6454.0,5408.0
2001,Ratnagiri,Urban,45-49,9894.0,5066.0,4828.0
2001,Ratnagiri,Urban,50-54,7694.0,4074.0,3620.0
2001,Ratnagiri,Urban,55-59,5577.0,2667.0,2910.0
2001,Ratnagiri,Urban,60-64,4930.0,2336.0,2594.0
2001,Ratnagiri,Urban,65-69,4008.0,1782.0,2226.0
2001,Ratnagiri,Urban,70-74,2765.0,1235.0,1530.0
2001,Ratnagiri,Urban,75-79,1392.0,647.0,745.0
2001,Ratnagiri,Urban,80+,1352.0,541.0,811.0
2001,Sangli,Rural,0-4,184609.0,100169.0,84440.0
2001,Sangli,Rural,5-9,225039.0,118481.0,106558.0
2001,Sangli,Rural,10-14,196073.0,103578.0,92495.0
2001,Sangli,Rural,15-19,170832.0,97431.0,73401.0
2001,Sangli,Rural,20-24,157531.0,80618.0,76913.0
2001,Sangli,Rural,25-29,150038.0,70999.0,79039.0
2001,Sangli,Rural,30-34,138574.0,66410.0,72164.0
2001,Sangli,Rural,35-39,137982.0,65307.0,72675.0
2001,Sangli,Rural,40-44,115375.0,59190.0,56185.0
2001,Sangli,Rural,45-49,100033.0,50171.0,49862.0
2001,Sangli,Rural,50-54,80349.0,41729.0,38620.0
2001,Sangli,Rural,55-59,66541.0,31920.0,34621.0
2001,Sangli,Rural,60-64,67915.0,30475.0,37440.0
2001,Sangli,Rural,65-69,67363.0,31674.0,35689.0
2001,Sangli,Rural,70-74,45318.0,23020.0,22298.0
2001,Sangli,Rural,75-79,19328.0,9795.0,9533.0
2001,Sangli,Rural,80+,25698.0,12210.0,13488.0
2001,Sangli,Urban,0-4,54761.0,29460.0,25301.0
2001,Sangli,Urban,5-9,69561.0,36702.0,32859.0
2001,Sangli,Urban,10-14,60577.0,32360.0,28217.0
2001,Sangli,Urban,15-19,63661.0,34727.0,28934.0
2001,Sangli,Urban,20-24,61630.0,31278.0,30352.0
2001,Sangli,Urban,25-29,55825.0,26775.0,29050.0
2001,Sangli,Urban,30-34,49984.0,24986.0,24998.0
2001,Sangli,Urban,35-39,48136.0,23332.0,24804.0
2001,Sangli,Urban,40-44,38898.0,20804.0,18094.0
2001,Sangli,Urban,45-49,32945.0,17040.0,15905.0
2001,Sangli,Urban,50-54,25842.0,14023.0,11819.0
2001,Sangli,Urban,55-59,18779.0,9576.0,9203.0
2001,Sangli,Urban,60-64,17389.0,8273.0,9116.0
2001,Sangli,Urban,65-69,14986.0,6712.0,8274.0
2001,Sangli,Urban,70-74,9803.0,4798.0,5005.0
2001,Sangli,Urban,75-79,4496.0,2258.0,2238.0
2001,Sangli,Urban,80+,5482.0,2540.0,2942.0
2001,Satara,Rural,0-4,229413.0,122400.0,107013.0
2001,Satara,Rural,5-9,274537.0,142085.0,132452.0
2001,Satara,Rural,10-14,236728.0,123027.0,113701.0
2001,Satara,Rural,15-19,226844.0,123467.0,103377.0
2001,Satara,Rural,20-24,198594.0,99876.0,98718.0
2001,Satara,Rural,25-29,183481.0,86967.0,96514.0
2001,Satara,Rural,30-34,166196.0,79039.0,87157.0
2001,Satara,Rural,35-39,166228.0,75838.0,90390.0
2001,Satara,Rural,40-44,139069.0,69016.0,70053.0
2001,Satara,Rural,45-49,123775.0,59553.0,64222.0
2001,Satara,Rural,50-54,97091.0,49873.0,47218.0
2001,Satara,Rural,55-59,83102.0,38533.0,44569.0
2001,Satara,Rural,60-64,84947.0,35782.0,49165.0
2001,Satara,Rural,65-69,91214.0,42141.0,49073.0
2001,Satara,Rural,70-74,55782.0,28110.0,27672.0
2001,Satara,Rural,75-79,23793.0,11987.0,11806.0
2001,Satara,Rural,80+,28190.0,13067.0,15123.0
2001,Satara,Urban,0-4,32881.0,17720.0,15161.0
2001,Satara,Urban,5-9,46264.0,25022.0,21242.0
2001,Satara,Urban,10-14,37313.0,19822.0,17491.0
2001,Satara,Urban,15-19,40906.0,22638.0,18268.0
2001,Satara,Urban,20-24,37704.0,19250.0,18454.0
2001,Satara,Urban,25-29,34979.0,17118.0,17861.0
2001,Satara,Urban,30-34,31444.0,15886.0,15558.0
2001,Satara,Urban,35-39,29850.0,14583.0,15267.0
2001,Satara,Urban,40-44,24355.0,13118.0,11237.0
2001,Satara,Urban,45-49,20933.0,10678.0,10255.0
2001,Satara,Urban,50-54,16032.0,8685.0,7347.0
2001,Satara,Urban,55-59,11864.0,5974.0,5890.0
2001,Satara,Urban,60-64,10559.0,5094.0,5465.0
2001,Satara,Urban,65-69,10003.0,4546.0,5457.0
2001,Satara,Urban,70-74,6377.0,3149.0,3228.0
2001,Satara,Urban,75-79,3084.0,1513.0,1571.0
2001,Satara,Urban,80+,3327.0,1576.0,1751.0
2001,Sindhudurg,Rural,0-4,66546.0,34538.0,32008.0
2001,Sindhudurg,Rural,5-9,79848.0,40781.0,39067.0
2001,Sindhudurg,Rural,10-14,71226.0,36035.0,35191.0
2001,Sindhudurg,Rural,15-19,74559.0,36950.0,37609.0
2001,Sindhudurg,Rural,20-24,62635.0,29150.0,33485.0
2001,Sindhudurg,Rural,25-29,60638.0,27501.0,33137.0
2001,Sindhudurg,Rural,30-34,54651.0,26086.0,28565.0
2001,Sindhudurg,Rural,35-39,54341.0,25611.0,28730.0
2001,Sindhudurg,Rural,40-44,45315.0,22568.0,22747.0
2001,Sindhudurg,Rural,45-49,42487.0,20403.0,22084.0
2001,Sindhudurg,Rural,50-54,34736.0,16644.0,18092.0
2001,Sindhudurg,Rural,55-59,32654.0,13848.0,18806.0
2001,Sindhudurg,Rural,60-64,34726.0,14646.0,20080.0
2001,Sindhudurg,Rural,65-69,31928.0,13642.0,18286.0
2001,Sindhudurg,Rural,70-74,20784.0,9170.0,11614.0
2001,Sindhudurg,Rural,75-79,9313.0,4263.0,5050.0
2001,Sindhudurg,Rural,80+,9569.0,4152.0,5417.0
2001,Sindhudurg,Urban,0-4,6393.0,3304.0,3089.0
2001,Sindhudurg,Urban,5-9,7889.0,4147.0,3742.0
2001,Sindhudurg,Urban,10-14,6775.0,3507.0,3268.0
2001,Sindhudurg,Urban,15-19,7675.0,3969.0,3706.0
2001,Sindhudurg,Urban,20-24,7590.0,3833.0,3757.0
2001,Sindhudurg,Urban,25-29,7465.0,3541.0,3924.0
2001,Sindhudurg,Urban,30-34,7207.0,3709.0,3498.0
2001,Sindhudurg,Urban,35-39,6748.0,3437.0,3311.0
2001,Sindhudurg,Urban,40-44,5490.0,2962.0,2528.0
2001,Sindhudurg,Urban,45-49,4770.0,2497.0,2273.0
2001,Sindhudurg,Urban,50-54,3797.0,1970.0,1827.0
2001,Sindhudurg,Urban,55-59,2784.0,1357.0,1427.0
2001,Sindhudurg,Urban,60-64,2581.0,1171.0,1410.0
2001,Sindhudurg,Urban,65-69,2217.0,963.0,1254.0
2001,Sindhudurg,Urban,70-74,1473.0,624.0,849.0
2001,Sindhudurg,Urban,75-79,694.0,290.0,404.0
2001,Sindhudurg,Urban,80+,709.0,303.0,406.0
2001,Solapur,Rural,0-4,279110.0,148077.0,131033.0
2001,Solapur,Rural,5-9,328307.0,174362.0,153945.0
2001,Solapur,Rural,10-14,296339.0,153777.0,142562.0
2001,Solapur,Rural,15-19,238401.0,141275.0,97126.0
2001,Solapur,Rural,20-24,207077.0,109969.0,97108.0
2001,Solapur,Rural,25-29,194487.0,95334.0,99153.0
2001,Solapur,Rural,30-34,185058.0,90158.0,94900.0
2001,Solapur,Rural,35-39,181348.0,89075.0,92273.0
2001,Solapur,Rural,40-44,148203.0,78246.0,69957.0
2001,Solapur,Rural,45-49,120286.0,62988.0,57298.0
2001,Solapur,Rural,50-54,94623.0,50393.0,44230.0
2001,Solapur,Rural,55-59,77325.0,37908.0,39417.0
2001,Solapur,Rural,60-64,82637.0,36536.0,46101.0
2001,Solapur,Rural,65-69,83668.0,39975.0,43693.0
2001,Solapur,Rural,70-74,54237.0,28779.0,25458.0
2001,Solapur,Rural,75-79,21559.0,10993.0,10566.0
2001,Solapur,Rural,80+,28840.0,14029.0,14811.0
2001,Solapur,Urban,0-4,114427.0,59767.0,54660.0
2001,Solapur,Urban,5-9,149751.0,77788.0,71963.0
